state_name,total.tested,total.case,total.tested.today,total.positive.today,total.death.today,positive_race,positive_age,positive_gender,total.death,death_race,death_age,death_gender,comorbidities,total_hosp,hosp_race,hosp_age,hosp_gender,platform,comments,last.update
Hawaii,45023,640,NA,NA,NA,AI/AN:0; ASIAN:0.29; BLACK:0.01; MULTI:0.28; OTHER:0.01; PI:0.15; UNKNOWN:0; WHITE:0.26,0-19:33; 20-39:214; 40-59:222; 60+:171,NA,17,NA,NA,NA,NA,82,NA,NA,NA,manual,NA,5/18/20
Idaho,37847,2455,NA,NA,NA,AI/AN:0.013; ASIAN:0.0232; BLACK:0.0181; MULTI:0.0407; OTHER:0.143; UNKNOWN:777; WHITE:0.7603,0-17:115; 18-29:512; 30-39:396; 40-49:402; 50-59:399; 60-69:295; 70-79:171; 80+:163,FEMALE:1345; MALE:1105,74,AI/AN:2; ASIAN:0; BLACK:1; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:71,0-17:NA; 18-29:NA; 30-39:NA; 40-49:NA; 50-59:2; 60-69:9; 70-79:15; 80+:48,FEMALE:36; MALE:38,NA,213,NA,NA,NA,manual,NA,5/18/20
Illinois,603241; Unknown:41721; <20:35044; 20-29:78822; 30-39:92790; 40-49:90939; 50-59:96331; 60-69:80188; 70-79:48094; 80+:39312; Male:239925; Female:302950; Unknown/Left Blank:60366; White:141512; Black:55191; Left Blank:318222; Other:23285; Asian:9795; Hispanic:54264; NH/PI*:540; AI/AN**:432,96485,21297,2294,57,AI/AN:164; ASIAN:2868; BLACK:16795; HISPANIC:28592; NH/PI:228; OTHER:3717; UNKNOWN:24606; WHITE:19515,0-20:5340; 20-29:14636; 30-39:15885; 40-49:17557; 50-59:17348; 60-69:12094; 70-79:6772; 80+:6786; UNKNOWN:67,FEMALE:48462; MALE:45914; UNKNOWN/OTHER:2109,4234,AI/AN:7; ASIAN:196; BLACK:1335; HISPANIC:757; NH/PI:3; OTHER:33; UNKNOWN:97; WHITE:1806,0-20:3; 20-29:18; 30-39:62; 40-49:145; 50-59:361; 60-69:739; 70-79:1034; 80+:1872; UNKNOWN:0,FEMALE:1880; MALE:2346; UNKNOWN/OTHER:8,NA,NA,NA,NA,NA,webpage,NA,5/18/20
Indiana,183912,28255; eth_Hispanic or Latino:3078; eth_Not Hispanic or Latino:10100; eth_Unknown:15077,90,489,7,ASIAN:409; BLACK:3958; OTHER:4694; UNKNOWN:6505; WHITE:12689,0-19:1020; 20-29:3850; 30-39:4480; 40-49:4811; 50-59:4880; 60-69:3748; 70-79:2434; 80+:3008; UNKNOWN:24,FEMALE:14507; MALE:13048; UNKNOWN/OTHER:700,1621; eth_Hispanic or Latino:25; eth_Not Hispanic or Latino:903; eth_Unknown:693,ASIAN:7; BLACK:250; OTHER:189; UNKNOWN:120; WHITE:1055,0-19:2; 20-29:3; 30-39:12; 40-49:31; 50-59:94; 60-69:265; 70-79:399; 80+:815; UNKNOWN:0,FEMALE:756; MALE:829; UNKNOWN/OTHER:36,NA,NA,NA,NA,NA,interactive,beds_all_occupied_beds_covid_19:1244; beds_icu_total:2674; beds_icu_occupied_beds_covid_19:426; bed_occupied_icu_non_covid:1192; beds_available_icu_beds_total:1056; vents_total:3093; vents_all_in_use_covid_19:212; vents_non_covid_pts_on_vents:388; vents_all_available_vents_not_in_use:2493,5/17/20
Iowa,106427,15206,NA,NA,NA,AI/AN:0; ASIAN:0.1; BLACK:0.12; MULTI:0; OTHER:0.21; UNKNOWN:0; WHITE:0.56,0-17:0.03; 18-40:0.42; 41-60:0.37; 61-80:0.14; 80+:0.05,FEMALE:0.47; MALE:0.5,367,AI/AN:0.01; ASIAN:0.03; BLACK:0.06; MULTI:0; OTHER:0; UNKNOWN:0.11; WHITE:0.77,0-17:NA; 18-40:0.02; 41-60:0.11; 61-80:0.41; 80+:0.46,FEMALE:0.48; MALE:0.52,NA,NA,NA,NA,NA,manual,NA,5/18/20
Kansas,66882,8340,NA,NA,NA,AI/AN:27; ASIAN:486; BLACK:863; OTHER:191; UNKNOWN:1825; WHITE:4948,0-9:172; 10-17:259; 18-24:999; 25-34:1586; 35-44:1585; 45-54:1506; 55-64:1211; 65-74:518; 75-84:269; 85+:221; UNKNOWN:14,FEMALE:3482; MALE:4651; UNKNOWN/OTHER:207,173,AI/AN:1; ASIAN:1; BLACK:55; OTHER:1; UNKNOWN:3; WHITE:112,0-9:4; 10-17:0; 18-24:0; 25-34:0; 35-44:4; 45-54:7; 55-64:25; 65-74:30; 75-84:39; 85+:68; UNKNOWN:NA,FEMALE:83; MALE:90; UNKNOWN/OTHER:0,NA,740,AI/AN:5; ASIAN:25; BLACK:161; WHITE:476; NA:73,0-9:5; 10-17:13; 18-24:32; 25-34:81; 35-44:109; 45-54:162; 55-64:133; 65-74:105; 75-84:144; 85+:89; UNKNOWN:NA,NA,manual,NA,5/18/20
Kentucky,145238,7935; eth_Hispanic:13.72%; eth_Non-Hispanic:86.28%,NA,NA,NA,AI/AN:5e-04; ASIAN:0.0596; BLACK:0.1479; MULTI:0.0532; NH:9e-04; WHITE:0.7379,0-9:106; 10-19:264; 20-29:1069; 30-39:1238; 40-49:1273; 50-59:1179; 60-69:948; 70-79:637; 80+:653; UNKNOWN:568,FEMALE:3899; MALE:3780; UNKNOWN/OTHER:256,346,NA,0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:5; 50-59:23; 60-69:55; 70-79:83; 80+:178; UNKNOWN:0,FEMALE:198; MALE:148; UNKNOWN/OTHER:0,NA,1514,NA,0-9:16; 10-19:43; 20-29:179; 30-39:198; 40-49:219; 50-59:283; 60-69:218; 70-79:158; 80+:158; UNKNOWN:42,FEMALE:863; MALE:648; UNKNOWN/OTHER:3,arcgis,icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:16; icu_50-59:43; icu_60-69:55; icu_70-79:61; icu_80+:22; icu_Unconfi:0; icu_F:100; icu_M:119; icu_U:1; recovered:2785; total_icu:220,5/14/20
Louisiana,269748,34709,NA,277,NA,NA,0-18:606; 18-29:4278; 30-39:5521; 40-49:5786; 50-59:6496; 60-69:5618; 70+:6404,FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05,2440; Unknown:14.60%; Hispanic/Latino:1.84%; Non-Hispanic/Latino:83.60%,AI/AN:2; ASIAN:20; BLACK:1350; NH/PI:5; OTHER:19; UNKNOWN:4; WHITE:1040,0-18:2; 18-29:9; 30-39:43; 40-49:92; 50-59:213; 60-69:443; 70+:1638,FEMALE:0.456; MALE:0.544; UNKNOWN/OTHER:0,Asthma:4.15%; Cancer:7.57%; Cardiac Disease:20.92%; Chronic Kidney Disease:20.10%; Congestive Heart Failure:12.90%; Diabetes:36.65%; Hypertension:59.39%; Neurological:8.43%; Pulmonary:11.71%,NA,NA,NA,NA,arcgis + tableau + downloadable csv,HospVent_In Use:435; HospVent_Still Available:1618; Bed_In Use:8574; Bed_Still Available:6073; ICU_In Use:1230; ICU_Still Available:848,5/18/20
Maine,NA,1713,NA,NA,NA,AI/AN:2; ASIAN/PI:22; BLACK:140; MULTI:3; OTHER:37; UNKNOWN:331; WHITE:980,0-20:59; 20-29:205; 30-39:218; 40-49:259; 50-59:330; 60-69:267; 70-79:190; 80+:185,FEMALE:900; MALE:813; UNKNOWN/OTHER:0,71,NA,NA,NA,NA,223,NA,NA,NA,tableau and interactive webpage,eth_Hispanic:44; eth_Not Hispanic:973; eth_Not Disclosed:498; curr_Total Hospitalized:42; curr_In Critical Care:16; curr_On a Ventilator:10; Available Critical Care Beds:189; Total Critical Care Beds:394; Available Ventilators:258; Total Ventilators:314; Alternative Ventilators:426; recovered:1,5/18/20
Maryland,201506,39762,NA,NA,NA,HISPANIC:9196; NH ASIAN:770; NH BLACK:12220; NH OTHER:1888; NH WHITE:8180; UNKNOWN:7508,0-9:811; 10-19:1549; 20-29:5279; 30-39:7266; 40-49:7135; 50-59:6605; 60-69:4834; 70-79:3244; 80+:3039,FEMALE:20706; MALE:19056,1903,HISPANIC:156; NH ASIAN:68; NH BLACK:792; NH OTHER:24; NH WHITE:785; UNKNOWN:78,20-29:10; 30-39:23; 40-49:51; 50-59:126; 60-69:302; 70-79:465; 80+:852; UNKNOWN:74,FEMALE:940; MALE:963,NA,7086,NA,NA,NA,arcgis + webpage,Number of probable deaths :120; Currently hospitalized :1447; Acute care :892; Intensive care :555; Released from isolation :2817,5/18/20
Massachusetts,460826,86010,12737,1077,92,HISPANIC:14297; NH ASIAN:1555; NH BLACK:7410; NH OTHER:3630; NH WHITE:21670; UNKNOWN:37448,0-19:3431; 20-29:11037; 30-39:12725; 40-49:12380; 50-59:13887; 60-69:11419; 70-79:8018; 80+:12860; UNKNOWN:253,FEMALE:46825; MALE:37810; UNKNOWN/OTHER:1375,5797; Hosp_Yes:3252; Hosp_No:667; Hosp_Unknown:1878; Preexist_Yes:2625; Preexist_No:43; Preexist_Unknown:3129,HISPANIC:352; NH ASIAN:93; NH BLACK:296; NH OTHER:180; NH WHITE:2327; UNKNOWN:2549,0-19:0; 20-29:7; 30-39:17; 40-49:51; 50-59:207; 60-69:571; 70-79:1314; 80+:3630; UNKNOWN:0,FEMALE:2989; MALE:2796,NA,8481,NH ASIAN:231; NH BLACK:820; NH WHITE:3160; NA:4328,0-19:58; 20-29:198; 30-39:393; 40-49:625; 50-59:1160; 60-69:1594; 70-79:1852; 80+:2658; UNKNOWN:1,NA,pdf,Cases.in.Residents.Healthcare.Workers.of.LTCFs:18165; facilities:343; Deaths.Reported.in.LTCFs:3534; Total.number.of.COVID.patients.in.hospital.today:2597; Net.new.hospitalizations:-95; X5.day.average.of.net.new.hospitalizations:-106; ICU:702,5/17/20
Michigan,424998,51915; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:62%; eth1_Unknown:32%; eth2_Arab:2%; eth2_Non-Arab:35%; eth2_Unknown:63%,NA,30,NA,AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.18; WHITE:0.35,0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01,FEMALE:0.52; MALE:0.47; UNKNOWN/OTHER:0.01,4915; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:37%; eth2_Unknown:62%,AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.5,0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0,FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01,NA,?,NA,NA,NA,webpage,recovered:28234; # of ED Discharges:459; # In Critical Care:486; # on Ventilators:351; # of Inpatients:1079; ICU:467,5/18/20
Minnesota,NA,16372; ethHisp:2432; ethNonHis:8447; ethUnknown:5493,NA,NA,NA,AI:113; ASIAN:653; BLACK:3476; MULTI:267; OTHER:1576; PI:19; UNKNOWN:4836; WHITE:5432,0-5:224; 6-19:941; 20-29:2866; 30-39:3280; 40-49:2576; 50-59:2488; 60-69:1595; 70+:2394; UNKNOWN:8,FEMALE:8116; MALE:7928; UNKNOWN/OTHER:322,731; Hisp:16; NonHi:489; HispU:226,ASIAN:16; BLACK:39; OTHER:2; PI:0; UNKNOWN:191; WHITE:469; NA:14,NA,NA,NA,1397,NA,NA,NA,arcgis,ExpsrCrzSh:626; ExpsrIntrn:3725; ExpsrLklyE:929; ExpsrAnthr:2661; ExpsrInMN:2811; ExpsrMsng:5602; ResPriv:9037; ResLTCF:2084; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:150; ResCollDrm:282; ResOther:18; ResMsng:4719; ResWorkDor:1; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:10764; healthcare_worker:1870,5/17/20
Mississippi,NA,11432,NA,NA,NA,AI/AN:380; ASIAN:42; BLACK:6188; MULTI:0; OTHER:697; UNKNOWN:459; WHITE:3666,NA,NA,528,AI/AN:19; ASIAN:0; BLACK:274; MULTI:0; OTHER:5; UNKNOWN:0; WHITE:233,NA,NA,NA,NA,NA,NA,NA,pdf,,5/18/20
Missouri,154110,10945,NA,NA,NA,NA,0-20:376; 20-24:649; 25-29:771; 30-34:745; 35-39:730; 40-44:777; 45-49:889; 50-54:929; 55-59:1008; 60-64:960; 65-69:743; 70-74:607; 75-79:481; 80+:1272; UNKNOWN:8,FEMALE:5900; MALE:4975; UNKNOWN/OTHER:70,605,NA,0-20:0; 80+:284; 20-29:1; 30-39:3; 40-49:12; 50-59:44; 60-69:108; 70-79:153,NA,NA,NA,NA,NA,NA,webpage + arcgis,NA,5/18/20
Montana,NA,470; eth_Hispanic/Latino:12; eth_Not Hispanic/Latino:438,NA,NA,NA,AI/AN/NH/PI:29; ASIAN:1; BLACK:2; OTHER:5; PENDING:5; WHITE:428,0-9:3; 10-19:17; 20-29:92; 30-39:77; 40-49:67; 50-59:86; 60-69:74; 70-79:37; 80+:17,FEMALE:243; MALE:227,16,NA,NA,NA,NA,64,NA,NA,NA,arcgis + webpage,curr_Hospitalized:4; curr_Recovering:16; curr_Recovered and released from isolation:434,5/18/20
Nebraska,70147,10625,2498,277,NA,NA,NA,NA,124,NA,NA,NA,NA,595,NA,NA,NA,NA,beds_avail:3868; beds_avail_percent:48; icu_beds_avail:724; icu_beds_avail_percent:41; vent_equip_avail:787; vent_equip_avail_percent:76,5/18/20
Nevada,81832,6906,NA,NA,NA,NA,0-9:90; 10-19:290; 20-29:939; 30-39:1086; 40-49:1020; 50-59:1174; 60-69:885; 70+:944; UNKNOWN:478,FEMALE:3529; MALE:3265; UNKNOWN/OTHER:112,2672,NA,0-9:0; 10-19:8; 20-29:24; 30-39:32; 40-49:136; 50-59:248; 60-69:544; 70+:1680; UNKNOWN:16,FEMALE:1072; MALE:1576; UNKNOWN/OTHER:0,NA,NA,NA,NA,NA,manual,NA,5/18/20
New Hampshire,NA,3160,NA,NA,NA,AI/AN:0; ASIAN:70; BLACK:131; MULTI:0; OTHER:206; UNKNOWN:0; WHITE:1685,0-9:29; 10-19:126; 20-29:448; 30-39:430; 40-49:433; 50-59:583; 60-69:447; 70-79:266; 80+:396; UNKNOWN:NA,FEMALE:1742; MALE:1407; UNKNOWN/OTHER:0,1231,AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:3; UNKNOWN:0; WHITE:73,0-9:0; 10-19:0; 20-29:2; 30-39:0; 40-49:5; 50-59:0; 60-69:10; 70-79:32; 80+:84; UNKNOWN:NA,FEMALE:61; MALE:71; UNKNOWN/OTHER:0,NA,318,AI/AN:0; ASIAN:10; BLACK:13; MULTI:0; WHITE:220; NA:8,0-9:2; 10-19:4; 20-29:10; 30-39:11; 40-49:28; 50-59:50; 60-69:92; 70-79:74; 80+:47; UNKNOWN:NA,FEMALE:127; MALE:191; UNKNOWN/OTHER:0,pdf,,5/18/20
New Jersey,NA,148039,NA,NA,NA,AI/AN:0; ASIAN:3868; BLACK:13724; MULTI:0; OTHER:8574; UNKNOWN:0; WHITE:28022,0-4:649; 5-17:2639; 18-29:18284; 30-49:47380; 50-64:42819; 65-79:21530; 80+:14453; UNKNOWN:NA,FEMALE:73843; MALE:73554; UNKNOWN/OTHER:642,10435,NA,NA,NA,NA,15149,NA,NA,NA,pdf,,5/18/20
New Mexico,137620,6096,NA,NA,NA,AI/AN:0.5781; ASIAN:0.0081; BLACK:0.0283; HISPANIC:0.2203; UNKNOWN:0.0322; WHITE:0.1274,0-9:0.0422; 10-19:0.0853; 20-29:0.1539; 30-39:0.1629; 40-49:0.1563; 50-59:0.1515; 60-69:0.1222; 70-79:0.0576; 80-89:0.0458; 90+:0.0222,FEMALE:0.5365; MALE:0.4635,270,NA,NA,NA,NA,886,NA,NA,NA,public dashboard,recovered:1; curr_hosp:2,5/18/20
New York,1439557,351371,NA,NA,NA,NA,NA,FEMALE:0.482; MALE:0.512; UNKNOWN/OTHER:0.006,22729,AI/AN:0; ASIAN:0.07; BLACK:0.28; MULTI:0; OTHER:0.04; UNKNOWN:0; WHITE:0.27,0-19:4; 20-29:83; 30-39:306; 40-49:808; 50-59:2185; 60-69:4452; 70-79:5951; 80-89:5845; UNKNOWN:9,FEMALE:9493; MALE:13227; UNKNOWN/OTHER:9,NA,NA,NA,NA,NA,manual,NA,5/19/20
North Carolina,255755,19023,NA,NA,NA,AI/AN:142; ASIAN:353; BLACK:4531; MULTI:0; OTHER:1341; UNKNOWN:0; WHITE:7438,NA,NA,661,AI/AN:1; ASIAN:7; BLACK:221; MULTI:0; OTHER:26; UNKNOWN:0; WHITE:370,NA,NA,NA,511,NA,NA,NA,pdf,,5/18/20
North Dakota,56561,1931,NA,31,NA,NA,0-9:92; 10-19:115; 20-29:387; 30-39:456; 40-49:294; 50-59:224; 60-69:153; 70-79:75; 80+:135,FEMALE:998; MALE:933,44,NA,0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:2; 60-69:1; 70-79:9; 80+:29,NA,NA,133,NA,0-9:1; 10-19:1; 20-29:4; 30-39:19; 40-49:15; 50-59:29; 60-69:27; 70-79:19; 80+:18,NA,datawrapper,recovered:2; curr_hosp:7; active_cases:13; risk_Close Contact:14; risk_Community:16; risk_Confirmed Travel:4; risk_Household:10; risk_Possible Travel:12; risk_Under Investigation:17; recovered_0-9:11; recovered_10-19:15; recovered_20-29:6; recovered_30-39:8; recovered_40-49:5; recovered_50-59:3; recovered_60-69:1; recovered_70-79:9; recovered_80+:9,5/18/20
Ohio,NA,28454,NA,3,0,NA,0-19:1067; 20-29:3753; 30-39:4565; 40-49:4532; 50-59:4818; 60-69:3974; 70-79:2573; 80+:3152; UNKNOWN:20,FEMALE:13087; MALE:15196; UNKNOWN/OTHER:171,1657,NA,0-19:0; 20-29:5; 30-39:12; 40-49:24; 50-59:91; 60-69:240; 70-79:419; 80+:865; UNKNOWN:1,FEMALE:776; MALE:881; UNKNOWN/OTHER:0,NA,4998,NA,0-19:47; 20-29:165; 30-39:294; 40-49:485; 50-59:921; 60-69:1160; 70-79:985; 80+:940; UNKNOWN:1,FEMALE:2332; MALE:2658; UNKNOWN/OTHER:8,tableau,today_hosp:1,5/18/20
