"state_name","category","count","last_update","strata_type","data_type","metric","pop_est","count2","normalized"
"Alaska","0-9",0,"08/02/20","age","death",NA,105171,0,0
"Alaska","10-19",0,"08/02/20","age","death",NA,96022,0,0
"Alaska","20-29",0,"08/02/20","age","death",NA,114672,0,0
"Alaska","30-39",0.08,"08/02/20","age","death","Percent",108865,2,1.83713773940201
"Alaska","40-49",0.04,"08/02/20","age","death","Percent",86536,1,1.15558842562633
"Alaska","50-59",0.12,"08/02/20","age","death","Percent",93805,3,3.1981237673898
"Alaska","60-69",0.12,"08/02/20","age","death","Percent",80434,3,3.72976601934505
"Alaska","70-79",0.48,"08/02/20","age","death","Percent",37370,12,32.1113192400321
"Alaska","80+",0.16,"08/02/20","age","death","Percent",14563,4,27.466868090366
"Alaska","UNKNOWN",0,"08/02/20","age","death",NA,NA,0,NA
"Alaska","FEMALE",0.36,"08/02/20","gender","death","Percent",352865,9,2.55055049381492
"Alaska","MALE",0.64,"08/02/20","gender","death","Percent",384573,16,4.16045848252477
"Alaska","UNKNOWN",0,"08/02/20","gender","death",NA,NA,0,NA
"Alaska","AI/AN",0.259,"08/02/20","race","hosp","Percent",113516,35,30.832657951302
"Alaska","ASIAN",0.074,"08/02/20","race","hosp","Percent",49025,10,20.3977562468129
"Alaska","BLACK",0.03,"08/02/20","race","hosp","Percent",27942,4,14.3153675470618
"Alaska","HN/PI",0.156,"08/02/20","race","hosp","Percent",10221,21,205.459348400352
"Alaska","MULTI",0,"08/02/20","race","hosp",NA,54855,0,0
"Alaska","OTHER",0.03,"08/02/20","race","hosp","Percent",NA,4,NA
"Alaska","UNKNOWN",0.037,"08/02/20","race","hosp","Percent",NA,5,NA
"Alaska","WHITE",0.363,"08/02/20","race","hosp","Percent",481879,49,10.1685277839458
"Alaska","0-9",0,"08/02/20","age","hosp",NA,105171,0,0
"Alaska","10-19",0.007,"08/02/20","age","hosp","Percent",96022,1,1.04142800608194
"Alaska","20-29",0.067,"08/02/20","age","hosp","Percent",114672,9,7.84847216408539
"Alaska","30-39",0.111,"08/02/20","age","hosp","Percent",108865,15,13.7785330455151
"Alaska","40-49",0.089,"08/02/20","age","hosp","Percent",86536,12,13.8670611075159
"Alaska","50-59",0.193,"08/02/20","age","hosp","Percent",93805,26,27.7170726507116
"Alaska","60-69",0.193,"08/02/20","age","hosp","Percent",80434,26,32.3246388343238
"Alaska","70-79",0.237,"08/02/20","age","hosp","Percent",37370,32,85.6301846400856
"Alaska","80+",0.104,"08/02/20","age","hosp","Percent",14563,14,96.134038316281
"Alaska","UNKNOWN",0,"08/02/20","age","hosp",NA,NA,0,NA
"Alaska","FEMALE",0.4,"08/02/20","gender","hosp","Percent",352865,54,15.3033029628895
"Alaska","MALE",0.6,"08/02/20","gender","hosp","Percent",384573,81,21.0623210677817
"Alaska","UNKNOWN",0,"08/02/20","gender","hosp",NA,NA,0,NA
"Alaska","",245807,"08/02/20","total","test","Count",737438,245807,33332.5649071515
"Alaska","",3341,"08/02/20","total","case","Count",737438,3341,453.055036491203
"Alaska","HISPANIC",172,"08/02/20","eth","case","Count",53288,172,322.774358204474
"Alaska","NON HISPANIC",1335,"08/02/20","eth","case","Count",684150,1335,195.132646349485
"Alaska","UNKNOWN",1588,"08/02/20","eth","case","Count",NA,1588,NA
"Alaska","",25,"08/02/20","total","death","Count",737438,25,3.39011550801559
"Alaska","HISPANIC",1,"08/02/20","eth","death","Count",53288,1,1.87659510583996
"Alaska","NON HISPANIC",2,"08/02/20","eth","death","Count",684150,2,0.292333552583498
"Alaska","UNKNOWN",1,"08/02/20","eth","death","Count",NA,1,NA
"Alaska","",135,"08/02/20","total","hosp","Count",737438,135,18.3066237432842
"Alaska","HISPANIC",2,"08/02/20","eth","hosp","Count",53288,2,3.75319021167993
"Alaska","NON HISPANIC",3,"08/02/20","eth","hosp","Count",684150,3,0.438500328875247
"Alaska","UNKNOWN",1,"08/02/20","eth","hosp","Count",NA,1,NA
"Arizona","NH AI/AN",9980,"08/03/20","race","case","Count",283832,9980,3516.16449167113
"Arizona","NH ASIAN",1413,"08/03/20","race","case","Count",244348,1413,578.273609769673
"Arizona","NH BLACK",4089,"08/03/20","race","case","Count",313875,4089,1302.74790919952
"Arizona","HISPANIC",42563,"08/03/20","race","case","Count",2266343,42563,1878.04758591264
"Arizona","NH MULTI",0,"08/03/20","race","case",NA,146845,0,0
"Arizona","OTHER",4215,"08/03/20","race","case","Count",NA,4215,NA
"Arizona","UNKNOWN",86233,"08/03/20","race","case","Count",NA,86233,NA
"Arizona","NH WHITE",31004,"08/03/20","race","case","Count",3902867,31004,794.390380199991
"Arizona","0-19",21561,"08/03/20","age","case","Count",1837877,21561,1173.14706043984
"Arizona","20-44",88077,"08/03/20","age","case","Count",2358452,88077,3734.52586696698
"Arizona","45-54",27854,"08/03/20","age","case","Count",850790,27854,3273.89837680274
"Arizona","55-64",21206,"08/03/20","age","case","Count",866277,21206,2447.94678838293
"Arizona","65+",20495,"08/03/20","age","case","Count",1258250,20495,1628.84959268826
"Arizona","UNKNOWN",304,"08/03/20","age","case","Count",NA,304,NA
"Arizona","FEMALE",93624,"08/03/20","gender","case","Count",3606307,93624,2596.11841143863
"Arizona","MALE",85377,"08/03/20","gender","case","Count",3565339,85377,2394.63905115334
"Arizona","NH AI/AN",455,"08/03/20","race","death","Count",283832,455,160.306096564165
"Arizona","NH ASIAN",47,"08/03/20","race","death","Count",244348,47,19.2348617545468
"Arizona","NH BLACK",119,"08/03/20","race","death","Count",313875,119,37.9131819992035
"Arizona","HISPANIC",1055,"08/03/20","race","death","Count",2266343,1055,46.5507648224474
"Arizona","NH MULTI",0,"08/03/20","race","death",NA,146845,0,0
"Arizona","OTHER",66,"08/03/20","race","death","Count",NA,66,NA
"Arizona","UNKNOWN",546,"08/03/20","race","death","Count",NA,546,NA
"Arizona","NH WHITE",1491,"08/03/20","race","death","Count",3902867,1491,38.20268535925
"Arizona","0-19",13,"08/03/20","age","death","Count",1837877,13,0.707337868638652
"Arizona","20-44",218,"08/03/20","age","death","Count",2358452,218,9.24335114727796
"Arizona","45-54",260,"08/03/20","age","death","Count",850790,260,30.5598326261475
"Arizona","55-64",565,"08/03/20","age","death","Count",866277,565,65.2216323416182
"Arizona","65+",2723,"08/03/20","age","death","Count",1258250,2723,216.411682892907
"Arizona","FEMALE",1634,"08/03/20","gender","death","Count",3606307,1634,45.3095091460599
"Arizona","MALE",2144,"08/03/20","gender","death","Count",3565339,2144,60.1345341915593
"Arizona","NH AI/AN",975,"08/03/20","race","hosp","Count",283832,975,343.513064066067
"Arizona","NH ASIAN",149,"08/03/20","race","hosp","Count",244348,149,60.9786042856909
"Arizona","NH BLACK",516,"08/03/20","race","hosp","Count",313875,516,164.396654719235
"Arizona","HISPANIC",4151,"08/03/20","race","hosp","Count",2266343,4151,183.158506898559
"Arizona","NH MULTI",0,"08/03/20","race","hosp",NA,146845,0,0
"Arizona","OTHER",229,"08/03/20","race","hosp","Count",NA,229,NA
"Arizona","UNKNOWN",1379,"08/03/20","race","hosp","Count",NA,1379,NA
"Arizona","NH WHITE",4001,"08/03/20","race","hosp","Count",3902867,4001,102.514382375828
"Arizona","0-19",414,"08/03/20","age","hosp","Count",1837877,414,22.5259905858771
"Arizona","20-44",2725,"08/03/20","age","hosp","Count",2358452,2725,115.541889340975
"Arizona","45-54",1654,"08/03/20","age","hosp","Count",850790,1654,194.407550629415
"Arizona","55-64",1934,"08/03/20","age","hosp","Count",866277,1934,223.254224687946
"Arizona","65+",4672,"08/03/20","age","hosp","Count",1258250,4672,371.309358235645
"Arizona","UNKNOWN",1,"08/03/20","age","hosp","Count",NA,1,NA
"Arizona","FEMALE",5621,"08/03/20","gender","hosp","Count",3606307,5621,155.865820630357
"Arizona","MALE",5774,"08/03/20","gender","hosp","Count",3565339,5774,161.948134525216
"Arizona","",1196335,"08/03/20","total","test","Count",7171646,1196335,16681.4563909038
"Arizona","",179497,"08/03/20","total","case","Count",7171646,179497,2502.87033130191
"Arizona","",3779,"08/03/20","total","death","Count",7171646,3779,52.6936215200806
"Arizona","",11400,"08/03/20","total","hosp","Count",7171646,11400,158.959323982249
"Arkansas","AI/AN",123,"08/03/20","race","case","Count",30225,123,406.947890818859
"Arkansas","ASIAN",627,"08/03/20","race","case","Count",50301,627,1246.49609351703
"Arkansas","BLACK",9398,"08/03/20","race","case","Count",472287,9398,1989.89173955667
"Arkansas","HN/PI",2174,"08/03/20","race","case","Count",10881,2174,19979.7812701038
"Arkansas","OTHER",3689,"08/03/20","race","case","Count",NA,3689,NA
"Arkansas","UNKNOWN",6235,"08/03/20","race","case","Count",NA,6235,NA
"Arkansas","WHITE",22351,"08/03/20","race","case","Count",2385213,22351,937.065159379896
"Arkansas","0-17",5694,"08/03/20","age","case","Count",703180,5694,809.749992889445
"Arkansas","18-24",6132,"08/03/20","age","case","Count",280578,6132,2185.48852725445
"Arkansas","25-44",16089,"08/03/20","age","case","Count",765106,16089,2102.84588017869
"Arkansas","45-64",11836,"08/03/20","age","case","Count",753134,11836,1571.56628169755
"Arkansas","65+",4846,"08/03/20","age","case","Count",511827,4846,946.804291293738
"Arkansas","FEMALE",21154,"08/03/20","gender","case","Count",1533682,21154,1379.29505595032
"Arkansas","MALE",23341,"08/03/20","gender","case","Count",1480143,23341,1576.94222787933
"Arkansas","UNKNOWN",102,"08/03/20","gender","case","Count",NA,102,NA
"Arkansas","AI/AN",2,"08/03/20","race","death","Count",30225,2,6.61703887510339
"Arkansas","ASIAN",7,"08/03/20","race","death","Count",50301,7,13.9162243295362
"Arkansas","BLACK",122,"08/03/20","race","death","Count",472287,122,25.8317506092694
"Arkansas","HN/PI",32,"08/03/20","race","death","Count",10881,32,294.090616671262
"Arkansas","OTHER",30,"08/03/20","race","death","Count",NA,30,NA
"Arkansas","UNKNOWN",-3,"08/03/20","race","death","Count",NA,-3,NA
"Arkansas","WHITE",285,"08/03/20","race","death","Count",2385213,285,11.9486184252727
"Arkansas","0-17",0,"08/03/20","age","death",NA,703180,0,0
"Arkansas","18-24",0,"08/03/20","age","death",NA,280578,0,0
"Arkansas","25-44",26,"08/03/20","age","death","Count",765106,26,3.39822194571733
"Arkansas","45-64",115,"08/03/20","age","death","Count",753134,115,15.269527069552
"Arkansas","65+",334,"08/03/20","age","death","Count",511827,334,65.2564245340711
"Arkansas","",527400,"08/03/20","total","test","Count",3013825,527400,17499.3571292295
"Arkansas","",44597,"08/03/20","total","case","Count",3013825,44597,1479.74749695155
"Arkansas","HISPANIC",10199,"08/03/20","eth","case","Count",233187,10199,4373.74296165738
"Arkansas","NON HISPANIC",34398,"08/03/20","eth","case","Count",2780638,34398,1237.05423000045
"Arkansas","",475,"08/03/20","total","death","Count",3013825,475,15.760702761441
"Arkansas","HISPANIC",44,"08/03/20","eth","death","Count",233187,44,18.8689764009143
"Arkansas","NON HISPANIC",431,"08/03/20","eth","death","Count",2780638,431,15.5000399188963
"Arkansas","",2966,"08/03/20","total","hosp","Count",3013825,2966,98.4131460851244
"California","NH AI/AN",778,"08/02/20","race","case","Count",163273,778,476.502544817575
"California","NH ASIAN",17959,"08/02/20","race","case","Count",5818319,17959,308.663034804383
"California","NH BLACK",14149,"08/02/20","race","case","Count",2223274,14149,636.403790086152
"California","HISPANIC",191958,"08/02/20","race","case","Count",15540142,191958,1235.23967799007
"California","NH HN/PI",1942,"08/02/20","race","case","Count",145491,1942,1334.79046813892
"California","NH MULTI",2678,"08/02/20","race","case","Count",1097938,2678,243.911769152721
"California","OTHER",45387,"08/02/20","race","case","Count",NA,45387,NA
"California","NH WHITE",57183,"08/02/20","race","case","Count",14568608,57183,392.508330239924
"California","0-4",10119,"08/02/20","age","case","Count",2441300,10119,414.492278703969
"California","5-17",37167,"08/02/20","age","case","Count",6548655,37167,567.551657554108
"California","18-34",182456,"08/02/20","age","case","Count",9789194,182456,1863.85109948786
"California","35-49",129091,"08/02/20","age","case","Count",7823754,129091,1649.98797252572
"California","50-59",72448,"08/02/20","age","case","Count",5022701,72448,1442.41116482944
"California","60-64",26126,"08/02/20","age","case","Count",2262416,26126,1154.78320521071
"California","65-69",18081,"08/02/20","age","case","Count",1853102,18081,975.715314105753
"California","70-74",12552,"08/02/20","age","case","Count",1432312,12552,876.345377264172
"California","75-79",8717,"08/02/20","age","case","Count",976718,8717,892.47868883342
"California","80+",17436,"08/02/20","age","case","Count",1406893,17436,1239.32665810406
"California","UNKNOWN",708,"08/02/20","age","case","Count",NA,708,NA
"California","FEMALE",256875,"08/02/20","gender","case","Count",19893468,256875,1291.25298816677
"California","MALE",252050,"08/02/20","gender","case","Count",19663577,252050,1281.81154425769
"California","UNKNOWN",5976,"08/02/20","gender","case","Count",NA,5976,NA
"California","NH AI/AN",34,"08/02/20","race","death","Count",163273,34,20.8240186681203
"California","NH ASIAN",1138,"08/02/20","race","death","Count",5818319,1138,19.5589138374847
"California","NH BLACK",761,"08/02/20","race","death","Count",2223274,761,34.2287995091923
"California","HISPANIC",4218,"08/02/20","race","death","Count",15540142,4218,27.1426091215898
"California","NH HN/PI",49,"08/02/20","race","death","Count",145491,49,33.6790591857916
"California","NH MULTI",49,"08/02/20","race","death","Count",1097938,49,4.46291138479586
"California","OTHER",130,"08/02/20","race","death","Count",NA,130,NA
"California","NH WHITE",2735,"08/02/20","race","death","Count",14568608,2735,18.7732417537763
"California","0-4",0,"08/02/20","age","death",NA,2441300,0,0
"California","5-17",1,"08/02/20","age","death","Count",6548655,1,0.0152703112318484
"California","18-34",136,"08/02/20","age","death","Count",9789194,136,1.38928700360826
"California","35-49",538,"08/02/20","age","death","Count",7823754,538,6.87649432740344
"California","50-59",928,"08/02/20","age","death","Count",5022701,928,18.47611474384
"California","60-64",718,"08/02/20","age","death","Count",2262416,718,31.7359848940248
"California","65-69",910,"08/02/20","age","death","Count",1853102,910,49.1068489484119
"California","70-74",1049,"08/02/20","age","death","Count",1432312,1049,73.2382330106848
"California","75-79",1056,"08/02/20","age","death","Count",976718,1056,108.117184284512
"California","80+",3989,"08/02/20","age","death","Count",1406893,3989,283.532578525872
"California","UNKNOWN",1,"08/02/20","age","death","Count",NA,1,NA
"California","FEMALE",3991,"08/02/20","gender","death","Count",19893468,3991,20.0618615115273
"California","MALE",5322,"08/02/20","gender","death","Count",19663577,5322,27.0652689487777
"California","UNKNOWN",13,"08/02/20","gender","death","Count",NA,13,NA
"California","",8184696,"08/02/20","total","test","Count",39557045,8184696,20690.8680868351
"California","",514901,"08/02/20","total","case","Count",39557045,514901,1301.66699762331
"California","",9326,"08/02/20","total","death","Count",39557045,9326,23.5760785468176
"Colorado","HISPANIC",0.3847,"08/03/20","race","case","Percent",1235117,18453,1494.02850094364
"Colorado","NH AI/AN",0.0059,"08/03/20","race","case","Percent",36614,283,772.928388048288
"Colorado","NH ASIAN",0.0217,"08/03/20","race","case","Percent",187668,1041,554.702986124433
"Colorado","NH BLACK",0.051,"08/03/20","race","case","Percent",229085,2446,1067.72595324879
"Colorado","NH HN/PI",0.0038,"08/03/20","race","case","Percent",7596,182,2395.99789362823
"Colorado","NH MULTI",0.0134,"08/03/20","race","case","Percent",131155,643,490.259616484312
"Colorado","NH WHITE",0.3678,"08/03/20","race","case","Percent",3868329,17643,456.08840406284
"Colorado","OTHER",0.0078,"08/03/20","race","case","Percent",NA,374,NA
"Colorado","UNKNOWN",0.144,"08/03/20","race","case","Percent",NA,6907,NA
"Colorado","0-9",1425,"08/03/20","age","case","Count",684807,1425,208.087826205048
"Colorado","10-19",3374,"08/03/20","age","case","Count",728742,3374,462.989645169347
"Colorado","20-29",10221,"08/03/20","age","case","Count",832421,10221,1227.8642657982
"Colorado","30-39",8695,"08/03/20","age","case","Count",855573,8695,1016.27797978665
"Colorado","40-49",7682,"08/03/20","age","case","Count",732602,7682,1048.59118593725
"Colorado","50-59",6851,"08/03/20","age","case","Count",709866,6851,965.111725311538
"Colorado","60-69",4445,"08/03/20","age","case","Count",631401,4445,703.990015853633
"Colorado","70-79",2651,"08/03/20","age","case","Count",346828,2651,764.355819022686
"Colorado","80+",2582,"08/03/20","age","case","Count",173324,2582,1489.69559899379
"Colorado","UNKNOWN",42,"08/03/20","age","case","Count",NA,42,NA
"Colorado","FEMALE",0.4867,"08/03/20","gender","case","Percent",2827696,23346,825.619161324273
"Colorado","MALE",0.4698,"08/03/20","gender","case","Percent",2867868,22535,785.775356466895
"Colorado","OTHER",2e-04,"08/03/20","gender","case","Percent",NA,10,NA
"Colorado","UNKNOWN",0.0434,"08/03/20","gender","case","Percent",NA,2082,NA
"Colorado","HISPANIC",0.2256,"08/03/20","race","death","Percent",1235117,416,33.6810196928712
"Colorado","NH AI/AN",0.0065,"08/03/20","race","death","Percent",36614,12,32.7743486098214
"Colorado","NH ASIAN",0.0325,"08/03/20","race","death","Percent",187668,60,31.9713536671143
"Colorado","NH BLACK",0.0672,"08/03/20","race","death","Percent",229085,124,54.1283802955235
"Colorado","NH HN/PI",0.0033,"08/03/20","race","death","Percent",7596,6,78.9889415481832
"Colorado","NH MULTI",0.0136,"08/03/20","race","death","Percent",131155,25,19.0614158819717
"Colorado","NH WHITE",0.6302,"08/03/20","race","death","Percent",3868329,1162,30.0388100391668
"Colorado","OTHER",0.0038,"08/03/20","race","death","Percent",NA,7,NA
"Colorado","UNKNOWN",0.0174,"08/03/20","race","death","Percent",NA,32,NA
"Colorado","10-19",3,"08/03/20","age","death","Count",728742,3,0.411668327062252
"Colorado","20-29",12,"08/03/20","age","death","Count",832421,12,1.441578239857
"Colorado","30-39",15,"08/03/20","age","death","Count",855573,15,1.75321100595741
"Colorado","40-49",51,"08/03/20","age","death","Count",732602,51,6.96148795662584
"Colorado","50-59",119,"08/03/20","age","death","Count",709866,119,16.7637272386619
"Colorado","60-69",237,"08/03/20","age","death","Count",631401,237,37.535575648439
"Colorado","70-79",433,"08/03/20","age","death","Count",346828,433,124.84574486489
"Colorado","80+",974,"08/03/20","age","death","Count",173324,974,561.953335948859
"Colorado","FEMALE",0.4458,"08/03/20","gender","death","Percent",2827696,822,29.0696029559047
"Colorado","MALE",0.5515,"08/03/20","gender","death","Percent",2867868,1017,35.461883182908
"Colorado","UNKNOWN",0.0027,"08/03/20","gender","death","Percent",NA,5,NA
"Colorado","0-9",59,"08/03/20","age","hosp","Count",684807,59,8.6155661376125
"Colorado","10-19",92,"08/03/20","age","hosp","Count",728742,92,12.6244953632424
"Colorado","20-29",401,"08/03/20","age","hosp","Count",832421,401,48.1727395152213
"Colorado","30-39",596,"08/03/20","age","hosp","Count",855573,596,69.6609173033745
"Colorado","40-49",832,"08/03/20","age","hosp","Count",732602,832,113.5678035277
"Colorado","50-59",1152,"08/03/20","age","hosp","Count",709866,1152,162.284149402845
"Colorado","60-69",1080,"08/03/20","age","hosp","Count",631401,1080,171.048192828329
"Colorado","70-79",761,"08/03/20","age","hosp","Count",346828,761,219.417117418432
"Colorado","80+",496,"08/03/20","age","hosp","Count",173324,496,286.169255267591
"Colorado","",548808,"08/03/20","total","test","Count",5695564,548808,9635.70947495279
"Colorado","",47968,"08/03/20","total","case","Count",5695564,47968,842.199297558591
"Colorado","",1844,"08/03/20","total","death","Count",5695564,1844,32.3760737303628
"Colorado","",6487,"08/03/20","total","hosp","Count",5695564,6487,113.895656338863
"Connecticut","HISPANIC",9494,"08/02/20","race","case","Count",589809,9494,1609.67364011061
"Connecticut","NH AI/AN",48,"08/02/20","race","case","Count",7758,48,618.716163959783
"Connecticut","NH ASIAN/PI",713,"08/02/20","race","case","Count",170839,713,417.352009786992
"Connecticut","NH BLACK",6550,"08/02/20","race","case","Count",364858,6550,1795.21896189751
"Connecticut","NH MULTI",155,"08/02/20","race","case","Count",63050,155,245.836637589215
"Connecticut","NH OTHER",307,"08/02/20","race","case","Count",NA,307,NA
"Connecticut","NH WHITE",17622,"08/02/20","race","case","Count",2376351,17622,741.557118455986
"Connecticut","UNKNOWN",15173,"08/02/20","race","case","Count",NA,15173,NA
"Connecticut","0-9",788,"08/02/20","age","case","Count",379145,788,207.836052170014
"Connecticut","10-19",1841,"08/02/20","age","case","Count",459801,1841,400.390603761192
"Connecticut","20-29",6450,"08/02/20","age","case","Count",466039,6450,1384.00434298417
"Connecticut","30-39",7199,"08/02/20","age","case","Count",440343,7199,1634.86191446214
"Connecticut","40-49",7012,"08/02/20","age","case","Count",440436,7012,1592.05877811986
"Connecticut","50-59",8344,"08/02/20","age","case","Count",529442,8344,1575.99888184164
"Connecticut","60-69",6804,"08/02/20","age","case","Count",432658,6804,1572.60469007854
"Connecticut","70-79",4519,"08/02/20","age","case","Count",260636,4519,1733.8356942249
"Connecticut","80+",7051,"08/02/20","age","case","Count",164165,7051,4295.06898547193
"Connecticut","FEMALE",27328,"08/02/20","gender","case","Count",1829270,27328,1493.92927233268
"Connecticut","MALE",22608,"08/02/20","gender","case","Count",1743395,22608,1296.78013301633
"Connecticut","HISPANIC",383,"08/02/20","race","death","Count",589809,383,64.9362759808684
"Connecticut","NH AI/AN",2,"08/02/20","race","death","Count",7758,2,25.779840164991
"Connecticut","NH ASIAN/PI",48,"08/02/20","race","death","Count",170839,48,28.0966289898677
"Connecticut","NH BLACK",656,"08/02/20","race","death","Count",364858,656,179.795975420575
"Connecticut","NH MULTI",34,"08/02/20","race","death","Count",63050,34,53.9254559873117
"Connecticut","NH OTHER",20,"08/02/20","race","death","Count",NA,20,NA
"Connecticut","NH WHITE",3253,"08/02/20","race","death","Count",2376351,3253,136.890551942874
"Connecticut","UNKNOWN",41,"08/02/20","race","death","Count",NA,41,NA
"Connecticut","0-9",1,"08/02/20","age","death","Count",379145,1,0.263751335241135
"Connecticut","10-19",1,"08/02/20","age","death","Count",459801,1,0.217485390418899
"Connecticut","20-29",4,"08/02/20","age","death","Count",466039,4,0.858297266966928
"Connecticut","30-39",21,"08/02/20","age","death","Count",440343,21,4.76900961296081
"Connecticut","40-49",57,"08/02/20","age","death","Count",440436,57,12.9417213851729
"Connecticut","50-59",182,"08/02/20","age","death","Count",529442,182,34.3758145368142
"Connecticut","60-69",544,"08/02/20","age","death","Count",432658,544,125.734413786409
"Connecticut","70-79",966,"08/02/20","age","death","Count",260636,966,370.631839039887
"Connecticut","80+",2661,"08/02/20","age","death","Count",164165,2661,1620.93016172753
"Connecticut","FEMALE",2327,"08/02/20","gender","death","Count",1829270,2327,127.209214604733
"Connecticut","MALE",2109,"08/02/20","gender","death","Count",1743395,2109,120.970864319331
"Connecticut","",827213,"08/02/20","total","test","Count",3572665,827213,23153.9481031667
