"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"40663; eth_HISPANIC/LATINO:4571; eth_NON-HISPANIC/LATINO:20923; eth_UNKNOWN:15169",NA,NA,NA,"AI/AN:48; ASIAN:592; BLACK:13893; NH/PI:25; OTHER:2504; UNKNOWN:10961; WHITE:12640",NA,NA,"1775; eth_HISPANIC/LATINO:70; eth_NON-HISPANIC/LATINO:1673; eth_UNKNOWN:32","AI/AN:4; ASIAN:29; BLACK:869; NH/PI:2; OTHER:25; UNKNOWN:23; WHITE:823",".:6; 17:1; 22:2; 25:1; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:4; 33:6; 34:5; 35:1; 36:3; 37:2; 38:2; 39:2; 40:2; 42:3; 43:4; 44:7; 45:9; 46:7; 47:4; 48:14; 49:14; 50:10; 51:5; 52:6; 53:16; 54:15; 55:12; 56:19; 57:14; 58:25; 59:19; 60:23; 61:29; 62:30; 63:43; 64:31; 65:43; 66:41; 67:37; 68:46; 69:32; 70:44; 71:50; 72:30; 73:54; 74:48; 75:59; 76:42; 77:46; 78:57; 79:53; 80:41; 81:55; 82:48; 83:59; 84:53; 85:61; 86:33; 87:42; 88:35; 89:42; 90+:215","FEMALE:848; MALE:927","No:88; Unknown:553; Yes:1134","7289",NA,NA,NA,"webpage",NA,"05/21/2020"
"Hawaii",NA,"647",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-19:35; 20-39:215; 40-59:226; 60+:171",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"05/22/2020"
"Idaho","39362","2534",NA,NA,NA,"AI/AN:24; ASIAN:43; BLACK:34; MULTI:86; OTHER:265; PI:4; UNKNOWN:696; WHITE:1379","0-17:123; 18-29:535; 30-39:411; 40-49:415; 50-59:405; 60-69:305; 70-79:174; 80+:164","FEMALE:1384; MALE:1146",NA,"AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:74","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:16; 80+:50","FEMALE:37; MALE:40",NA,"223",NA,NA,NA,"manual","Percentages present. Manual entry.","05/22/2020"
"Illinois","672020; age_Unknown:36741; age_<20:39969; age_20-29:89564; age_30-39:104093; age_40-49:102260; age_50-59:108699; age_60-69:91145; age_70-79:54801; age_80+:44748; gender_Male:272308; gender_Female:342109; gender_Unknown/Left Blank:57603; race_White:161553; race_Black:61250; race_Left Blank:351439; race_Other:24901; race_Asian:10682; race_Hispanic:61055; race_NH/PI*:645; race_AI/AN**:495","102686",29307,2268,82,"AI/AN:176; ASIAN:3058; BLACK:17808; HISPANIC:31386; NH/PI:265; OTHER:3846; UNKNOWN:25498; WHITE:20649","0-20:5980; 20-29:15789; 30-39:16911; 40-49:18579; 50-59:18329; 60-69:12745; 70-79:7112; 80+:7176; UNKNOWN:65","FEMALE:51690; MALE:48821; UNKNOWN/OTHER:2175","4607","AI/AN:7; ASIAN:220; BLACK:1406; HISPANIC:849; NH/PI:3; OTHER:38; UNKNOWN:113; WHITE:1971","0-20:3; 20-29:18; 30-39:72; 40-49:157; 50-59:387; 60-69:813; 70-79:1113; 80+:2044; UNKNOWN:0","FEMALE:2042; MALE:2560; UNKNOWN/OTHER:5",NA,NA,NA,NA,NA,"webpage",NA,"05/21/2020"
"Indiana","202995","29936; eth_Hispanic or Latino:3318; eth_Not Hispanic or Latino:10575; eth_Unknown:16043",124,672,7,"ASIAN:432; BLACK:4247; OTHER:5181; UNKNOWN:6377; WHITE:13699","0-19:1168; 20-29:4124; 30-39:4795; 40-49:5107; 50-59:5116; 60-69:3931; 70-79:2528; 80+:3140; UNKNOWN:27","FEMALE:15401; MALE:13798; UNKNOWN/OTHER:737","1764; eth_Hispanic or Latino:27; eth_Not Hispanic or Latino:991; eth_Unknown:746","ASIAN:9; BLACK:269; OTHER:207; UNKNOWN:119; WHITE:1160","0-19:2; 20-29:4; 30-39:13; 40-49:36; 50-59:97; 60-69:285; 70-79:428; 80+:899; UNKNOWN:0","FEMALE:837; MALE:883; UNKNOWN/OTHER:44",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1166; beds_icu_total:2629; beds_icu_occupied_beds_covid_19:409; bed_occupied_icu_non_covid:1184; beds_available_icu_beds_total:1036; vents_total:3100; vents_all_in_use_covid_19:175; vents_non_covid_pts_on_vents:419; vents_all_available_vents_not_in_use:2506","05/20/2020"
"Iowa","118474","16307",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-17:0; 18-40:0; 41-60:0; 61-80:0; 80+:0","FEMALE:0; MALE:0; UNKNOWN/OTHER:0","418","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-17:0; 18-40:0; 41-60:0; 61-80:0; 80+:0","FEMALE:0; MALE:0; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/22/2020"
"Kansas",NA,"8539",NA,NA,NA,"AI/AN:29; ASIAN:531; BLACK:890; OTHER:198; UNKNOWN:1783; WHITE:5108","0-9:181; 10-17:269; 18-24:1027; 25-34:1613; 35-44:1551; 45-54:1619; 55-64:1233; 65-74:528; 75-84:275; 85+:226; UNKNOWN:17","FEMALE:3597; MALE:4748; UNKNOWN/OTHER:194","178","AI/AN:1; ASIAN:1; BLACK:56; OTHER:1; UNKNOWN:4; WHITE:115","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:7; 45-54:4; 55-64:26; 65-74:33; 75-84:39; 85+:69; UNKNOWN:0","FEMALE:85; MALE:93; UNKNOWN/OTHER:0",NA,"760","AI/AN:5; ASIAN:26; BLACK:162; UNKNOWN:45; WHITE:492; NA:30","0-9:5; 10-17:0; 18-24:16; 25-34:33; 35-44:111; 45-54:83; 55-64:168; 65-74:147; 75-84:106; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/22/2020"
"Kentucky","166240","8286; eth_Hispanic:14.11%; eth_Non-Hispanic:85.89%",NA,NA,NA,"AI/AN:8e-04; ASIAN:0.058; BLACK:0.147; MULTI:0.0525; NH:8e-04; WHITE:0.7407","0-9:119; 10-19:279; 20-29:1128; 30-39:1287; 40-49:1322; 50-59:1236; 60-69:993; 70-79:670; 80+:675; UNKNOWN:577","FEMALE:4091; MALE:3947; UNKNOWN/OTHER:248","386",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:60; 70-79:97; 80+:196; UNKNOWN:0","FEMALE:220; MALE:166; UNKNOWN/OTHER:0",NA,"1554",NA,"0-9:17; 10-19:44; 20-29:181; 30-39:202; 40-49:221; 50-59:288; 60-69:225; 70-79:170; 80+:165; UNKNOWN:41","FEMALE:881; MALE:670; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:16; icu_50-59:45; icu_60-69:57; icu_70-79:63; icu_80+:24; icu_Unconfi:0; icu_F:107; icu_M:120; icu_U:1; recovered:3008; total_icu:228","05/18/2020"
"Louisiana","305381","36504",NA,1188,NA,NA,"0-18:706; 18-29:4570; 30-39:5794; 40-49:6058; 50-59:6753; 60-69:5843; 70+:6780","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2506; eth_Hispanic/Latino:1.84%; eth_Non-Hispanic/Latino:83.60%; eth_Unknown:14.60%","AI/AN:2; ASIAN:20; BLACK:1350; NH/PI:5; OTHER:19; UNKNOWN:4; WHITE:1040","0-18:2; 18-29:9; 30-39:44; 40-49:94; 50-59:221; 60-69:460; 70+:1676","FEMALE:0.456; MALE:0.544; UNKNOWN/OTHER:0","x (deaths); Asthma:4.15%; Cancer:7.57%; Cardiac Disease:20.92%; Chronic Kidney Disease:20.10%; Congestive Heart Failure:12.90%; Diabetes:36.65%; Hypertension:59.39%; Neurological:8.43%; Pulmonary:11.71%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","HospVent_In Use:462; HospVent_Still Available:1619; Bed_In Use:9046; Bed_Still Available:5574; ICU_In Use:1278; ICU_Still Available:809","05/21/2020"
"Maine",NA,"1877",NA,NA,NA,"AI/AN:3; ASIAN/PI:28; BLACK:235; MULTI:4; OTHER:42; UNKNOWN:362; WHITE:1145","0-20:79; 20-29:229; 30-39:253; 40-49:292; 50-59:351; 60-69:277; 70-79:200; 80+:196","FEMALE:967; MALE:910; UNKNOWN/OTHER:0","73",NA,NA,NA,NA,"235",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:41; curr_In Critical Care:21; curr_On a Ventilator:12; Available Critical Care Beds:165; Total Critical Care Beds:387; Available Ventilators:252; Total Ventilators:318; Alternative Ventilators:439; recovered:1","05/21/2020"
"Maryland","220233","43531",NA,NA,NA,"HISPANIC:10374; NH ASIAN:836; NH BLACK:13086; NH OTHER:2143; NH WHITE:8697; UNKNOWN:8395","0-9:928; 10-19:1736; 20-29:5826; 30-39:8031; 40-49:7868; 50-59:7267; 60-69:5244; 70-79:3439; 80+:3192","FEMALE:22688; MALE:20843","2045","HISPANIC:176; NH ASIAN:74; NH BLACK:852; NH OTHER:27; NH WHITE:855; UNKNOWN:61","10-19:1; 20-29:11; 30-39:28; 40-49:55; 50-59:138; 60-69:319; 70-79:507; 80+:929; UNKNOWN:57",NA,NA,"7485",NA,NA,NA,"arcgis + webpage","Number of probable deaths :114; Currently hospitalized :1374; Acute care :848; Intensive care :526; Released from isolation :3099","05/21/2020"
"Massachusetts","489953","88970",13013,1045,128,"HISPANIC:15524; NH ASIAN:1634; NH BLACK:7770; NH OTHER:3842; NH WHITE:22721; UNKNOWN:37479","0-19:3779; 20-29:11555; 30-39:13229; 40-49:12804; 50-59:14316; 60-69:11716; 70-79:8175; 80+:13145; UNKNOWN:251","FEMALE:48481; MALE:39153; UNKNOWN/OTHER:1336","6066; Hosp_Yes:3393; Hosp_No:703; Hosp_Unknown:1970; Preexist_Yes:2733; Preexist_No:49; Preexist_Unknown:3284","HISPANIC:373; NH ASIAN:106; NH BLACK:310; NH OTHER:195; NH WHITE:2463; UNKNOWN:2619","0-19:0; 20-29:8; 30-39:18; 40-49:52; 50-59:215; 60-69:607; 70-79:1370; 80+:3796; UNKNOWN:0","FEMALE:3141; MALE:2918",NA,"8834","NH ASIAN:256; NH BLACK:865; NH WHITE:3320; UNKNOWN:2822; NA:1634","0-19:63; 20-29:211; 30-39:410; 40-49:648; 50-59:1203; 60-69:1678; 70-79:1922; 80+:2761; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:18801; facilities:344; Deaths.Reported.in.LTCFs:3701; Total.number.of.COVID.patients.in.hospital.today:2518; Net.new.hospitalizations:46; X5.day.average.of.net.new.hospitalizations:-49.8; ICU:675","05/20/2020"
"Michigan","471628","53510; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:35%; eth2_Unknown:63%",NA,11,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.18; WHITE:0.36","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5129; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:38%; eth2_Unknown:61%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,"?",NA,NA,NA,"webpage","recovered:28234; # of ED Discharges:543; # In Critical Care:470; # on Ventilators:348; # of Inpatients:955; ICU:465","05/21/2020"
"Minnesota",NA,"18200; eth_Hisp:3038; eth_NonHis:9951; eth_Unknown:5211",NA,NA,NA,"AI:142; ASIAN:821; BLACK:4142; MULTI:328; OTHER:1930; PI:23; UNKNOWN:4578; WHITE:6236","0-5:278; 6-19:1115; 20-29:3231; 30-39:3633; 40-49:2881; 50-59:2724; 60-69:1733; 70+:2522; UNKNOWN:8","FEMALE:9043; MALE:8797; UNKNOWN/OTHER:353","809; eth_Hisp:17; eth_Unknown:260; eth_NonHi:532","ASIAN:17; BLACK:43; OTHER:2; PI:0; UNKNOWN:225; WHITE:508; NA:14",NA,NA,NA,"1593",NA,NA,NA,"arcgis","ExpsrCrzSh:651; ExpsrIntrn:4280; ExpsrLklyE:1092; ExpsrAnthr:4794; ExpsrInMN:3473; ExpsrMsng:3910; ResPriv:11172; ResLTCF:2308; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:156; ResCollDrm:333; ResOther:41; ResMsng:4100; ResWorkDor:1; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:12488; healthcare_worker:2120","05/20/2020"
"Mississippi",NA,"12222",NA,NA,NA,"AI/AN:138; ASIAN:44; BLACK:6123; MULTI:0; OTHER:121; PI:0; UNKNOWN:0; WHITE:3305","0-17:650; 18-29:2052; 30-39:1902; 40-49:2067; 50-59:1944; 60-69:1597; 70-79:1002; 80-89:697; 90+:303; UNKNOWN:NA","FEMALE:6211; MALE:4203; UNKNOWN/OTHER:0","580","AI/AN:17; ASIAN:0; BLACK:301; MULTI:0; OTHER:5; PI:0; UNKNOWN:0; WHITE:257","0-17:0; 18-29:1; 30-39:10; 40-49:19; 50-59:42; 60-69:128; 70-79:160; 80-89:139; 90+:81; UNKNOWN:NA","FEMALE:293; MALE:287; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:18; 18-29:71; 30-39:116; 40-49:225; 50-59:308; 60-69:453; 70-79:389; 80-89:244; 90+:108; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/22/2020"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI:30; ASIAN:1; BLACK:2; OTHER:5; PENDING:5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","16",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:20; curr_Recovered and released from isolation:440","05/21/2020"
"Nebraska","78654","11425",2790,303,NA,NA,NA,NA,"141",NA,NA,NA,NA,"626",NA,NA,NA,NA,"beds_avail:3901; beds_avail_percent:48; icu_beds_avail:735; icu_beds_avail_percent:41; vent_equip_avail:787; vent_equip_avail_percent:76","05/21/2020"
"Nevada","111323","7255",NA,NA,NA,"AI/AN:36; ASIAN:582; BLACK:590; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:1815","0-9:104; 10-19:327; 20-29:1040; 30-39:1192; 40-49:1127; 50-59:1285; 60-69:963; 70+:1031; UNKNOWN:0","FEMALE:3689; MALE:3452; UNKNOWN/OTHER:0","381","AI/AN:1; ASIAN:60; BLACK:51; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:179","0-9:0; 10-19:1; 20-29:3; 30-39:5; 40-49:20; 50-59:35; 60-69:76; 70+:234; UNKNOWN:0","FEMALE:151; MALE:220; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/22/2020"
"New Hampshire",NA,"3652",NA,NA,NA,"AI/AN:0; ASIAN:80; BLACK:150; MULTI:0; OTHER:253; UNKNOWN:0; WHITE:1981","0-9:40; 10-19:151; 20-29:550; 30-39:502; 40-49:489; 50-59:654; 60-69:496; 70-79:298; 80+:448; UNKNOWN:NA","FEMALE:2006; MALE:1617; UNKNOWN/OTHER:0","172","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:10; UNKNOWN:0; WHITE:88","0-9:0; 10-19:0; 20-29:1; 30-39:0; 40-49:5; 50-59:2; 60-69:11; 70-79:45; 80+:108; UNKNOWN:NA","FEMALE:80; MALE:92; UNKNOWN/OTHER:0",NA,"368","AI/AN:0; ASIAN:11; BLACK:16; MULTI:0; UNKNOWN:0; WHITE:244; NA:11","0-9:2; 10-19:4; 20-29:12; 30-39:12; 40-49:32; 50-59:58; 60-69:103; 70-79:84; 80+:61; UNKNOWN:NA","FEMALE:149; MALE:219; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/22/2020"
"New Jersey",NA,"151472",NA,NA,NA,"AI/AN:0; ASIAN:4087; BLACK:14228; MULTI:0; OTHER:9060; UNKNOWN:0; WHITE:29126","0-4:679; 5-17:2779; 18-29:18865; 30-49:48426; 50-64:43606; 65-79:21992; 80+:14823; UNKNOWN:NA","FEMALE:75691; MALE:75073; UNKNOWN/OTHER:708","10843",NA,NA,NA,NA,"15862",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/22/2020"
"New Mexico","152767","6472",NA,NA,NA,"AI/AN:0.5803; ASIAN:0.0071; BLACK:0.027; HISPANIC:0.2244; UNKNOWN:0.0318; WHITE:0.1233","0-9:0.0416; 10-19:0.0862; 20-29:0.1562; 30-39:0.169; 40-49:0.1554; 50-59:0.149; 60-69:0.1209; 70-79:0.0558; 80-89:0.0447; 90+:0.0211","FEMALE:0.5283; MALE:0.4717","294",NA,NA,NA,NA,"1139",NA,NA,NA,"public dashboard","recovered:1; curr_hosp:2","05/21/2020"
"New York","1555055","49219",NA,NA,NA,NA,NA,"FEMALE:0; MALE:0; UNKNOWN/OTHER:0","23083","ASIAN:0; BLACK:0; OTHER:0; WHITE:0","0-9:4; 10-19:10; 20-29:85; 30-39:307; 40-49:815; 50-59:2211; 60-69:4527; 70-79:6036; 80-89:5945; 90+:3134; UNKNOWN:9",NA,NA,NA,NA,NA,NA,"manual","Percentages present. Manual entry.","05/22/2020"
"North Carolina","290645","20860",NA,NA,NA,"AI/AN:166; ASIAN:429; BLACK:4996; MULTI:0; OTHER:1593; UNKNOWN:5259; WHITE:8366","0-17:1032; 18-24:1839; 25-49:8981; 50-64:4973; 65-74:1865; 75+:2164; UNKNOWN:6","FEMALE:10445; MALE:10063; UNKNOWN/OTHER:352","716","AI/AN:1; ASIAN:7; BLACK:249; MULTI:0; OTHER:26; UNKNOWN:34; WHITE:398","0-17:0; 18-24:1; 25-49:28; 50-64:83; 65-74:150; 75+:454; UNKNOWN:0","FEMALE:349; MALE:366; UNKNOWN/OTHER:1",NA,"578",NA,NA,NA,"pdf","Age data manually entered as percentages.","05/22/2020"
