"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Indiana","355829; age_0-19:22995; age_20-29:49785; age_30-39:54742; age_40-49:55143; age_50-59:60016; age_60-69:53575; age_70-79:34295; age_80+:22099; age_Unknown:3179; gender_F:198742; gender_M:147237; gender_Unknown:9850; race_Asian:2782; race_Black or African American:30319; race_Other Race:49077; race_Unknown:83846; race_White:189805; eth_Hispanic or Latino:12360; eth_Not Hispanic or Latino:125173; eth_Unknown:218296","40430; eth_Hispanic or Latino:4700; eth_Not Hispanic or Latino:13480; eth_Unknown:22250",30,531,4,"ASIAN:  643; BLACK: 5202; OTHER: 7440; UNKNOWN: 9075; WHITE:18070","0-19:2284; 20-29:6033; 30-39:6586; 40-49:6919; 50-59:6546; 60-69:5036; 70-79:3205; 80+:3787; UNKNOWN:34","FEMALE:20843; MALE:18726; UNKNOWN:861","2251; eth_Hispanic or Latino:43; eth_Not Hispanic or Latino:1222; eth_Unknown:986","ASIAN:  10; BLACK: 342; OTHER: 294; UNKNOWN: 156; WHITE:1449","0-19:2; 20-29:5; 30-39:15; 40-49:42; 50-59:119; 60-69:370; 70-79:550; 80+:1148; UNKNOWN:0","FEMALE:1086; MALE:1115; UNKNOWN:50",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:882; beds_icu_total:2405; beds_icu_occupied_beds_covid_19:305; bed_occupied_icu_non_covid:1109; beds_available_icu_beds_total:991; vents_total:3015; vents_all_in_use_covid_19:123; vents_non_covid_pts_on_vents:388; vents_all_available_vents_not_in_use:2504","06/14/20"
"Iowa","228958","24110; eth_hispanic:0.27; eth_non_hispanic:0.58; eth_unk:0.15",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.10; HN/PI:0.00; OTHER:0.20; UNKNOWN:0.00; WHITE:0.61","0-17:0.04; 18-40:0.44; 41-60:0.34; 61-80:0.13; 80+:0.04","FEMALE:0.47; MALE:0.51; UNKNOWN:0.02","661; eth_hispanic:0.07; eth_non_hispanic:0.8; eth_unk:0.13","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; HN/PI:0.00; OTHER:0.11; UNKNOWN:0.00; WHITE:0.78","0-17:0; 18-40:0.02; 41-60:0.11; 61-80:0.41; 80+:0.46","FEMALE:0.48; MALE:0.52; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"06/15/20"
"Kansas","136741","11419; eth_hispanic:5002; eth_non_hispanic:4602; eth_unk:1815",NA,NA,NA,"AI/AN:  79; ASIAN: 704; BLACK:1096; OTHER: 346; UNKNOWN:   0; WHITE:7265","0-9:308; 10-17:417; 18-24:1478; 25-34:2211; 35-44:1998; 45-54:2129; 55-64:1545; 65-74:675; 75-84:354; 85+:304; UNKNOWN:0","FEMALE:5048; MALE:6200; UNKNOWN:171","245; eth_hispanic:30; eth_non_hispanic:203; eth_unk:12","AI/AN:  2; ASIAN:  7; BLACK: 60; OTHER:  2; UNKNOWN:  7; WHITE:167","0-9:0; 10-17:0; 18-24:0; 25-34:2; 35-44:13; 45-54:6; 55-64:35; 65-74:47; 75-84:49; 85+:93; UNKNOWN:NA","FEMALE:117; MALE:128; UNKNOWN:0",NA,"988; eth_hispanic:276; eth_non_hispanic:647; eth_unk:65","AI/AN:  5; ASIAN: 42; BLACK:181; OTHER: 49; UNKNOWN: 57; WHITE:654","0-9:9; 10-17:0; 18-24:23; 25-34:54; 35-44:149; 45-54:118; 55-64:211; 65-74:188; 75-84:130; 85+:106; UNKNOWN:0",NA,"manual",NA,"06/15/20"
"Kentucky","295530","12648; eth_Non-Hisp:56.84196; eth_Hispanic:11.75804",NA,NA,NA,"AI/AN:0.00202159; ASIAN:0.03373964; BLACK:0.10470442; HN/PI:0.00237014; MULTI:0.04259281; WHITE:0.51160169","0-9:288; 10-19:609; 20-29:1971; 30-39:2097; 40-49:2088; 50-59:1961; 60-69:1505; 70-79:1009; 80+:1049; UNKNOWN:71","FEMALE:6503; MALE:6025; UNKNOWN:120","505; eth_Non-Hisp:86.53204; eth_Hispanic:3.56796","ASIAN:0.01583568; BLACK:0.16043052; MULTI:0.01781514; WHITE:0.74851866","0-9:1; 10-19:0; 20-29:0; 30-39:3; 40-49:9; 50-59:34; 60-69:80; 70-79:125; 80+:253; UNKNOWN:0","FEMALE:274; MALE:231; UNKNOWN:0",NA,"2433",NA,"0-9:18; 10-19:48; 20-29:203; 30-39:236; 40-49:295; 50-59:401; 60-69:396; 70-79:340; 80+:348; UNKNOWN:0","FEMALE:1265; MALE:1019; UNKNOWN:1","arcgis","icu_0-9:1; icu_10-19:4; icu_20-29:9; icu_30-39:21; icu_40-49:26; icu_50-59:75; icu_60-69:102; icu_70-79:101; icu_80+:54; icu_Unconfirmed:0; icu_F:180; icu_M:213; icu_U:0; recovered:3416; total_icu:393","06/15/20"
"Louisiana","518725","47172",NA,NA,NA,NA,"0-17:1733; 18-29:7179; 30-39:7653; 40-49:7753; 50-59:8297; 60-69:6783; 70+:7774","FEMALE:0.55; MALE:0.41; UNKNOWN:0.04","2906; eth_Hispanic/Latino:2.03%; eth_Non-Hispanic/Latino:87.80%; eth_Unknown:10.17%","AI/AN:   3; ASIAN:  22; BLACK:1548; HN/PI:   5; OTHER:  17; UNKNOWN:   4; WHITE:1307","0-17:2; 18-29:11; 30-39:49; 40-49:107; 50-59:254; 60-69:524; 70+:1959","FEMALE:0.47; MALE:0.53; UNKNOWN:0","Asthma:4.14%; Cancer:7.38%; Cardiac Disease:20.13%; Chronic Kidney Disease:19.65%; Congestive Heart Failure:13.37%; Diabetes:36.50%; Hypertension:59.05%; Neurological:11.44%; Obesity:19.17%; Pulmonary:11.75%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:8887; Beds_Still Available:5881; Hospital Vents_In Use:479; Hospital Vents_Still Available:1640; ICU Beds_In Use:1210; ICU Beds_Still Available:849","06/15/20"
"Maine","71697","2810",NA,NA,NA,"AI/AN:   7; ASIAN/PI:  43; BLACK: 646; MULTI:  12; OTHER:  59; UNKNOWN: 365; WHITE:1678","0-19:184; 20-29:430; 30-39:428; 40-49:436; 50-59:478; 60-69:345; 70-79:252; 80+:257","FEMALE:1437; MALE:1373; UNKNOWN:0","101","AI/AN: 0; ASIAN: 0; BLACK: 1; HN/PI: 0; MULTI: 0; OTHER: 1; UNKNOWN:10; WHITE:89",NA,NA,NA,"317","AI/AN:  0; ASIAN:  5; BLACK: 31; HN/PI:  0; MULTI:  0; OTHER:  5; UNKNOWN: 16; WHITE:260",NA,NA,"tableau and interactive webpage","eth_Hispanic:78; eth_Not Hispanic:2156; eth_Not Disclosed:576; Total Hospitalized:31; In Critical Care:11; On a Ventilator:4; Available Critical Care Beds:185; capacity_Total Critical Care Beds:398; capacity_Available Ventilators:263; capacity_Total Ventilators:321; capacity_Alternative Ventilators:441; recovered:1","06/15/20"
"Maryland","500791","62032",NA,NA,NA,"HISPANIC:16834; NH ASIAN: 1205; NH BLACK:17767; NH OTHER: 3149; NH WHITE:12069; UNKNOWN:11008","0-9:1759; 10-19:3018; 20-29:8856; 30-39:11577; 40-49:11111; 50-59:9841; 60-69:7094; 70-79:4521; 80+:4255","FEMALE:32241; MALE:29791","2947","HISPANIC: 304; NH ASIAN: 115; NH BLACK:1202; NH OTHER:  30; NH WHITE:1264; UNKNOWN:  32","0-9:0; 10-19:1; 20-29:15; 30-39:40; 40-49:90; 50-59:220; 60-69:473; 70-79:711; 80+:1370; UNKNOWN:27","FEMALE:1452; MALE:1495",NA,"10222",NA,NA,NA,"arcgis + webpage","Currently hospitalized :745; Acute care :453; Intensive care :292; Released from isolation :4567","06/15/20"
"Massachusetts","708383","105603",9112,206,47,"HISPANIC:20017; NH ASIAN: 2150; NH BLACK: 9859; NH OTHER: 5308; NH WHITE:31004; UNKNOWN:37265","0-19:5468; 20-29:14354; 30-39:15832; 40-49:15112; 50-59:16839; 60-69:13709; 70-79:9237; 80+:14774; UNKNOWN:278","FEMALE:57553; MALE:46558; UNKNOWN:1492","7624; Hosp_Yes:4176; Hosp_No:986; Hosp_Unknown:2462; Preexist_Yes:3598; Preexist_No:62; Preexist_Unknown:3964","HISPANIC: 523; NH ASIAN: 202; NH BLACK: 630; NH OTHER: 520; NH WHITE:5597; UNKNOWN: 152","0-19:0; 20-29:15; 30-39:28; 40-49:73; 50-59:274; 60-69:792; 70-79:1692; 80+:4750","FEMALE:4037; MALE:3586",NA,"10801","HISPANIC:1440; NH ASIAN: 346; NH BLACK:1252; NH OTHER: 842; NH WHITE:5167; UNKNOWN:1755","0-19:88; 20-29:266; 30-39:500; 40-49:771; 50-59:1430; 60-69:2088; 70-79:2329; 80+:3329; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:22711; facilities:366; Deaths.Reported.in.LTCFs:4803; Total.number.of.COVID.patients.in.hospital.today:1039; Net.new.hospitalizations:-30; X5.day.average.of.net.new.hospitalizations:-71.6; ICU:244; Net.New.number.ICU:-5; Total.number.intubated:156; Net.New.number.intubated:-6","06/14/20"
"Michigan","839866","66085; eth1_Hispanic/Latino:3; eth1_Non-Hispanic Latino:2; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3",NA,NA,NA,"AI/AN:  227; ASIAN/PI: 1356; BLACK:18802; MULTI: 4325; OTHER: 3355; UNKNOWN: 8962; WHITE:22975","0-19:2009; 20-29:7201; 30-39:8454; 40-49:9612; 50-59:10593; 60-69:9368; 70-79:6325; 80+:6431; UNKNOWN:9","FEMALE:31327; MALE:28546; UNKNOWN:129","6018; eth1_Hispanic/Latino:2; eth1_Non-Hispanic Latino:3; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3","AI/AN:   6; ASIAN/PI:  69; BLACK:2291; MULTI:  76; OTHER:  97; UNKNOWN: 193; WHITE:2956","0-19:0; 20-29:6; 30-39:42; 40-49:173; 50-59:443; 60-69:1031; 70-79:1552; 80+:2441; UNKNOWN:0","FEMALE:2697; MALE:2991; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage","# of ED Discharges:505; # In Critical Care:219; # on Ventilators:139; # of Inpatients:379; ICU:210","06/15/20"
"Minnesota","429145","30882; eth_hispanic:6926; eth_non_hispanic:17876; eth_unk:6080",NA,NA,NA,"AI/AN:  270; ASIAN: 2264; BLACK: 6716; HN/PI:   68; MULTI:  635; OTHER: 4035; UNKNOWN: 5578; WHITE:11384","0-5:623; 6-19:2331; 20-29:5826; 30-39:6268; 40-49:4936; 50-59:4365; 60-69:2675; 70-79:1520; 80-89:1450; 90-99:799; 100+:44; UNKNOWN:NA","FEMALE:15425; MALE:14884; OTHER:11; UNKNOWN:562","1313; eth_hispanic:39; eth_non_hispanic:987; eth_unk:287","AI/AN: 17; ASIAN: 41; BLACK: 94; HN/PI:  1; MULTI:  0; OTHER: 18; UNKNOWN:219; WHITE:916","0-5:0; 6-19:0; 20-29:2; 30-39:9; 40-49:14; 50-59:62; 60-69:153; 70-79:256; 80-89:450; 90-99:343; 100+:24; UNKNOWN:0","FEMALE:426; MALE:652; OTHER:0; UNKNOWN:13",NA,"2530; eth_hispanic:513; eth_non_hispanic:2392; eth_unk:617","AI/AN:  75; ASIAN: 321; BLACK: 728; HN/PI:   6; MULTI:  64; OTHER: 253; UNKNOWN: 546; WHITE:1529","0-5:25; 6-19:57; 20-29:227; 30-39:343; 40-49:409; 50-59:659; 60-69:674; 70-79:525; 80-89:445; 90-99:151; 100+:7; UNKNOWN:0","FEMALE:1709; MALE:1778; OTHER:0; UNKNOWN:0","manual",NA,"06/15/2020"
"Mississippi","240664","19799; eth_hispanic:1098; eth_non_hispanic:15124; eth_unk:3575",NA,NA,NA,"AI/AN: 293; ASIAN:  57; BLACK:9590; HN/PI:   0; MULTI:   0; OTHER: 259; UNKNOWN:1028; WHITE:4842","0-17:1396; 18-29:3673; 30-39:3133; 40-49:3265; 50-59:2998; 60-69:2468; 70-79:1489; 80-89:967; 90+:407; UNKNOWN:NA","FEMALE:9559; MALE:6580; UNKNOWN:0","895; eth_hispanic:15; eth_non_hispanic:833; eth_unk:47","AI/AN:220; ASIAN:  0; BLACK:442; HN/PI:  0; MULTI:  0; OTHER: 11; UNKNOWN:  3; WHITE:381","0-17:0; 18-29:5; 30-39:15; 40-49:40; 50-59:66; 60-69:190; 70-79:245; 80-89:213; 90+:121; UNKNOWN:NA","FEMALE:415; MALE:639; UNKNOWN:0",NA,NA,NA,"0-17:28; 18-29:111; 30-39:167; 40-49:321; 50-59:445; 60-69:617; 70-79:536; 80-89:321; 90+:134; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/15/20"
"Missouri","279941; age_0-14:11431; age_15-17:3119; age_18-24:20372; age_25-49:100819; age_50-64:69963; age_65-74:38520; age_75-84:21109; age_85+:12266; age_Unknown:2342","16189; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:879; 20-24:1173; 25-29:1325; 30-34:1213; 35-39:1154; 40-44:1126; 45-49:1271; 50-54:1310; 55-59:1349; 60-64:1265; 65-69:967; 70-74:786; 75-79:627; 80+:1734","MALE:7336; UNKNOWN:113; WOMEN:8738","880; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:441; 20-29:2; 30-39:4; 40-49:18; 50-59:55; 60-69:135; 70-79:217","FEMALE:435; MALE:444; UNKNOWN:1",NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/15/20"
"Montana","60937","609; eth_Hispanic/Latino:49; eth_Not Hispanic/Latino:506",NA,NA,NA,"AI/AN/HN/PI: 80; ASIAN:  1; BLACK:  2; OTHER: 10; PENDING: 34; WHITE:482","0-9:14; 10-19:41; 20-29:110; 30-39:105; 40-49:78; 50-59:101; 60-69:97; 70-79:42; 80+:21","FEMALE:308; MALE:301","19",NA,NA,NA,NA,"78",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:7; curr_Recovering:73; curr_Recovered and released from isolation:510","06/15/20"
