"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"35977; eth_HISPANIC/LATINO:3831; eth_NON-HISPANIC/LATINO:18697; eth_UNKNOWN:13449",NA,NA,NA,"AI/AN:48; ASIAN:525; BLACK:12692; NH/PI:19; OTHER:2035; UNKNOWN:9670; WHITE:10988",NA,NA,"1544; eth_HISPANIC/LATINO:53; eth_NON-HISPANIC/LATINO:1446; eth_UNKNOWN:45","AI/AN:3; ASIAN:27; BLACK:757; NH/PI:2; OTHER:25; UNKNOWN:36; WHITE:694",".:2; 22:2; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:2; 33:6; 34:4; 35:2; 36:3; 37:3; 38:3; 39:1; 40:2; 42:3; 43:4; 44:5; 45:7; 46:5; 47:3; 48:13; 49:12; 50:8; 51:6; 52:6; 53:16; 54:15; 55:12; 56:17; 57:12; 58:22; 59:17; 60:17; 61:26; 62:29; 63:40; 64:24; 65:40; 66:36; 67:34; 68:44; 69:27; 70:37; 71:42; 72:27; 73:49; 74:39; 75:49; 76:38; 77:41; 78:50; 79:49; 80:32; 81:44; 82:46; 83:48; 84:49; 85:54; 86:23; 87:39; 88:27; 89:37; 90+:181","FEMALE:723; MALE:821","No:70; Unknown:494; Yes:980","6374",NA,NA,NA,"webpage",NA,"05/14/2020"
"Hawaii","39767","637",NA,NA,NA,"AI/AN:0; ASIAN:171; BLACK:6; MULTI:159; OTHER:6; UNKNOWN:41; WHITE:159","0-19:32; 20-39:214; 40-59:220; 60+:171",NA,NA,NA,NA,NA,NA,"81",NA,NA,NA,"manual",NA,"05/14/2020"
"Idaho","34546",NA,NA,NA,NA,"AI/AN:23; ASIAN:40; BLACK:29; MULTI:228; OTHER:64; UNKNOWN:0; WHITE:1304","0-17:104; 18-29:487; 30-39:379; 40-49:383; 50-59:380; 60-69:290; 70-79:169; 80+:157","FEMALE:1280; MALE:1067","72","AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; OTHER:0; UNKNOWN:1; WHITE:68","WHITE:68; AFRA:1; NATA:NA; ASIAN:2; OTHER:NA; MULTI:NA; UNKNOWN:1","FEMALE:34; MALE:38",NA,"212",NA,NA,NA,"manual",NA,"05/14/2020"
"Illinois","512037; Unknown:35574; <20:28492; 20-29:66070; 30-39:79221; 40-49:77719; 50-59:82355; 60-69:68190; 70-79:40790; 80+:33626; Male:203014; Female:257566; Unknown/Left Blank:51457; White:118621; Black:48129; Left Blank:271174; Other:20359; Asian:8732; Hispanic:44243; NH/PI*:392; AI/AN**:387","87937",22678,3239,136,"AI/AN:141; ASIAN:2610; BLACK:15608; HISPANIC:24670; NH/PI:189; OTHER:3475; UNKNOWN:23269; WHITE:17975","0-20:4535; 20-29:13110; 30-39:14354; 40-49:16050; 50-59:16013; 60-69:11183; 70-79:6303; 80+:6327; UNKNOWN:62","FEMALE:44034; MALE:41917; UNKNOWN/OTHER:1986","3928","AI/AN:7; ASIAN:176; BLACK:1261; HISPANIC:679; NH/PI:2; OTHER:34; UNKNOWN:95; WHITE:1674","0-20:2; 20-29:18; 30-39:57; 40-49:130; 50-59:332; 60-69:695; 70-79:966; 80+:1728; UNKNOWN:0","FEMALE:1723; MALE:2196; UNKNOWN/OTHER:9",NA,NA,NA,NA,NA,"webpage",NA,"05/14/2020"
"Indiana","160239","26053",100,617,9,"ASIAN:386; BLACK:3794; HISPANIC:12294; OTHER:4360; UNKNOWN:19218; WHITE:12054","0-19:869; 20-29:3523; 30-39:4099; 40-49:4453; 50-59:4543; 60-69:3524; 70-79:2259; 80+:2759; UNKNOWN:24","FEMALE:13435; MALE:12030; UNKNOWN/OTHER:588","1508","ASIAN:7; BLACK:242; HISPANIC:864; OTHER:174; UNKNOWN:746; WHITE:983","0-19:2; 20-29:3; 30-39:12; 40-49:28; 50-59:88; 60-69:245; 70-79:377; 80+:751; UNKNOWN:2","FEMALE:701; MALE:778; UNKNOWN/OTHER:29",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1381; beds_icu_total:2818; beds_icu_occupied_beds_covid_19:488; bed_occupied_icu_non_covid:1190; beds_available_icu_beds_total:1140; vents_total:3067; vents_all_in_use_covid_19:217; vents_non_covid_pts_on_vents:404; vents_all_available_vents_not_in_use:2446","05/13/2020"
"Iowa","89294","13675",NA,NA,NA,"AI/AN:1359; ASIAN:1359; BLACK:1712; MULTI:0; OTHER:3106; UNKNOWN:0; WHITE:7499","0-17:273; 18-40:5744; 41-60:5107; 61-80:1901; 80+:661","FEMALE:6204; MALE:6863","318","AI/AN:2; ASIAN:10; BLACK:16; MULTI:0; OTHER:0; UNKNOWN:32; WHITE:251","WHITE:251; AFRA:16; NATA:2; ASIAN:10; OTHER:NA; MULTI:NA; UNKNOWN:32","FEMALE:152; MALE:166",NA,NA,NA,NA,NA,"manual",NA,"05/14/2020"
"Kansas","57628","7468",NA,NA,NA,"AI/AN:23; ASIAN:411; BLACK:781; MULTI:0; OTHER:170; UNKNOWN:1750; WHITE:4333","0-9:136; 10-17:206; 18-24:887; 25-34:1416; 35-44:1438; 45-54:1340; 55-64:1089; 65-74:479; 75-84:250; 85+:213; UNKNOWN:14","FEMALE:3107; MALE:4162","164","AI/AN:1; ASIAN:0; BLACK:50; MULTI:0; OTHER:1; UNKNOWN:10; WHITE:102","WHITE:102; AFRA:50; NATA:1; ASIAN:0; OTHER:1; MULTI:NA; UNKNOWN:10","FEMALE:82; MALE:82",NA,"704","AI/AN:5; ASIAN:21; BLACK:152; MULTI:0; WHITE:447; NA:79","0-9:3; 10-17:10; 18-24:30; 25-34:76; 35-44:76; 45-54:103; 55-64:157; 65-74:138; 75-84:100; 85+:87; UNKNOWN:NA",NA,"manual",NA,"05/14/2020"
"Kentucky","121246","7225; eth_Hispanic:12.98%; eth_Non-Hispanic:87.02%",NA,NA,NA,"AI/AN:6e-04; ASIAN:0.0617; BLACK:0.1471; MULTI:0.0535; NH:0.001; WHITE:0.7361","0-9:98; 10-19:221; 20-29:927; 30-39:1096; 40-49:1173; 50-59:1092; 60-69:866; 70-79:608; 80+:620; UNKNOWN:524","FEMALE:3579; MALE:3404; UNKNOWN/OTHER:242","328",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:5; 50-59:22; 60-69:51; 70-79:76; 80+:172; UNKNOWN:0","FEMALE:188; MALE:140; UNKNOWN/OTHER:0",NA,"1487",NA,"0-9:16; 10-19:42; 20-29:178; 30-39:196; 40-49:219; 50-59:282; 60-69:210; 70-79:149; 80+:153; UNKNOWN:42","FEMALE:855; MALE:629; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:16; icu_50-59:44; icu_60-69:50; icu_70-79:55; icu_80+:22; icu_Unconfi:0; icu_F:99; icu_M:110; icu_U:1; recovered:2712; total_icu:210","05/11/2020"
"Louisiana","247588","33489",NA,827,NA,NA,"0-18:537; 18-29:4027; 30-39:5300; 40-49:5594; 50-59:6308; 60-69:5500; 70+:6223","FEMALE:0.54; MALE:0.4; UNKNOWN/OTHER:0.06","2351; Unknown:17.26%; Hispanic/Latino:1.75%; Non-Hispanic/Latino:81.00%","AI/AN:1; ASIAN:18; BLACK:1256; NH/PI:5; OTHER:17; UNKNOWN:19; WHITE:924","0-18:2; 18-29:9; 30-39:41; 40-49:88; 50-59:206; 60-69:429; 70+:1576","FEMALE:0.452; MALE:0.5446; UNKNOWN/OTHER:0.0031","x (deaths); Asthma:3.69%; Cancer:6.79%; Cardiac Disease:18.78%; Chronic Kidney Disease:18.41%; Congestive Heart Failure:11.21%; Diabetes:33.14%; Hypertension:53.42%; Neurological:6.65%; Pulmonary:10.62%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","HospVent_In Use:487; HospVent_Still Available:1575; Bed_In Use:8839; Bed_Still Available:5715; ICU_In Use:1317; ICU_Still Available:770","05/14/2020"
"Maine",NA,"1565",NA,NA,NA,"AI/AN:2; ASIAN/PI:22; BLACK:140; MULTI:3; OTHER:37; UNKNOWN:331; WHITE:980","0-20:48; 20-29:178; 30-39:188; 40-49:242; 50-59:299; 60-69:252; 70-79:180; 80+:178","FEMALE:828; MALE:737; UNKNOWN/OTHER:0","69",NA,NA,NA,NA,"207",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:44; eth_Not Hispanic:973; eth_Not Disclosed:498; curr_Total Hospitalized:37; curr_In Critical Care:18; curr_On a Ventilator:7; Available Critical Care Beds:163; Total Critical Care Beds:361; Available Ventilators:230; Total Ventilators:313; Alternative Ventilators:416; recovered:1","05/14/2020"
"Maryland","178454","35903",NA,NA,NA,"HISPANIC:7864; NH ASIAN:703; NH BLACK:11328; NH OTHER:1708; NH WHITE:7479; UNKNOWN:6821","0-9:671; 10-19:1299; 20-29:4685; 30-39:6475; 40-49:6440; 50-59:6033; 60-69:4487; 70-79:3004; 80+:2809","FEMALE:18780; MALE:17123","118","HISPANIC:137; NH ASIAN:60; NH BLACK:708; NH OTHER:22; NH WHITE:731; UNKNOWN:90","20-29:10; 30-39:20; 40-49:48; 50-59:116; 60-69:271; 70-79:428; 80+:771; UNKNOWN:84","FEMALE:871; MALE:877",NA,"6553",NA,NA,NA,"arcgis + webpage","Number of probable deaths :118; Currently hospitalized :1538; Acute care :969; Intensive care :569; Released from isolation :2569","05/14/2020"
"Massachusetts","410032","80497",8536,1165,174,"HISPANIC:12932; NH ASIAN:1433; NH BLACK:6897; NH OTHER:3322; NH WHITE:20243; UNKNOWN:35670","0-19:2995; 20-29:10203; 30-39:11898; 40-49:11555; 50-59:13006; 60-69:10721; 70-79:7614; 80+:12267; UNKNOWN:238","FEMALE:43823; MALE:35415; UNKNOWN/OTHER:1259","5315; Hosp_Yes:3012; Hosp_No:619; Hosp_Unknown:1684; Preexist_Yes:2362; Preexist_No:38; Preexist_Unknown:2915","HISPANIC:327; NH ASIAN:90; NH BLACK:271; NH OTHER:160; NH WHITE:2096; UNKNOWN:2371","0-19:0; 20-29:6; 30-39:17; 40-49:48; 50-59:188; 60-69:523; 70-79:1214; 80+:3318; UNKNOWN:1","FEMALE:2717; MALE:2592",NA,"7982","NH ASIAN:214; NH BLACK:768; NH WHITE:2950; NA:4100","0-19:50; 20-29:183; 30-39:377; 40-49:583; 50-59:1108; 60-69:1491; 70-79:1732; 80+:2507; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:17076; facilities:338; Deaths.Reported.in.LTCFs:3236; Total.number.of.COVID.patients.in.hospital.today:3101; Net.new.hospitalizations:-26; X5.day.average.of.net.new.hospitalizations:-49.6; ICU:794","05/13/2020"
"Michigan","345403","49582; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:62%; eth1_Unknown:32%; eth2_Arab:2%; eth2_Non-Arab:34%; eth2_Unknown:64%",NA,30,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.32; MULTI:0.08; OTHER:0.05; UNKNOWN:0.18; WHITE:0.35","0-19:0.02; 20-29:0.11; 30-39:0.13; 40-49:0.16; 50-59:0.18; 60-69:0.17; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.46; UNKNOWN/OTHER:0.01","4787; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:80%; eth1_Unknown:18%; eth2_Arab:1%; eth2_Non-Arab:36%; eth2_Unknown:63%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.41; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.5","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,"?",NA,NA,NA,"webpage","recovered:22686; # of ED Discharges:588; # In Critical Care:532; # on Ventilators:440; # of Inpatients:1256; ICU:636","05/14/2020"
"Minnesota",NA,"13435; ethHisp:1922; ethNonHis:6721; ethUnknown:4792",NA,NA,NA,"AI:97; ASIAN:492; BLACK:2650; MULTI:197; OTHER:1297; PI:17; UNKNOWN:4180; WHITE:4505","0-5:148; 6-19:692; 20-29:2344; 30-39:2652; 40-49:2125; 50-59:2092; 60-69:1341; 70+:2034; UNKNOWN:7","FEMALE:6619; MALE:6552; UNKNOWN/OTHER:259","663; Hisp:14; NonHi:451; HispU:198","ASIAN:14; BLACK:36; OTHER:2; UNKNOWN:164; WHITE:433; NA:14",NA,NA,NA,"1552",NA,NA,NA,"arcgis","ExpsrCrzSh:548; ExpsrIntrn:2628; ExpsrLklyE:661; ExpsrAnthr:2094; ExpsrInMN:2255; ExpsrMsng:5249; ResPriv:6922; ResLTCF:1785; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:146; ResCollDrm:229; ResOther:20; ResMsng:4261; ResWorkDor:1; ResPrvPrct:49; ResLTCFPrct:14; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:34; released_from_iso:9136; healthcare_worker:1605","05/13/2020"
"Mississippi",NA,"10483",NA,NA,NA,"AI/AN:310; ASIAN:39; BLACK:5612; MULTI:0; OTHER:710; UNKNOWN:396; WHITE:3416","0-17:488; 18-29:1697; 30-39:1619; 40-49:1784; 50-59:1709; 60-69:1405; 70-79:888; 80-89:606; 90+:272; UNKNOWN:NA","FEMALE:5204; MALE:3542; UNKNOWN/OTHER:0","480","AI/AN:17; ASIAN:0; BLACK:259; MULTI:0; OTHER:3; UNKNOWN:0; WHITE:204","WHITE:204; AFRA:259; NATA:17; ASIAN:0; OTHER:3; MULTI:NA; UNKNOWN:0",NA,NA,NA,NA,NA,NA,"pdf","Age data manually entered","05/14/2020"
"Missouri","126935","10317",NA,NA,NA,NA,"0-20:334; 20-24:610; 25-29:713; 30-34:702; 35-39:691; 40-44:732; 45-49:842; 50-54:884; 55-59:965; 60-64:917; 65-69:712; 70-74:578; 75-79:450; 80+:1178; UNKNOWN:9","FEMALE:5566; MALE:4685; UNKNOWN/OTHER:66","562",NA,"0-20:0; 80+:263; 20-29:1; 30-39:3; 40-49:11; 50-59:42; 60-69:101; 70-79:141",NA,NA,NA,NA,NA,NA,"webpage + arcgis",NA,"05/14/2020"
"Montana",NA,"462; eth_Hispanic/Latino:11; eth_Not Hispanic/Latino:430",NA,NA,NA,"AI/AN/NH/PI:25; ASIAN:1; BLACK:2; OTHER:4; PENDING:5; WHITE:425","0-9:3; 10-19:13; 20-29:92; 30-39:76; 40-49:67; 50-59:85; 60-69:74; 70-79:35; 80+:17","FEMALE:240; MALE:222","16",NA,NA,NA,NA,"63",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:12; curr_Recovered and released from isolation:431","05/14/2020"
"Nebraska","57315","9416",3628,383,NA,NA,NA,NA,"113",NA,NA,NA,NA,"559",NA,NA,NA,NA,"beds_avail:3906; beds_avail_percent:48; icu_beds_avail:743; icu_beds_avail_percent:41; vent_equip_avail:784; vent_equip_avail_percent:76","05/13/2020"
"Nevada","82993","6499",NA,NA,NA,NA,"0-9:1582; 10-19:2411; 20-29:9032; 30-39:11073; 40-49:10933; 50-59:11853; 60-69:10459; 70+:10368; UNKNOWN:1771","FEMALE:37078; MALE:30690; UNKNOWN/OTHER:1714","339",NA,NA,"FEMALE:1000; MALE:1424; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/14/2020"
"New Hampshire",NA,"2588",NA,NA,NA,"AI/AN:0; ASIAN:59; BLACK:105; MULTI:0; OTHER:149; UNKNOWN:653; WHITE:1479","0-9:18; 10-19:100; 20-29:364; 30-39:347; 40-49:355; 50-59:498; 60-69:378; 70-79:222; 80+:305; UNKNOWN:NA","FEMALE:1433; MALE:1148; UNKNOWN/OTHER:0","1019","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:1; UNKNOWN:960; WHITE:54","WHITE:54; AFRA:0; NATA:NA; ASIAN:0; OTHER:1; MULTI:NA; UNKNOWN:960","FEMALE:35; MALE:51; UNKNOWN/OTHER:0",NA,"286","AI/AN:0; ASIAN:10; BLACK:9; MULTI:0; WHITE:201; NA:47","0-9:2; 10-19:4; 20-29:7; 30-39:7; 40-49:24; 50-59:46; 60-69:85; 70-79:70; 80+:41; UNKNOWN:NA","FEMALE:113; MALE:173; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/14/2020"
"New Jersey",NA,"142704",NA,NA,NA,"AI/AN:0; ASIAN:3668; BLACK:13039; MULTI:0; OTHER:7728; UNKNOWN:91718; WHITE:26551","0-4:593; 5-17:2477; 18-29:17507; 30-49:45802; 50-64:41566; 65-79:20760; 80+:13709; UNKNOWN:NA","FEMALE:71017; MALE:71140; UNKNOWN/OTHER:547","9946",NA,NA,NA,NA,"14550",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/14/2020"
"New Mexico","119601","5503",NA,NA,NA,"AI/AN:0.5808; ASIAN:0.0085; BLACK:0.0291; HISPANIC:0.2145; UNKNOWN:0.027; WHITE:0.1335","0-9:0.0425; 10-19:0.084; 20-29:0.152; 30-39:0.1616; 40-49:0.1557; 50-59:0.1533; 60-69:0.1243; 70-79:0.0586; 80-89:0.0457; 90+:0.0222","FEMALE:0.5363; MALE:0.4637","242",NA,NA,NA,NA,"886",NA,NA,NA,"public dashboard","recovered:1; curr_hosp:2","05/14/2020"
"North Carolina","219268","16507",NA,NA,NA,"AI/AN:123; ASIAN:317; BLACK:4160; MULTI:0; OTHER:1100; UNKNOWN:31; WHITE:6583","0-17:660; 18-24:1320; 25-49:7098; 50-64:4127; 65+:3301; UNKNOWN:NA",NA,"615","AI/AN:1; ASIAN:6; BLACK:203; MULTI:0; OTHER:24; UNKNOWN:1; WHITE:346","WHITE:346; AFRA:203; NATA:1; ASIAN:6; OTHER:24; MULTI:NA; UNKNOWN:1",NA,NA,"507",NA,NA,NA,"pdf","Age data manually entered","05/14/2020"
"North Dakota","50311","1712",NA,67,NA,NA,"0-9:74; 10-19:97; 20-29:338; 30-39:416; 40-49:266; 50-59:196; 60-69:136; 70-79:68; 80+:121","FEMALE:884; MALE:828","40",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:2; 50-59:2; 60-69:1; 70-79:9; 80+:26",NA,NA,"129",NA,"0-9:1; 10-19:2; 20-29:4; 30-39:18; 40-49:15; 50-59:27; 60-69:25; 70-79:19; 80+:18",NA,"datawrapper","recovered:1; curr_hosp:11; active_cases:17; risk_Close Contact:14; risk_Community:16; risk_Confirmed Travel:3; risk_Household:10; risk_Possible Travel:15; risk_Under Investigation:5; recovered_0-9:12; recovered_10-19:13; recovered_20-29:6; recovered_30-39:8; recovered_40-49:4; recovered_50-59:2; recovered_60-69:18; recovered_70-79:9; recovered_80+:7","05/14/2020"
