"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","2368498","272697; eth_Hispanic/Latino:34837; eth_Non-Hispanic/Latino:128415; eth_Unknown:109445",NA,NA,NA,"AI/AN:  216; ASIAN: 3925; BLACK:70642; HN/PI:  366; OTHER:19990; UNKNOWN:87234; WHITE:90324","0-0:1017; 1-4:3182; 5-9:4480; 10-17:15261; 18-29:66153; 30-39:45712; 40-49:43019; 50-59:39263; 60-69:26112; 70-79:15094; 80+:10337; UNKNOWN:3067","FEMALE:142180; MALE:121830; UNKNOWN:8687","5733; eth_Hispanic/Latino:348; eth_Non-Hispanic/Latino:5280; eth_Unknown:105","AI/AN:   6; ASIAN: 102; BLACK:2436; HN/PI:   8; OTHER: 160; UNKNOWN:  89; WHITE:2932","0-0:0; 1-4:1; 5-9:1; 10-17:3; 18-29:45; 30-39:101; 40-49:225; 50-59:547; 60-69:1109; 70-79:1506; 80+:2195; UNKNOWN:0","FEMALE:2765; MALE:2959; UNKNOWN:9","Unknown:1098; No:1230; Yes:3405","24847",NA,"0-0:58; 1-4:64; 5-9:42; 10-17:203; 18-29:1632; 30-39:2276; 40-49:3228; 50-59:4557; 60-69:5041; 70-79:4204; 80+:3086; UNKNOWN:56",NA,"webpage",NA,"09/02/20"
"Hawaii",NA,"8991",NA,NA,NA,"AI/AN:   0; ASIAN:1367; BLACK:  53; HN/PI:1518; MULTI:   0; OTHER: 154; UNKNOWN:   0; WHITE: 536","0-17:733; 18-29:1719; 30-39:1539; 40-49:1247; 50-59:1113; 60-69:817; 70-79:408; 80+:230","FEMALE:3737; MALE:4069; UNKNOWN:0","75",NA,"0-17:0; 18-29:0; 30-39:0; 40-49:4; 50-59:7; 60-69:8; 70-79:20; 80+:19","FEMALE:20; MALE:38; UNKNOWN:0",NA,"552",NA,"0-17:3; 18-29:23; 30-39:28; 40-49:58; 50-59:82; 60-69:106; 70-79:80; 80+:61","FEMALE:210; MALE:231; UNKNOWN:0","manual",NA,"09/03/20"
"Hawaii",NA,"8472",NA,NA,NA,"AI/AN:   0; ASIAN:1367; BLACK:  53; HN/PI:1518; MULTI:   0; OTHER: 154; UNKNOWN:   0; WHITE: 536","0-17:733; 18-29:1719; 30-39:1539; 40-49:1247; 50-59:1113; 60-69:817; 70-79:408; 80+:230","FEMALE:3737; MALE:4069; UNKNOWN:0","508",NA,"0-17:0; 18-29:0; 30-39:0; 40-49:4; 50-59:7; 60-69:8; 70-79:20; 80+:19","FEMALE:20; MALE:38; UNKNOWN:0",NA,"2578",NA,"0-17:3; 18-29:23; 30-39:28; 40-49:58; 50-59:82; 60-69:106; 70-79:80; 80+:61","FEMALE:210; MALE:231; UNKNOWN:0","manual",NA,"09/01/20"
"Idaho","256697","32368; eth_hispanic:5842; eth_non_hispanic:11326; eth_unk:15199",NA,NA,NA,"AI/AN:  381; ASIAN:  233; BLACK:  330; HN/PI:   89; MULTI: 1125; OTHER: 3427; UNKNOWN:11171; WHITE:15611","0-17:3041; 18-29:9309; 30-39:5580; 40-49:4939; 50-59:4074; 60-69:2643; 70-79:1556; 80+:1167","FEMALE:16368; MALE:15740","368; eth_hispanic:45; eth_non_hispanic:322; eth_unk:NA","AI/AN:  2; ASIAN:  2; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  5; UNKNOWN:  0; WHITE:352","0-17:0; 18-29:0; 30-39:1; 40-49:8; 50-59:13; 60-69:45; 70-79:90; 80+:211","FEMALE:161; MALE:207",NA,"1394",NA,"0-17:33; 18-29:95; 30-39:121; 40-49:155; 50-59:182; 60-69:256; 70-79:281; 80+:281",NA,"manual","Percentages present. Manual entry.","09/01/20"
"Illinois","4087122; age_Unknown:188700; age_<20:390986; age_20-29:693130; age_30-39:599090; age_40-49:529759; age_50-59:577572; age_60-69:508044; age_70-79:322169; age_80+:277672; gender_Male:1620801; gender_Female:2121875; gender_Unknown/Left Blank:344446; race_White:1242800; race_Black:354961; race_Left Blank:1955363; race_Other:136570; race_Asian:92534; race_Hispanic:297241; race_NH/PI*:4391; race_AI/AN**:3262","236515",22961,1492,39,"AI/AN:  317; ASIAN: 5612; BLACK:35318; HISPANIC:65133; HN/PI:  467; OTHER: 8746; UNKNOWN:57217; WHITE:63705","0-19:26605; 20-29:46482; 30-39:38187; 40-49:38306; 50-59:36182; 60-69:24595; 70-79:13541; 80+:12557; UNKNOWN:60","FEMALE:121275; MALE:110501; UNKNOWN:4739","8064","AI/AN:  11; ASIAN: 371; BLACK:2151; HISPANIC:1632; HN/PI:   9; OTHER:  53; UNKNOWN: 138; WHITE:3699","0-19:6; 20-29:33; 30-39:124; 40-49:282; 50-59:655; 60-69:1434; 70-79:1931; 80+:3599; UNKNOWN:0","FEMALE:3714; MALE:4345; UNKNOWN:5",NA,NA,NA,NA,NA,"webpage",NA,"09/01/20"
"Indiana","1083765; age_0-19:152732; age_20-29:188850; age_30-39:162202; age_40-49:149274; age_50-59:155718; age_60-69:134694; age_70-79:83341; age_80+:50080; age_Unknown:6874; gender_F:606561; gender_M:459482; gender_Unknown:17722; race_Asian:12257; race_Black or African American:85536; race_Other Race:127946; race_Unknown:208133; race_White:649893; eth_Hispanic or Latino:38465; eth_Not Hispanic or Latino:454852; eth_Unknown:590448","94891; eth_Hispanic or Latino:8856; eth_Not Hispanic or Latino:34690; eth_Unknown:51345",307,720,5,"ASIAN: 1074; BLACK: 9864; OTHER:13989; UNKNOWN:22186; WHITE:47778","0-19:11120; 20-29:18653; 30-39:14403; 40-49:14527; 50-59:13646; 60-69:10270; 70-79:6371; 80+:5833; UNKNOWN:68","FEMALE:49698; MALE:43856; UNKNOWN:1337","3093; eth_Hispanic or Latino:67; eth_Not Hispanic or Latino:1593; eth_Unknown:1433","ASIAN:  17; BLACK: 428; OTHER: 410; UNKNOWN: 243; WHITE:1995","0-19:2; 20-29:9; 30-39:22; 40-49:55; 50-59:163; 60-69:490; 70-79:775; 80+:1577; UNKNOWN:0","FEMALE:1493; MALE:1544; UNKNOWN:56",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2359; BEDS_ICU_OCCUPIED_COVID_19:239; BEDS_ICU_NO_OCCUPIED_COVID_19:1123; BEDS_AVAILABLE_ICU_BEDS_TOTAL:997; VENTS_TOTAL:2896; VENTS_ALL_USE_COVID_19:74; VENTS_NON_COVID_PTS_ON_VENTS:402; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2420; PCT_BEDS_ICU_OCCUPIED_COVID_19:10.13; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:47.6; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:42.26; PCT_VENTS_ALL_USE_COVID_19:2.56; PCT_VENTS_NON_COVID_PTS_ON_VENTS:13.88; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:83.56","08/31/20"
"Iowa","624845","63855; eth_hispanic:0.15; eth_non_hispanic:0.67; eth_unk:0.17",NA,NA,NA,"AI/AN:0.01; ASIAN:0.04; BLACK:0.07; HN/PI:0.01; OTHER:0.02; UNKNOWN:0.18; WHITE:0.68","0-17:0.07; 18-40:0.49; 41-60:0.28; 61-80:0.12; 80+:0.04","FEMALE:0.49; MALE:0.49; UNKNOWN:0.01","1121; eth_hispanic:0.06; eth_non_hispanic:0.83; eth_unk:0.11","AI/AN:0.00; ASIAN:0.02; BLACK:0.04; HN/PI:0.01; OTHER:0.00; UNKNOWN:0.10; WHITE:0.82","0-17:0; 18-40:0.02; 41-60:0.09; 61-80:0.41; 80+:0.48","FEMALE:0.47; MALE:0.53; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"09/01/20"
"Kansas","413249","42612; eth_hispanic:12102; eth_non_hispanic:20643; eth_unk:9867",NA,NA,NA,"AI/AN:  305; ASIAN: 1228; BLACK: 3229; OTHER: 2388; UNKNOWN: 7653; WHITE:27809","0-9:1223; 10-17:2560; 18-24:8572; 25-34:7970; 35-44:6251; 45-54:6844; 55-64:4663; 65-74:2417; 75-84:1239; 85+:842; UNKNOWN:31","FEMALE:20651; MALE:21317; UNKNOWN:644","446; eth_hispanic:67; eth_non_hispanic:353; eth_unk:26","AI/AN:  4; ASIAN: 11; BLACK: 71; OTHER: 22; UNKNOWN: 18; WHITE:320","0-9:0; 10-17:0; 18-24:2; 25-34:5; 35-44:26; 45-54:9; 55-64:54; 65-74:86; 75-84:109; 85+:155; UNKNOWN:NA","FEMALE:184; MALE:262; UNKNOWN:0",NA,"2304; eth_hispanic:631; eth_non_hispanic:1499; eth_unk:174","AI/AN:  18; ASIAN:  65; BLACK: 311; OTHER: 205; UNKNOWN: 112; WHITE:1593","0-9:23; 10-17:13; 18-24:75; 25-34:151; 35-44:350; 45-54:254; 55-64:445; 65-74:447; 75-84:337; 85+:209; UNKNOWN:0",NA,"manual",NA,"09/01/20"
"Kentucky","826060","48188; eth_Hispanic:3853; eth_Non-Hispanic:27436; eth_Unknown:16899",NA,NA,NA,"AI/AN:  131; ASIAN:  614; BLACK: 4077; HN/PI:   53; MULTI:  221; OTHER: 1646; UNKNOWN:15356; WHITE:26090","0-9:1931; 10-19:4944; 20-29:9439; 30-39:7437; 40-49:7065; 50-59:6684; 60-69:5050; 70-79:3116; 80+:2494; UNKNOWN:28","FEMALE:25515; MALE:22313; UNKNOWN:360","924; eth_Hispanic:29; eth_Non-Hispanic:789; eth_Unknown:106","AI/AN:  0; ASIAN: 11; BLACK:115; HN/PI:  0; MULTI:  5; OTHER: 15; UNKNOWN: 76; WHITE:702","0-9:1; 10-19:0; 20-29:0; 30-39:6; 40-49:20; 50-59:57; 60-69:147; 70-79:235; 80+:458; UNKNOWN:0","FEMALE:498; MALE:426; UNKNOWN:0",NA,"4616; eth_Hispanic:342; eth_Non-Hispanic:3562; eth_Unknown:625","AI/AN:  10; ASIAN: 129; BLACK: 601; HN/PI:   3; MULTI:  32; OTHER: 150; UNKNOWN: 478; WHITE:3126","0-9:40; 10-19:77; 20-29:312; 30-39:405; 40-49:529; 50-59:717; 60-69:864; 70-79:819; 80+:766; UNKNOWN:0","FEMALE:2383; MALE:2141; UNKNOWN:5","arcgis","icu_0-9:6; icu_10-19:9; icu_20-29:46; icu_30-39:89; icu_40-49:113; icu_50-59:229; icu_60-69:338; icu_70-79:315; icu_80+:214; icu_Unconfirmed:0; icu_F:624; icu_M:733; icu_U:2; recovered:4.4; total_icu:1359","09/01/20"
"Louisiana","1906861","148882",NA,NA,NA,"AI/AN:  385; ASIAN: 7122; BLACK:53969; HN/PI:  173; OTHER:12974; UNKNOWN:15637; WHITE:53757","0-17:13303; 18-29:32550; 30-39:24296; 40-49:22215; 50-59:21688; 60-69:17055; 70+:17575","FEMALE:0.56; MALE:0.44; UNKNOWN:0","4821; eth_Hispanic/Latino:3.00%; eth_Non-Hispanic/Latino:91.00%; eth_Unknown:6.00%","AI/AN:   4; ASIAN:  31; BLACK:2226; HN/PI:   6; OTHER:  23; UNKNOWN:   0; WHITE:2383","0-17:4; 18-29:22; 30-39:79; 40-49:159; 50-59:416; 60-69:866; 70+:3275","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:3.59%; Cancer:6.97%; Cardiac Disease:20.36%; Chronic Kidney Disease:18.85%; Congestive Heart Failure:13.93%; Diabetes:33.42%; Hypertension:55.19%; Neurological:16.90%; Obesity:17.63%; Pulmonary:11.75%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1546; curr_vent:222; Beds_In Use:9226; Beds_Still Available:4813; Hospital Vents_In Use:498; Hospital Vents_Still Available:1729; ICU Beds_In Use:1213; ICU Beds_Still Available:461","09/01/20"
"Maine","267766","4548; eth_Not Hispanic or Latino:3630; eth_Unknown:727; eth_Hispanic or Latino:191",NA,NA,NA,"AI/AN:  10; ASIAN: 109; BLACK: 934; HN/PI:   2; MULTI:  20; OTHER: 135; UNKNOWN: 432; WHITE:2906","0-19:463; 20-29:758; 30-39:707; 40-49:666; 50-59:731; 60-69:521; 70-79:356; 80+:346","FEMALE:2336; MALE:2212","132; eth_Not Hispanic or Latino:111; eth_Unknown:20; eth_Hispanic or Latino:0","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN: 10; WHITE:117",NA,"FEMALE:69; MALE:63",NA,"421; eth_Not Hispanic or Latino:349; eth_Unknown:50; eth_Hispanic or Latino:10","AI/AN:  0; ASIAN: 12; BLACK: 41; HN/PI:  0; MULTI:  0; OTHER:  7; UNKNOWN: 15; WHITE:334",NA,"FEMALE:183; MALE:238","tableau and interactive webpage","Total Hospitalized:9; In Critical Care:5; On a Ventilator:1; Available Critical Care Beds:112; Total Critical Care Beds:392; Available Ventilators:270; Total Ventilators:319; Alternative Ventilators:442; recovered:3945","09/01/20"
"Maryland","1952501","108863",NA,NA,NA,"HISPANIC:24872; NH ASIAN: 2061; NH BLACK:35080; NH OTHER: 5042; NH WHITE:25309; UNKNOWN:16499","0-9:3983; 10-19:7841; 20-29:19708; 30-39:20258; 40-49:17963; 50-59:16085; 60-69:10895; 70-79:6607; 80+:5523","FEMALE:57579; MALE:51284","3761","HISPANIC: 431; NH ASIAN: 139; NH BLACK:1541; NH OTHER:  39; NH WHITE:1596; UNKNOWN:  15","0-9:0; 10-19:2; 20-29:24; 30-39:52; 40-49:122; 50-59:308; 60-69:605; 70-79:925; 80+:1720; UNKNOWN:3","FEMALE:1846; MALE:1915",NA,"14337",NA,NA,NA,"arcgis + webpage","Currently hospitalized:385; Acute care:273; Intensive care:112; Released from isolation:6976","09/01/20"
"Massachusetts","1732768","118784",NA,NA,NA,"HISPANIC:26597; NH ASIAN: 2688; NH BLACK:11748; NH OTHER: 7406; NH WHITE:40287; UNKNOWN:39807",NA,NA,"8827; Hosp_Yes:4820; Hosp_No:1455; Hosp_Unknown:2785; Preexist_Yes:4562; Preexist_No:82; Preexist_Unknown:4416","HISPANIC: 626; NH ASIAN: 230; NH BLACK: 747; NH OTHER: 569; NH WHITE:6831; UNKNOWN:  57",NA,"FEMALE:4888; MALE:4169",NA,"12364","HISPANIC:1764; NH ASIAN: 395; NH BLACK:1462; NH OTHER: 983; NH WHITE:6159; UNKNOWN:1601",NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:24606; facilities:379; Deaths.Reported.in.LTCFs:5802; Total.number.of.COVID.patients.in.hospital.today:314; Net.new.hospitalizations:24; X5.day.average.of.net.new.hospitalizations:-8.4; ICU:56; Net.New.number.ICU:-6; Total.number.intubated:22; Net.New.number.intubated:-3; Confirmed.COVID.19.hospitalizations:12; Suspected.COVID.19.hospitalizations:120","08/31/20"
"Michigan","2821258","113820; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:67%; eth1_Unknown:25%; eth2_Arab:4%; eth2_Non-Arab:50%; eth2_Unknown:47%",NA,NA,NA,"AI/AN:  459; ASIAN/PI: 1986; BLACK:24412; MULTI: 7169; OTHER: 6620; UNKNOWN:14811; WHITE:47653","0-9:1890; 10-19:7465; 20-29:17764; 30-39:14810; 40-49:15434; 50-59:16277; 60-69:13201; 70-79:8479; 80+:7756; UNKNOWN:34","FEMALE:53802; MALE:49127; UNKNOWN:181","6767; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:84%; eth1_Unknown:14%; eth2_Arab:2%; eth2_Non-Arab:46%; eth2_Unknown:52%","AI/AN:  12; ASIAN/PI:  76; BLACK:2491; MULTI:  87; OTHER: 115; UNKNOWN: 170; WHITE:3469","0-9:0; 10-19:0; 20-29:9; 30-39:58; 40-49:193; 50-59:508; 60-69:1143; 70-79:1745; 80+:2764; UNKNOWN:0","FEMALE:3054; MALE:3366; UNKNOWN:0",NA,"646",NA,NA,NA,"webpage",NA,"09/02/20"
"Minnesota","1540107","78123",NA,NA,NA,"AI/AN:  633; ASIAN: 4350; BLACK:15238; HISPANIC:13360; HN/PI:  122; MULTI: 1005; OTHER: 1353; UNKNOWN: 7659; WHITE:34403","0-4:1544; 5-9:1462; 10-14:2217; 15-19:7036; 20-24:10424; 25-29:7845; 30-34:7228; 35-39:6521; 40-44:5763; 45-49:5412; 50-54:5315; 55-59:4682; 60-64:3535; 65-69:2355; 70-74:1769; 75-79:1411; 80-84:1257; 85-89:1102; 90-94:811; 95-99:365; 100+:63; UNKNOWN:NA","FEMALE:40063; MALE:37513; OTHER:14; UNKNOWN:533","1837","AI/AN:  34; ASIAN:  83; BLACK: 180; HISPANIC:  86; HN/PI:   2; MULTI:   0; OTHER:   7; UNKNOWN:  15; WHITE:1419","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:1; 25-29:3; 30-34:7; 35-39:10; 40-44:10; 45-49:17; 50-54:42; 55-59:56; 60-64:97; 65-69:126; 70-74:188; 75-79:185; 80-84:300; 85-89:309; 90-94:293; 95-99:160; 100+:32; UNKNOWN:0","FEMALE:933; MALE:903; OTHER:0; UNKNOWN:1",NA,"6592","AI/AN: 137; ASIAN: 554; BLACK:1498; HISPANIC: 991; HN/PI:   9; MULTI:  92; OTHER:  74; UNKNOWN: 314; WHITE:2923","0-4:66; 5-9:19; 10-14:33; 15-19:118; 20-24:240; 25-29:278; 30-34:330; 35-39:350; 40-44:361; 45-49:401; 50-54:534; 55-59:623; 60-64:626; 65-69:562; 70-74:536; 75-79:468; 80-84:441; 85-89:334; 90-94:186; 95-99:76; 100+:9; UNKNOWN:NA","FEMALE:3300; MALE:3283; OTHER:1; UNKNOWN:8","manual",NA,"09/01/2020"
