"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","471631","47899; eth_HISPANIC/LATINO:6128; eth_NON-HISPANIC/LATINO:24019; eth_UNKNOWN:17752",NA,NA,NA,"AI/AN:   53; ASIAN:  691; BLACK:15379; NH/PI:   40; OTHER: 3114; UNKNOWN:13524; WHITE:15098",NA,NA,"2089; eth_HISPANIC/LATINO:84; eth_NON-HISPANIC/LATINO:1977; eth_UNKNOWN:28","AI/AN:   4; ASIAN:  31; BLACK:1024; NH/PI:   4; OTHER:  34; UNKNOWN:  15; WHITE: 977",".:1; 17:1; 22:1; 23:1; 25:1; 26:2; 27:2; 28:1; 29:2; 30:2; 31:5; 32:4; 33:6; 34:6; 35:1; 36:3; 37:2; 38:3; 39:2; 40:2; 41:1; 42:3; 43:4; 44:8; 45:9; 46:8; 47:6; 48:16; 49:14; 50:13; 51:9; 52:8; 53:17; 54:16; 55:13; 56:20; 57:20; 58:29; 59:23; 60:25; 61:29; 62:32; 63:46; 64:42; 65:50; 66:46; 67:43; 68:52; 69:42; 70:54; 71:59; 72:43; 73:63; 74:56; 75:65; 76:47; 77:52; 78:63; 79:63; 80:53; 81:66; 82:54; 83:69; 84:55; 85:75; 86:40; 87:50; 88:49; 89:50; 90+:271","FEMALE:998; MALE:1091","No:112; Unknown:644; Yes:1333","8302",NA,NA,NA,"webpage",NA,"06/01/20"
"Hawaii",NA,"652",NA,NA,NA,"AI/AN: 0; ASIAN:37; BLACK: 1; MULTI: 9; NH/PI:18; OTHER: 2; UNKNOWN: 0; WHITE:33","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"06/01/20"
"Idaho","47870","2906; eth_hispanic:639; eth_non_hispanic:1366; eth_unk:900",NA,NA,NA,"AI/AN:  5795.0; ASIAN:  5795.0; BLACK:  5795.0; MULTI: 17387.0; NH/PI:  1246.0; OTHER: 43468.0; UNKNOWN:     8.1; WHITE:205750.0","0-17:155; 18-29:634; 30-39:491; 40-49:485; 50-59:454; 60-69:323; 70-79:188; 80+:172","FEMALE:1584; MALE:1315","83; eth_hispanic:4; eth_non_hispanic:79; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; MULTI: 0; NH/PI: 0; OTHER: 0; UNKNOWN: 0; WHITE:80","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:10; 70-79:17; 80+:54","FEMALE:43; MALE:40",NA,"247",NA,NA,NA,"manual","Percentages present. Manual entry.","06/01/20"
"Illinois","918273; age_Unknown:33633; age_<20:58757; age_20-29:126678; age_30-39:142228; age_40-49:138822; age_50-59:149328; age_60-69:127830; age_70-79:77221; age_80+:63776; gender_Male:381450; gender_Female:471374; gender_Unknown/Left Blank:65449; race_White:226226; race_Black:79945; race_Left Blank:480539; race_Other:31989; race_Asian:14148; race_Hispanic:83723; race_NH/PI*:1034; race_AI/AN**:669","121234",20014,974,23,"AI/AN:  191; ASIAN: 3483; BLACK:20061; HISPANIC:37981; NH/PI:  295; OTHER: 4447; UNKNOWN:31199; WHITE:23577","0-19:7929; 20-29:19172; 30-39:20069; 40-49:21813; 50-59:21071; 60-69:14705; 70-79:8098; 80+:8316; UNKNOWN:61","FEMALE:61254; MALE:57449; UNKNOWN/OTHER:2531","5412","AI/AN:   8; ASIAN: 257; BLACK:1594; HISPANIC:1054; NH/PI:   4; OTHER:  39; UNKNOWN: 119; WHITE:2337","0-19:3; 20-29:20; 30-39:86; 40-49:176; 50-59:453; 60-69:956; 70-79:1313; 80+:2405; UNKNOWN:0","FEMALE:2422; MALE:2980; UNKNOWN/OTHER:10",NA,NA,NA,NA,NA,"webpage",NA,"06/01/20"
"Indiana","265896","34830; eth_Hispanic or Latino:3939; eth_Not Hispanic or Latino:11792; eth_Unknown:19099",38,292,1,"ASIAN:  519; BLACK: 4792; OTHER: 6417; UNKNOWN: 7385; WHITE:15717","0-19:1641; 20-29:5035; 30-39:5667; 40-49:6003; 50-59:5774; 60-69:4439; 70-79:2824; 80+:3422; UNKNOWN:25","FEMALE:17962; MALE:16066; UNKNOWN/OTHER:802","1976; eth_Hispanic or Latino:36; eth_Not Hispanic or Latino:1104; eth_Unknown:836","ASIAN:   9; BLACK: 305; OTHER: 239; UNKNOWN: 129; WHITE:1294","0-19:2; 20-29:4; 30-39:14; 40-49:37; 50-59:108; 60-69:314; 70-79:482; 80+:1015; UNKNOWN:0","FEMALE:936; MALE:991; UNKNOWN/OTHER:49",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1041; beds_icu_total:2533; beds_icu_occupied_beds_covid_19:366; bed_occupied_icu_non_covid:1131; beds_available_icu_beds_total:1036; vents_total:3066; vents_all_in_use_covid_19:148; vents_non_covid_pts_on_vents:351; vents_all_available_vents_not_in_use:2567","05/31/20"
"Iowa","159540","19699; eth_hispanic:0.27; eth_non_hispanic:0.57; eth_unk:0.16",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.11; NH/PI:0.00; OTHER:0.21; UNKNOWN:0.00; WHITE:0.58","0-17:0.03; 18-40:0.43; 41-60:0.35; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.51; UNKNOWN/OTHER:0.02","557; eth_hispanic:0.06; eth_non_hispanic:0.8; eth_unk:0.14","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; NH/PI:0.00; OTHER:0.12; UNKNOWN:0.00; WHITE:0.77","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.4; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN/OTHER:0",NA,"327",NA,NA,NA,"manual",NA,"06/01/20"
"Kansas","103139","10011; eth_hispanic:4321; eth_non_hispanic:3934; eth_unk:1756",NA,NA,NA,"AI/AN:  66; ASIAN: 618; BLACK: 981; OTHER: 262; UNKNOWN:1914; WHITE:6170","0-9:241; 10-17:342; 18-24:1271; 25-34:1895; 35-44:1794; 45-54:1870; 55-64:1389; 65-74:601; 75-84:311; 85+:277; UNKNOWN:20","FEMALE:4308; MALE:5519; UNKNOWN/OTHER:184","217; eth_hispanic:22; eth_non_hispanic:185; eth_unk:10","AI/AN:  1; ASIAN:  4; BLACK: 60; OTHER:  1; UNKNOWN:  6; WHITE:145","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:9; 45-54:6; 55-64:31; 65-74:41; 75-84:48; 85+:82; UNKNOWN:NA","FEMALE:108; MALE:109; UNKNOWN/OTHER:0",NA,"862; eth_hispanic:220; eth_non_hispanic:586; eth_unk:56","AI/AN:  5; ASIAN: 34; BLACK:170; OTHER: 37; UNKNOWN: 46; WHITE:570","0-9:7; 10-17:0; 18-24:21; 25-34:36; 35-44:129; 45-54:97; 55-64:189; 65-74:164; 75-84:123; 85+:96; UNKNOWN:0",NA,"manual",NA,"06/01/20"
"Kentucky","215853","10047; eth_Non-Hispanic:84.66%; eth_Hispanic:15.34%",NA,NA,NA,"AI/AN:0.0011; ASIAN:0.0538; BLACK:0.1461; MULTI:0.0554; NH/PI:0.0013; WHITE:0.7424","0-9:175; 10-19:400; 20-29:1503; 30-39:1651; 40-49:1695; 50-59:1568; 60-69:1227; 70-79:839; 80+:885; UNKNOWN:104","FEMALE:5160; MALE:4785; UNKNOWN/OTHER:102","439; eth_Non-Hispanic:96.79%; eth_Hispanic:3.21%","AI/AN:0.0000; ASIAN:0.0177; BLACK:0.1742; MULTI:0.0202; WHITE:0.7879","0-9:0; 10-19:0; 20-29:0; 30-39:3; 40-49:6; 50-59:28; 60-69:69; 70-79:113; 80+:220; UNKNOWN:0","FEMALE:241; MALE:198; UNKNOWN/OTHER:0",NA,"2274",NA,"0-9:21; 10-19:47; 20-29:195; 30-39:220; 40-49:258; 50-59:343; 60-69:302; 70-79:243; 80+:252; UNKNOWN:1","FEMALE:1051; MALE:831; UNKNOWN/OTHER:0","arcgis","icu_0-9:1; icu_10-19:3; icu_20-29:9; icu_30-39:22; icu_40-49:24; icu_50-59:64; icu_60-69:87; icu_70-79:91; icu_80+:44; icu_Unconfi:0; icu_F:163; icu_M:182; icu_U:0; recovered:345; total_icu:345","06/01/20"
"Louisiana","387370","40341",NA,NA,NA,NA,"0-17:1056; 18-29:5689; 30-39:6446; 40-49:6657; 50-59:7334; 60-69:6124; 70+:7035","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2690; eth_Hispanic/Latino:1.90%; eth_Non-Hispanic/Latino:85.40%; eth_Unknown:12.70%","AI/AN:   2; ASIAN:  21; BLACK:1448; NH/PI:   5; OTHER:  18; UNKNOWN:   3; WHITE:1168","0-17:2; 18-29:10; 30-39:45; 40-49:100; 50-59:235; 60-69:490; 70+:1808","FEMALE:0.46; MALE:0.54; UNKNOWN/OTHER:0","Asthma:3.98%; Cancer:7.00%; Cardiac Disease:19.84%; Chronic Kidney Disease:18.95%; Congestive Heart Failure:12.58%; Diabetes:34.70%; Hypertension:56.63%; Neurological:9.49%; Obesity:18.58%; Pulmonary:11.21%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:661; curr_vent:86; Beds_In Use:8689; Beds_Still Available:6029; Hospital Vents_In Use:421; Hospital Vents_Still Available:1674; ICU Beds_In Use:1232; ICU Beds_Still Available:877","06/01/20"
"Maine",NA,"2349",NA,NA,NA,"AI/AN:   3; ASIAN/PI:  29; BLACK: 350; MULTI:  10; OTHER:  49; UNKNOWN: 393; WHITE:1303","0-19:121; 20-29:314; 30-39:333; 40-49:367; 50-59:418; 60-69:312; 70-79:236; 80+:248","FEMALE:1214; MALE:1135; UNKNOWN/OTHER:0","89",NA,NA,NA,NA,"284",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:61; eth_Not Hispanic:1469; eth_Not Disclosed:607; Total Hospitalized:52; In Critical Care:17; On a Ventilator:10; Available Critical Care Beds:155; capacity_Total Critical Care Beds:397; capacity_Available Ventilators:242; capacity_Total Ventilators:317; capacity_Alternative Ventilators:441; recovered:1","06/01/20"
"Maryland","357545","53327",NA,NA,NA,"HISPANIC:13753; NH ASIAN: 1016; NH BLACK:15527; NH OTHER: 2699; NH WHITE:10529; UNKNOWN: 9803","0-9:1294; 10-19:2351; 20-29:7397; 30-39:9938; 40-49:9598; 50-59:8671; 60-69:6261; 70-79:4014; 80+:3803","FEMALE:27805; MALE:25522","2431","HISPANIC:229; NH ASIAN: 94; NH OTHER: 31; UNKNOWN: 49","10-19:1; 20-29:12; 30-39:31; 40-49:71; 50-59:172; 60-69:387; 70-79:605; UNKNOWN:42",NA,NA,"8886",NA,NA,NA,"arcgis + webpage","Number of probable deaths :121; Currently hospitalized :1174; Acute care :695; Intensive care :479; Released from isolation :3782","06/01/20"
"Massachusetts","592853","96965",10334,664,78,"HISPANIC:18101; NH ASIAN: 1835; NH BLACK: 8731; NH OTHER: 4472; NH WHITE:25270; UNKNOWN:38556","0-19:4675; 20-29:12778; 30-39:14495; 40-49:13863; 50-59:15441; 60-69:12616; 70-79:8761; 80+:14046; UNKNOWN:290","FEMALE:52948; MALE:42627; UNKNOWN/OTHER:1390","6846; Hosp_Yes:3779; Hosp_No:831; Hosp_Unknown:2236; Preexist_Yes:3155; Preexist_No:54; Preexist_Unknown:3637","HISPANIC: 429; NH ASIAN: 127; NH BLACK: 345; NH OTHER: 225; NH WHITE:2862; UNKNOWN:2858","0-19:0; 20-29:9; 30-39:21; 40-49:65; 50-59:240; 60-69:698; 70-79:1528; 80+:4285; UNKNOWN:0","FEMALE:3577; MALE:3263",NA,"9746","HISPANIC:1277; NH ASIAN: 286; NH BLACK: 980; NH OTHER: 564; NH WHITE:3768; UNKNOWN:2948","0-19:77; 20-29:238; 30-39:451; 40-49:707; 50-59:1313; 60-69:1882; 70-79:2117; 80+:3038; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:21127; facilities:349; Deaths.Reported.in.LTCFs:4257; Total.number.of.COVID.patients.in.hospital.today:1824; Net.new.hospitalizations:-80; X5.day.average.of.net.new.hospitalizations:-57; ICU:436","05/31/20"
"Michigan","469915","57532; eth1_Hispanic/Latino:7%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:30%; eth2_Arab:2%; eth2_Non-Arab:37%; eth2_Unknown:61%",NA,15,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.16; WHITE:0.37","0-19:0.03; 20-29:0.12; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.52; MALE:0.47; UNKNOWN/OTHER:0.01","5516; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:39%; eth2_Unknown:59%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.40; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:38099; # of ED Discharges:476; # In Critical Care:346; # on Ventilators:240; # of Inpatients:674; ICU:339","06/01/20"
"Minnesota","255592","25208; eth_hispanic:list(EthnHisp = 4993); eth_non_hispanic:list(EthnNonHis = 13930); eth_unk:list(EthnUnk = 6285)",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; NH/PI:0; OTHER:0; UNKNOWN:0; WHITE:0","0-5:NA; 6-19:NA; 20-29:NA; 30-39:NA; 40-49:NA; 50-59:NA; 60-69:NA; 70-79:NA; 80-89:NA; 90-99:NA; 100+:NA; UNKNOWN:NA","FEMALE:0; MALE:0; UNKNOWN/OTHER:0","1050; eth_hispanic:list(DeathHisp = 26); eth_non_hispanic:list(DeathNonHi = 677); eth_unk:list(DeathHispU = 347)","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; NH/PI:0; OTHER:0; UNKNOWN:0; WHITE:0","0-5:0; 6-19:0; 20-29:0; 30-39:6; 40-49:12; 50-59:51; 60-69:118; 70-79:205; 80-89:361; 90-99:274; 100+:23; UNKNOWN:0","FEMALE:465; MALE:492; UNKNOWN/OTHER:10",NA,"2105; eth_hispanic:358; eth_non_hispanic:1898; eth_unk:624","AI/AN:  66; ASIAN: 235; BLACK: 585; MULTI:  56; NH/PI:   5; OTHER: 167; UNKNOWN: 536; WHITE:1230","0-5:14; 6-19:39; 20-29:176; 30-39:273; 40-49:326; 50-59:540; 60-69:554; 70-79:454; 80-89:368; 90-99:128; 100+:7; UNKNOWN:1","FEMALE:1376; MALE:1472; UNKNOWN/OTHER:32","manual",NA,NA
"Mississippi","183994","15752; eth_hispanic:893; eth_non_hispanic:12342; eth_unk:2516",NA,NA,NA,"AI/AN: 208; ASIAN:  51; BLACK:7833; MULTI:   0; NH/PI:   0; OTHER: 186; UNKNOWN: 649; WHITE:4006","0-17:992; 18-29:2795; 30-39:2490; 40-49:2641; 50-59:2425; 60-69:2005; 70-79:1216; 80-89:840; 90+:345; UNKNOWN:NA","FEMALE:7861; MALE:5316; UNKNOWN/OTHER:0","739; eth_hispanic:10; eth_non_hispanic:695; eth_unk:34","AI/AN: 11; ASIAN:  0; BLACK:378; MULTI:  0; NH/PI:  0; OTHER: 26; UNKNOWN:  2; WHITE:322","0-17:0; 18-29:2; 30-39:12; 40-49:27; 50-59:54; 60-69:167; 70-79:203; 80-89:177; 90+:97; UNKNOWN:NA","FEMALE:376; MALE:361; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:27; 18-29:90; 30-39:143; 40-49:275; 50-59:368; 60-69:528; 70-79:461; 80-89:282; 90+:122; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/01/20"
"Missouri","199435; age_0-14:7819; age_15-17:2111; age_18-24:13786; age_25-49:73168; age_50-64:50580; age_65-74:27197; age_75-84:14892; age_85+:8710; age_Unknown:1172","13327; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:559; 20-24:838; 25-29:1025; 30-34:958; 35-39:921; 40-44:925; 45-49:1060; 50-54:1095; 55-59:1171; 60-64:1119; 65-69:854; 70-74:708; 75-79:550; 80+:1534","FEMALE:7210; MALE:6038; UNKNOWN/OTHER:77","773; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:383; 20-29:1; 30-39:4; 40-49:15; 50-59:49; 60-69:124; 70-79:199",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/01/20"
"Montana","40657","519; eth_Hispanic/Latino:23; eth_Not Hispanic/Latino:466",NA,NA,NA,"AI/AN/NH/PI: 55; ASIAN:  1; BLACK:  2; OTHER:  4; PENDING: 14; WHITE:443","0-9:8; 10-19:29; 20-29:99; 30-39:87; 40-49:71; 50-59:89; 60-69:81; 70-79:37; 80+:18","FEMALE:266; MALE:253","17",NA,NA,NA,NA,"67",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:2; curr_Recovering:39; curr_Recovered and released from isolation:461","06/01/20"
