"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"47063; eth_HISPANIC/LATINO:5936; eth_NON-HISPANIC/LATINO:23667; eth_UNKNOWN:17460",NA,NA,NA,"AI/AN:   53; ASIAN:  683; BLACK:15209; NH/PI:   38; OTHER: 3041; UNKNOWN:13286; WHITE:14753",NA,NA,"2053; eth_HISPANIC/LATINO:83; eth_NON-HISPANIC/LATINO:1947; eth_UNKNOWN:23","AI/AN:   4; ASIAN:  31; BLACK:1007; NH/PI:   4; OTHER:  35; UNKNOWN:  12; WHITE: 960","17:1; 22:1; 23:1; 25:1; 26:2; 27:2; 28:1; 29:2; 30:2; 31:5; 32:4; 33:6; 34:6; 35:1; 36:3; 37:2; 38:3; 39:2; 40:2; 41:1; 42:3; 43:4; 44:8; 45:9; 46:8; 47:6; 48:15; 49:14; 50:13; 51:8; 52:8; 53:17; 54:16; 55:13; 56:20; 57:20; 58:27; 59:20; 60:25; 61:29; 62:31; 63:46; 64:41; 65:48; 66:46; 67:42; 68:52; 69:41; 70:53; 71:59; 72:43; 73:62; 74:56; 75:64; 76:46; 77:51; 78:62; 79:62; 80:53; 81:64; 82:52; 83:68; 84:55; 85:74; 86:38; 87:50; 88:47; 89:49; 90+:267","FEMALE:979; MALE:1074","No:106; Unknown:646; Yes:1301","7951",NA,NA,NA,"webpage",NA,"05/31/20"
"Hawaii",NA,"647",NA,NA,NA,"AI/AN: 0; ASIAN:33; BLACK: 1; MULTI:19; NH/PI:17; OTHER: 2; UNKNOWN: 0; WHITE:27","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"05/29/20"
"Idaho","46436","2839; eth_hispanic:603; eth_non_hispanic:1347; eth_unk:888",NA,NA,NA,"AI/AN:  2830.00; ASIAN:  5661.00; BLACK:  5661.00; MULTI: 16985.00; NH/PI:  1104.00; OTHER: 42464.00; UNKNOWN:     8.03; WHITE:200998.00","0-17:145; 18-29:621; 30-39:477; 40-49:472; 50-59:445; 60-69:320; 70-79:185; 80+:171","FEMALE:1552; MALE:1280","82; eth_hispanic:4; eth_non_hispanic:78; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; MULTI: 0; NH/PI: 0; OTHER: 0; UNKNOWN: 0; WHITE:79","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:17; 80+:54","FEMALE:43; MALE:39",NA,"242",NA,NA,NA,"manual","Percentages present. Manual entry.","06/01/20"
"Illinois","898259; age_Unknown:32663; age_<20:57335; age_20-29:124117; age_30-39:139418; age_40-49:136100; age_50-59:146216; age_60-69:124832; age_70-79:75216; age_80+:62362; gender_Male:372967; gender_Female:461464; gender_Unknown/Left Blank:63828; race_White:220968; race_Black:78650; race_Left Blank:469428; race_Other:31329; race_Asian:13868; race_Hispanic:82355; race_NH/PI*:1006; race_AI/AN**:655","120260",21154,1343,60,"AI/AN:  191; ASIAN: 3465; BLACK:19939; HISPANIC:37707; NH/PI:  294; OTHER: 4420; UNKNOWN:30818; WHITE:23426","0-19:7824; 20-29:19000; 30-39:19895; 40-49:21645; 50-59:20943; 60-69:14590; 70-79:8044; 80+:8258; UNKNOWN:61","FEMALE:60760; MALE:56981; UNKNOWN/OTHER:2519","5390","AI/AN:   8; ASIAN: 257; BLACK:1588; HISPANIC:1050; NH/PI:   4; OTHER:  39; UNKNOWN: 120; WHITE:2324","0-19:3; 20-29:20; 30-39:86; 40-49:175; 50-59:452; 60-69:951; 70-79:1312; 80+:2391; UNKNOWN:0","FEMALE:2412; MALE:2967; UNKNOWN/OTHER:11",NA,NA,NA,NA,NA,"webpage",NA,"05/31/20"
"Indiana","261546","34574; eth_Hispanic or Latino:3923; eth_Not Hispanic or Latino:11728; eth_Unknown:18923",42,394,4,"ASIAN:  495; BLACK: 4536; OTHER: 5908; UNKNOWN: 8856; WHITE:14779","0-19:1615; 20-29:4991; 30-39:5629; 40-49:5957; 50-59:5745; 60-69:4410; 70-79:2807; 80+:3395; UNKNOWN:25","FEMALE:17810; MALE:15944; UNKNOWN/OTHER:820","1967; eth_Hispanic or Latino:36; eth_Not Hispanic or Latino:1101; eth_Unknown:830","ASIAN:   9; BLACK: 299; OTHER: 239; UNKNOWN: 148; WHITE:1272","0-19:2; 20-29:4; 30-39:14; 40-49:37; 50-59:108; 60-69:314; 70-79:480; 80+:1008; UNKNOWN:0","FEMALE:933; MALE:985; UNKNOWN/OTHER:49",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1050; beds_icu_total:2544; beds_icu_occupied_beds_covid_19:372; bed_occupied_icu_non_covid:1166; beds_available_icu_beds_total:1006; vents_total:3056; vents_all_in_use_covid_19:143; vents_non_covid_pts_on_vents:352; vents_all_available_vents_not_in_use:2561","05/30/20"
"Iowa","158641","19622; eth_hispanic:0.26; eth_non_hispanic:0.57; eth_unk:0.17",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.11; NH/PI:0.00; OTHER:0.22; UNKNOWN:0.00; WHITE:0.58","0-17:0.03; 18-40:0.43; 41-60:0.35; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.51; UNKNOWN/OTHER:0.02","537; eth_hispanic:0.06; eth_non_hispanic:0.8; eth_unk:0.14","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; NH/PI:0.00; OTHER:0.13; UNKNOWN:0.00; WHITE:0.77","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.4; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN/OTHER:0",NA,"339",NA,NA,NA,"manual",NA,"06/01/20"
"Kansas","94780","9719; eth_hispanic:4183; eth_non_hispanic:3832; eth_unk:1704",NA,NA,NA,"AI/AN:  51; ASIAN: 601; BLACK: 959; OTHER: 250; UNKNOWN:1858; WHITE:6000","0-9:225; 10-17:324; 18-24:1227; 25-34:1825; 35-44:1752; 45-54:1828; 55-64:1359; 65-74:585; 75-84:305; 85+:271; UNKNOWN:18","FEMALE:4180; MALE:5358; UNKNOWN/OTHER:181","208; eth_hispanic:21; eth_non_hispanic:178; eth_unk:9","AI/AN:  1; ASIAN:  4; BLACK: 59; OTHER:  1; UNKNOWN:  5; WHITE:138","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:8; 45-54:6; 55-64:31; 65-74:41; 75-84:46; 85+:76; UNKNOWN:NA","FEMALE:101; MALE:107; UNKNOWN/OTHER:0",NA,"842; eth_hispanic:205; eth_non_hispanic:579; eth_unk:57","AI/AN:  5; ASIAN: 33; BLACK:169; OTHER: 36; UNKNOWN: 45; WHITE:553","0-9:7; 10-17:0; 18-24:19; 25-34:36; 35-44:123; 45-54:94; 55-64:188; 65-74:163; 75-84:118; 85+:93; UNKNOWN:0",NA,"manual",NA,"06/01/20"
"Kentucky","213586","9704; eth_Non-Hispanic:84.66%; eth_Hispanic:15.34%",NA,NA,NA,"AI/AN:0.0009; ASIAN:0.0528; BLACK:0.1472; MULTI:0.0555; NH/PI:0.0013; WHITE:0.7423","0-9:168; 10-19:376; 20-29:1448; 30-39:1598; 40-49:1638; 50-59:1514; 60-69:1185; 70-79:811; 80+:866; UNKNOWN:100","FEMALE:4965; MALE:4639; UNKNOWN/OTHER:100","431; eth_Non-Hispanic:97.27%; eth_Hispanic:2.73%","AI/AN:0.0000; ASIAN:0.0180; BLACK:0.1754; MULTI:0.0180; WHITE:0.7886","0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:27; 60-69:69; 70-79:112; 80+:215; UNKNOWN:0","FEMALE:237; MALE:194; UNKNOWN/OTHER:0",NA,"1878",NA,"0-9:21; 10-19:47; 20-29:195; 30-39:219; 40-49:257; 50-59:343; 60-69:302; 70-79:242; 80+:250; UNKNOWN:2","FEMALE:1050; MALE:828; UNKNOWN/OTHER:0","arcgis","icu_0-9:1; icu_10-19:3; icu_20-29:9; icu_30-39:21; icu_40-49:24; icu_50-59:64; icu_60-69:87; icu_70-79:90; icu_80+:44; icu_Unconfi:0; icu_F:163; icu_M:180; icu_U:0; recovered:343; total_icu:343","05/30/20"
"Louisiana","375109","39916",NA,NA,NA,NA,"0-17:1019; 18-29:5595; 30-39:6359; 40-49:6600; 50-59:7278; 60-69:6074; 70+:6991","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2686; eth_Hispanic/Latino:1.93%; eth_Non-Hispanic/Latino:84.50%; eth_Unknown:13.60%","AI/AN:   2; ASIAN:  21; BLACK:1411; NH/PI:   5; OTHER:  19; UNKNOWN:  11; WHITE:1113","0-17:2; 18-29:10; 30-39:45; 40-49:100; 50-59:235; 60-69:490; 70+:1804","FEMALE:0.46; MALE:0.54; UNKNOWN/OTHER:0","Asthma:3.98%; Cancer:7.13%; Cardiac Disease:20.49%; Chronic Kidney Disease:19.22%; Congestive Heart Failure:12.99%; Diabetes:35.33%; Hypertension:57.83%; Neurological:9.47%; Obesity:18.85%; Pulmonary:11.43%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:678; curr_vent:84; Beds_In Use:8571; Beds_Still Available:6109; Hospital Vents_In Use:418; Hospital Vents_Still Available:1682; ICU Beds_In Use:1175; ICU Beds_Still Available:901","05/31/20"
"Maine",NA,"2325",NA,NA,NA,"AI/AN:   3; ASIAN/PI:  29; BLACK: 350; MULTI:  10; OTHER:  49; UNKNOWN: 393; WHITE:1303","0-19:119; 20-29:307; 30-39:328; 40-49:364; 50-59:416; 60-69:312; 70-79:235; 80+:244","FEMALE:1202; MALE:1123; UNKNOWN/OTHER:0","89",NA,NA,NA,NA,"283",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:61; eth_Not Hispanic:1469; eth_Not Disclosed:607; Total Hospitalized:49; In Critical Care:18; On a Ventilator:10; Available Critical Care Beds:152; capacity_Total Critical Care Beds:395; capacity_Available Ventilators:233; capacity_Total Ventilators:319; capacity_Alternative Ventilators:441; recovered:1","05/31/20"
"Maryland","348773","52778",NA,NA,NA,"HISPANIC:13377; NH ASIAN:  997; NH BLACK:15188; NH OTHER: 2654; NH WHITE:10299; UNKNOWN:10263","0-9:1274; 10-19:2319; 20-29:7312; 30-39:9815; 40-49:9505; 50-59:8596; 60-69:6203; 70-79:3986; 80+:3768","FEMALE:27506; MALE:25272","2411","HISPANIC:226; NH ASIAN: 93; NH BLACK:995; NH OTHER: 31; UNKNOWN: 50","10-19:1; 20-29:13; 30-39:30; 40-49:69; 50-59:168; 60-69:385; 70-79:600; UNKNOWN:43",NA,NA,"8738",NA,NA,NA,"arcgis + webpage","Number of probable deaths :121; Currently hospitalized :1183; Acute care :704; Intensive care :479; Released from isolation :3764","05/31/20"
"Massachusetts","582519","96301",10774,789,50,"HISPANIC:17557; NH ASIAN: 1806; NH BLACK: 8593; NH OTHER: 4398; NH WHITE:25037; UNKNOWN:38910","0-19:4597; 20-29:12694; 30-39:14373; 40-49:13786; 50-59:15325; 60-69:12527; 70-79:8682; 80+:13940; UNKNOWN:377","FEMALE:52505; MALE:42331; UNKNOWN/OTHER:1465","6768; Hosp_Yes:3743; Hosp_No:825; Hosp_Unknown:2200; Preexist_Yes:3115; Preexist_No:54; Preexist_Unknown:3599","HISPANIC: 423; NH ASIAN: 124; NH BLACK: 344; NH OTHER: 220; NH WHITE:2832; UNKNOWN:2825","0-19:0; 20-29:9; 30-39:20; 40-49:61; 50-59:239; 60-69:691; 70-79:1510; 80+:4238; UNKNOWN:0","FEMALE:3534; MALE:3229",NA,"9712","HISPANIC:1269; NH ASIAN: 283; NH BLACK: 977; NH OTHER: 559; NH WHITE:3761; UNKNOWN:2940","0-19:77; 20-29:237; 30-39:450; 40-49:705; 50-59:1311; 60-69:1875; 70-79:2108; 80+:3026; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:20988; facilities:349; Deaths.Reported.in.LTCFs:4217; Total.number.of.COVID.patients.in.hospital.today:1904; Net.new.hospitalizations:-87; X5.day.average.of.net.new.hospitalizations:-45.6; ICU:453","05/30/20"
"Michigan","939830","57397; eth1_Hispanic/Latino:7%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:30%; eth2_Arab:2%; eth2_Non-Arab:37%; eth2_Unknown:61%",NA,114,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.16; WHITE:0.37","0-19:0.03; 20-29:0.12; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.52; MALE:0.47; UNKNOWN/OTHER:0.01","5491; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:16%; eth2_Arab:1%; eth2_Non-Arab:39%; eth2_Unknown:59%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.40; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:38099; # of ED Discharges:543; # In Critical Care:371; # on Ventilators:250; # of Inpatients:774; ICU:404","05/31/20"
"Minnesota",NA,"24850; eth_Hisp:4908; eth_NonHis:13774; eth_Unknown:6168",NA,NA,NA,"AI/AN: 204; ASIAN:1397; BLACK:5569; MULTI: 476; NH/PI:  47; OTHER:2929; UNKNOWN:5699; WHITE:8529","0-5:455; 6-19:1709; 20-29:4588; 30-39:4964; 40-49:3970; 50-59:3590; 60-69:2266; 70+:2522; UNKNOWN:9","FEMALE:12404; MALE:11937; UNKNOWN/OTHER:500","1040; eth_Hisp:25; eth_Unknown:340; eth_NonHi:675","AI/AN: 12; ASIAN: 26; BLACK: 62; NH/PI:  0; OTHER:  6; UNKNOWN:300; WHITE:634",NA,NA,NA,"2076",NA,NA,NA,"arcgis","ExpsrCrzSh:805; ExpsrIntrn:5671; ExpsrLklyE:1569; ExpsrAnthr:5583; ExpsrInMN:6465; ExpsrMsng:4757; ResPriv:16494; ResLTCF:2895; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:166; ResCollDrm:418; ResOther:49; ResMsng:4692; ResWorkDor:3; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:18695; healthcare_worker:2690","05/30/20"
"Mississippi","179466","15501; eth_hispanic:877; eth_non_hispanic:12100; eth_unk:2523",NA,NA,NA,"AI/AN: 193; ASIAN:  51; BLACK:7674; MULTI:   0; NH/PI:   0; OTHER: 180; UNKNOWN: 632; WHITE:3942","0-17:967; 18-29:2737; 30-39:2450; 40-49:2604; 50-59:2386; 60-69:1972; 70-79:1204; 80-89:836; 90+:343; UNKNOWN:NA","FEMALE:7706; MALE:5211; UNKNOWN/OTHER:0","734; eth_hispanic:10; eth_non_hispanic:689; eth_unk:35","AI/AN: 11; ASIAN:  0; BLACK:374; MULTI:  0; NH/PI:  0; OTHER:  9; UNKNOWN:  2; WHITE:320","0-17:0; 18-29:2; 30-39:12; 40-49:27; 50-59:53; 60-69:167; 70-79:201; 80-89:175; 90+:97; UNKNOWN:NA","FEMALE:356; MALE:358; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:27; 18-29:87; 30-39:139; 40-49:271; 50-59:365; 60-69:525; 70-79:457; 80-89:280; 90+:121; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/31/20"
"Missouri","193380; age_0-14:7652; age_15-17:2049; age_18-24:13378; age_25-49:71021; age_50-64:49000; age_65-74:26279; age_75-84:14438; age_85+:8445; age_Unknown:1118","13147; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:546; 20-24:824; 25-29:1001; 30-34:939; 35-39:904; 40-44:912; 45-49:1047; 50-54:1077; 55-59:1107; 60-64:846; 65-69:1158; 70-74:702; 75-79:549; 80+:1525","FEMALE:7106; MALE:5962; UNKNOWN/OTHER:77","772; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:381; 20-29:2; 30-39:3; 40-49:15; 50-59:48; 60-69:125; 70-79:198",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","05/31/20"
"Montana",NA,"515; eth_Hispanic/Latino:21/487; eth_Not Hispanic/Latino:466",NA,NA,NA,"AI/AN/NH/PI: 53; ASIAN:  1; BLACK:  2; OTHER:  4; PENDING: 14; WHITE:441","0-9:8; 10-19:28; 20-29:98; 30-39:87; 40-49:70; 50-59:88; 60-69:81; 70-79:37; 80+:15","FEMALE:263; MALE:252","17",NA,NA,NA,NA,"67",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:2; curr_Recovering:40; curr_Recovered and released from isolation:456","05/31/20"
"Nebraska","103813","14101",2523,196,NA,NA,NA,NA,"168",NA,NA,NA,NA,"801",NA,NA,NA,NA,"beds_avail:3897; beds_avail_percent:48; icu_beds_avail:686; icu_beds_avail_percent:41; vent_equip_avail:791; vent_equip_avail_percent:76","05/31/20"
