"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","507788","50621; eth_Hispanic/Latino:6897; eth_Non-Hispanic/Latino:25455; eth_Unknown:18269",NA,NA,NA,"AI/AN:   55; ASIAN:  752; BLACK:16137; HN/PI:   47; OTHER: 3341; UNKNOWN:13907; WHITE:16382",NA,NA,"2174; eth_Hispanic/Latino:93; eth_Non-Hispanic/Latino:2053; eth_Unknown:28","AI/AN:   4; ASIAN:  32; BLACK:1058; HN/PI:   5; OTHER:  40; UNKNOWN:  11; WHITE:1024",".:1; 17:1; 22:1; 23:1; 25:1; 26:2; 27:2; 28:1; 29:2; 30:2; 31:5; 32:4; 33:8; 34:6; 35:2; 36:4; 37:2; 38:3; 39:2; 40:2; 41:1; 42:3; 43:4; 44:8; 45:9; 46:8; 47:8; 48:15; 49:16; 50:13; 51:11; 52:11; 53:17; 54:17; 55:14; 56:23; 57:21; 58:28; 59:24; 60:25; 61:30; 62:32; 63:48; 64:42; 65:54; 66:49; 67:44; 68:53; 69:43; 70:56; 71:62; 72:44; 73:66; 74:57; 75:66; 76:48; 77:55; 78:69; 79:65; 80:58; 81:67; 82:59; 83:70; 84:58; 85:77; 86:41; 87:51; 88:51; 89:51; 90+:280",NA,NA,"8646",NA,NA,NA,"webpage",NA,"06/05/20"
"Hawaii",NA,"655",NA,NA,NA,"AI/AN: 0; ASIAN:37; BLACK: 1; HN/PI:18; MULTI: 9; OTHER: 2; UNKNOWN: 0; WHITE:33","0-19:35; 20-39:217; 40-59:228; 60+:172",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"06/05/20"
"Idaho","54949","3111; eth_hispanic:720; eth_non_hispanic:1446; eth_unk:944",NA,NA,NA,"AI/AN:  6204.00; ASIAN:  6204.00; BLACK:  6204.00; HN/PI:  1644.00; MULTI: 15512.00; OTHER: 46536.00; UNKNOWN:     8.54; WHITE:220274.00","0-17:183; 18-29:711; 30-39:523; 40-49:514; 50-59:479; 60-69:330; 70-79:192; 80+:176","FEMALE:1691; MALE:1409","83; eth_hispanic:4; eth_non_hispanic:79; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; HN/PI: 0; MULTI: 0; OTHER: 0; UNKNOWN: 0; WHITE:80","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:10; 70-79:17; 80+:54","FEMALE:43; MALE:40",NA,"257",NA,NA,NA,"manual","Percentages present. Manual entry.","06/06/20"
"Illinois","1000919; age_Unknown:37384; age_<20:64845; age_20-29:137463; age_30-39:153573; age_40-49:149677; age_50-59:161730; age_60-69:139599; age_70-79:85470; age_80+:71178; gender_Male:414207; gender_Female:513479; gender_Unknown/Left Blank:73233; race_White:250516; race_Black:87258; race_Left Blank:519196; race_Other:34139; race_Asian:15162; race_Hispanic:92818; race_NH/PI*:1091; race_AI/AN**:739","125915",18903,1156,59,"AI/AN:  195; ASIAN: 3614; BLACK:20903; HISPANIC:40156; HN/PI:  308; OTHER: 4562; UNKNOWN:31522; WHITE:24655","0-19:8383; 20-29:19988; 30-39:20859; 40-49:22650; 50-59:21752; 60-69:15177; 70-79:8379; 80+:8669; UNKNOWN:58","FEMALE:63761; MALE:59678; UNKNOWN/OTHER:2476","5795","AI/AN:   9; ASIAN: 271; BLACK:1676; HISPANIC:1150; HN/PI:   5; OTHER:  46; UNKNOWN: 121; WHITE:2517","0-19:3; 20-29:20; 30-39:90; 40-49:196; 50-59:478; 60-69:1018; 70-79:1403; 80+:2587; UNKNOWN:0","FEMALE:2601; MALE:3188; UNKNOWN/OTHER:6",NA,NA,NA,NA,NA,"webpage",NA,"06/05/20"
"Indiana","291638","36578; eth_Hispanic or Latino:4264; eth_Not Hispanic or Latino:12314; eth_Unknown:20000",76,527,8,"ASIAN:  552; BLACK: 4903; OTHER: 6674; UNKNOWN: 8224; WHITE:16225","0-19:1846; 20-29:5350; 30-39:5975; 40-49:6288; 50-59:6016; 60-69:4615; 70-79:2934; 80+:3528; UNKNOWN:26","FEMALE:18833; MALE:16914; UNKNOWN/OTHER:831","2078; eth_Hispanic or Latino:39; eth_Not Hispanic or Latino:1148; eth_Unknown:891","ASIAN:   9; BLACK: 319; OTHER: 257; UNKNOWN: 142; WHITE:1351","0-19:2; 20-29:5; 30-39:14; 40-49:40; 50-59:110; 60-69:338; 70-79:505; 80+:1064; UNKNOWN:0","FEMALE:996; MALE:1032; UNKNOWN/OTHER:50",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:924; beds_icu_total:2601; beds_icu_occupied_beds_covid_19:368; bed_occupied_icu_non_covid:1282; beds_available_icu_beds_total:951; vents_total:3025; vents_all_in_use_covid_19:147; vents_non_covid_pts_on_vents:367; vents_all_available_vents_not_in_use:2511","06/04/20"
"Iowa","184047","21364; eth_hispanic:0.27; eth_non_hispanic:0.57; eth_unk:0.17",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.11; HN/PI:0.00; OTHER:0.21; UNKNOWN:0.00; WHITE:0.59","0-17:0.04; 18-40:0.43; 41-60:0.35; 61-80:0.13; 80+:0.05","FEMALE:0.47; MALE:0.51; UNKNOWN/OTHER:0.03","597; eth_hispanic:0.06; eth_non_hispanic:0.8; eth_unk:0.14","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; HN/PI:0.00; OTHER:0.12; UNKNOWN:0.00; WHITE:0.78","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN/OTHER:0",NA,"299",NA,NA,NA,"manual",NA,"06/06/20"
"Kansas","113465","10393; eth_hispanic:4503; eth_non_hispanic:4124; eth_unk:1766",NA,NA,NA,"AI/AN:  65; ASIAN: 653; BLACK:1024; OTHER: 290; UNKNOWN:1916; WHITE:6445","0-9:254; 10-17:360; 18-24:1336; 25-34:1968; 35-44:1844; 45-54:1952; 55-64:1425; 65-74:624; 75-84:325; 85+:285; UNKNOWN:20","FEMALE:4503; MALE:5714; UNKNOWN/OTHER:176","232; eth_hispanic:28; eth_non_hispanic:193; eth_unk:11","AI/AN:  1; ASIAN:  5; BLACK: 60; OTHER:  2; UNKNOWN:  6; WHITE:158","0-9:0; 10-17:0; 18-24:0; 25-34:1; 35-44:13; 45-54:6; 55-64:33; 65-74:42; 75-84:48; 85+:89; UNKNOWN:NA","FEMALE:113; MALE:119; UNKNOWN/OTHER:0",NA,"917; eth_hispanic:244; eth_non_hispanic:609; eth_unk:64","AI/AN:  5; ASIAN: 38; BLACK:174; OTHER: 45; UNKNOWN: 55; WHITE:600","0-9:9; 10-17:0; 18-24:21; 25-34:42; 35-44:137; 45-54:106; 55-64:198; 65-74:179; 75-84:126; 85+:99; UNKNOWN:0",NA,"manual",NA,"06/06/20"
"Kentucky","242174","10978; eth_Non-Hispanic:84.56%; eth_Hispanic:15.44%",NA,NA,NA,"AI/AN:0.0020; ASIAN:0.0535; BLACK:0.1526; HN/PI:0.0023; MULTI:0.0576; WHITE:0.7320","0-9:222; 10-19:466; 20-29:1657; 30-39:1799; 40-49:1836; 50-59:1721; 60-69:1339; 70-79:912; 80+:949; UNKNOWN:77","FEMALE:5639; MALE:5244; UNKNOWN/OTHER:95","466; eth_Non-Hispanic:96.70%; eth_Hispanic:3.30%","AI/AN:0.0000; ASIAN:0.0180; BLACK:0.1644; MULTI:0.0203; WHITE:0.7973","0-9:1; 10-19:0; 20-29:0; 30-39:3; 40-49:8; 50-59:29; 60-69:71; 70-79:116; 80+:238; UNKNOWN:0","FEMALE:257; MALE:209; UNKNOWN/OTHER:0",NA,"2345",NA,"0-9:19; 10-19:47; 20-29:199; 30-39:230; 40-49:286; 50-59:385; 60-69:377; 70-79:314; 80+:321; UNKNOWN:0","FEMALE:1201; MALE:976; UNKNOWN/OTHER:1","arcgis","icu_0-9:1; icu_10-19:3; icu_20-29:9; icu_30-39:22; icu_40-49:26; icu_50-59:72; icu_60-69:97; icu_70-79:95; icu_80+:47; icu_Unconfirmed:0; icu_F:171; icu_M:201; icu_U:0; recovered:372; total_icu:372","06/05/20"
"Louisiana","420786","41989",NA,NA,NA,NA,"0-17:1213; 18-29:6023; 30-39:6721; 40-49:6915; 50-59:7589; 60-69:6299; 70+:7229","FEMALE:0.54; MALE:0.4; UNKNOWN/OTHER:0.05","2801; eth_Hispanic/Latino:1.90%; eth_Non-Hispanic/Latino:85.40%; eth_Unknown:12.70%","AI/AN:   2; ASIAN:  21; BLACK:1448; HN/PI:   5; OTHER:  18; UNKNOWN:   3; WHITE:1168","0-17:2; 18-29:10; 30-39:48; 40-49:104; 50-59:242; 60-69:507; 70+:1888","FEMALE:0.46; MALE:0.54; UNKNOWN/OTHER:0","Asthma:3.98%; Cancer:7.00%; Cardiac Disease:19.84%; Chronic Kidney Disease:18.95%; Congestive Heart Failure:12.58%; Diabetes:34.70%; Hypertension:56.63%; Neurological:9.49%; Obesity:18.58%; Pulmonary:11.21%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:9100; Beds_Still Available:5609; Hospital Vents_In Use:450; Hospital Vents_Still Available:1600; ICU Beds_In Use:1261; ICU Beds_Still Available:833","06/05/20"
"Maine",NA,"2482",NA,NA,NA,"AI/AN:   6; ASIAN/PI:  37; BLACK: 500; MULTI:  10; OTHER:  50; UNKNOWN: 355; WHITE:1524","0-19:139; 20-29:345; 30-39:365; 40-49:381; 50-59:436; 60-69:325; 70-79:240; 80+:251","FEMALE:1275; MALE:1207; UNKNOWN/OTHER:0","98",NA,NA,NA,NA,"293",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:70; eth_Not Hispanic:1857; eth_Not Disclosed:555; Total Hospitalized:35; In Critical Care:13; On a Ventilator:7; Available Critical Care Beds:144; capacity_Total Critical Care Beds:400; capacity_Available Ventilators:235; capacity_Total Ventilators:316; capacity_Alternative Ventilators:441; recovered:1","06/05/20"
"Maryland","405414","56770",NA,NA,NA,"HISPANIC:14573; NH ASIAN: 1072; NH BLACK:16208; NH OTHER: 2825; NH WHITE:11031; UNKNOWN:11061","0-9:1457; 10-19:2604; 20-29:7938; 30-39:10569; 40-49:10191; 50-59:9142; 60-69:6626; 70-79:4234; 80+:4009","FEMALE:29573; MALE:27197","2580","HISPANIC:251; NH ASIAN: 99; NH OTHER: 31; UNKNOWN: 40","10-19:1; 20-29:13; 30-39:33; 40-49:78; 50-59:187; 60-69:412; 70-79:637; UNKNOWN:36",NA,NA,"9346",NA,NA,NA,"arcgis + webpage","Number of probable deaths :122; Currently hospitalized :1076; Acute care :621; Intensive care :455; Released from isolation :4159","06/05/20"
"Massachusetts","621248","98376",7115,412,50,"HISPANIC:18811; NH ASIAN: 1951; NH BLACK: 9257; NH OTHER: 4708; NH WHITE:27098; UNKNOWN:40238","0-19:5067; 20-29:13769; 30-39:15277; 40-49:14629; 50-59:16380; 60-69:13274; 70-79:8991; 80+:14363; UNKNOWN:313","FEMALE:55600; MALE:44972; UNKNOWN/OTHER:1491","7062; Hosp_Yes:3957; Hosp_No:887; Hosp_Unknown:2357; Preexist_Yes:3312; Preexist_No:60; Preexist_Unknown:3829","HISPANIC: 464; NH ASIAN: 130; NH BLACK: 356; NH OTHER: 232; NH WHITE:3028; UNKNOWN:2991","0-19:0; 20-29:11; 30-39:24; 40-49:69; 50-59:257; 60-69:736; 70-79:1606; 80+:4498","FEMALE:3789; MALE:3410",NA,"10154","HISPANIC:1325; NH ASIAN: 301; NH BLACK:1023; NH OTHER: 604; NH WHITE:3954; UNKNOWN:3031","0-19:84; 20-29:248; 30-39:468; 40-49:727; 50-59:1361; 60-69:1957; 70-79:2223; 80+:3169; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:21892; facilities:350; Deaths.Reported.in.LTCFs:4479; Total.number.of.COVID.patients.in.hospital.today:1637; Net.new.hospitalizations:-47; X5.day.average.of.net.new.hospitalizations:-53.4; ICU:401; Net.New.number.ICU:8; Total.number.intubated:249; Net.New.number.intubated:-14","06/04/20"
"Michigan","636639","58525; eth1_Hispanic/Latino:3; eth1_Non-Hispanic Latino:2; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3",NA,NA,NA,"AI/AN:  216; ASIAN/PI: 1309; BLACK:18218; MULTI: 4304; OTHER: 3156; UNKNOWN: 9316; WHITE:21950","0-19:1852; 20-29:6915; 30-39:8177; 40-49:9369; 50-59:10383; 60-69:9195; 70-79:6210; 80+:6359; UNKNOWN:9","FEMALE:30608; MALE:27732; UNKNOWN/OTHER:129","5616; eth1_Hispanic/Latino:2; eth1_Non-Hispanic Latino:3; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3","AI/AN:   6; ASIAN/PI:  67; BLACK:2223; MULTI:  80; OTHER:  96; UNKNOWN: 206; WHITE:2865","0-19:0; 20-29:6; 30-39:42; 40-49:169; 50-59:438; 60-69:1001; 70-79:1512; 80+:2375; UNKNOWN:0","FEMALE:2624; MALE:2919; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"webpage","# of ED Discharges:429; # In Critical Care:275; # on Ventilators:191; # of Inpatients:550; ICU:315","06/05/20"
"Minnesota","322340","26980; eth_hispanic:5636; eth_non_hispanic:15124; eth_unk:6220",NA,NA,NA,"AI/AN: 221; ASIAN:1737; BLACK:5994; HN/PI:  65; MULTI: 524; OTHER:3377; UNKNOWN:5683; WHITE:9379","0-5:514; 6-19:1923; 20-29:5018; 30-39:5433; 40-49:4306; 50-59:3877; 60-69:2414; 70-79:1383; 80-89:1328; 90-99:738; 100+:41; UNKNOWN:NA","FEMALE:13476; MALE:12984; UNKNOWN/OTHER:510","1148; eth_hispanic:28; eth_non_hispanic:742; eth_unk:378","AI/AN: 35; ASIAN: 10; BLACK: 71; HN/PI:324; MULTI:  6; OTHER:  1; UNKNOWN: 13; WHITE:688","0-5:0; 6-19:0; 20-29:0; 30-39:7; 40-49:13; 50-59:55; 60-69:129; 70-79:225; 80-89:394; 90-99:301; 100+:24; UNKNOWN:0","FEMALE:395; MALE:626; UNKNOWN/OTHER:12",NA,"2245; eth_hispanic:2168; eth_non_hispanic:634; eth_unk:NA","AI/AN:  6; ASIAN: 72; BLACK:292; HN/PI: 60; MULTI:207; OTHER:571; UNKNOWN:451; WHITE:663","0-5:7; 6-19:NA; 20-29:16; 30-39:52; 40-49:209; 50-59:307; 60-69:379; 70-79:611; 80-89:628; 90-99:495; 100+:411; UNKNOWN:138","FEMALE:1637; MALE:0; UNKNOWN/OTHER:35","manual",NA,NA
"Mississippi","201670","16769; eth_hispanic:955; eth_non_hispanic:13274; eth_unk:2539",NA,NA,NA,"AI/AN: 247; ASIAN:  52; BLACK:8439; HN/PI:   0; MULTI:   0; OTHER: 212; UNKNOWN: 666; WHITE:4256","0-17:1098; 18-29:3005; 30-39:2628; 40-49:2802; 50-59:2569; 60-69:2121; 70-79:1307; 80-89:877; 90+:359; UNKNOWN:NA","FEMALE:8427; MALE:5734; UNKNOWN/OTHER:0","803; eth_hispanic:12; eth_non_hispanic:749; eth_unk:42","AI/AN: 16; ASIAN:  0; BLACK:412; HN/PI:  0; MULTI:  0; OTHER: 11; UNKNOWN:  2; WHITE:343","0-17:0; 18-29:3; 30-39:13; 40-49:33; 50-59:57; 60-69:175; 70-79:220; 80-89:195; 90+:107; UNKNOWN:NA","FEMALE:387; MALE:395; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:27; 18-29:96; 30-39:152; 40-49:295; 50-59:404; 60-69:576; 70-79:499; 80-89:301; 90+:125; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/06/20"
"Missouri","218378; age_0-14:8574; age_15-17:2343; age_18-24:15237; age_25-49:79448; age_50-64:55482; age_65-74:29979; age_75-84:16446; age_85+:9640; age_Unknown:1229","14253; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:628; 20-24:914; 25-29:1104; 30-34:1017; 35-39:983; 40-44:975; 45-49:1130; 50-54:1157; 55-59:1229; 60-64:1171; 65-69:884; 70-74:722; 75-79:563; 80+:1570","FEMALE:7592; MALE:6363; UNKNOWN/OTHER:101","799; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:395; 20-29:2; 30-39:4; 40-49:15; 50-59:52; 60-69:126; 70-79:205",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/05/20"
"Montana","45888","541; eth_Hispanic/Latino:29; eth_Not Hispanic/Latino:488",NA,NA,NA,"AI/AN/HN/PI: 65; ASIAN:  1; BLACK:  2; OTHER:  4; PENDING:  5; WHITE:462","0-9:8; 10-19:29; 20-29:103; 30-39:93; 40-49:71; 50-59:95; 60-69:83; 70-79:38; 80+:18","FEMALE:276; MALE:265","18",NA,NA,NA,NA,"68",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:1; curr_Recovering:52; curr_Recovered and released from isolation:470","06/05/20"
