"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"42242; eth_HISPANIC/LATINO:4797; eth_NON-HISPANIC/LATINO:21594; eth_UNKNOWN:15851",NA,NA,NA,"AI/AN:49; ASIAN:605; BLACK:14215; NH/PI:26; OTHER:2648; UNKNOWN:11617; WHITE:13082",NA,NA,"1822; eth_HISPANIC/LATINO:76; eth_NON-HISPANIC/LATINO:1708; eth_UNKNOWN:38","AI/AN:4; ASIAN:28; BLACK:894; NH/PI:2; OTHER:26; UNKNOWN:28; WHITE:840",".:4; 17:1; 22:1; 25:1; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:4; 33:6; 34:5; 35:1; 36:3; 37:2; 38:2; 39:2; 40:2; 42:3; 43:4; 44:7; 45:10; 46:8; 47:5; 48:14; 49:14; 50:10; 51:5; 52:6; 53:16; 54:15; 55:12; 56:19; 57:17; 58:26; 59:19; 60:25; 61:29; 62:31; 63:44; 64:32; 65:43; 66:42; 67:37; 68:46; 69:33; 70:45; 71:52; 72:30; 73:58; 74:48; 75:61; 76:43; 77:47; 78:59; 79:55; 80:44; 81:57; 82:48; 83:60; 84:53; 85:66; 86:36; 87:44; 88:38; 89:41; 90+:218","FEMALE:865; MALE:954; UNKNOWN/OTHER:3","No:91; Unknown:556; Yes:1175","7431",NA,NA,NA,"webpage",NA,"05/23/20"
"Hawaii",NA,"643",NA,NA,NA,"AI/AN:0; ASIAN:0.33; BLACK:0.01; MULTI:0.19; OTHER:0.02; PI:0.17; UNKNOWN:0; WHITE:0.27","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"84",NA,NA,NA,"manual",NA,"05/23/20"
"Idaho","41167","2626; eth_hispanic:0.7209; eth_non_hispanic:0.2791; eth_unk:824",NA,NA,NA,"AI/AN:0.0133; ASIAN:0.0234; BLACK:0.0128; MULTI:0.0499; OTHER:0.1439; PI:0.0021; UNKNOWN:743; WHITE:0.7456","0-17:129; 18-29:551; 30-39:434; 40-49:435; 50-59:420; 60-69:311; 70-79:178; 80+:166","FEMALE:1448; MALE:1171","NA; eth_hispanic:4; eth_non_hispanic:74; eth_unk:NA","AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:75","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:17; 80+:51","FEMALE:39; MALE:40",NA,"225",NA,NA,NA,"manual","Percentages present. Manual entry.","05/23/20"
"Illinois","722247; age_Unknown:24101; age_<20:44373; age_20-29:99787; age_30-39:114596; age_40-49:112211; age_50-59:119190; age_60-69:99667; age_70-79:59596; age_80+:48726; gender_Male:300504; gender_Female:374840; gender_Unknown/Left Blank:46903; race_White:177002; race_Black:65814; race_Left Blank:371980; race_Other:26524; race_Asian:11753; race_Hispanic:67915; race_NH/PI*:739; race_AI/AN**:520","107796",25114,2352,75,"AI/AN:178; ASIAN:3193; BLACK:18373; HISPANIC:33386; NH/PI:275; OTHER:3948; UNKNOWN:27043; WHITE:21400","0-20:6467; 20-29:16747; 30-39:17835; 40-49:19494; 50-59:19125; 60-69:13272; 70-79:7337; 80+:7454; UNKNOWN:65","FEMALE:54317; MALE:51214; UNKNOWN/OTHER:2265","4790","AI/AN:7; ASIAN:231; BLACK:1446; HISPANIC:904; NH/PI:3; OTHER:39; UNKNOWN:115; WHITE:2045","0-20:3; 20-29:19; 30-39:74; 40-49:162; 50-59:407; 60-69:849; 70-79:1151; 80+:2125; UNKNOWN:0","FEMALE:2122; MALE:2661; UNKNOWN/OTHER:7",NA,NA,NA,NA,NA,"webpage",NA,"05/23/20"
"Indiana","214933","30901; eth_Hispanic or Latino:3412; eth_Not Hispanic or Latino:10848; eth_Unknown:16641",131,512,2,"ASIAN:444; BLACK:4321; OTHER:5328; UNKNOWN:6879; WHITE:13929","0-19:1263; 20-29:4323; 30-39:4955; 40-49:5287; 50-59:5239; 60-69:4024; 70-79:2586; 80+:3199; UNKNOWN:25","FEMALE:15902; MALE:14240; UNKNOWN/OTHER:759","1812; eth_Hispanic or Latino:27; eth_Not Hispanic or Latino:1019; eth_Unknown:766","ASIAN:9; BLACK:277; OTHER:211; UNKNOWN:123; WHITE:1192","0-19:2; 20-29:4; 30-39:13; 40-49:37; 50-59:99; 60-69:291; 70-79:444; 80+:922; UNKNOWN:0","FEMALE:860; MALE:906; UNKNOWN/OTHER:46",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1138; beds_icu_total:2572; beds_icu_occupied_beds_covid_19:403; bed_occupied_icu_non_covid:1206; beds_available_icu_beds_total:963; vents_total:3108; vents_all_in_use_covid_19:173; vents_non_covid_pts_on_vents:383; vents_all_available_vents_not_in_use:2552","05/22/20"
"Iowa","125874","17017; eth_hispanic:0.26; eth_non_hispanic:0.57; eth_unk:0.17",NA,NA,NA,"AI/AN:0; ASIAN:0.1; BLACK:0.12; MULTI:0; OTHER:0.21; PI:0; UNKNOWN:0; WHITE:0.57","0-17:0.03; 18-40:0.42; 41-60:0.36; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.5; UNKNOWN/OTHER:0.03","447; eth_hispanic:0.05; eth_non_hispanic:0.81; eth_unk:0.14","AI/AN:0.01; ASIAN:0.03; BLACK:0.05; MULTI:0; OTHER:0; PI:0.02; UNKNOWN:0.13; WHITE:0.76","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"Kansas",NA,"8958; eth_hispanic:3769; eth_non_hispanic:3551; eth_unk:1638",NA,NA,NA,"AI/AN:37; ASIAN:562; BLACK:911; OTHER:212; UNKNOWN:1811; WHITE:5425","0-9:191; 10-17:286; 18-24:1096; 25-34:1695; 35-44:1631; 45-54:1687; 55-64:1285; 65-74:546; 75-84:283; 85+:239; UNKNOWN:19","FEMALE:3801; MALE:4969; UNKNOWN/OTHER:188","185; eth_hispanic:15; eth_non_hispanic:158; eth_unk:12","AI/AN:1; ASIAN:3; BLACK:56; OTHER:1; UNKNOWN:7; WHITE:117","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:8; 45-54:4; 55-64:27; 65-74:35; 75-84:39; 85+:72; UNKNOWN:0","FEMALE:89; MALE:96; UNKNOWN/OTHER:0",NA,"787; eth_hispanic:175; eth_non_hispanic:552; eth_unk:60","AI/AN:5; ASIAN:29; BLACK:165; OTHER:32; UNKNOWN:44; WHITE:512","0-9:6; 10-17:0; 18-24:16; 25-34:33; 35-44:89; 45-54:113; 55-64:175; 65-74:151; 75-84:113; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/23/20"
"Kentucky","169736","8571; eth_Hispanic:14.34%; eth_Non-Hispanic:85.66%",NA,NA,NA,"AI/AN:0.001; ASIAN:0.057; BLACK:0.1458; MULTI:0.0535; NH:0.001; WHITE:0.7417","0-9:127; 10-19:302; 20-29:1180; 30-39:1343; 40-49:1376; 50-59:1283; 60-69:1010; 70-79:695; 80+:704; NA:1; UNKNOWN:550","FEMALE:4251; MALE:4071; NA:1; UNKNOWN/OTHER:248","391",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:60; 70-79:99; 80+:199; NA:0; UNKNOWN:0","FEMALE:222; MALE:169; NA:0; UNKNOWN/OTHER:0",NA,NA,NA,"0-9:17; 10-19:45; 20-29:181; 30-39:203; 40-49:224; 50-59:289; 60-69:226; 70-79:173; 80+:166; UNKNOWN:41","FEMALE:886; MALE:676; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:17; icu_50-59:45; icu_60-69:58; icu_70-79:65; icu_80+:25; icu_Unconfi:0; icu_F:109; icu_M:123; icu_U:1; recovered:3102","05/19/20"
"Louisiana","314447","37040",NA,NA,NA,NA,"0-18:805; 18-29:5041; 30-39:5867; 40-49:6171; 50-59:6885; 60-69:5761; 70+:6510","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2560; eth_Hispanic/Latino:1.84%; eth_Non-Hispanic/Latino:83.60%; eth_Unknown:14.60%","AI/AN:2; ASIAN:20; BLACK:1350; NH/PI:5; OTHER:19; UNKNOWN:4; WHITE:1040","0-18:2; 18-29:9; 30-39:45; 40-49:96; 50-59:228; 60-69:470; 70+:1710","FEMALE:0.456; MALE:0.544; UNKNOWN/OTHER:0","Asthma:4.15%; Cancer:7.57%; Cardiac Disease:20.92%; Chronic Kidney Disease:20.10%; Congestive Heart Failure:12.90%; Diabetes:36.65%; Hypertension:59.39%; Neurological:8.43%; Pulmonary:11.71%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:8749; Beds_Still Available:5950; Hospital Vents_In Use:465; Hospital Vents_Still Available:1621; ICU Beds_In Use:1260; ICU Beds_Still Available:847","05/23/20"
"Maine",NA,"2013",NA,NA,NA,"AI/AN:3; ASIAN/PI:28; BLACK:235; MULTI:4; OTHER:42; UNKNOWN:362; WHITE:1145","0-20:86; 20-29:244; 30-39:267; 40-49:312; 50-59:369; 60-69:286; 70-79:216; 80+:233","FEMALE:1046; MALE:966; UNKNOWN/OTHER:1","77",NA,NA,NA,NA,"243",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:50; curr_In Critical Care:26; curr_On a Ventilator:11; Available Critical Care Beds:156; Total Critical Care Beds:388; Available Ventilators:244; Total Ventilators:318; Alternative Ventilators:439; recovered:1","05/23/20"
"Maryland","232327","45495",NA,NA,NA,"HISPANIC:11035; NH ASIAN:873; NH BLACK:13527; NH OTHER:2219; NH WHITE:9075; UNKNOWN:8766","0-9:989; 10-19:1852; 20-29:6146; 30-39:8425; 40-49:8264; 50-59:7556; 60-69:5428; 70-79:3541; 80+:3294","FEMALE:23677; MALE:21818","2130","HISPANIC:187; NH ASIAN:81; NH BLACK:891; NH OTHER:26; NH WHITE:886; UNKNOWN:59","10-19:1; 20-29:12; 30-39:28; 40-49:57; 50-59:146; 60-69:333; 70-79:528; 80+:971; UNKNOWN:54",NA,NA,"7825",NA,NA,NA,"arcgis + webpage","Number of probable deaths :113; Currently hospitalized :1320; Acute care :796; Intensive care :524; Released from isolation :3283","05/23/20"
"Massachusetts","511644","90889",10158,805,80,"HISPANIC:16217; NH ASIAN:1694; NH BLACK:7999; NH OTHER:3977; NH WHITE:23351; UNKNOWN:37651","0-19:4007; 20-29:11843; 30-39:13576; 40-49:13055; 50-59:14598; 60-69:11935; 70-79:8290; 80+:13338; UNKNOWN:247","FEMALE:49545; MALE:40010; UNKNOWN/OTHER:1334","6228; Hosp_Yes:3482; Hosp_No:726; Hosp_Unknown:2020; Preexist_Yes:2821; Preexist_No:52; Preexist_Unknown:3355","HISPANIC:397; NH ASIAN:110; NH BLACK:315; NH OTHER:203; NH WHITE:2556; UNKNOWN:2647","0-19:0; 20-29:8; 30-39:18; 40-49:57; 50-59:226; 60-69:625; 70-79:1398; 80+:3896; UNKNOWN:0","FEMALE:3238; MALE:2985",NA,"9094","HISPANIC:1192; NH ASIAN:264; NH BLACK:897; NH OTHER:508; NH WHITE:3457; UNKNOWN:2844","0-19:68; 20-29:219; 30-39:417; 40-49:668; 50-59:1236; 60-69:1731; 70-79:1978; 80+:2845; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:19305; facilities:345; Deaths.Reported.in.LTCFs:3807; Total.number.of.COVID.patients.in.hospital.today:2323; Net.new.hospitalizations:-73; X5.day.average.of.net.new.hospitalizations:-54.8; ICU:628","05/22/20"
"Michigan","901836","54365; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:36%; eth2_Unknown:62%",NA,11,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.18; WHITE:0.36","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5223; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:38%; eth2_Unknown:60%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,"?",NA,NA,NA,"webpage","recovered:33168; # of ED Discharges:598; # In Critical Care:449; # on Ventilators:319; # of Inpatients:953; ICU:465","05/23/20"
"Minnesota",NA,"19845; eth_Hisp:3499; eth_NonHis:10937; eth_Unknown:5499",NA,NA,NA,"AI:150; ASIAN:948; BLACK:4567; MULTI:367; OTHER:2187; PI:34; UNKNOWN:4792; WHITE:6800","0-5:318; 6-19:1260; 20-29:3580; 30-39:3981; 40-49:3124; 50-59:2972; 60-69:1855; 70+:2522; UNKNOWN:7","FEMALE:9901; MALE:9550; UNKNOWN/OTHER:387","852; eth_Hisp:19; eth_Unknown:266; eth_NonHi:567","ASIAN:20; BLACK:48; NH:10; OTHER:3; PI:0; UNKNOWN:234; WHITE:537",NA,NA,NA,"1702",NA,NA,NA,"arcgis","ExpsrCrzSh:686; ExpsrIntrn:4795; ExpsrLklyE:1244; ExpsrAnthr:5618; ExpsrInMN:4130; ExpsrMsng:3372; ResPriv:12627; ResLTCF:2471; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:158; ResCollDrm:348; ResOther:49; ResMsng:4094; ResWorkDor:2; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:13485; healthcare_worker:2287","05/22/20"
"Mississippi",NA,"13005; eth_hispanic:714; eth_non_hispanic:10242; eth_unk:2048",NA,NA,NA,"AI/AN:152; ASIAN:46; BLACK:6449; MULTI:0; OTHER:136; PI:0; UNKNOWN:492; WHITE:3409","0-17:732; 18-29:2206; 30-39:2054; 40-49:2209; 50-59:2048; 60-69:1677; 70-79:1041; 80-89:724; 90+:307; UNKNOWN:NA","FEMALE:6494; MALE:4412; UNKNOWN/OTHER:0","616; eth_hispanic:0; eth_non_hispanic:589; eth_unk:19","AI/AN:21; ASIAN:0; BLACK:321; MULTI:0; OTHER:5; PI:0; UNKNOWN:0; WHITE:269","0-17:0; 18-29:2; 30-39:10; 40-49:21; 50-59:46; 60-69:134; 70-79:170; 80-89:149; 90+:84; UNKNOWN:NA","FEMALE:309; MALE:307; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:20; 18-29:77; 30-39:121; 40-49:240; 50-59:314; 60-69:468; 70-79:398; 80-89:248; 90+:110; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/23/20"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI:30; ASIAN:1; BLACK:2; OTHER:5; PENDING:5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","16",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:19; curr_Recovered and released from isolation:441","05/23/20"
"Nebraska","83485","11989",3010,327,NA,NA,NA,NA,"145",NA,NA,NA,NA,"643",NA,NA,NA,NA,"beds_avail:3827; beds_avail_percent:48; icu_beds_avail:719; icu_beds_avail_percent:41; vent_equip_avail:795; vent_equip_avail_percent:76","05/23/20"
"Nevada","125394","7696",NA,NA,NA,"AI/AN:37; ASIAN:600; BLACK:607; HISPANIC:2005; OTHER:0; WHITE:1858","0-9:116; 10-19:346; 20-29:1119; 30-39:1286; 40-49:1209; 50-59:1348; 60-69:1004; 70+:1073; UNKNOWN:0","FEMALE:3917; MALE:3661; UNKNOWN/OTHER:0","392","AI/AN:1; ASIAN:60; BLACK:51; HISPANIC:57; OTHER:0; WHITE:179","0-9:0; 10-19:1; 20-29:3; 30-39:5; 40-49:20; 50-59:35; 60-69:77; 70+:236; UNKNOWN:0","FEMALE:152; MALE:221; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"New Hampshire",NA,"3652",NA,NA,NA,"AI/AN:0; ASIAN:80; BLACK:150; HISPANIC:233; OTHER:253; WHITE:1981","0-9:40; 10-19:151; 20-29:550; 30-39:502; 40-49:489; 50-59:654; 60-69:496; 70-79:298; 80+:448","FEMALE:2006; MALE:1617; UNKNOWN/OTHER:0","172","AI/AN:0; ASIAN:0; BLACK:0; HISPANIC:4; OTHER:10; WHITE:88","0-9:0; 10-19:0; 20-29:1; 30-39:0; 40-49:5; 50-59:2; 60-69:11; 70-79:45; 80+:108","FEMALE:80; MALE:92; UNKNOWN/OTHER:0",NA,"368","AI/AN:0; ASIAN:11; BLACK:16; HISPANIC:29; OTHER:11; WHITE:244","0-9:2; 10-19:4; 20-29:12; 30-39:12; 40-49:32; 50-59:58; 60-69:103; 70-79:84; 80+:61","FEMALE:149; MALE:219; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/23/20"
"New Jersey",NA,"153104",NA,NA,NA,"HISPANIC:24997; NH ASIAN:4188; NH BLACK:14523; NH OTHER:9370; NH WHITE:29747","0-4:680; 5-17:2816; 18-29:19146; 30-49:48894; 50-64:43955; 65-79:22240; 80+:15076; UNKNOWN:NA","FEMALE:76572; MALE:75809; UNKNOWN/OTHER:723","11081",NA,NA,NA,NA,"16295",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/23/20"
"New Mexico","169119","6795",NA,NA,NA,"AI/AN:0.5805; ASIAN:0.0069; BLACK:0.0272; HISPANIC:0.2243; UNKNOWN:0.0329; WHITE:0.1224","0-9:0.042; 10-19:0.0861; 20-29:0.1575; 30-39:0.1691; 40-49:0.1551; 50-59:0.1491; 60-69:0.1201; 70-79:0.0557; 80-89:0.0447; 90+:0.0206","FEMALE:0.5264; MALE:0.4736","308",NA,NA,NA,NA,"1139",NA,NA,NA,"public dashboard","recovered:2; curr_hosp:1","05/23/20"
