"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","551908","53249; eth_Hispanic/Latino:7558; eth_Non-Hispanic/Latino:26682; eth_Unknown:19009",NA,NA,NA,"AI/AN:   59; ASIAN:  810; BLACK:16779; HN/PI:   49; OTHER: 3615; UNKNOWN:14652; WHITE:17285",NA,NA,"2285; eth_Hispanic/Latino:104; eth_Non-Hispanic/Latino:2135; eth_Unknown:46","AI/AN:   4; ASIAN:  35; BLACK:1108; HN/PI:   6; OTHER:  44; UNKNOWN:  25; WHITE:1063",".:1; 17:1; 22:1; 23:1; 25:1; 26:2; 27:2; 28:1; 29:2; 30:2; 31:5; 32:4; 33:8; 34:7; 35:2; 36:4; 37:3; 38:3; 39:2; 40:2; 41:1; 42:3; 43:6; 44:8; 45:11; 46:8; 47:9; 48:16; 49:15; 50:13; 51:15; 52:10; 53:18; 54:18; 55:17; 56:24; 57:24; 58:28; 59:24; 60:26; 61:32; 62:35; 63:47; 64:44; 65:57; 66:51; 67:46; 68:53; 69:44; 70:59; 71:68; 72:45; 73:72; 74:56; 75:69; 76:54; 77:56; 78:71; 79:67; 80:60; 81:74; 82:61; 83:74; 84:58; 85:83; 86:41; 87:52; 88:55; 89:60; 90+:293","FEMALE:1085; MALE:1196; UNKNOWN/OTHER:4","Unknown:657; No:179; Yes:1449","8872",NA,NA,NA,"webpage",NA,"06/09/20"
"Hawaii",NA,"676",NA,NA,NA,"AI/AN: 0; ASIAN:40; BLACK: 1; HN/PI:26; MULTI: 0; OTHER: 3; UNKNOWN: 0; WHITE:28","0-19:38; 20-39:226; 40-59:236; 60+:176",NA,"17",NA,NA,NA,NA,"84",NA,NA,NA,"manual",NA,"06/09/20"
"Idaho","57376","3189; eth_hispanic:1472; eth_non_hispanic:748; eth_unk:968",NA,NA,NA,"AI/AN:  6360.00; ASIAN:  6360.00; BLACK:  6360.00; HN/PI:  1780.00; MULTI: 15901.00; OTHER: 50883.00; UNKNOWN:     8.76; WHITE:225797.00","0-17:193; 18-29:737; 30-39:535; 40-49:524; 50-59:491; 60-69:334; 70-79:195; 80+:177","FEMALE:1731; MALE:1446","83; eth_hispanic:4; eth_non_hispanic:79; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; HN/PI: 0; MULTI: 0; OTHER: 0; UNKNOWN: 0; WHITE:80","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:10; 70-79:17; 80+:54","FEMALE:43; MALE:40",NA,"260",NA,NA,NA,"manual","Percentages present. Manual entry.","06/09/20"
"Illinois","1079182; age_Unknown:39600; age_<20:70337; age_20-29:148686; age_30-39:164556; age_40-49:159782; age_50-59:173510; age_60-69:150758; age_70-79:93185; age_80+:78768; gender_Male:445191; gender_Female:554757; gender_Unknown/Left Blank:79234; race_White:272049; race_Black:93174; race_Left Blank:561306; race_Other:36363; race_Asian:16196; race_Hispanic:98098; race_NH/PI*:1210; race_AI/AN**:786","129212",20309,797,95,"AI/AN:  200; ASIAN: 3701; BLACK:21446; HISPANIC:41330; HN/PI:  324; OTHER: 4666; UNKNOWN:32157; WHITE:25388","0-19:8752; 20-29:20597; 30-39:21355; 40-49:23194; 50-59:22220; 60-69:15520; 70-79:8582; 80+:8934; UNKNOWN:58","FEMALE:65526; MALE:61177; UNKNOWN/OTHER:2509","6018","AI/AN:   9; ASIAN: 282; BLACK:1728; HISPANIC:1192; HN/PI:   5; OTHER:  41; UNKNOWN: 130; WHITE:2631","0-19:4; 20-29:20; 30-39:94; 40-49:203; 50-59:486; 60-69:1062; 70-79:1464; 80+:2685; UNKNOWN:0","FEMALE:2709; MALE:3302; UNKNOWN/OTHER:7",NA,NA,NA,NA,NA,"webpage",NA,"06/09/20"
"Indiana","315390; age_0-19:19419; age_20-29:43434; age_30-39:48536; age_40-49:49107; age_50-59:53442; age_60-69:47652; age_70-79:30616; age_80+:19835; age_Unknown:3349; gender_F:174659; gender_M:131475; gender_Unknown:9256; race_Asian:2015; race_Black or African American:18738; race_Other Race:33595; race_Unknown:141334; race_White:119708; eth_Hispanic or Latino:11156; eth_Not Hispanic or Latino:109671; eth_Unknown:194563","38033; eth_Hispanic or Latino:4448; eth_Not Hispanic or Latino:12726; eth_Unknown:20859",111,427,8,"ASIAN:  581; BLACK: 5010; OTHER: 7001; UNKNOWN: 8507; WHITE:16934","0-19:2032; 20-29:5621; 30-39:6195; 40-49:6518; 50-59:6208; 60-69:4760; 70-79:3036; 80+:3610; UNKNOWN:53","FEMALE:19583; MALE:17585; UNKNOWN/OTHER:865","2158; eth_Hispanic or Latino:41; eth_Not Hispanic or Latino:1186; eth_Unknown:931","ASIAN:   9; BLACK: 328; OTHER: 274; UNKNOWN: 151; WHITE:1396","0-19:2; 20-29:5; 30-39:14; 40-49:41; 50-59:113; 60-69:357; 70-79:525; 80+:1101; UNKNOWN:0","FEMALE:1039; MALE:1069; UNKNOWN/OTHER:50",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:853; beds_icu_total:2529; beds_icu_occupied_beds_covid_19:307; bed_occupied_icu_non_covid:1242; beds_available_icu_beds_total:980; vents_total:3002; vents_all_in_use_covid_19:113; vents_non_covid_pts_on_vents:424; vents_all_available_vents_not_in_use:2465","06/08/20"
"Iowa","197353","22182; eth_hispanic:0.27; eth_non_hispanic:0.57; eth_unk:0.15",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.11; HN/PI:0.00; OTHER:0.20; UNKNOWN:0.00; WHITE:0.60","0-17:0.04; 18-40:0.43; 41-60:0.35; 61-80:0.13; 80+:0.05","FEMALE:0.47; MALE:0.51; UNKNOWN/OTHER:0.03","623; eth_hispanic:0.06; eth_non_hispanic:0.81; eth_unk:0.13","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; HN/PI:0.00; OTHER:0.11; UNKNOWN:0.00; WHITE:0.79","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"06/09/20"
"Kansas","119308","10650; eth_hispanic:4646; eth_non_hispanic:4237; eth_unk:1767",NA,NA,NA,"AI/AN:  70; ASIAN: 666; BLACK:1043; OTHER: 295; UNKNOWN:1904; WHITE:6672","0-9:267; 10-17:369; 18-24:1374; 25-34:2018; 35-44:1883; 45-54:1996; 55-64:1457; 65-74:636; 75-84:340; 85+:291; UNKNOWN:19","FEMALE:4637; MALE:5837; UNKNOWN/OTHER:176","236; eth_hispanic:29; eth_non_hispanic:195; eth_unk:12","AI/AN:  1; ASIAN:  6; BLACK: 60; OTHER:  2; UNKNOWN:  7; WHITE:160","0-9:0; 10-17:0; 18-24:0; 25-34:1; 35-44:13; 45-54:6; 55-64:33; 65-74:44; 75-84:49; 85+:90; UNKNOWN:NA","FEMALE:114; MALE:122; UNKNOWN/OTHER:0",NA,"936; eth_hispanic:254; eth_non_hispanic:619; eth_unk:63","AI/AN:  5; ASIAN: 40; BLACK:176; OTHER: 46; UNKNOWN: 53; WHITE:616","0-9:9; 10-17:0; 18-24:21; 25-34:47; 35-44:140; 45-54:106; 55-64:203; 65-74:183; 75-84:126; 85+:101; UNKNOWN:0",NA,"manual",NA,"06/09/20"
"Kentucky","259649","11000; eth_Non-Hisp:83.58%; eth_Hispanic:16.42%",NA,NA,NA,"AI/AN:0.0026; ASIAN:0.0514; BLACK:0.1528; HN/PI:0.0037; MULTI:0.0593; WHITE:0.7302","0-9:239; 10-19:460; 20-29:1648; 30-39:1812; 40-49:1805; 50-59:1730; 60-69:1341; 70-79:909; 80+:975; UNKNOWN:81","FEMALE:5929; MALE:5025; UNKNOWN/OTHER:46","473; eth_Non-Hisp:96.54%; eth_Hispanic:3.46%","AI/AN:0.0000; ASIAN:0.0176; BLACK:0.1674; MULTI:0.0198; WHITE:0.7952","0-9:1; 10-19:0; 20-29:0; 30-39:3; 40-49:8; 50-59:31; 60-69:73; 70-79:118; 80+:239; UNKNOWN:0","FEMALE:261; MALE:212; UNKNOWN/OTHER:0",NA,"2386",NA,"0-9:18; 10-19:45; 20-29:181; 30-39:213; 40-49:266; 50-59:367; 60-69:368; 70-79:304; 80+:327; UNKNOWN:0","FEMALE:1205; MALE:883; UNKNOWN/OTHER:1","arcgis","icu_0-9:1; icu_10-19:3; icu_20-29:9; icu_30-39:21; icu_40-49:23; icu_50-59:66; icu_60-69:98; icu_70-79:92; icu_80+:50; icu_Unconfirmed:0; icu_F:174; icu_M:189; icu_U:0; recovered:363; total_icu:363","06/09/20"
"Louisiana","453668","43612",NA,NA,NA,NA,"0-17:1370; 18-29:6367; 30-39:7018; 40-49:7170; 50-59:7817; 60-69:6449; 70+:7421","FEMALE:0.55; MALE:0.41; UNKNOWN/OTHER:0.04","2844; eth_Hispanic/Latino:2.01%; eth_Non-Hispanic/Latino:85.80%; eth_Unknown:12.20%","AI/AN:   2; ASIAN:  22; BLACK:1506; HN/PI:   5; OTHER:  18; UNKNOWN:   9; WHITE:1244","0-17:2; 18-29:10; 30-39:49; 40-49:104; 50-59:246; 60-69:514; 70+:1919","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0","Asthma:4.17%; Cancer:7.45%; Cardiac Disease:20.48%; Chronic Kidney Disease:19.88%; Congestive Heart Failure:13.48%; Diabetes:36.67%; Hypertension:59.61%; Neurological:10.61%; Obesity:19.43%; Pulmonary:11.88%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:9212; Beds_Still Available:5552; Hospital Vents_In Use:456; Hospital Vents_Still Available:1646; ICU Beds_In Use:1259; ICU Beds_Still Available:840","06/09/20"
"Maine",NA,"2606",NA,NA,NA,"AI/AN:   6; ASIAN/PI:  37; BLACK: 545; MULTI:  11; OTHER:  55; UNKNOWN: 352; WHITE:1600","0-19:168; 20-29:376; 30-39:386; 40-49:399; 50-59:453; 60-69:330; 70-79:242; 80+:252","FEMALE:1335; MALE:1270; UNKNOWN/OTHER:1","100",NA,NA,NA,NA,"302",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:73; eth_Not Hispanic:1982; eth_Not Disclosed:551; Total Hospitalized:29; In Critical Care:10; On a Ventilator:7; Available Critical Care Beds:177; capacity_Total Critical Care Beds:402; capacity_Available Ventilators:255; capacity_Total Ventilators:316; capacity_Alternative Ventilators:441; recovered:1","06/09/20"
"Maryland","443478","58904",NA,NA,NA,"HISPANIC:15518; NH ASIAN: 1114; NH BLACK:16966; NH OTHER: 2946; NH WHITE:11547; UNKNOWN:10813","0-9:1541; 10-19:2750; 20-29:8319; 30-39:10979; 40-49:10596; 50-59:9438; 60-69:6832; 70-79:4360; 80+:4089","FEMALE:30667; MALE:28237","2686","HISPANIC:261; NH ASIAN:101; NH OTHER: 32; UNKNOWN: 37","10-19:1; 20-29:14; 30-39:34; 40-49:81; 50-59:194; 60-69:430; 70-79:658; UNKNOWN:35",NA,NA,"9676",NA,NA,NA,"arcgis + webpage","Number of probable deaths :125; Currently hospitalized :970; Acute care :584; Intensive care :386; Released from isolation :4279","06/10/20"
"Massachusetts","653398","103626",4782,193,38,"HISPANIC:19324; NH ASIAN: 2065; NH BLACK: 9617; NH OTHER: 5096; NH WHITE:30009; UNKNOWN:37515","0-19:5228; 20-29:14012; 30-39:15533; 40-49:14833; 50-59:16588; 60-69:13486; 70-79:9100; 80+:14544; UNKNOWN:302","FEMALE:56489; MALE:45641; UNKNOWN/OTHER:1496","7353; Hosp_Yes:4042; Hosp_No:925; Hosp_Unknown:2386; Preexist_Yes:3442; Preexist_No:61; Preexist_Unknown:3850","HISPANIC: 496; NH ASIAN: 190; NH BLACK: 611; NH OTHER: 505; NH WHITE:5392; UNKNOWN: 159","0-19:0; 20-29:13; 30-39:24; 40-49:70; 50-59:265; 60-69:762; 70-79:1635; 80+:4584","FEMALE:3872; MALE:3480",NA,"10424","HISPANIC:1374; NH ASIAN: 333; NH BLACK:1208; NH OTHER: 799; NH WHITE:4952; UNKNOWN:1759","0-19:85; 20-29:253; 30-39:479; 40-49:737; 50-59:1390; 60-69:2005; 70-79:2255; 80+:3220; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:22295; facilities:361; Deaths.Reported.in.LTCFs:4597; Total.number.of.COVID.patients.in.hospital.today:1415; Net.new.hospitalizations:-29; X5.day.average.of.net.new.hospitalizations:-53.8; ICU:322; Net.New.number.ICU:-13; Total.number.intubated:209; Net.New.number.intubated:-12","06/08/20"
"Michigan","752468","64998; eth1_Hispanic/Latino:3; eth1_Non-Hispanic Latino:2; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3",NA,NA,NA,"AI/AN:  221; ASIAN/PI: 1329; BLACK:18458; MULTI: 4299; OTHER: 3267; UNKNOWN: 9135; WHITE:22338","0-19:1901; 20-29:7010; 30-39:8273; 40-49:9457; 50-59:10471; 60-69:9270; 70-79:6257; 80+:6399; UNKNOWN:9","FEMALE:30890; MALE:28024; UNKNOWN/OTHER:133","5943; eth1_Hispanic/Latino:2; eth1_Non-Hispanic Latino:3; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3","AI/AN:   6; ASIAN/PI:  68; BLACK:2257; MULTI:  80; OTHER:  96; UNKNOWN: 206; WHITE:2913","0-19:0; 20-29:6; 30-39:42; 40-49:172; 50-59:445; 60-69:1018; 70-79:1533; 80+:2410; UNKNOWN:0","FEMALE:2670; MALE:2956; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"webpage","# of ED Discharges:518; # In Critical Care:245; # on Ventilators:150; # of Inpatients:441; ICU:249","06/09/20"
"Minnesota","360991","28523; eth_hispanic:6219; eth_non_hispanic:15989; eth_unk:6315",NA,NA,NA,"AI/AN: 232; ASIAN:1911; BLACK:6283; HN/PI:  66; MULTI: 559; OTHER:3665; UNKNOWN:5840; WHITE:9967","0-5:551; 6-19:2092; 20-29:5355; 30-39:5787; 40-49:4549; 50-59:4074; 60-69:2505; 70-79:1427; 80-89:1374; 90-99:763; 100+:41; UNKNOWN:NA","FEMALE:14226; MALE:13752; UNKNOWN/OTHER:535","1217; eth_hispanic:32; eth_non_hispanic:792; eth_unk:393","AI/AN: 37; ASIAN: 12; BLACK: 78; HN/PI:336; MULTI:  6; OTHER:  1; UNKNOWN: 14; WHITE:733","0-5:0; 6-19:0; 20-29:2; 30-39:8; 40-49:14; 50-59:59; 60-69:139; 70-79:235; 80-89:419; 90-99:317; 100+:24; UNKNOWN:0","FEMALE:395; MALE:626; UNKNOWN/OTHER:12",NA,"2373; eth_hispanic:2168; eth_non_hispanic:634; eth_unk:NA","AI/AN:  6; ASIAN: 72; BLACK:292; HN/PI: 60; MULTI:207; OTHER:571; UNKNOWN:451; WHITE:663","0-5:7; 6-19:NA; 20-29:16; 30-39:52; 40-49:209; 50-59:307; 60-69:379; 70-79:611; 80-89:628; 90-99:495; 100+:411; UNKNOWN:138","FEMALE:1637; MALE:0; UNKNOWN/OTHER:35","manual",NA,NA
"Mississippi","217229","17768; eth_hispanic:987; eth_non_hispanic:13870; eth_unk:2910",NA,NA,NA,"AI/AN: 259; ASIAN:  53; BLACK:8804; HN/PI:   0; MULTI:   0; OTHER: 235; UNKNOWN: 795; WHITE:4449","0-17:1198; 18-29:3221; 30-39:2781; 40-49:2953; 50-59:2729; 60-69:2218; 70-79:1377; 80-89:910; 90+:378; UNKNOWN:NA","FEMALE:8807; MALE:5980; UNKNOWN/OTHER:0","837; eth_hispanic:13; eth_non_hispanic:780; eth_unk:44","AI/AN: 17; ASIAN:  0; BLACK:429; HN/PI:  0; MULTI:  0; OTHER:  8; UNKNOWN:  2; WHITE:360","0-17:0; 18-29:3; 30-39:14; 40-49:35; 50-59:60; 60-69:180; 70-79:227; 80-89:203; 90+:115; UNKNOWN:NA","FEMALE:402; MALE:412; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:27; 18-29:99; 30-39:156; 40-49:301; 50-59:414; 60-69:585; 70-79:517; 80-89:307; 90+:129; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/09/20"
"Missouri","245695; age_0-14:9860; age_15-17:2672; age_18-24:17286; age_25-49:88694; age_50-64:61926; age_65-74:33901; age_75-84:18552; age_85+:10942; age_Unknown:1862","14913; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:726; 20-24:1010; 25-29:1186; 30-34:1108; 35-39:1064; 40-44:1030; 45-49:1191; 50-54:1217; 55-59:1280; 60-64:1206; 65-69:917; 70-74:751; 75-79:586; 80+:1631","FEMALE:8075; MALE:6733; UNKNOWN/OTHER:104","840; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:423; 20-29:2; 30-39:4; 40-49:17; 50-59:53; 60-69:127; 70-79:214",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/09/20"
"Montana","53184","554; eth_Hispanic/Latino:32; eth_Not Hispanic/Latino:493",NA,NA,NA,"AI/AN/HN/PI: 71; ASIAN:  1; BLACK:  2; OTHER:  4; PENDING: 10; WHITE:466","0-9:9; 10-19:31; 20-29:104; 30-39:94; 40-49:72; 50-59:98; 60-69:86; 70-79:40; 80+:20","FEMALE:279; MALE:275","18",NA,NA,NA,NA,"72",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:5; curr_Recovering:46; curr_Recovered and released from isolation:485","06/10/20"
