"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","4999306","591438; eth_Hispanic/ Latino:60706; eth_Non-Hispanic/ Latino:308464; eth_Unknown:143529",NA,NA,NA,"AI/AN:   400; ASIAN: 10169; BLACK:139647; HN/PI:   623; OTHER: 34377; UNKNOWN:105153; WHITE:222330","0-0:1773; 01-04:6052; 05-09:9544; 10-17:34584; 18-29:121595; 30-39:83015; 40-49:79823; 50-59:74552; 60-69:50248; 70-79:29313; 80&OLDER:17885; UNKNOWN:4315","FEMALE:271626; MALE:233544; UNKNOWN:7529","10399; eth_Hispanic/ Latino:565; eth_Non-Hispanic/ Latino:8833; eth_Unknown:55","AI/AN:  10; ASIAN: 169; BLACK:3615; HN/PI:   6; OTHER: 222; UNKNOWN:  46; WHITE:5385","0-0:0; 01-04:1; 05-09:1; 10-17:5; 18-29:69; 30-39:150; 40-49:356; 50-59:867; 60-69:1865; 70-79:2611; 80&OLDER:3527; UNKNOWN:1","FEMALE:4512; MALE:4937; UNKNOWN:4",NA,"39502; eth_Hispanic/ Latino:5006; eth_Non-Hispanic/ Latino:31420; eth_Unknown:3076","AI/AN:   21; ASIAN:  708; BLACK:16187; HN/PI:   57; OTHER: 3010; UNKNOWN: 1927; WHITE:17592","0-0:97; 01-04:119; 05-09:85; 10-17:377; 18-29:2601; 30-39:3397; 40-49:4929; 50-59:6976; 60-69:8063; 70-79:7164; 80&OLDER:5615; UNKNOWN:79","FEMALE:20095; MALE:19241; UNKNOWN:166","webpage",NA,"12/22/20"
"Hawaii",NA,"20351",NA,NA,NA,"AI/AN:  NA; ASIAN:4525; BLACK: 340; HN/PI:6032; OTHER: 605; WHITE:2185","0-17:2407; 18-29:4468; 30-39:3691; 40-49:3061; 50-59:2812; 60-69:1983; 70-79:988; 80+:604","FEMALE:6789; MALE:7292","280","AI/AN: NA; ASIAN:156; BLACK:  5; HN/PI: 84; OTHER:  5; WHITE: 25","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:32; 60-69:52; 70-79:75; 80+:104","FEMALE:96; MALE:184",NA,"1425",NA,"0-17:0; 18-29:73; 30-39:121; 40-49:179; 50-59:240; 60-69:263; 70-79:203; 80+:128","FEMALE:565; MALE:661","manual",NA,"12/22/20"
"Idaho","824413","130877; eth_hispanic:0.106252435492867; eth_non_hispanic:0.388853656486625; eth_unk:66079",NA,NA,NA,"AI/AN:    0.012492646; ASIAN:    0.006471725; BLACK:    0.005829901; HN/PI:    0.012492646; MULTI:    0.078806819; OTHER:             NA; UNKNOWN:47016.000000000; WHITE:    0.535036714","0-4:1955; 5-12:4584; 13-17:7435; 0-17:NA; 18-29:33142; 30-39:21351; 40-49:20009; 50-59:17240; 60-69:12544; 70-79:7643; 80+:NA; 80-89:3698; 90-99:1171; 100+:51","FEMALE:67764; MALE:61749","1301; eth_hispanic:135; eth_non_hispanic:1153; eth_unk:NA","AI/AN:  22; ASIAN:  11; BLACK:   8; HN/PI:  NA; MULTI:  21; OTHER:  NA; UNKNOWN:  NA; WHITE:1223","0-4:NA; 5-12:NA; 13-17:NA; 0-17:0; 18-29:2; 30-39:5; 40-49:25; 50-59:52; 60-69:176; 70-79:354; 80+:687; 80-89:NA; 90-99:NA; 100+:NA","FEMALE:552; MALE:746",NA,"5208",NA,"0-4:NA; 5-12:NA; 13-17:NA; 0-17:105; 18-29:295; 30-39:328; 40-49:433; 50-59:627; 60-69:999; 70-79:1318; 80+:NA; 80-89:876; 90-99:223; 100+:4",NA,"manual","Percentages present. Manual entry.","12/22/20"
"Illinois","12520979; age_Unknown:692842; age_<20:1503731; age_20-29:2440875; age_30-39:1795025; age_40-49:1541125; age_50-59:1627109; age_60-69:1346164; age_70-79:800561; age_80+:773547; gender_Male:4913857; gender_Female:6574108; gender_Unknown/Left Blank:1033014; race_White:3999112; race_Black:921477; race_Left Blank:5864271; race_Other:375532; race_Asian:453791; race_Hispanic:884619; race_NH/PI*:12304; race_AI/AN**:9873","905069",86454,4699,97,"AI/AN:  1088; ASIAN: 18098; BLACK: 82383; HISPANIC:167700; HN/PI:   837; OTHER: 30914; UNKNOWN:293131; WHITE:310918","0-19:130546; 20-29:168593; 30-39:145447; 40-49:139904; 50-59:135033; 60-69:95115; 70-79:50747; 80+:39305; UNKNOWN:379","FEMALE:467509; MALE:422253; UNKNOWN:15307","15299","AI/AN:  19; ASIAN: 538; BLACK:2942; HISPANIC:2519; HN/PI:  15; OTHER:  94; UNKNOWN: 498; WHITE:8674","0-19:9; 20-29:49; 30-39:178; 40-49:426; 50-59:1068; 60-69:2420; 70-79:3760; 80+:7389; UNKNOWN:0","FEMALE:7081; MALE:8218; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"12/21/20"
"Indiana","2533672; age_0-19:453488; age_20-29:459909; age_30-39:374335; age_40-49:337517; age_50-59:342378; age_60-69:287979; age_70-79:170016; age_80+:102926; age_Unknown:5124; gender_F:1374086; gender_M:1121737; gender_Unknown:37849; race_Asian:45702; race_Black or African American:188887; race_Other Race:292248; race_Unknown:297475; race_White:1709360; eth_Hispanic or Latino:97211; eth_Not Hispanic or Latino:1187670; eth_Unknown:1248791","468219; eth_Hispanic or Latino:29768; eth_Not Hispanic or Latino:229415; eth_Unknown:209036",147,3940,6,"ASIAN:  6017; BLACK: 31088; OTHER: 52743; UNKNOWN: 76225; WHITE:302146","0-19:65656; 20-29:86624; 30-39:70612; 40-49:70763; 50-59:68458; 60-69:52521; 70-79:30791; 80+:22651; UNKNOWN:143","FEMALE:247920; MALE:216162; UNKNOWN:4137","7101; eth_Hispanic or Latino:168; eth_Not Hispanic or Latino:3695; eth_Unknown:3238","ASIAN:  38; BLACK: 634; OTHER: 946; UNKNOWN: 419; WHITE:5064","0-19:2; 20-29:14; 30-39:48; 40-49:116; 50-59:334; 60-69:1046; 70-79:1810; 80+:3731; UNKNOWN:0","FEMALE:3417; MALE:3616; UNKNOWN:68",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2159; BEDS_ICU_OCCUPIED_COVID_19:665; BEDS_ICU_NO_OCCUPIED_COVID_19:954; BEDS_AVAILABLE_ICU_BEDS_TOTAL:540; VENTS_TOTAL:2806; VENTS_ALL_USE_COVID_19:345; VENTS_NON_COVID_PTS_ON_VENTS:450; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2011; PCT_BEDS_ICU_OCCUPIED_COVID_19:30.8; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:44.19; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:25.01; PCT_VENTS_ALL_USE_COVID_19:12.3; PCT_VENTS_NON_COVID_PTS_ON_VENTS:16.04; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:71.67","12/20/20"
"Iowa","2143035","269020; eth_hispanic:0.07; eth_non_hispanic:0.59; eth_unk:0.35",NA,NA,NA,"AI/AN:0.00; ASIAN:0.02; BLACK:0.03; HN/PI:0.00; OTHER:0.01; UNKNOWN:0.33; WHITE:0.61",NA,"FEMALE:0.52; MALE:0.46; UNKNOWN:0.02","3653; eth_hispanic:0.0282; eth_non_hispanic:0.9718; eth_unk:0","AI/AN:0.0030; ASIAN:0.0137; BLACK:0.0249; HN/PI:0.0041; OTHER:0.0101; UNKNOWN:0.0205; WHITE:0.9231","0-17:5e-04; 18-29:0.0019; 30-39:0.0079; 40-49:0.0126; 50-59:0.0485; 60-69:0.1292; 70-79:0.219; 80+:0.5803","FEMALE:0.4733; MALE:0.5267; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"12/22/20"
"Kansas","946123","204600; eth_hispanic:30209; eth_non_hispanic:120287; eth_unk:54104",NA,NA,NA,"AI/AN:  1375; ASIAN:  3594; BLACK: 10233; OTHER: 12078; UNKNOWN: 38126; WHITE:139194","0-9:7080; 10-17:15256; 18-24:30529; 25-34:34185; 35-44:29059; 45-54:31476; 55-64:26174; 65-74:15772; 75-84:8555; 85+:6110; UNKNOWN:404","FEMALE:105336; MALE:96370; UNKNOWN:2894","2448; eth_hispanic:191; eth_non_hispanic:1958; eth_unk:299","AI/AN:  20; ASIAN:  31; BLACK: 141; OTHER: 166; UNKNOWN: 197; WHITE:1893","0-9:0; 10-17:0; 18-24:5; 25-34:17; 35-44:80; 45-54:27; 55-64:229; 65-74:441; 75-84:735; 85+:914; UNKNOWN:NA","FEMALE:1074; MALE:1350; UNKNOWN:24",NA,"6267; eth_hispanic:1044; eth_non_hispanic:4646; eth_unk:572","AI/AN:  52; ASIAN: 125; BLACK: 555; OTHER: 523; UNKNOWN: 362; WHITE:4645","0-9:61; 10-17:47; 18-24:147; 25-34:344; 35-44:735; 45-54:464; 55-64:1126; 65-74:1342; 75-84:1229; 85+:767; UNKNOWN:0",NA,"manual",NA,"12/22/20"
"Kentucky",NA,"244297; eth_Hispanic:9882; eth_Non-Hispanic:165678; eth_Unknown:68737",NA,NA,NA,"AI/AN:   502; ASIAN:  2345; BLACK: 17427; HN/PI:   169; MULTI:  9448; OTHER:     0; UNKNOWN: 61931; WHITE:152475","0-9:9541; 10-19:25136; 20-29:45169; 30-39:36903; 40-49:36266; 50-59:34964; 60-69:27358; 70-79:16977; 80+:11849; UNKNOWN:134","FEMALE:129312; MALE:112356; UNKNOWN:2629","2412; eth_Hispanic:51; eth_Non-Hispanic:2076; eth_Unknown:285","AI/AN:   2; ASIAN:  17; BLACK: 224; HN/PI:   1; MULTI:  58; OTHER:  41; UNKNOWN: 190; WHITE:1920","0-9:1; 10-19:1; 20-29:1; 30-39:17; 40-49:42; 50-59:142; 60-69:394; 70-79:634; 80+:1180; UNKNOWN:1","FEMALE:1220; MALE:1192; UNKNOWN:1",NA,NA,NA,NA,NA,"arcgis","pod_Hospice:1; pod_Hospital:5; pod_Long-Term Living:3; pod_Residence:2; pod_Other:4","12/21/20"
"Louisiana","4135757","287261",NA,NA,NA,"AI/AN:   800; ASIAN: 13284; BLACK: 89373; HN/PI:   304; OTHER: 22083; UNKNOWN: 19442; WHITE:124073","0-4:6032; 5-17:26752; 18-29:61358; 30-39:45990; 40-49:41852; 50-59:41209; 60-69:32687; 70+:31095","FEMALE:0.56; MALE:0.44; UNKNOWN:0","7107; eth_Hispanic/Latino:2.60%; eth_Non-Hispanic/Latino:93.00%; eth_Unknown:4.40%","AI/AN:   7; ASIAN:  46; BLACK:2902; HN/PI:   8; OTHER:  27; UNKNOWN:   0; WHITE:3863","18-29:27; 30-39:94; 40-49:223; 50-59:589; 60-69:1298; 70+:4869; 0-17:7","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:4.11%; Cancer:9.04%; Cardiac Disease:26.44%; Chronic Kidney Disease:22.42%; Congestive Heart Failure:16.76%; Diabetes:37.52%; Hypertension:64.17%; Neurological:27.39%; Obesity:20.83%; Pulmonary:14.70%; None:4.20%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1025; curr_vent:109; Beds_In Use:9396; Beds_Still Available:4769; Hospital Vents_In Use:563; Hospital Vents_Still Available:1980; ICU Beds_In Use:1312; ICU Beds_Still Available:397","12/21/20"
"Maine","1041069","19285; eth_Not Hispanic or Latino:14631; eth_Unknown:4258; eth_Hispanic or Latino:396",NA,NA,NA,"AI/AN:   60; ASIAN:  263; BLACK: 1510; HN/PI:   10; MULTI:  162; OTHER:  426; UNKNOWN: 1978; WHITE:14876","30-39:2676; 60-69:2270; 80+:1292; 70-79:1481; 40-49:2434; 20-29:3353; 0-19:2901; 50-59:2878","FEMALE:10067; MALE:9217","293; eth_Not Hispanic or Latino:199; eth_Unknown:59; eth_Hispanic or Latino:1","AI/AN:  0; ASIAN:  0; BLACK:  6; HN/PI:  0; MULTI:  0; OTHER:  4; UNKNOWN: 28; WHITE:221",NA,"FEMALE:148; MALE:145",NA,"980; eth_Not Hispanic or Latino:796; eth_Unknown:81; eth_Hispanic or Latino:15","AI/AN:  2; ASIAN: 16; BLACK: 50; HN/PI:  0; MULTI:  2; OTHER: 15; UNKNOWN: 29; WHITE:778",NA,"FEMALE:422; MALE:558","tableau and interactive webpage",NA,"12/21/20"
"Maryland","5380189","255397",NA,NA,NA,"HISPANIC:45308; NH ASIAN: 5220; NH BLACK:74860; NH OTHER:11699; NH WHITE:81219; UNKNOWN:37091","0-9:11398; 10-19:23016; 20-29:47619; 30-39:45177; 40-49:39719; 50-59:38113; 60-69:25423; 70-79:14656; 80+:10276","FEMALE:134224; MALE:121173","5519","HISPANIC: 551; NH ASIAN: 188; NH BLACK:2062; NH OTHER:  56; NH WHITE:2605; UNKNOWN:  57","0-9:1; 10-19:4; 20-29:28; 30-39:66; 40-49:164; 50-59:436; 60-69:853; 70-79:1373; 80+:2592; UNKNOWN:2","FEMALE:2689; MALE:2830",NA,"24955",NA,NA,NA,"arcgis + webpage","Number of probable deaths:166; Currently hospitalized:1717; Acute care:1317; Ever hospitalized:24955","12/22/20"
"Massachusetts","3830385","314850",NA,NA,NA,NA,"0-19:11108; 20-29:12482; 30-39:10413; 40-49:8821; 50-59:9309; 60-69:6167; 70-79:2949; 80+:2182",NA,"11506",NA,NA,NA,NA,"1295",NA,NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:29698; facilities:410; Deaths.Reported.in.LTCFs:7151; Total number of confirmed COVID patients in hospital today:1991; Net new number of confirmed COVID patients in hospital today:72; 7 day average of confirmed COVID hospitalizations:1895.28571428571; Confirmed ICU:410; Net New number ICU:23; Confirmed intubated:215; Net New number intubated:10","12/21/20"
"Michigan","7871299","501115; eth1_Hispanic/Latino:5.61%; eth1_Non-Hispanic Latino:68.03%; eth1_Unknown:26.36%; eth2_Arab:2.85%; eth2_Non-Arab:48.29%; eth2_Unknown:48.86%",NA,NA,NA,"AI/AN:  2234; ASIAN/PI:  6871; BLACK: 53753; MULTI: 18887; OTHER: 26720; UNKNOWN: 94672; WHITE:260208","0-9:12060; 10-19:42194; 20-29:87528; 30-39:69441; 40-49:67771; 50-59:72626; 60-69:55407; 70-79:32735; 80+:23188; UNKNOWN:395","FEMALE:236501; MALE:224650; UNKNOWN:2194","12153; eth1_Hispanic/Latino:2.77%; eth1_Non-Hispanic Latino:83.69%; eth1_Unknown:13.54%; eth2_Arab:1.78%; eth2_Non-Arab:52.79%; eth2_Unknown:45.43%","AI/AN:  35; ASIAN/PI: 110; BLACK:2949; MULTI: 185; OTHER: 288; UNKNOWN: 598; WHITE:7302","0-9:0; 10-19:0; 20-29:40; 30-39:77; 40-49:282; 50-59:814; 60-69:1865; 70-79:3151; 80+:5238; UNKNOWN:0","FEMALE:5329; MALE:6138; UNKNOWN:0",NA,"3155",NA,NA,NA,"webpage",NA,"12/21/20"
"Minnesota","5076975","399311",NA,NA,NA,"HISPANIC: 36117; HN/PI:   420; NH AI/AN:  3739; NH ASIAN: 16775; NH BLACK: 32637; NH MULTI:  5432; NH WHITE:260910; OTHER:  5582; UNKNOWN: 37699","0-4:7904; 5-9:10334; 10-14:15358; 15-19:31234; 20-24:40942; 25-29:35850; 30-34:33325; 35-39:32177; 40-44:29659; 45-49:28007; 50-54:28777; 55-59:28458; 60-64:23527; 65-69:16046; 70-74:11908; 75-79:8555; 80-84:6668; 85-89:5274; 90-94:3552; 95-99:1402; 100+:279; UNKNOWN:NA","FEMALE:205263; MALE:192234; OTHER:20; UNKNOWN:1794","4872","HISPANIC: 156; HN/PI:   4; NH AI/AN:  67; NH ASIAN: 177; NH BLACK: 266; NH MULTI:  NA; NH WHITE:4007; OTHER:  20; UNKNOWN: 121","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:3; 25-29:6; 30-34:9; 35-39:20; 40-44:22; 45-49:43; 50-54:81; 55-59:124; 60-64:224; 65-69:310; 70-74:484; 75-79:575; 80-84:789; 85-89:929; 90-94:800; 95-99:398; 100+:78; UNKNOWN:0","FEMALE:2248; MALE:2404; OTHER:0; UNKNOWN:6",NA,"25053","HISPANIC: 1805; HN/PI:   21; NH AI/AN:  352; NH ASIAN: 1168; NH BLACK: 2489; NH MULTI:  411; NH WHITE:12531; OTHER:  194; UNKNOWN: 1201","0-4:138; 5-9:59; 10-14:93; 15-19:284; 20-24:479; 25-29:630; 30-34:758; 35-39:781; 40-44:790; 45-49:969; 50-54:1313; 55-59:1629; 60-64:1887; 65-69:1974; 70-74:2132; 75-79:1929; 80-84:1830; 85-89:1440; 90-94:782; 95-99:249; 100+:26; UNKNOWN:NA","FEMALE:9723; MALE:10424; OTHER:0; UNKNOWN:25","manual",NA,"12/22/2020"
