"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","586426","55783; eth_Hispanic/Latino:8269; eth_Non-Hispanic/Latino:28072; eth_Unknown:19442",NA,NA,NA,"AI/AN:   61; ASIAN:  870; BLACK:17370; HN/PI:   55; OTHER: 3852; UNKNOWN:15096; WHITE:18479",NA,NA,"2418; eth_Hispanic/Latino:115; eth_Non-Hispanic/Latino:2259; eth_Unknown:44","AI/AN:   4; ASIAN:  38; BLACK:1163; HN/PI:   5; OTHER:  53; UNKNOWN:  24; WHITE:1131","17:1; 22:1; 23:1; 25:1; 26:2; 27:2; 28:1; 29:2; 30:2; 31:5; 32:4; 33:8; 34:7; 35:2; 36:5; 37:4; 38:3; 39:2; 40:2; 41:1; 42:3; 43:6; 44:10; 45:11; 46:10; 47:9; 48:16; 49:16; 50:14; 51:18; 52:10; 53:19; 54:18; 55:18; 56:25; 57:26; 58:31; 59:24; 60:26; 61:34; 62:35; 63:47; 64:45; 65:60; 66:53; 67:49; 68:54; 69:48; 70:64; 71:75; 72:47; 73:74; 74:60; 75:72; 76:54; 77:59; 78:79; 79:67; 80:64; 81:77; 82:64; 83:78; 84:62; 85:87; 86:50; 87:52; 88:61; 89:59; 90+:322","FEMALE:1167; MALE:1249; UNKNOWN:2","Unknown:663; No:229; Yes:1526","9181",NA,NA,NA,"webpage",NA,"06/12/20"
"Hawaii",NA,"692",NA,NA,NA,"AI/AN: 0; ASIAN:40; BLACK: 1; HN/PI:26; MULTI: 0; OTHER: 3; UNKNOWN: 0; WHITE:28","0-19:38; 20-39:226; 40-59:236; 60+:176",NA,"17",NA,NA,NA,NA,"88",NA,NA,NA,"manual",NA,"06/12/20"
"Idaho","62328","3353; eth_hispanic:802; eth_non_hispanic:1531; eth_unk:1019",NA,NA,NA,"AI/AN:  6687.00; ASIAN:  3343.00; BLACK:  6687.00; HN/PI:  1638.00; MULTI: 16719.00; OTHER: 50157.00; UNKNOWN:     9.16; WHITE:237412.00","0-17:213; 18-29:789; 30-39:561; 40-49:541; 50-59:513; 60-69:352; 70-79:201; 80+:181","FEMALE:1817; MALE:1524","87; eth_hispanic:6; eth_non_hispanic:81; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; HN/PI: 0; MULTI: 0; OTHER: 0; UNKNOWN: 0; WHITE:83","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:10; 70-79:17; 80+:58","FEMALE:45; MALE:42",NA,"265",NA,NA,NA,"manual","Percentages present. Manual entry.","06/12/20"
"Illinois","1147101; age_Unknown:41657; age_<20:75260; age_20-29:158143; age_30-39:173533; age_40-49:168057; age_50-59:183860; age_60-69:160791; age_70-79:100290; age_80+:85510; gender_Male:472424; gender_Female:589960; gender_Unknown/Left Blank:84717; race_White:295036; race_Black:98525; race_Left Blank:593082; race_Other:38447; race_Asian:17061; race_Hispanic:102798; race_NH/PI*:1310; race_AI/AN**:842","131198",24774,595,77,"AI/AN:  200; ASIAN: 3762; BLACK:21820; HISPANIC:42437; HN/PI:  327; OTHER: 4711; UNKNOWN:31922; WHITE:26019","0-19:8976; 20-29:20945; 30-39:21679; 40-49:23473; 50-59:22502; 60-69:15732; 70-79:8729; 80+:9105; UNKNOWN:57","FEMALE:66553; MALE:62104; UNKNOWN:2541","6260","AI/AN:   9; ASIAN: 295; BLACK:1774; HISPANIC:1248; HN/PI:   5; OTHER:  43; UNKNOWN: 133; WHITE:2753","0-19:4; 20-29:21; 30-39:98; 40-49:213; 50-59:513; 60-69:1100; 70-79:1512; 80+:2799; UNKNOWN:0","FEMALE:2824; MALE:3428; UNKNOWN:8",NA,NA,NA,NA,NA,"webpage",NA,"06/12/20"
"Indiana","335180; age_0-19:21127; age_20-29:46417; age_30-39:51544; age_40-49:52046; age_50-59:56640; age_60-69:50664; age_70-79:32586; age_80+:20987; age_Unknown:3169; gender_F:185802; gender_M:139779; gender_Unknown:9599; race_Asian:2275; race_Black or African American:19865; race_Other Race:35567; race_Unknown:148793; race_White:128680; eth_Hispanic or Latino:11845; eth_Not Hispanic or Latino:117204; eth_Unknown:206131","39146; eth_Hispanic or Latino:4602; eth_Not Hispanic or Latino:13124; eth_Unknown:21420",42,443,4,"ASIAN:  613; BLACK: 5085; OTHER: 7178; UNKNOWN: 8967; WHITE:17303","0-19:2154; 20-29:5813; 30-39:6381; 40-49:6697; 50-59:6369; 60-69:4885; 70-79:3108; 80+:3706; UNKNOWN:33","FEMALE:20172; MALE:18119; UNKNOWN:855","2214; eth_Hispanic or Latino:43; eth_Not Hispanic or Latino:1210; eth_Unknown:961","ASIAN:  10; BLACK: 335; OTHER: 286; UNKNOWN: 161; WHITE:1422","0-19:2; 20-29:5; 30-39:15; 40-49:42; 50-59:115; 60-69:364; 70-79:542; 80+:1129; UNKNOWN:0","FEMALE:1066; MALE:1098; UNKNOWN:50",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:906; beds_icu_total:2520; beds_icu_occupied_beds_covid_19:329; bed_occupied_icu_non_covid:1228; beds_available_icu_beds_total:963; vents_total:3015; vents_all_in_use_covid_19:116; vents_non_covid_pts_on_vents:383; vents_all_available_vents_not_in_use:2516","06/11/20"
"Iowa","217135","23455; eth_hispanic:0.27; eth_non_hispanic:0.57; eth_unk:0.15",NA,NA,NA,"AI/AN:0.00; ASIAN:0.09; BLACK:0.11; HN/PI:0.00; OTHER:0.20; UNKNOWN:0.00; WHITE:0.61","0-17:0.04; 18-40:0.44; 41-60:0.34; 61-80:0.13; 80+:0.04","FEMALE:0.47; MALE:0.51; UNKNOWN:0.02","650; eth_hispanic:0.06; eth_non_hispanic:0.81; eth_unk:0.13","AI/AN:0.00; ASIAN:0.05; BLACK:0.05; HN/PI:0.00; OTHER:0.11; UNKNOWN:0.00; WHITE:0.79","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"06/12/20"
"Kansas","128939","11047; eth_hispanic:4843; eth_non_hispanic:4469; eth_unk:1735",NA,NA,NA,"AI/AN:  73; ASIAN: 685; BLACK:1081; OTHER: 335; UNKNOWN:1857; WHITE:7016","0-9:294; 10-17:391; 18-24:1431; 25-34:2117; 35-44:1943; 45-54:2055; 55-64:1505; 65-74:659; 75-84:351; 85+:301; UNKNOWN:0","FEMALE:4855; MALE:6032; UNKNOWN:160","243; eth_hispanic:30; eth_non_hispanic:201; eth_unk:12","AI/AN:  2; ASIAN:  7; BLACK: 60; OTHER:  2; UNKNOWN:  7; WHITE:165","0-9:0; 10-17:0; 18-24:0; 25-34:2; 35-44:13; 45-54:6; 55-64:35; 65-74:46; 75-84:49; 85+:92; UNKNOWN:NA","FEMALE:115; MALE:128; UNKNOWN:0",NA,"973; eth_hispanic:269; eth_non_hispanic:639; eth_unk:65","AI/AN:  5; ASIAN: 42; BLACK:180; OTHER: 48; UNKNOWN: 56; WHITE:642","0-9:9; 10-17:0; 18-24:9; 25-34:23; 35-44:115; 45-54:51; 55-64:147; 65-74:208; 75-84:187; 85+:129; UNKNOWN:104",NA,"manual",NA,"06/12/20"
"Kentucky","286712","12167; eth_Non-Hispanic:83.65%; eth_Hispanic:16.35%",NA,NA,NA,"AI/AN:0.0029; ASIAN:0.0504; BLACK:0.1553; HN/PI:0.0036; MULTI:0.0614; WHITE:0.7264","0-9:266; 10-19:568; 20-29:1876; 30-39:2022; 40-49:2020; 50-59:1889; 60-69:1455; 70-79:984; 80+:1014; UNKNOWN:73","FEMALE:6239; MALE:5809; UNKNOWN:119","497; eth_Non-Hispanic:96.43%; eth_Hispanic:3.57%","AI/AN:0.0000; ASIAN:0.0170; BLACK:0.1702; MULTI:0.0191; WHITE:0.7936","0-9:1; 10-19:0; 20-29:0; 30-39:3; 40-49:8; 50-59:34; 60-69:78; 70-79:124; 80+:249; UNKNOWN:0","FEMALE:269; MALE:228; UNKNOWN:0",NA,"2418",NA,"0-9:18; 10-19:48; 20-29:203; 30-39:234; 40-49:293; 50-59:392; 60-69:388; 70-79:328; 80+:337; UNKNOWN:0","FEMALE:1240; MALE:1000; UNKNOWN:1","arcgis","icu_0-9:1; icu_10-19:3; icu_20-29:9; icu_30-39:22; icu_40-49:26; icu_50-59:72; icu_60-69:100; icu_70-79:96; icu_80+:51; icu_Unconfirmed:0; icu_F:176; icu_M:204; icu_U:0; recovered:3390; total_icu:380","06/12/20"
"Louisiana","479534","44995",NA,NA,NA,NA,"0-17:1517; 18-29:6687; 30-39:7267; 40-49:7388; 50-59:7998; 60-69:6591; 70+:7547","FEMALE:0.54; MALE:0.41; UNKNOWN:0.05","2883; eth_Hispanic/Latino:2.01%; eth_Non-Hispanic/Latino:85.80%; eth_Unknown:12.20%","AI/AN:   2; ASIAN:  22; BLACK:1506; HN/PI:   5; OTHER:  18; UNKNOWN:   9; WHITE:1244","0-17:2; 18-29:11; 30-39:49; 40-49:106; 50-59:253; 60-69:520; 70+:1942","FEMALE:0.47; MALE:0.53; UNKNOWN:0","Asthma:4.17%; Cancer:7.45%; Cardiac Disease:20.48%; Chronic Kidney Disease:19.88%; Congestive Heart Failure:13.48%; Diabetes:36.67%; Hypertension:59.61%; Neurological:10.61%; Obesity:19.43%; Pulmonary:11.88%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:9399; Beds_Still Available:5437; Hospital Vents_In Use:462; Hospital Vents_Still Available:1658; ICU Beds_In Use:1338; ICU Beds_Still Available:753","06/12/20"
"Maine","67585","2721",NA,NA,NA,"AI/AN:   7; ASIAN/PI:  40; BLACK: 600; MULTI:  12; OTHER:  57; UNKNOWN: 363; WHITE:1642","0-19:177; 20-29:407; 30-39:411; 40-49:420; 50-59:466; 60-69:339; 70-79:248; 80+:253","FEMALE:1398; MALE:1323; UNKNOWN:0","100",NA,NA,NA,NA,"308",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:76; eth_Not Hispanic:2076; eth_Not Disclosed:569; Total Hospitalized:32; In Critical Care:11; On a Ventilator:5; Available Critical Care Beds:152; capacity_Total Critical Care Beds:398; capacity_Available Ventilators:254; capacity_Total Ventilators:318; capacity_Alternative Ventilators:441; recovered:1","06/12/20"
"Maryland","473271","60613",NA,NA,NA,"HISPANIC:16404; NH ASIAN: 1182; NH BLACK:17449; NH OTHER: 3105; NH WHITE:11848; UNKNOWN:10625","0-9:1626; 10-19:2879; 20-29:8604; 30-39:11321; 40-49:10903; 50-59:9670; 60-69:6973; 70-79:4450; 80+:4187","FEMALE:31531; MALE:29082","2900","HISPANIC: 291; NH ASIAN: 110; NH BLACK:1184; NH OTHER:  32; NH WHITE:1242; UNKNOWN:  41","0-9:0; 10-19:1; 20-29:15; 30-39:40; 40-49:88; 50-59:215; 60-69:456; 70-79:691; 80+:1355; UNKNOWN:39","FEMALE:1431; MALE:1469",NA,"9923",NA,NA,NA,"arcgis + webpage","Currently hospitalized :836; Acute care :505; Intensive care :331; Released from isolation :4474","06/12/20"
"Massachusetts","678925","104667",10833,354,37,"HISPANIC:19712; NH ASIAN: 2107; NH BLACK: 9765; NH OTHER: 5232; NH WHITE:30593; UNKNOWN:37258","0-19:5349; 20-29:14201; 30-39:15686; 40-49:14976; 50-59:16718; 60-69:13610; 70-79:9186; 80+:14659; UNKNOWN:282","FEMALE:57050; MALE:46137; UNKNOWN:1480","7492; Hosp_Yes:4108; Hosp_No:969; Hosp_Unknown:2415; Preexist_Yes:3519; Preexist_No:62; Preexist_Unknown:3911","HISPANIC: 509; NH ASIAN: 194; NH BLACK: 625; NH OTHER: 510; NH WHITE:5500; UNKNOWN: 154","0-19:0; 20-29:15; 30-39:25; 40-49:71; 50-59:268; 60-69:773; 70-79:1667; 80+:4673","FEMALE:3959; MALE:3532",NA,"10653","HISPANIC:1413; NH ASIAN: 338; NH BLACK:1238; NH OTHER: 825; NH WHITE:5088; UNKNOWN:1752","0-19:87; 20-29:261; 30-39:492; 40-49:757; 50-59:1417; 60-69:2052; 70-79:2303; 80+:3284; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:22561; facilities:365; Deaths.Reported.in.LTCFs:4705; Total.number.of.COVID.patients.in.hospital.today:1260; Net.new.hospitalizations:-75; X5.day.average.of.net.new.hospitalizations:-54.2; ICU:296; Net.New.number.ICU:-23; Total.number.intubated:181; Net.New.number.intubated:-19","06/11/20"
"Michigan","802036","65672; eth1_Hispanic/Latino:3; eth1_Non-Hispanic Latino:2; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3",NA,NA,NA,"AI/AN:  226; ASIAN/PI: 1349; BLACK:18693; MULTI: 4302; OTHER: 3326; UNKNOWN: 8910; WHITE:22754","0-19:1962; 20-29:7105; 30-39:8366; 40-49:9537; 50-59:10546; 60-69:9322; 70-79:6299; 80+:6414; UNKNOWN:9","FEMALE:31140; MALE:28299; UNKNOWN:121","5990; eth1_Hispanic/Latino:2; eth1_Non-Hispanic Latino:3; eth1_Unknown:1; eth2_Arab:1; eth2_Non-Arab:2; eth2_Unknown:3","AI/AN:   6; ASIAN/PI:  69; BLACK:2282; MULTI:  75; OTHER:  98; UNKNOWN: 194; WHITE:2938","0-19:0; 20-29:6; 30-39:42; 40-49:173; 50-59:443; 60-69:1025; 70-79:1546; 80+:2427; UNKNOWN:0","FEMALE:2682; MALE:2980; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage","# of ED Discharges:505; # In Critical Care:219; # on Ventilators:139; # of Inpatients:379; ICU:253","06/12/20"
"Minnesota","395202","29795; eth_hispanic:6602; eth_non_hispanic:16844; eth_unk:6349",NA,NA,NA,"AI/AN:  239; ASIAN: 2069; BLACK: 6459; HN/PI:   68; MULTI:  600; OTHER: 3868; UNKNOWN: 5915; WHITE:10577","0-5:585; 6-19:2192; 20-29:5635; 30-39:6055; 40-49:4761; 50-59:4224; 60-69:2595; 70-79:1486; 80-89:1419; 90-99:790; 100+:44; UNKNOWN:NA","FEMALE:14844; MALE:14394; UNKNOWN:547","1274; eth_hispanic:37; eth_non_hispanic:866; eth_unk:371","AI/AN: 38; ASIAN: 15; BLACK: 81; HN/PI:315; MULTI:  7; OTHER:  1; UNKNOWN: 14; WHITE:803","0-5:0; 6-19:0; 20-29:2; 30-39:9; 40-49:14; 50-59:60; 60-69:146; 70-79:250; 80-89:439; 90-99:330; 100+:24; UNKNOWN:0","FEMALE:426; MALE:652; UNKNOWN:13",NA,"2464; eth_hispanic:513; eth_non_hispanic:2392; eth_unk:617","AI/AN:  75; ASIAN: 321; BLACK: 728; HN/PI:   6; MULTI:  64; OTHER: 253; UNKNOWN: 546; WHITE:1529","0-5:25; 6-19:57; 20-29:227; 30-39:343; 40-49:409; 50-59:659; 60-69:674; 70-79:525; 80-89:445; 90-99:151; 100+:7; UNKNOWN:0","FEMALE:1709; MALE:1778; UNKNOWN:0","manual",NA,"06/12/2020"
"Mississippi","223195","19091; eth_hispanic:1053; eth_non_hispanic:NA; eth_unk:NA",NA,NA,NA,"AI/AN: 283; ASIAN:  54; BLACK:9344; HN/PI:   0; MULTI:   0; OTHER: 247; UNKNOWN:   0; WHITE:4720","0-17:1328; 18-29:3525; 30-39:3022; 40-49:3148; 50-59:2910; 60-69:2368; 70-79:1440; 80-89:949; 90+:398; UNKNOWN:NA","FEMALE:9322; MALE:6379; UNKNOWN:0","881; eth_hispanic:1055; eth_non_hispanic:14728; eth_unk:3308","AI/AN:  0; ASIAN: 62; BLACK:449; HN/PI:  0; MULTI:  0; OTHER: 10; UNKNOWN:974; WHITE:376","0-17:0; 18-29:5; 30-39:15; 40-49:40; 50-59:65; 60-69:187; 70-79:238; 80-89:212; 90+:119; UNKNOWN:NA","FEMALE:423; MALE:412; UNKNOWN:0",NA,NA,NA,"0-17:28; 18-29:107; 30-39:163; 40-49:315; 50-59:436; 60-69:610; 70-79:533; 80-89:317; 90+:134; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/12/20"
"Missouri","265135; age_0-14:10731; age_15-17:2908; age_18-24:19013; age_25-49:95682; age_50-64:66527; age_65-74:36510; age_75-84:19961; age_85+:11663; age_Unknown:2140","15585; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:818; 20-24:1098; 25-29:1267; 30-34:1165; 35-39:1122; 40-44:1081; 45-49:1227; 50-54:1257; 55-59:1310; 60-64:1239; 65-69:935; 70-74:765; 75-79:615; 80+:1676","FEMALE:8398; MALE:7078; UNKNOWN:107","872; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:441; 20-29:2; 30-39:4; 40-49:18; 50-59:55; 60-69:135; 70-79:217",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/12/20"
"Montana","57022","573; eth_Hispanic/Latino:47; eth_Not Hispanic/Latino:497",NA,NA,NA,"AI/AN/HN/PI: 74; ASIAN:  1; BLACK:  2; OTHER:  9; PENDING: 11; WHITE:476","0-9:12; 10-19:36; 20-29:105; 30-39:100; 40-49:74; 50-59:98; 60-69:86; 70-79:41; 80+:21","FEMALE:289; MALE:284","18",NA,NA,NA,NA,"77",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:7; curr_Recovering:59; curr_Recovered and released from isolation:489","06/12/20"
