"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"41482; eth_HISPANIC/LATINO:4734; eth_NON-HISPANIC/LATINO:21354; eth_UNKNOWN:15394",NA,NA,NA,"AI/AN:48; ASIAN:602; BLACK:14102; NH/PI:26; OTHER:2569; UNKNOWN:11178; WHITE:12957",NA,NA,"1808; eth_HISPANIC/LATINO:76; eth_NON-HISPANIC/LATINO:1700; eth_UNKNOWN:32","AI/AN:4; ASIAN:28; BLACK:887; NH/PI:2; OTHER:26; UNKNOWN:26; WHITE:835",".:3; 22:1; 25:1; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:4; 33:6; 34:5; 35:1; 36:3; 37:2; 38:2; 39:2; 40:2; 42:3; 43:4; 44:7; 45:10; 46:8; 47:4; 48:14; 49:14; 50:10; 51:5; 52:6; 53:16; 54:15; 55:12; 56:19; 57:15; 58:26; 59:18; 60:24; 61:29; 62:31; 63:44; 64:32; 65:42; 66:41; 67:37; 68:46; 69:33; 70:45; 71:51; 72:30; 73:58; 74:48; 75:61; 76:42; 77:47; 78:58; 79:55; 80:43; 81:57; 82:48; 83:60; 84:53; 85:65; 86:36; 87:44; 88:38; 89:41; 90+:218","FEMALE:863; MALE:943; UNKNOWN/OTHER:2","No:91; Unknown:553; Yes:1164","7376",NA,NA,NA,"webpage",NA,"5/22/20"
"Hawaii",NA,"647",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-19:35; 20-39:215; 40-59:226; 60+:171",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"05/22/2020"
"Idaho","39362","2534",NA,NA,NA,"AI/AN:24; ASIAN:43; BLACK:34; MULTI:86; OTHER:265; PI:4; UNKNOWN:696; WHITE:1379","0-17:123; 18-29:535; 30-39:411; 40-49:415; 50-59:405; 60-69:305; 70-79:174; 80+:164","FEMALE:1384; MALE:1146",NA,"AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:74","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:16; 80+:50","FEMALE:37; MALE:40",NA,"223",NA,NA,NA,"manual","Percentages present. Manual entry.","05/22/2020"
"Illinois","697133; age_Unknown:27494; age_<20:42373; age_20-29:95072; age_30-39:109759; age_40-49:107829; age_50-59:114500; age_60-69:95777; age_70-79:57363; age_80+:46966; gender_Male:288032; gender_Female:359907; gender_Unknown/Left Blank:49194; race_White:170204; race_Black:63714; race_Left Blank:360274; race_Other:25755; race_Asian:11331; race_Hispanic:64664; race_NH/PI*:676; race_AI/AN**:515","105444",25113,2758,108,"AI/AN:178; ASIAN:3136; BLACK:18085; HISPANIC:32485; NH/PI:271; OTHER:3895; UNKNOWN:26316; WHITE:21078","0-20:6245; 20-29:16295; 30-39:17435; 40-49:19086; 50-59:18752; 60-69:13021; 70-79:7227; 80+:7320; UNKNOWN:63","FEMALE:53093; MALE:50162; UNKNOWN/OTHER:2189","4715","AI/AN:7; ASIAN:226; BLACK:1429; HISPANIC:886; NH/PI:3; OTHER:36; UNKNOWN:104; WHITE:2024","0-20:3; 20-29:18; 30-39:72; 40-49:162; 50-59:398; 60-69:834; 70-79:1134; 80+:2094; UNKNOWN:0","FEMALE:2084; MALE:2625; UNKNOWN/OTHER:6",NA,NA,NA,NA,NA,"webpage",NA,"5/22/20"
"Indiana","208561","30409; eth_Hispanic or Latino:3365; eth_Not Hispanic or Latino:10725; eth_Unknown:16319",107,486,13,"ASIAN:441; BLACK:4287; OTHER:5261; UNKNOWN:6615; WHITE:13805","0-19:1213; 20-29:4210; 30-39:4878; 40-49:5193; 50-59:5183; 60-69:3981; 70-79:2559; 80+:3167; UNKNOWN:25","FEMALE:15634; MALE:14020; UNKNOWN/OTHER:755","1791; eth_Hispanic or Latino:27; eth_Not Hispanic or Latino:1007; eth_Unknown:757","ASIAN:9; BLACK:275; OTHER:209; UNKNOWN:121; WHITE:1177","0-19:2; 20-29:4; 30-39:13; 40-49:36; 50-59:97; 60-69:289; 70-79:435; 80+:915; UNKNOWN:0","FEMALE:850; MALE:895; UNKNOWN/OTHER:46",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1203; beds_icu_total:2591; beds_icu_occupied_beds_covid_19:416; bed_occupied_icu_non_covid:1197; beds_available_icu_beds_total:978; vents_total:3079; vents_all_in_use_covid_19:173; vents_non_covid_pts_on_vents:399; vents_all_available_vents_not_in_use:2507","5/21/20"
"Iowa","118474","16307",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-17:0; 18-40:0; 41-60:0; 61-80:0; 80+:0","FEMALE:0; MALE:0; UNKNOWN/OTHER:0","418","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; PI:0; UNKNOWN:0; WHITE:0","0-17:0; 18-40:0; 41-60:0; 61-80:0; 80+:0","FEMALE:0; MALE:0; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/22/2020"
"Kansas",NA,"8539",NA,NA,NA,"AI/AN:29; ASIAN:531; BLACK:890; OTHER:198; UNKNOWN:1783; WHITE:5108","0-9:181; 10-17:269; 18-24:1027; 25-34:1613; 35-44:1551; 45-54:1619; 55-64:1233; 65-74:528; 75-84:275; 85+:226; UNKNOWN:17","FEMALE:3597; MALE:4748; UNKNOWN/OTHER:194","178","AI/AN:1; ASIAN:1; BLACK:56; OTHER:1; UNKNOWN:4; WHITE:115","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:7; 45-54:4; 55-64:26; 65-74:33; 75-84:39; 85+:69; UNKNOWN:0","FEMALE:85; MALE:93; UNKNOWN/OTHER:0",NA,"760","AI/AN:5; ASIAN:26; BLACK:162; OTHER:30; UNKNOWN:45; WHITE:492","0-9:5; 10-17:0; 18-24:16; 25-34:33; 35-44:111; 45-54:83; 55-64:168; 65-74:147; 75-84:106; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/22/2020"
"Kentucky","171338","8426; eth_Hispanic:14.22%; eth_Non-Hispanic:85.78%",NA,NA,NA,"AI/AN:8e-04; ASIAN:0.0574; BLACK:0.1456; MULTI:0.0528; NH:8e-04; WHITE:0.7426","0-9:123; 10-19:290; 20-29:1152; 30-39:1314; 40-49:1350; 50-59:1261; 60-69:1005; 70-79:685; 80+:696; UNKNOWN:550","FEMALE:4166; MALE:4011; UNKNOWN/OTHER:249","391",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:60; 70-79:99; 80+:199; UNKNOWN:0","FEMALE:222; MALE:169; UNKNOWN/OTHER:0",NA,"1558",NA,"0-9:17; 10-19:44; 20-29:181; 30-39:202; 40-49:223; 50-59:288; 60-69:225; 70-79:172; 80+:165; UNKNOWN:41","FEMALE:881; MALE:674; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:17; icu_50-59:45; icu_60-69:57; icu_70-79:64; icu_80+:24; icu_Unconfi:0; icu_F:107; icu_M:122; icu_U:1; recovered:3069; total_icu:230","5/19/20"
"Louisiana","311808","36925",NA,NA,NA,NA,"0-18:804; 18-29:5015; 30-39:5842; 40-49:6146; 50-59:6871; 60-69:5749; 70+:6498","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2545; eth_Hispanic/Latino:1.84%; eth_Non-Hispanic/Latino:83.60%; eth_Unknown:14.60%","AI/AN:2; ASIAN:20; BLACK:1350; NH/PI:5; OTHER:19; UNKNOWN:4; WHITE:1040","0-18:2; 18-29:9; 30-39:45; 40-49:94; 50-59:224; 60-69:467; 70+:1704","FEMALE:0.456; MALE:0.544; UNKNOWN/OTHER:0","Asthma:4.15%; Cancer:7.57%; Cardiac Disease:20.92%; Chronic Kidney Disease:20.10%; Congestive Heart Failure:12.90%; Diabetes:36.65%; Hypertension:59.39%; Neurological:8.43%; Pulmonary:11.71%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:867; curr_vent:104; Beds_In Use:9019; Beds_Still Available:5673; Hospital Vents_In Use:444; Hospital Vents_Still Available:1648; ICU Beds_In Use:1252; ICU Beds_Still Available:835","5/22/20"
"Maine",NA,"1948",NA,NA,NA,"AI/AN:3; ASIAN/PI:28; BLACK:235; MULTI:4; OTHER:42; UNKNOWN:362; WHITE:1145","0-20:80; 20-29:235; 30-39:260; 40-49:301; 50-59:359; 60-69:282; 70-79:207; 80+:224","FEMALE:1008; MALE:940; UNKNOWN/OTHER:0","75",NA,NA,NA,NA,"240",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:45; curr_In Critical Care:21; curr_On a Ventilator:12; Available Critical Care Beds:164; Total Critical Care Beds:392; Available Ventilators:248; Total Ventilators:318; Alternative Ventilators:439; recovered:1","5/22/20"
"Maryland","227902","44424",NA,NA,NA,"HISPANIC:10726; NH ASIAN:855; NH BLACK:13320; NH OTHER:2187; NH WHITE:8897; UNKNOWN:8439","0-9:956; 10-19:1785; 20-29:5967; 30-39:8189; 40-49:8052; 50-59:7392; 60-69:5336; 70-79:3498; 80+:3249","FEMALE:23141; MALE:21283","2092","HISPANIC:181; NH ASIAN:80; NH BLACK:874; NH OTHER:26; NH WHITE:870; UNKNOWN:61","10-19:1; 20-29:11; 30-39:28; 40-49:56; 50-59:145; 60-69:327; 70-79:514; 80+:952; UNKNOWN:58",NA,NA,"7634",NA,NA,NA,"arcgis + webpage","Number of probable deaths :115; Currently hospitalized :1329; Acute care :823; Intensive care :506; Released from isolation :3243","5/22/20"
"Massachusetts","501486","90084",11533,1114,82,"HISPANIC:15870; NH ASIAN:1661; NH BLACK:7892; NH OTHER:3917; NH WHITE:23065; UNKNOWN:37679","0-19:3902; 20-29:11723; 30-39:13412; 40-49:12945; 50-59:14491; 60-69:11832; 70-79:8241; 80+:13272; UNKNOWN:266","FEMALE:49077; MALE:39658; UNKNOWN/OTHER:1349","6148; Hosp_Yes:3440; Hosp_No:716; Hosp_Unknown:1992; Preexist_Yes:2788; Preexist_No:50; Preexist_Unknown:3310","HISPANIC:395; NH ASIAN:106; NH BLACK:313; NH OTHER:198; NH WHITE:2510; UNKNOWN:2626","0-19:0; 20-29:8; 30-39:18; 40-49:54; 50-59:220; 60-69:616; 70-79:1380; 80+:3852; UNKNOWN:0","FEMALE:3189; MALE:2954",NA,"8974","HISPANIC:1178; NH ASIAN:260; NH BLACK:882; NH OTHER:500; NH WHITE:3388; UNKNOWN:2832","0-19:66; 20-29:218; 30-39:412; 40-49:657; 50-59:1225; 60-69:1703; 70-79:1953; 80+:2806; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:19106; facilities:344; Deaths.Reported.in.LTCFs:3755; Total.number.of.COVID.patients.in.hospital.today:2396; Net.new.hospitalizations:-122; X5.day.average.of.net.new.hospitalizations:-59.2; ICU:647","5/21/20"
"Michigan","489397","53913; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:36%; eth2_Unknown:62%",NA,24,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.18; WHITE:0.36","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5158; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:38%; eth2_Unknown:61%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:28234; # of ED Discharges:543; # In Critical Care:470; # on Ventilators:348; # of Inpatients:955; ICU:465","5/22/20"
"Minnesota",NA,"19005; eth_Hisp:3245; eth_NonHis:10520; eth_Unknown:5240",NA,NA,NA,"AI:145; ASIAN:884; BLACK:4379; MULTI:350; OTHER:2038; PI:26; UNKNOWN:4624; WHITE:6559","0-5:295; 6-19:1186; 20-29:3403; 30-39:3827; 40-49:3001; 50-59:2829; 60-69:1788; 70+:2522; UNKNOWN:8","FEMALE:9451; MALE:9177; UNKNOWN/OTHER:370","842; eth_Hisp:18; eth_Unknown:266; eth_NonHi:558","ASIAN:19; BLACK:47; NH:10; OTHER:3; PI:0; UNKNOWN:235; WHITE:528",NA,NA,NA,"1626",NA,NA,NA,"arcgis","ExpsrCrzSh:651; ExpsrIntrn:4296; ExpsrLklyE:1091; ExpsrAnthr:4827; ExpsrInMN:3497; ExpsrMsng:4643; ResPriv:11936; ResLTCF:2382; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:156; ResCollDrm:340; ResOther:46; ResMsng:4050; ResWorkDor:2; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:12696; healthcare_worker:2216","5/21/20"
"Mississippi",NA,"12624",NA,NA,NA,"AI/AN:131; ASIAN:45; BLACK:6261; MULTI:0; OTHER:125; PI:0; UNKNOWN:0; WHITE:3363","0-17:693; 18-29:2139; 30-39:1987; 40-49:2133; 50-59:1994; 60-69:1634; 70-79:1022; 80-89:710; 90+:305; UNKNOWN:NA","FEMALE:6315; MALE:4303; UNKNOWN/OTHER:0","596","AI/AN:19; ASIAN:0; BLACK:309; MULTI:0; OTHER:5; PI:0; UNKNOWN:0; WHITE:263","0-17:0; 18-29:1; 30-39:10; 40-49:19; 50-59:44; 60-69:133; 70-79:165; 80-89:142; 90+:82; UNKNOWN:NA","FEMALE:298; MALE:298; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:20; 18-29:73; 30-39:117; 40-49:233; 50-59:310; 60-69:460; 70-79:397; 80-89:247; 90+:109; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/22/2020"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI:30; ASIAN:1; BLACK:2; OTHER:5; PENDING:5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","16",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:20; curr_Recovered and released from isolation:440","5/22/20"
"Nebraska","80475","11662",1821,237,NA,NA,NA,NA,"145",NA,NA,NA,NA,"634",NA,NA,NA,NA,"beds_avail:3853; beds_avail_percent:48; icu_beds_avail:735; icu_beds_avail_percent:41; vent_equip_avail:787; vent_equip_avail_percent:76","5/22/20"
"Nevada","111323","7255",NA,NA,NA,"AI/AN:36; ASIAN:582; BLACK:590; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:1815","0-9:104; 10-19:327; 20-29:1040; 30-39:1192; 40-49:1127; 50-59:1285; 60-69:963; 70+:1031; UNKNOWN:0","FEMALE:3689; MALE:3452; UNKNOWN/OTHER:0","381","AI/AN:1; ASIAN:60; BLACK:51; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:179","0-9:0; 10-19:1; 20-29:3; 30-39:5; 40-49:20; 50-59:35; 60-69:76; 70+:234; UNKNOWN:0","FEMALE:151; MALE:220; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/22/2020"
"New Hampshire",NA,"3652",NA,NA,NA,"AI/AN:0; ASIAN:80; BLACK:150; MULTI:0; OTHER:253; UNKNOWN:0; WHITE:1981","0-9:40; 10-19:151; 20-29:550; 30-39:502; 40-49:489; 50-59:654; 60-69:496; 70-79:298; 80+:448; UNKNOWN:NA","FEMALE:2006; MALE:1617; UNKNOWN/OTHER:0","172","AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:10; UNKNOWN:0; WHITE:88","0-9:0; 10-19:0; 20-29:1; 30-39:0; 40-49:5; 50-59:2; 60-69:11; 70-79:45; 80+:108; UNKNOWN:NA","FEMALE:80; MALE:92; UNKNOWN/OTHER:0",NA,"368","AI/AN:0; ASIAN:11; BLACK:16; MULTI:0; OTHER:11; UNKNOWN:0; WHITE:244","0-9:2; 10-19:4; 20-29:12; 30-39:12; 40-49:32; 50-59:58; 60-69:103; 70-79:84; 80+:61; UNKNOWN:NA","FEMALE:149; MALE:219; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/22/2020"
"New Jersey",NA,"152719",NA,NA,NA,"AI/AN:0; ASIAN:4138; BLACK:14401; MULTI:0; OTHER:9303; UNKNOWN:0; WHITE:29519","0-4:680; 5-17:2812; 18-29:19088; 30-49:48799; 50-64:43890; 65-79:22166; 80+:14982; UNKNOWN:NA","FEMALE:76357; MALE:75648; UNKNOWN/OTHER:714","10985",NA,NA,NA,NA,"16095",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/22/2020"
"New Mexico","158383","6625",NA,NA,NA,"AI/AN:0.5805; ASIAN:0.0069; BLACK:0.0272; HISPANIC:0.2243; UNKNOWN:0.0329; WHITE:0.1224","0-9:0.042; 10-19:0.0861; 20-29:0.1575; 30-39:0.1691; 40-49:0.1551; 50-59:0.1491; 60-69:0.1201; 70-79:0.0557; 80-89:0.0447; 90+:0.0206","FEMALE:0.5264; MALE:0.4736","302",NA,NA,NA,NA,"1139",NA,NA,NA,"public dashboard","recovered:2; curr_hosp:1","5/22/20"
"New York","1555055","49219",NA,NA,NA,NA,NA,"FEMALE:0; MALE:0; UNKNOWN/OTHER:0","23083","ASIAN:0; BLACK:0; OTHER:0; WHITE:0","0-9:4; 10-19:10; 20-29:85; 30-39:307; 40-49:815; 50-59:2211; 60-69:4527; 70-79:6036; 80-89:5945; 90+:3134; UNKNOWN:9",NA,NA,NA,NA,NA,NA,"manual","Percentages present. Manual entry.","05/22/2020"
