"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","3180548","333304; eth_Hispanic/ Latino:42827; eth_Non-Hispanic/ Latino:178787; eth_Unknown:111690",NA,NA,NA,"AI/AN:   231; ASIAN:  5579; BLACK: 88914; HN/PI:   400; OTHER: 24287; UNKNOWN: 84684; WHITE:129209","0-0:1201; 01-04:3835; 05-09:5601; 10-17:19742; 18-29:83854; 30-39:54553; 40-49:51910; 50-59:47755; 60-69:32184; 70-79:18698; 80&OLDER:12178; UNKNOWN:1793","FEMALE:175170; MALE:150500; UNKNOWN:7634","7454; eth_Hispanic/ Latino:443; eth_Non-Hispanic/ Latino:6916; eth_Unknown:95","AI/AN:   9; ASIAN: 135; BLACK:3026; HN/PI:   6; OTHER: 177; UNKNOWN:  98; WHITE:4003","0-0:0; 01-04:1; 05-09:1; 10-17:5; 18-29:57; 30-39:132; 40-49:283; 50-59:701; 60-69:1474; 70-79:2021; 80&OLDER:2776; UNKNOWN:3","FEMALE:3592; MALE:3857; UNKNOWN:5",NA,"29762; eth_Hispanic/ Latino:4095; eth_Non-Hispanic/ Latino:22418; eth_Unknown:3249","AI/AN:   18; ASIAN:  490; BLACK:12520; HN/PI:   36; OTHER: 2598; UNKNOWN: 2146; WHITE:11954","0-0:67; 01-04:83; 05-09:59; 10-17:274; 18-29:2014; 30-39:2687; 40-49:3821; 50-59:5379; 60-69:6013; 70-79:5157; 80&OLDER:4153; UNKNOWN:55","FEMALE:15184; MALE:14369; UNKNOWN:209","webpage",NA,"10/14/20"
"Hawaii",NA,"13514",NA,NA,NA,"AI/AN:   0; ASIAN:2757; BLACK: 183; HN/PI:3294; MULTI:   0; OTHER: 391; UNKNOWN:   0; WHITE:1168","0-17:1509; 18-29:2911; 30-39:2460; 40-49:2090; 50-59:1914; 60-69:1389; 70-79:734; 80+:470","FEMALE:6521; MALE:6956; UNKNOWN:0","169",NA,"0-17:0; 18-29:1; 30-39:1; 40-49:5; 50-59:22; 60-69:31; 70-79:46; 80+:62","FEMALE:62; MALE:106; UNKNOWN:0",NA,"939",NA,"0-17:8; 18-29:47; 30-39:75; 40-49:111; 50-59:163; 60-69:172; 70-79:153; 80+:103","FEMALE:377; MALE:455; UNKNOWN:0","manual",NA,"10/13/20"
"Idaho","338000","48663; eth_hispanic:0.164375398146436; eth_non_hispanic:0.381357499537636; eth_unk:45",NA,NA,NA,"AI/AN:0.015247700; ASIAN:0.007290000; BLACK:0.007274521; HN/PI:0.002650000; MULTI:0.099430000; UNKNOWN:0.340000000; WHITE:0.529354951","0-4:830; 5-12:1589; 13-17:2634; 0-17:NA; 18-29:14039; 30-39:8100; 40-49:7427; 50-59:6022; 60-69:4016; 70-79:2349; 80+:NA; 80-89:1214; 90-99:386; 100+:20","FEMALE:24683; MALE:23458","584; eth_hispanic:61; eth_non_hispanic:444; eth_unk:NA","AI/AN:  8; ASIAN:  3; BLACK:  4; MULTI:  7; OTHER:  0; UNKNOWN:  0; WHITE:482","0-4:NA; 5-12:NA; 13-17:NA; 0-17:0; 18-29:1; 30-39:2; 40-49:11; 50-59:18; 60-69:67; 70-79:132; 80+:279; 80-89:NA; 90-99:NA; 100+:NA","FEMALE:223; MALE:287",NA,"2058",NA,"0-4:NA; 5-12:NA; 13-17:NA; 0-17:137; 18-29:173; 30-39:173; 40-49:218; 50-59:260; 60-69:384; 70-79:434; 80+:NA; 80-89:312; 90-99:90; 100+:3",NA,"manual","Percentages present. Manual entry.","10/13/20"
"Illinois","6411254; age_Unknown:347228; age_<20:742601; age_20-29:1222111; age_30-39:900610; age_40-49:778792; age_50-59:842405; age_60-69:728212; age_70-79:453399; age_80+:395896; gender_Male:2549449; gender_Female:3311355; gender_Unknown/Left Blank:550450; race_White:2037262; race_Black:517587; race_Left Blank:2964746; race_Other:211884; race_Asian:221199; race_Hispanic:446337; race_NH/PI*:7240; race_AI/AN**:4999","324743",55993,2851,29,"AI/AN:  402; ASIAN: 7099; BLACK:42319; HISPANIC:80459; HN/PI:  542; OTHER:11539; UNKNOWN:82597; WHITE:99786","0-19:41733; 20-29:65023; 30-39:51669; 40-49:50511; 50-59:48332; 60-69:33380; 70-79:18270; 80+:15760; UNKNOWN:65","FEMALE:166473; MALE:152964; UNKNOWN:5306","9026","AI/AN:  12; ASIAN: 390; BLACK:2259; HISPANIC:1785; HN/PI:   9; OTHER:  48; UNKNOWN: 125; WHITE:4399","0-19:7; 20-29:34; 30-39:138; 40-49:305; 50-59:719; 60-69:1568; 70-79:2180; 80+:4076; UNKNOWN:0","FEMALE:4180; MALE:4847; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"10/13/20"
"Indiana","1503923; age_0-19:251945; age_20-29:283992; age_30-39:216455; age_40-49:194441; age_50-59:201890; age_60-69:174929; age_70-79:108237; age_80+:67372; age_Unknown:4662; gender_F:827241; gender_M:647422; gender_Unknown:29260; race_Asian:26818; race_Black or African American:116606; race_Other Race:188658; race_Unknown:215553; race_White:956288; eth_Hispanic or Latino:52252; eth_Not Hispanic or Latino:623362; eth_Unknown:828309","138104; eth_Hispanic or Latino:11536; eth_Not Hispanic or Latino:52985; eth_Unknown:73583",258,1563,3,"ASIAN: 1596; BLACK:12498; OTHER:19201; UNKNOWN:27753; WHITE:77056","0-19:18240; 20-29:27914; 30-39:20092; 40-49:20321; 50-59:19278; 60-69:14894; 70-79:9233; 80+:8032; UNKNOWN:100","FEMALE:72097; MALE:63911; UNKNOWN:2096","3595; eth_Hispanic or Latino:87; eth_Not Hispanic or Latino:1804; eth_Unknown:1704","ASIAN:  20; BLACK: 456; OTHER: 482; UNKNOWN: 254; WHITE:2383","0-19:2; 20-29:10; 30-39:28; 40-49:63; 50-59:183; 60-69:557; 70-79:910; 80+:1842; UNKNOWN:0","FEMALE:1733; MALE:1805; UNKNOWN:57",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2221; BEDS_ICU_OCCUPIED_COVID_19:382; BEDS_ICU_NO_OCCUPIED_COVID_19:1068; BEDS_AVAILABLE_ICU_BEDS_TOTAL:771; VENTS_TOTAL:2890; VENTS_ALL_USE_COVID_19:132; VENTS_NON_COVID_PTS_ON_VENTS:492; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2266; PCT_BEDS_ICU_OCCUPIED_COVID_19:17.2; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:48.09; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:34.71; PCT_VENTS_ALL_USE_COVID_19:4.57; PCT_VENTS_NON_COVID_PTS_ON_VENTS:17.02; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:78.41","10/12/20"
"Iowa","825550","100562; eth_hispanic:0.12; eth_non_hispanic:0.7; eth_unk:0.18",NA,NA,NA,"AI/AN:0.00; ASIAN:0.03; BLACK:0.05; HN/PI:0.00; OTHER:0.01; UNKNOWN:0.18; WHITE:0.72","0-17:0.09; 18-40:0.47; 41-60:0.27; 61-80:0.14; 80+:0.04","FEMALE:0.5; MALE:0.48; UNKNOWN:0.01","1481; eth_hispanic:0.0503; eth_non_hispanic:0.8179; eth_unk:0.1318","AI/AN:0.0034; ASIAN:0.0189; BLACK:0.0371; HN/PI:0.0088; OTHER:0.0047; UNKNOWN:0.1222; WHITE:0.8049","0-17:7e-04; 18-40:0.0155; 41-60:0.0912; 61-80:0.4024; 80+:0.4902","FEMALE:0.4727; MALE:0.5192; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"10/13/20"
"Kansas","572081","67862; eth_hispanic:15886; eth_non_hispanic:36284; eth_unk:15692",NA,NA,NA,"AI/AN:  521; ASIAN: 1593; BLACK: 4542; OTHER: 3986; UNKNOWN:11631; WHITE:45589","0-9:1977; 10-17:4319; 18-24:14136; 25-34:11917; 35-44:9519; 45-54:10261; 55-64:7521; 65-74:4227; 75-84:2338; 85+:1548; UNKNOWN:99","FEMALE:33618; MALE:33238; UNKNOWN:1006","771; eth_hispanic:102; eth_non_hispanic:592; eth_unk:77","AI/AN:  9; ASIAN: 16; BLACK: 90; OTHER: 53; UNKNOWN: 50; WHITE:553","0-9:0; 10-17:0; 18-24:3; 25-34:8; 35-44:34; 45-54:13; 55-64:85; 65-74:166; 75-84:207; 85+:255; UNKNOWN:NA","FEMALE:321; MALE:447; UNKNOWN:0",NA,"3239; eth_hispanic:780; eth_non_hispanic:2185; eth_unk:272","AI/AN:  25; ASIAN:  77; BLACK: 383; OTHER: 299; UNKNOWN: 174; WHITE:2279","0-9:33; 10-17:25; 18-24:99; 25-34:219; 35-44:441; 45-54:311; 55-64:600; 65-74:662; 75-84:530; 85+:317; UNKNOWN:0",NA,"manual",NA,"10/13/20"
"Kentucky","1591005","81694; eth_Hispanic:4865; eth_Non-Hispanic:47136; eth_Unknown:29693",NA,NA,NA,"AI/AN:  196; ASIAN:  849; BLACK: 6536; HN/PI:   72; MULTI:  410; OTHER: 2740; UNKNOWN:31152; WHITE:39739","0-9:3285; 10-19:9271; 20-29:15723; 30-39:11794; 40-49:11399; 50-59:10858; 60-69:8517; 70-79:5324; 80+:4057; UNKNOWN:1466","FEMALE:43463; MALE:37394; UNKNOWN:837","1269; eth_Hispanic:39; eth_Non-Hispanic:1073; eth_Unknown:157","AI/AN:  0; ASIAN: 12; BLACK:146; HN/PI:  0; MULTI:  7; OTHER: 27; UNKNOWN:109; WHITE:968","0-9:1; 10-19:0; 20-29:1; 30-39:8; 40-49:25; 50-59:77; 60-69:202; 70-79:328; 80+:627; UNKNOWN:0","FEMALE:677; MALE:592; UNKNOWN:0",NA,"6259; eth_Hispanic:427; eth_Non-Hispanic:4863; eth_Unknown:970","AI/AN:  14; ASIAN: 142; BLACK: 856; HN/PI:   5; MULTI:  47; OTHER: 221; UNKNOWN: 875; WHITE:4100","0-9:55; 10-19:104; 20-29:394; 30-39:520; 40-49:700; 50-59:965; 60-69:1204; 70-79:1188; 80+:1109; UNKNOWN:21","FEMALE:3271; MALE:2968; UNKNOWN:21","arcgis","icu_0-9:8; icu_10-19:10; icu_20-29:48; icu_30-39:98; icu_40-49:126; icu_50-59:253; icu_60-69:397; icu_70-79:385; icu_80+:268; icu_Unconfirmed:3; icu_F:721; icu_M:870; icu_U:5; recovered:4.59; total_icu:1596","10/13/20"
"Louisiana","2493134","172119",NA,NA,NA,"AI/AN:  449; ASIAN: 8630; BLACK:61464; HN/PI:  192; OTHER:15262; UNKNOWN:15156; WHITE:67159","0-17:16287; 18-29:38365; 30-39:27677; 40-49:25371; 50-59:24883; 60-69:19539; 70+:19791","FEMALE:0.55; MALE:0.44; UNKNOWN:0.01","5669; eth_Hispanic/Latino:2.70%; eth_Non-Hispanic/Latino:92.00%; eth_Unknown:5.30%","AI/AN:   5; ASIAN:  36; BLACK:2472; HN/PI:   7; OTHER:  28; UNKNOWN:   0; WHITE:2861","0-17:4; 18-29:23; 30-39:81; 40-49:175; 50-59:474; 60-69:991; 70+:3728","FEMALE:0.477; MALE:0.523; UNKNOWN:0","Asthma:3.40%; Cancer:6.64%; Cardiac Disease:20.43%; Chronic Kidney Disease:18.08%; Congestive Heart Failure:13.31%; Diabetes:31.13%; Hypertension:52.17%; Neurological:19.56%; Obesity:16.69%; Pulmonary:11.30%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1158; curr_vent:385; Beds_In Use:8816; Beds_Still Available:5145; Hospital Vents_In Use:439; Hospital Vents_Still Available:1912; ICU Beds_In Use:1124; ICU Beds_Still Available:526","10/12/20"
"Maine","489798","5752; eth_Not Hispanic or Latino:4675; eth_Unknown:859; eth_Hispanic or Latino:218",NA,NA,NA,"AI/AN:  14; ASIAN: 122; BLACK: 987; HN/PI:   3; MULTI:  27; OTHER: 152; UNKNOWN: 487; WHITE:3960","0-19:712; 20-29:948; 30-39:877; 40-49:802; 50-59:927; 60-69:663; 70-79:420; 80+:403","FEMALE:2945; MALE:2807","143; eth_Not Hispanic or Latino:119; eth_Unknown:22; eth_Hispanic or Latino:1","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN: 10; WHITE:128",NA,"FEMALE:74; MALE:69",NA,"463; eth_Not Hispanic or Latino:391; eth_Unknown:52; eth_Hispanic or Latino:11","AI/AN:  0; ASIAN: 12; BLACK: 44; HN/PI:  0; MULTI:  0; OTHER:  7; UNKNOWN: 17; WHITE:374",NA,"FEMALE:199; MALE:264","tableau and interactive webpage","Total Hospitalized:7; In Critical Care:5; On a Ventilator:0; Available Critical Care Beds:110; Total Critical Care Beds:385; Available Ventilators:243; Total Ventilators:318; Alternative Ventilators:444; recovered:4998","10/12/20"
"Maryland","2934933","132343",NA,NA,NA,"HISPANIC:28230; NH ASIAN: 2525; NH BLACK:41453; NH OTHER: 6119; NH WHITE:34191; UNKNOWN:19825","0-9:5048; 10-19:11539; 20-29:25068; 30-39:23751; 40-49:20994; 50-59:19294; 60-69:12937; 70-79:7662; 80+:6050","FEMALE:69773; MALE:62570","4012","HISPANIC: 458; NH ASIAN: 150; NH BLACK:1637; NH OTHER:  42; NH WHITE:1714; UNKNOWN:  11","0-9:0; 10-19:2; 20-29:25; 30-39:54; 40-49:127; 50-59:334; 60-69:652; 70-79:988; 80+:1828; UNKNOWN:2","FEMALE:1967; MALE:2045",NA,"16150",NA,NA,NA,"arcgis + webpage","Currently hospitalized:402; Acute care:300; Intensive care:102; Released from isolation:7744","10/13/20"
"Massachusetts","2443894","137565",NA,NA,NA,"HISPANIC:33029; NH ASIAN: 3202; NH BLACK:12896; NH OTHER: 9419; NH WHITE:44391; UNKNOWN:37475",NA,NA,"9413; Hosp_Yes:5074; Hosp_No:1578; Hosp_Unknown:2978; Preexist_Yes:4913; Preexist_No:91; Preexist_Unknown:4626","HISPANIC: 662; NH ASIAN: 237; NH BLACK: 771; NH OTHER: 620; NH WHITE:7283; UNKNOWN:  57",NA,"FEMALE:5211; MALE:4416",NA,"12899","HISPANIC:1912; NH ASIAN: 416; NH BLACK:1514; NH OTHER:1076; NH WHITE:6432; UNKNOWN:1549",NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:25214; facilities:388; Deaths.Reported.in.LTCFs:6209; Total.number.of.COVID.patients.in.hospital.today:514; Net.new.hospitalizations:13; X5.day.average.of.net.new.hospitalizations:6; ICU:87; Net.New.number.ICU:5; Total.number.intubated:27; Net.New.number.intubated:-5; Confirmed.COVID.19.hospitalizations:34; Suspected.COVID.19.hospitalizations:140","10/13/20"
"Michigan","4136648","152862; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:71%; eth1_Unknown:22%; eth2_Arab:5%; eth2_Non-Arab:56%; eth2_Unknown:39%",NA,NA,NA,"AI/AN:  685; ASIAN/PI: 2725; BLACK:27103; MULTI: 8993; OTHER: 8849; UNKNOWN:17117; WHITE:72153","0-9:2863; 10-19:12832; 20-29:26319; 30-39:19099; 40-49:19528; 50-59:20832; 60-69:16507; 70-79:10504; 80+:9045; UNKNOWN:96","FEMALE:71526; MALE:65831; UNKNOWN:268","7255; eth1_Hispanic/Latino:3%; eth1_Non-Hispanic Latino:86%; eth1_Unknown:12%; eth2_Arab:2%; eth2_Non-Arab:48%; eth2_Unknown:50%","AI/AN:  14; ASIAN/PI:  81; BLACK:2570; MULTI:  86; OTHER: 138; UNKNOWN: 161; WHITE:3809","0-9:0; 10-19:0; 20-29:11; 30-39:61; 40-49:214; 50-59:536; 60-69:1211; 70-79:1855; 80+:2971; UNKNOWN:0","FEMALE:3273; MALE:3586; UNKNOWN:0",NA,"999",NA,NA,NA,"webpage",NA,"10/13/20"
"Minnesota","1589752","113439",NA,NA,NA,"AI/AN:  974; ASIAN: 5891; BLACK:17656; HISPANIC:16494; HN/PI:  147; MULTI: 1382; OTHER: 1791; UNKNOWN:10630; WHITE:58474","0-4:2224; 5-9:2234; 10-14:3394; 15-19:10617; 20-24:14938; 25-29:11084; 30-34:10107; 35-39:9109; 40-44:8138; 45-49:7722; 50-54:7707; 55-59:7004; 60-64:5507; 65-69:3733; 70-74:2806; 75-79:2154; 80-84:1802; 85-89:1520; 90-94:1075; 95-99:470; 100+:83; UNKNOWN:NA","FEMALE:58524; MALE:54283; OTHER:11; UNKNOWN:621","2144","AI/AN:  39; ASIAN: 104; BLACK: 202; HISPANIC: 100; HN/PI:   2; MULTI:   0; OTHER:   6; UNKNOWN:  11; WHITE:1668","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:1; 25-29:3; 30-34:7; 35-39:10; 40-44:11; 45-49:22; 50-54:48; 55-59:69; 60-64:114; 65-69:147; 70-74:211; 75-79:230; 80-84:342; 85-89:367; 90-94:348; 95-99:176; 100+:37; UNKNOWN:0","FEMALE:1056; MALE:1050; OTHER:0; UNKNOWN:1",NA,"10732","AI/AN: 165; ASIAN: 663; BLACK:1671; HISPANIC:1123; HN/PI:   9; MULTI: 117; OTHER:  83; UNKNOWN: 360; WHITE:3996","0-4:80; 5-9:28; 10-14:40; 15-19:146; 20-24:270; 25-29:335; 30-34:396; 35-39:417; 40-44:426; 45-49:481; 50-54:637; 55-59:758; 60-64:768; 65-69:719; 70-74:683; 75-79:636; 80-84:585; 85-89:439; 90-94:241; 95-99:91; 100+:10; UNKNOWN:NA","FEMALE:4074; MALE:4100; OTHER:1; UNKNOWN:12","manual",NA,"10/13/2020"
