"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","4555443","512267; eth_Hispanic/ Latino:55161; eth_Non-Hispanic/ Latino:271179; eth_Unknown:126029",NA,NA,NA,"AI/AN:   336; ASIAN:  8916; BLACK:125144; HN/PI:   544; OTHER: 30431; UNKNOWN: 90935; WHITE:196063","0-0:1564; 01-04:5253; 05-09:8023; 10-17:29117; 18-29:109964; 30-39:73664; 40-49:70418; 50-59:65719; 60-69:44290; 70-79:25708; 80&OLDER:16044; UNKNOWN:2605","FEMALE:239501; MALE:206243; UNKNOWN:6625","9873; eth_Hispanic/ Latino:547; eth_Non-Hispanic/ Latino:8406; eth_Unknown:74","AI/AN:  10; ASIAN: 161; BLACK:3498; HN/PI:   7; OTHER: 210; UNKNOWN:  48; WHITE:5093","0-0:0; 01-04:1; 05-09:1; 10-17:5; 18-29:65; 30-39:146; 40-49:342; 50-59:831; 60-69:1796; 70-79:2484; 80&OLDER:3356; UNKNOWN:0","FEMALE:4316; MALE:4701; UNKNOWN:10",NA,"36461; eth_Hispanic/ Latino:4728; eth_Non-Hispanic/ Latino:28795; eth_Unknown:2938","AI/AN:   20; ASIAN:  651; BLACK:15179; HN/PI:   46; OTHER: 2836; UNKNOWN: 1749; WHITE:15980","0-0:90; 01-04:106; 05-09:78; 10-17:333; 18-29:2413; 30-39:3170; 40-49:4583; 50-59:6482; 60-69:7421; 70-79:6551; 80&OLDER:5175; UNKNOWN:59","FEMALE:18586; MALE:17711; UNKNOWN:164","webpage",NA,"12/09/20"
"Hawaii",NA,"18608",NA,NA,NA,"AI/AN:  NA; ASIAN:4208; BLACK: 302; HN/PI:5556; OTHER: 522; WHITE:1903","0-17:2243; 18-29:4080; 30-39:3358; 40-49:2805; 50-59:2558; 60-69:1798; 70-79:916; 80+:579","FEMALE:8746; MALE:9591","262","AI/AN: NA; ASIAN:146; BLACK:  5; HN/PI: 76; OTHER:  5; WHITE: 24","0-17:0; 18-29:2; 30-39:2; 40-49:7; 50-59:30; 60-69:46; 70-79:71; 80+:102","FEMALE:91; MALE:169",NA,"1329",NA,"0-17:17; 18-29:71; 30-39:117; 40-49:168; 50-59:228; 60-69:242; 70-79:192; 80+:124","FEMALE:536; MALE:623","manual",NA,"12/08/20"
"Idaho","750652","111893; eth_hispanic:0.113796216027812; eth_non_hispanic:0.388156542411053; eth_unk:55728",NA,NA,NA,"AI/AN:    0.012628136; ASIAN:    0.006318536; BLACK:    0.006121920; HN/PI:    0.002200000; MULTI:    0.080621665; OTHER:             NA; UNKNOWN:40525.000000000; WHITE:    0.529908037","0-4:1652; 5-12:3971; 13-17:6425; 0-17:NA; 18-29:29045; 30-39:18263; 40-49:17069; 50-59:14365; 60-69:10537; 70-79:6398; 80+:NA; 80-89:3077; 90-99:997; 100+:44","FEMALE:57805; MALE:52892","1074; eth_hispanic:113; eth_non_hispanic:931; eth_unk:NA","AI/AN: 18; ASIAN:  9; BLACK:  8; HN/PI: NA; MULTI: 18; OTHER: NA; UNKNOWN: NA; WHITE:990","0-4:NA; 5-12:NA; 13-17:NA; 0-17:0; 18-29:2; 30-39:6; 40-49:21; 50-59:37; 60-69:137; 70-79:288; 80+:564; 80-89:NA; 90-99:NA; 100+:NA","FEMALE:457; MALE:597",NA,"4448",NA,"0-4:NA; 5-12:NA; 13-17:NA; 0-17:91; 18-29:248; 30-39:292; 40-49:395; 50-59:533; 60-69:853; 70-79:1099; 80+:NA; 80-89:743; 90-99:190; 100+:4",NA,"manual","Percentages present. Manual entry.","12/08/20"
"Illinois","11274608; age_Unknown:627409; age_<20:1377465; age_20-29:2210622; age_30-39:1605922; age_40-49:1377356; age_50-59:1457718; age_60-69:1213872; age_70-79:724689; age_80+:679555; gender_Male:4456045; gender_Female:5906948; gender_Unknown/Left Blank:911615; race_White:3601931; race_Black:837275; race_Left Blank:5249653; race_Other:344498; race_Asian:415922; race_Hispanic:805187; race_NH/PI*:11332; race_AI/AN**:8810","804174",95825,7910,145,"AI/AN:   940; ASIAN: 15804; BLACK: 74582; HISPANIC:151950; HN/PI:   772; OTHER: 27636; UNKNOWN:260593; WHITE:271897","0-19:115144; 20-29:151859; 30-39:129426; 40-49:124616; 50-59:119832; 60-69:84021; 70-79:44746; 80+:34280; UNKNOWN:250","FEMALE:415639; MALE:376250; UNKNOWN:12285","13487","AI/AN:  18; ASIAN: 479; BLACK:2723; HISPANIC:2288; HN/PI:  13; OTHER:  83; UNKNOWN: 398; WHITE:7485","0-19:9; 20-29:42; 30-39:172; 40-49:391; 50-59:965; 60-69:2150; 70-79:3314; 80+:6444; UNKNOWN:0","FEMALE:6239; MALE:7248; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"12/08/20"
"Indiana","2338308; age_0-19:416270; age_20-29:427059; age_30-39:343778; age_40-49:309602; age_50-59:314977; age_60-69:266396; age_70-79:158359; age_80+:96846; age_Unknown:5021; gender_F:1272395; gender_M:1029942; gender_Unknown:35971; race_Asian:42247; race_Black or African American:173279; race_Other Race:265549; race_Unknown:294072; race_White:1563161; eth_Hispanic or Latino:88534; eth_Not Hispanic or Latino:1077037; eth_Unknown:1172737","392663; eth_Hispanic or Latino:26137; eth_Not Hispanic or Latino:188418; eth_Unknown:178108",573,5445,34,"ASIAN:  5027; BLACK: 26058; OTHER: 44336; UNKNOWN: 69436; WHITE:247806","0-19:54456; 20-29:73709; 30-39:58706; 40-49:59111; 50-59:57156; 60-69:43958; 70-79:25976; 80+:19464; UNKNOWN:127","FEMALE:208242; MALE:180678; UNKNOWN:3743","6109; eth_Hispanic or Latino:141; eth_Not Hispanic or Latino:3165; eth_Unknown:2803","ASIAN:  30; BLACK: 584; OTHER: 811; UNKNOWN: 407; WHITE:4277","0-19:5; 20-29:14; 30-39:45; 40-49:102; 50-59:292; 60-69:902; 70-79:1561; 80+:3187; UNKNOWN:1","FEMALE:2953; MALE:3090; UNKNOWN:66",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2178; BEDS_ICU_OCCUPIED_COVID_19:955; BEDS_ICU_NO_OCCUPIED_COVID_19:768; BEDS_AVAILABLE_ICU_BEDS_TOTAL:455; VENTS_TOTAL:2803; VENTS_ALL_USE_COVID_19:399; VENTS_NON_COVID_PTS_ON_VENTS:426; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:1978; PCT_BEDS_ICU_OCCUPIED_COVID_19:43.85; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:35.26; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:20.89; PCT_VENTS_ALL_USE_COVID_19:14.23; PCT_VENTS_NON_COVID_PTS_ON_VENTS:15.2; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:70.57","12/07/20"
"Iowa","1991755","246237; eth_hispanic:0.07; eth_non_hispanic:0.6; eth_unk:0.33",NA,NA,NA,"AI/AN:0.00; ASIAN:0.02; BLACK:0.03; HN/PI:0.00; OTHER:0.01; UNKNOWN:0.31; WHITE:0.63",NA,"FEMALE:0.52; MALE:0.46; UNKNOWN:0.02","2919; eth_hispanic:0.0308; eth_non_hispanic:0.9692; eth_unk:0","AI/AN:0.0038; ASIAN:0.0151; BLACK:0.0271; HN/PI:0.0007; OTHER:0.0106; UNKNOWN:0.0254; WHITE:0.9130","0-17:7e-04; 18-29:0.0021; 30-39:0.0089; 40-49:0.014; 50-59:0.05; 60-69:0.1339; 70-79:0.2186; 80+:0.5718","FEMALE:0.4779; MALE:0.5221; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"12/08/20"
"Kansas","861324","174025; eth_hispanic:27171; eth_non_hispanic:101398; eth_unk:45456",NA,NA,NA,"AI/AN:  1206; ASIAN:  3044; BLACK:  8937; OTHER: 10127; UNKNOWN: 32549; WHITE:118162","0-9:5705; 10-17:12498; 18-24:27142; 25-34:29436; 35-44:24708; 45-54:26927; 55-64:22003; 65-74:13135; 75-84:7146; 85+:5007; UNKNOWN:318","FEMALE:89427; MALE:82141; UNKNOWN:2457","1856; eth_hispanic:166; eth_non_hispanic:1478; eth_unk:212","AI/AN:  17; ASIAN:  26; BLACK: 129; OTHER: 127; UNKNOWN: 142; WHITE:1415","0-9:0; 10-17:0; 18-24:5; 25-34:13; 35-44:62; 45-54:22; 55-64:185; 65-74:340; 75-84:543; 85+:686; UNKNOWN:NA","FEMALE:804; MALE:1031; UNKNOWN:21",NA,"5509; eth_hispanic:985; eth_non_hispanic:4032; eth_unk:488","AI/AN:  44; ASIAN: 118; BLACK: 506; OTHER: 458; UNKNOWN: 315; WHITE:4064","0-9:56; 10-17:38; 18-24:136; 25-34:320; 35-44:672; 45-54:420; 55-64:979; 65-74:1187; 75-84:1051; 85+:646; UNKNOWN:0",NA,"manual",NA,"12/08/20"
"Kentucky",NA,"205668; eth_Hispanic:9854; eth_Non-Hispanic:137117; eth_Unknown:58697",NA,NA,NA,"AI/AN:   402; ASIAN:  2018; BLACK: 15114; HN/PI:   160; MULTI:   994; OTHER:  6962; UNKNOWN: 47936; WHITE:132082","0-9:7999; 10-19:21732; 20-29:38580; 30-39:30874; 40-49:30376; 50-59:29080; 60-69:22869; 70-79:14225; 80+:9818; UNKNOWN:115","FEMALE:108925; MALE:94669; UNKNOWN:2074","2102; eth_Hispanic:48; eth_Non-Hispanic:1812; eth_Unknown:242","AI/AN:   1; ASIAN:  15; BLACK: 202; HN/PI:   0; MULTI:  14; OTHER:  36; UNKNOWN: 161; WHITE:1673","0-9:1; 10-19:1; 20-29:1; 30-39:15; 40-49:38; 50-59:119; 60-69:343; 70-79:556; 80+:1028; UNKNOWN:1","FEMALE:1076; MALE:1026; UNKNOWN:1",NA,NA,NA,NA,NA,"arcgis","pod_Hospice:1; pod_Hospital:5; pod_Long-Term Living:3; pod_Residence:2; pod_Other:4","12/09/20"
"Louisiana","3760929","254562",NA,NA,NA,"AI/AN:   653; ASIAN: 11910; BLACK: 78152; HN/PI:   256; OTHER: 19534; UNKNOWN: 19127; WHITE:102492","0-4:5154; 5-17:22709; 18-29:55366; 30-39:40626; 40-49:37168; 50-59:36560; 60-69:28826; 70+:27885","FEMALE:0.55; MALE:0.44; UNKNOWN:0.01","6652; eth_Hispanic/Latino:2.70%; eth_Non-Hispanic/Latino:92.60%; eth_Unknown:4.70%","AI/AN:   7; ASIAN:  44; BLACK:2792; HN/PI:   8; OTHER:  27; UNKNOWN:   3; WHITE:3592","18-29:26; 30-39:93; 40-49:209; 50-59:560; 60-69:1206; 70+:4551; 0-17:7","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:4.16%; Cancer:8.46%; Cardiac Disease:26.19%; Chronic Kidney Disease:22.48%; Congestive Heart Failure:16.68%; Diabetes:37.77%; Hypertension:64.03%; Neurological:27.30%; Obesity:20.62%; Pulmonary:14.43%; None:4.30%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1516; curr_vent:165; Beds_In Use:9501; Beds_Still Available:4657; Hospital Vents_In Use:561; Hospital Vents_Still Available:1989; ICU Beds_In Use:1317; ICU Beds_Still Available:389","12/08/20"
"Maine","949437","14454; eth_Not Hispanic or Latino:11446; eth_Unknown:2678; eth_Hispanic or Latino:331",NA,NA,NA,"AI/AN:   47; ASIAN:  209; BLACK: 1266; HN/PI:    8; MULTI:   86; OTHER:  335; UNKNOWN: 1238; WHITE:11266","0-19:2050; 20-29:2588; 30-39:2087; 40-49:1844; 50-59:2190; 60-69:1692; 70-79:1070; 80+:934","FEMALE:7424; MALE:7031","246; eth_Not Hispanic or Latino:159; eth_Unknown:34; eth_Hispanic or Latino:1","AI/AN:  0; ASIAN:  0; BLACK:  5; HN/PI:  0; MULTI:  0; OTHER:  4; UNKNOWN: 16; WHITE:169",NA,"FEMALE:122; MALE:124",NA,"819; eth_Not Hispanic or Latino:622; eth_Unknown:64; eth_Hispanic or Latino:13","AI/AN:  2; ASIAN: 15; BLACK: 47; HN/PI:  0; MULTI:  1; OTHER: 15; UNKNOWN: 20; WHITE:599",NA,"FEMALE:350; MALE:469","tableau and interactive webpage",NA,"12/09/20"
"Maryland","4806845","222653",NA,NA,NA,"HISPANIC:40932; NH ASIAN: 4449; NH BLACK:65894; NH OTHER:10126; NH WHITE:69171; UNKNOWN:32081","0-9:9545; 10-19:19923; 20-29:42137; 30-39:39477; 40-49:34759; 50-59:33064; 60-69:21883; 70-79:12752; 80+:9113","FEMALE:117094; MALE:105559","4962","HISPANIC: 514; NH ASIAN: 175; NH BLACK:1906; NH OTHER:  49; NH WHITE:2263; UNKNOWN:  55","0-9:1; 10-19:3; 20-29:28; 30-39:61; 40-49:153; 50-59:399; 60-69:768; 70-79:1233; 80+:2313; UNKNOWN:3","FEMALE:2418; MALE:2544",NA,"22622",NA,NA,NA,"arcgis + webpage","Currently hospitalized:1715; Acute care:1299; Intensive care:416; Released from isolation:8833","12/09/20"
"Massachusetts","3530366","253649",NA,NA,NA,NA,"0-19:5891; 20-29:6876; 30-39:5713; 40-49:4739; 50-59:5026; 60-69:3394; 70-79:1790; 80+:1315",NA,"10833",NA,NA,NA,NA,"30213",NA,NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:28307; facilities:403; Deaths.Reported.in.LTCFs:6920; Total number of confirmed COVID patients in hospital today:1552; Net new number of confirmed COVID patients in hospital today:36; 7 day average of confirmed COVID hospitalizations:1412.71428571429; Confirmed ICU:310; Net New number ICU:8; Confirmed intubated:166; Net New number intubated:13","12/08/20"
"Michigan","7198366","443076; eth1_Hispanic/Latino:5.59%; eth1_Non-Hispanic Latino:67.07%; eth1_Unknown:27.33%; eth2_Arab:2.76%; eth2_Non-Arab:47.05%; eth2_Unknown:50.20%",NA,NA,NA,"AI/AN:  1971; ASIAN/PI:  6094; BLACK: 47151; MULTI: 16909; OTHER: 23869; UNKNOWN: 86484; WHITE:227761","0-9:10267; 10-19:37516; 20-29:77870; 30-39:61077; 40-49:60108; 50-59:64389; 60-69:48972; 70-79:29209; 80+:20478; UNKNOWN:353","FEMALE:209542; MALE:198909; UNKNOWN:1788","10625; eth1_Hispanic/Latino:2.66%; eth1_Non-Hispanic Latino:84.02%; eth1_Unknown:13.32%; eth2_Arab:1.78%; eth2_Non-Arab:51.56%; eth2_Unknown:46.67%","AI/AN:  30; ASIAN/PI: 101; BLACK:2813; MULTI: 159; OTHER: 239; UNKNOWN: 460; WHITE:6272","0-9:0; 10-19:0; 20-29:39; 30-39:72; 40-49:267; 50-59:712; 60-69:1654; 70-79:2760; 80+:4570; UNKNOWN:0","FEMALE:4709; MALE:5365; UNKNOWN:0",NA,"4064",NA,NA,NA,"webpage",NA,"12/09/20"
"Minnesota","4494494","356152",NA,NA,NA,"HISPANIC: 31672; HN/PI:   366; NH AI/AN:  3064; NH ASIAN: 14425; NH BLACK: 28678; NH MULTI:  4399; NH WHITE:229955; OTHER:  5055; UNKNOWN: 38538","0-4:6802; 5-9:8777; 10-14:13387; 15-19:28155; 20-24:37265; 25-29:32243; 30-34:29810; 35-39:28629; 40-44:26519; 45-49:25200; 50-54:25721; 55-59:25420; 60-64:20886; 65-69:14257; 70-74:10585; 75-79:7546; 80-84:5812; 85-89:4595; 90-94:3042; 95-99:1214; 100+:240; UNKNOWN:NA","FEMALE:182936; MALE:171682; OTHER:18; UNKNOWN:1516","4005","HISPANIC: 142; HN/PI:   2; NH AI/AN:  59; NH ASIAN: 149; NH BLACK: 236; NH MULTI:  NA; NH WHITE:3253; OTHER:  18; UNKNOWN: 105","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:2; 25-29:4; 30-34:9; 35-39:18; 40-44:17; 45-49:34; 50-54:73; 55-59:108; 60-64:181; 65-69:257; 70-74:371; 75-79:461; 80-84:648; 85-89:752; 90-94:674; 95-99:329; 100+:66; UNKNOWN:0","FEMALE:1824; MALE:1954; OTHER:0; UNKNOWN:6",NA,"22373","HISPANIC: 1654; HN/PI:   16; NH AI/AN:  297; NH ASIAN: 1049; NH BLACK: 2263; NH MULTI:  326; NH WHITE:10709; OTHER:  180; UNKNOWN: 1129","0-4:127; 5-9:55; 10-14:85; 15-19:256; 20-24:422; 25-29:558; 30-34:669; 35-39:700; 40-44:716; 45-49:870; 50-54:1181; 55-59:1454; 60-64:1650; 65-69:1725; 70-74:1826; 75-79:1683; 80-84:1558; 85-89:1206; 90-94:654; 95-99:207; 100+:20; UNKNOWN:NA","FEMALE:8490; MALE:9106; OTHER:1; UNKNOWN:26","manual",NA,"12/08/2020"
