"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Idaho","560939","74227; eth_hispanic:0.137699219960392; eth_non_hispanic:0.40209088337128; eth_unk:34160",NA,NA,NA,"AI/AN:    0.014172740; ASIAN:    0.006857343; BLACK:    0.007172700; HN/PI:    0.002457330; MULTI:    0.088754766; UNKNOWN:24839.000000000; WHITE:    0.545933420","0-4:1159; 5-12:2509; 13-17:4200; 0-17:NA; 18-29:20332; 30-39:12119; 40-49:11344; 50-59:9412; 60-69:6571; 70-79:3923; 80+:NA; 80-89:1951; 90-99:629; 100+:33","FEMALE:38753; MALE:35853","698; eth_hispanic:85; eth_non_hispanic:608; eth_unk:NA","AI/AN: 13; ASIAN:  6; BLACK:  5; MULTI: 14; OTHER: NA; UNKNOWN: NA; WHITE:655","0-4:NA; 5-12:NA; 13-17:NA; 0-17:0; 18-29:1; 30-39:5; 40-49:14; 50-59:26; 60-69:96; 70-79:181; 80+:375; 80-89:NA; 90-99:NA; 100+:NA","FEMALE:310; MALE:388",NA,"2926",NA,"0-4:NA; 5-12:NA; 13-17:NA; 0-17:64; 18-29:179; 30-39:210; 40-49:275; 50-59:363; 60-69:542; 70-79:695; 80+:NA; 80-89:471; 90-99:123; 100+:4",NA,"manual","Percentages present. Manual entry.","11/10/20"
"Illinois","8469064; age_Unknown:497430; age_<20:1029448; age_20-29:1657789; age_30-39:1184923; age_40-49:1014323; age_50-59:1084643; age_60-69:923906; age_70-79:565979; age_80+:510623; gender_Male:3354165; gender_Female:4380654; gender_Unknown/Left Blank:734245; race_White:2719618; race_Black:655462; race_Left Blank:3887170; race_Other:266586; race_Asian:314756; race_Hispanic:609643; race_NH/PI*:9236; race_AI/AN**:6593","498560",64760,10573,14,"AI/AN:   620; ASIAN: 10132; BLACK: 54601; HISPANIC:110076; HN/PI:   627; OTHER: 17310; UNKNOWN:138725; WHITE:166469","0-19:68099; 20-29:98440; 30-39:80448; 40-49:77248; 50-59:73859; 60-69:51019; 70-79:27351; 80+:21933; UNKNOWN:163","FEMALE:256327; MALE:234234; UNKNOWN:7999","10210","AI/AN:  15; ASIAN: 400; BLACK:2369; HISPANIC:1899; HN/PI:  10; OTHER:  52; UNKNOWN: 198; WHITE:5267","0-19:8; 20-29:38; 30-39:145; 40-49:324; 50-59:769; 60-69:1705; 70-79:2470; 80+:4751; UNKNOWN:0","FEMALE:4750; MALE:5460; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"11/09/20"
"Indiana","1823029; age_0-19:315691; age_20-29:337954; age_30-39:263858; age_40-49:236973; age_50-59:244436; age_60-69:210329; age_70-79:128489; age_80+:80460; age_Unknown:4839; gender_F:998106; gender_M:793334; gender_Unknown:31589; race_Asian:33105; race_Black or African American:138258; race_Other Race:214508; race_Unknown:242681; race_White:1194477; eth_Hispanic or Latino:65772; eth_Not Hispanic or Latino:791686; eth_Unknown:965571","214509; eth_Hispanic or Latino:16117; eth_Not Hispanic or Latino:92754; eth_Unknown:105638",184,4206,19,"ASIAN:  2662; BLACK: 16131; OTHER: 26325; UNKNOWN: 41032; WHITE:128359","0-19:28968; 20-29:41505; 30-39:31260; 40-49:31810; 50-59:30774; 60-69:23749; 70-79:14494; 80+:11840; UNKNOWN:109","FEMALE:112996; MALE:98836; UNKNOWN:2677","4418; eth_Hispanic or Latino:113; eth_Not Hispanic or Latino:2243; eth_Unknown:2062","ASIAN:  23; BLACK: 493; OTHER: 596; UNKNOWN: 298; WHITE:3008","0-19:2; 20-29:13; 30-39:36; 40-49:77; 50-59:221; 60-69:675; 70-79:1101; 80+:2293; UNKNOWN:0","FEMALE:2155; MALE:2203; UNKNOWN:60",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2159; BEDS_ICU_OCCUPIED_COVID_19:547; BEDS_ICU_NO_OCCUPIED_COVID_19:955; BEDS_AVAILABLE_ICU_BEDS_TOTAL:657; VENTS_TOTAL:2811; VENTS_ALL_USE_COVID_19:180; VENTS_NON_COVID_PTS_ON_VENTS:441; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2190; PCT_BEDS_ICU_OCCUPIED_COVID_19:25.34; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:44.23; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:30.43; PCT_VENTS_ALL_USE_COVID_19:6.4; PCT_VENTS_NON_COVID_PTS_ON_VENTS:15.69; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:77.91","11/08/20"
"Iowa","951228","161253; eth_hispanic:0.09; eth_non_hispanic:0.68; eth_unk:0.23",NA,NA,NA,"AI/AN:0.00; ASIAN:0.02; BLACK:0.04; HN/PI:0.00; OTHER:0.01; UNKNOWN:0.22; WHITE:0.70","0-17:0.09; 18-40:0.44; 41-60:0.28; 61-80:0.15; 80+:0.04","FEMALE:0.51; MALE:0.47; UNKNOWN:0.01","1872; eth_hispanic:0.0428; eth_non_hispanic:0.8238; eth_unk:0.1334","AI/AN:0.0027; ASIAN:0.0171; BLACK:0.0321; HN/PI:0.0069; OTHER:0.0043; UNKNOWN:0.1213; WHITE:0.8157","0-17:5e-04; 18-40:0.0155; 41-60:0.0855; 61-80:0.4049; 80+:0.4936","FEMALE:0.4626; MALE:0.5283; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"11/10/20"
"Kansas","689982","103553; eth_hispanic:20088; eth_non_hispanic:58188; eth_unk:25277",NA,NA,NA,"AI/AN:  775; ASIAN: 2044; BLACK: 6136; OTHER: 6010; UNKNOWN:18159; WHITE:70429","0-9:3079; 10-17:6936; 18-24:18702; 25-34:18081; 35-44:14619; 45-54:15867; 55-64:12406; 65-74:7100; 75-84:3922; 85+:2624; UNKNOWN:217","FEMALE:51824; MALE:50108; UNKNOWN:1621","1181; eth_hispanic:127; eth_non_hispanic:911; eth_unk:143","AI/AN: 14; ASIAN: 20; BLACK:108; OTHER: 86; UNKNOWN: 89; WHITE:864","0-9:0; 10-17:0; 18-24:3; 25-34:10; 35-44:43; 45-54:16; 55-64:128; 65-74:229; 75-84:337; 85+:415; UNKNOWN:NA","FEMALE:502; MALE:661; UNKNOWN:18",NA,"4138; eth_hispanic:874; eth_non_hispanic:2908; eth_unk:354","AI/AN:  35; ASIAN:  92; BLACK: 434; OTHER: 369; UNKNOWN: 219; WHITE:2987","0-9:44; 10-17:29; 18-24:119; 25-34:266; 35-44:528; 45-54:360; 55-64:754; 65-74:862; 75-84:739; 85+:435; UNKNOWN:0",NA,"manual",NA,"11/10/20"
"Kentucky",NA,"122567; eth_Hispanic:8081; eth_Non-Hispanic:83075; eth_Unknown:31411",NA,NA,NA,"AI/AN:  272; ASIAN: 1410; BLACK:10179; HN/PI:  126; MULTI:  676; OTHER: 4206; UNKNOWN:26951; WHITE:78747","0-9:4985; 10-19:13803; 20-29:23762; 30-39:17933; 40-49:17567; 50-59:16734; 60-69:13301; 70-79:8364; 80+:6058; UNKNOWN:60","FEMALE:65343; MALE:56406; UNKNOWN:818","1576; eth_Hispanic:43; eth_Non-Hispanic:1370; eth_Unknown:163","AI/AN:   0; ASIAN:  13; BLACK: 173; HN/PI:   0; MULTI:  11; OTHER:  32; UNKNOWN: 108; WHITE:1239","0-9:1; 10-19:0; 20-29:1; 30-39:10; 40-49:29; 50-59:93; 60-69:242; 70-79:420; 80+:780; UNKNOWN:0","FEMALE:824; MALE:752; UNKNOWN:1",NA,NA,NA,NA,NA,"arcgis","pod_Hospice:1; pod_Hospital:5; pod_Long-Term Living:3; pod_Residence:2; pod_Other:4","11/09/20"
"Louisiana","2898949","188352",NA,NA,NA,"AI/AN:  510; ASIAN: 9636; BLACK:65651; HN/PI:  208; OTHER:16194; UNKNOWN:15644; WHITE:75411","0-4:3820; 5-17:14763; 18-29:41566; 30-39:30073; 40-49:27698; 50-59:27144; 60-69:21454; 70+:21623","FEMALE:0.55; MALE:0.44; UNKNOWN:0.01","6048; eth_Hispanic/Latino:2.70%; eth_Non-Hispanic/Latino:92.10%; eth_Unknown:5.20%","AI/AN:   6; ASIAN:  39; BLACK:2586; HN/PI:   7; OTHER:  26; UNKNOWN:   8; WHITE:3068","18-29:25; 30-39:83; 40-49:186; 50-59:498; 60-69:1064; 70+:3957; 0-17:6","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:3.41%; Cancer:6.71%; Cardiac Disease:20.68%; Chronic Kidney Disease:17.96%; Congestive Heart Failure:13.33%; Diabetes:30.88%; Hypertension:51.75%; Neurological:21.98%; Obesity:16.50%; Pulmonary:11.43%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:652; curr_vent:71; Beds_In Use:9082; Beds_Still Available:4922; Hospital Vents_In Use:522; Hospital Vents_Still Available:1879; ICU Beds_In Use:1175; ICU Beds_Still Available:488","11/09/20"
"Maine","697545","7888; eth_Not Hispanic or Latino:6320; eth_Unknown:1323; eth_Hispanic or Latino:245",NA,NA,NA,"AI/AN:  26; ASIAN: 140; BLACK:1031; HN/PI:   4; MULTI:  46; OTHER: 202; UNKNOWN: 717; WHITE:5722","0-19:1009; 20-29:1374; 30-39:1207; 40-49:1065; 50-59:1250; 60-69:896; 70-79:586; 80+:501","FEMALE:4019; MALE:3869","153; eth_Not Hispanic or Latino:125; eth_Unknown:22; eth_Hispanic or Latino:1","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN: 10; WHITE:134",NA,"FEMALE:80; MALE:73",NA,"532; eth_Not Hispanic or Latino:432; eth_Unknown:51; eth_Hispanic or Latino:12","AI/AN:  0; ASIAN: 12; BLACK: 45; HN/PI:  0; MULTI:  1; OTHER:  9; UNKNOWN: 16; WHITE:412",NA,"FEMALE:233; MALE:299","tableau and interactive webpage",NA,"11/09/20"
"Maryland","3678109","155371",NA,NA,NA,"HISPANIC:32302; NH ASIAN: 2983; NH BLACK:47474; NH OTHER: 7256; NH WHITE:42622; UNKNOWN:22734","0-9:6176; 10-19:13754; 20-29:29618; 30-39:27996; 40-49:24568; 50-59:22612; 60-69:15163; 70-79:8798; 80+:6686","FEMALE:81737; MALE:73634","4221","HISPANIC: 476; NH ASIAN: 154; NH BLACK:1696; NH OTHER:  45; NH WHITE:1829; UNKNOWN:  21","0-9:0; 10-19:3; 20-29:25; 30-39:60; 40-49:135; 50-59:348; 60-69:678; 70-79:1039; 80+:1931; UNKNOWN:2","FEMALE:2071; MALE:2150",NA,"17833",NA,NA,NA,"arcgis + webpage","Currently hospitalized:707; Acute care:539; Intensive care:168; Released from isolation:8297","11/09/20"
"Massachusetts","2911448","167929",NA,NA,NA,NA,"0-19:2834; 20-29:2734; 30-39:2676; 40-49:2240; 50-59:1950; 60-69:1401; 70-79:669; 80+:425",NA,"9936",NA,NA,NA,NA,"0",NA,NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:25985; facilities:393; Deaths.Reported.in.LTCFs:6494; Total number of confirmed COVID patients in hospital today:588; Net new number of confirmed COVID patients in hospital today:20; 7 day average of confirmed COVID hospitalizations:527; Confirmed ICU:143; Net New number ICU:-1; Confirmed intubated:66; Net New number intubated:4","11/09/20"
"Michigan","5413888","238308; eth1_Hispanic/Latino:6.75%; eth1_Non-Hispanic Latino:70.83%; eth1_Unknown:22.42%; eth2_Arab:3.58%; eth2_Non-Arab:54.61%; eth2_Unknown:41.81%",NA,NA,NA,"AI/AN:  1108; ASIAN/PI:  3784; BLACK: 32216; MULTI: 12051; OTHER: 13311; UNKNOWN: 32482; WHITE:121769","0-9:5058; 10-19:20409; 20-29:41559; 30-39:30987; 40-49:30945; 50-59:33178; 60-69:25870; 70-79:15990; 80+:12527; UNKNOWN:198","FEMALE:111929; MALE:104094; UNKNOWN:698","8008; eth1_Hispanic/Latino:2.55%; eth1_Non-Hispanic Latino:85.34%; eth1_Unknown:12.11%; eth2_Arab:2.03%; eth2_Non-Arab:49.66%; eth2_Unknown:48.31%","AI/AN:  17; ASIAN/PI:  87; BLACK:2618; MULTI:  95; OTHER: 156; UNKNOWN: 217; WHITE:4379","0-9:0; 10-19:0; 20-29:18; 30-39:63; 40-49:228; 50-59:576; 60-69:1300; 70-79:2055; 80+:3329; UNKNOWN:0","FEMALE:3570; MALE:3999; UNKNOWN:0",NA,"2800",NA,NA,NA,"webpage",NA,"11/09/20"
"Minnesota","3103434","184788",NA,NA,NA,"HISPANIC: 20972; HN/PI:   205; NH AI/AN:  1617; NH ASIAN:  8391; NH BLACK: 21297; NH MULTI:  2016; NH WHITE:107556; OTHER:  2621; UNKNOWN: 20113","0-4:3445; 5-9:3918; 10-14:5995; 15-19:15612; 20-24:21961; 25-29:17776; 30-34:16157; 35-39:15048; 40-44:13611; 45-49:12951; 50-54:12933; 55-59:12409; 60-64:9841; 65-69:6639; 70-74:5008; 75-79:3696; 80-84:2926; 85-89:2424; 90-94:1638; 95-99:673; 100+:122; UNKNOWN:NA","FEMALE:95000; MALE:88957; OTHER:16; UNKNOWN:815","2675","HISPANIC: 111; HN/PI:   2; NH AI/AN:  44; NH ASIAN: 117; NH BLACK: 213; NH MULTI:  NA; NH WHITE:2127; OTHER:   6; UNKNOWN:  41","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:1; 25-29:3; 30-34:9; 35-39:11; 40-44:13; 45-49:27; 50-54:53; 55-59:85; 60-64:140; 65-69:172; 70-74:244; 75-79:291; 80-84:422; 85-89:490; 90-94:445; 95-99:222; 100+:46; UNKNOWN:0","FEMALE:1261; MALE:1292; OTHER:0; UNKNOWN:2",NA,"14619","HISPANIC:1337; HN/PI:  10; NH AI/AN: 202; NH ASIAN: 793; NH BLACK:1887; NH MULTI: 154; NH WHITE:5948; OTHER: 109; UNKNOWN: 576","0-4:94; 5-9:38; 10-14:54; 15-19:187; 20-24:324; 25-29:399; 30-34:479; 35-39:503; 40-44:523; 45-49:615; 50-54:809; 55-59:983; 60-64:1043; 65-69:1003; 70-74:1013; 75-79:936; 80-84:846; 85-89:672; 90-94:364; 95-99:116; 100+:15; UNKNOWN:NA","FEMALE:5385; MALE:5616; OTHER:1; UNKNOWN:14","manual",NA,"11/10/2020"
