"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","2910833","316306; eth_Hispanic/Latino:40622; eth_Non-Hispanic/Latino:163179; eth_Unknown:112505",NA,NA,NA,"AI/AN:   232; ASIAN:  5115; BLACK: 83484; HN/PI:   383; OTHER: 23282; UNKNOWN: 86318; WHITE:117492","0-0:1157; 1-4:3643; 5-9:5257; 10-17:18497; 18-29:79873; 30-39:51895; 40-49:49323; 50-59:45363; 60-69:30330; 70-79:17615; 80+:11671; UNKNOWN:1682","FEMALE:165923; MALE:142378; UNKNOWN:8005","6994; eth_Hispanic/Latino:429; eth_Non-Hispanic/Latino:6469; eth_Unknown:96","AI/AN:   7; ASIAN: 130; BLACK:2879; HN/PI:   6; OTHER: 174; UNKNOWN:  90; WHITE:3708","0-0:0; 1-4:1; 5-9:1; 10-17:4; 18-29:55; 30-39:121; 40-49:270; 50-59:657; 60-69:1364; 70-79:1885; 80+:2634; UNKNOWN:2","FEMALE:3364; MALE:3625; UNKNOWN:5","Unknown:1253; No:1616; Yes:4125","28339",NA,"0-0:66; 1-4:81; 5-9:57; 10-17:247; 18-29:1890; 30-39:2569; 40-49:3666; 50-59:5116; 60-69:5744; 70-79:4875; 80+:3977; UNKNOWN:51",NA,"webpage",NA,"09/29/20"
"Hawaii",NA,"12203",NA,NA,NA,"AI/AN:   0; ASIAN:2316; BLACK: 164; HN/PI:2691; MULTI:   0; OTHER: 354; UNKNOWN:   0; WHITE:1048","0-17:1278; 18-29:2522; 30-39:2215; 40-49:1854; 50-59:1711; 60-69:1255; 70-79:642; 80+:384","FEMALE:5713; MALE:6148; UNKNOWN:0","132",NA,"0-17:0; 18-29:0; 30-39:1; 40-49:5; 50-59:14; 60-69:22; 70-79:38; 80+:46","FEMALE:42; MALE:84; UNKNOWN:0",NA,"819",NA,"0-17:5; 18-29:38; 30-39:62; 40-49:97; 50-59:140; 60-69:150; 70-79:127; 80+:93","FEMALE:328; MALE:384; UNKNOWN:0","manual",NA,"09/29/20"
"Idaho","304891","40923; eth_hispanic:0.184688317083303; eth_non_hispanic:0.364098428756445; eth_unk:18862",NA,NA,NA,"AI/AN:    0.014490629; ASIAN:    0.007257532; BLACK:    0.008968062; HN/PI:    0.002639103; MULTI:    0.032426753; OTHER:    0.101947560; UNKNOWN:13950.000000000; WHITE:    0.491166337","0-17:4135; 18-29:11745; 30-39:6982; 40-49:6241; 50-59:5085; 60-69:3311; 70-79:1972; 80+:1416","FEMALE:20741; MALE:19771","NA; eth_hispanic:56; eth_non_hispanic:401; eth_unk:NA","AI/AN:  0; ASIAN:  3; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN:  0; WHITE:437","0-17:0; 18-29:0; 30-39:2; 40-49:9; 50-59:18; 60-69:59; 70-79:112; 80+:260","FEMALE:201; MALE:259",NA,"1832",NA,NA,NA,"manual","Percentages present. Manual entry.","09/29/20"
"Illinois","5566276; age_Unknown:270937; age_<20:624468; age_20-29:1042388; age_30-39:790602; age_40-49:688252; age_50-59:746395; age_60-69:646448; age_70-79:405065; age_80+:351721; gender_Male:2222216; gender_Female:2886207; gender_Unknown/Left Blank:457853; race_White:1755890; race_Black:459374; race_Left Blank:2585913; race_Other:190605; race_Asian:177941; race_Hispanic:385851; race_NH/PI*:6280; race_AI/AN**:4422","291001",45624,1362,23,"AI/AN:  369; ASIAN: 6536; BLACK:39533; HISPANIC:74598; HN/PI:  519; OTHER:10449; UNKNOWN:73309; WHITE:85688","0-19:36828; 20-29:58593; 30-39:46312; 40-49:45596; 50-59:43383; 60-69:29626; 70-79:16230; 80+:14367; UNKNOWN:66","FEMALE:149166; MALE:136871; UNKNOWN:4964","8637","AI/AN:  12; ASIAN: 381; BLACK:2224; HISPANIC:1735; HN/PI:  10; OTHER:  47; UNKNOWN: 110; WHITE:4118","0-19:7; 20-29:34; 30-39:135; 40-49:293; 50-59:696; 60-69:1514; 70-79:2079; 80+:3879; UNKNOWN:0","FEMALE:3990; MALE:4646; UNKNOWN:1",NA,NA,NA,NA,NA,"webpage",NA,"09/29/20"
"Indiana","1371355; age_0-19:224704; age_20-29:261353; age_30-39:197956; age_40-49:178076; age_50-59:184665; age_60-69:159499; age_70-79:98823; age_80+:61612; age_Unknown:4667; gender_F:756103; gender_M:587629; gender_Unknown:27623; race_Asian:24200; race_Black or African American:107708; race_Other Race:171342; race_Unknown:204202; race_White:863903; eth_Hispanic or Latino:47013; eth_Not Hispanic or Latino:559382; eth_Unknown:764960","119066; eth_Hispanic or Latino:10314; eth_Not Hispanic or Latino:44215; eth_Unknown:64537",233,760,3,"ASIAN: 1350; BLACK:11382; OTHER:17126; UNKNOWN:24830; WHITE:64378","0-19:15595; 20-29:24644; 30-39:17383; 40-49:17701; 50-59:16489; 60-69:12519; 70-79:7724; 80+:6916; UNKNOWN:95","FEMALE:61965; MALE:55203; UNKNOWN:1898","3385; eth_Hispanic or Latino:79; eth_Not Hispanic or Latino:1711; eth_Unknown:1595","ASIAN:  18; BLACK: 445; OTHER: 448; UNKNOWN: 245; WHITE:2229","0-19:2; 20-29:10; 30-39:26; 40-49:61; 50-59:175; 60-69:527; 70-79:857; 80+:1727; UNKNOWN:0","FEMALE:1626; MALE:1702; UNKNOWN:57",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2307; BEDS_ICU_OCCUPIED_COVID_19:288; BEDS_ICU_NO_OCCUPIED_COVID_19:1074; BEDS_AVAILABLE_ICU_BEDS_TOTAL:945; VENTS_TOTAL:2896; VENTS_ALL_USE_COVID_19:94; VENTS_NON_COVID_PTS_ON_VENTS:430; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2372; PCT_BEDS_ICU_OCCUPIED_COVID_19:12.48; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:46.55; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:40.96; PCT_VENTS_ALL_USE_COVID_19:3.25; PCT_VENTS_NON_COVID_PTS_ON_VENTS:14.85; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:81.91","09/28/20"
"Iowa","759040","87392; eth_hispanic:0.13; eth_non_hispanic:0.7; eth_unk:0.17",NA,NA,NA,"AI/AN:0.01; ASIAN:0.03; BLACK:0.06; HN/PI:0.00; OTHER:0.02; UNKNOWN:0.18; WHITE:0.70","0-17:0.08; 18-40:0.48; 41-60:0.27; 61-80:0.13; 80+:0.04","FEMALE:0.5; MALE:0.49; UNKNOWN:0.01","1324; eth_hispanic:0.0556; eth_non_hispanic:0.8221; eth_unk:0.1224","AI/AN:0.0038; ASIAN:0.0204; BLACK:0.0385; HN/PI:0.0098; OTHER:0.0045; UNKNOWN:0.1125; WHITE:0.8104","0-17:8e-04; 18-40:0.0166; 41-60:0.0921; 61-80:0.4079; 80+:0.4826","FEMALE:0.4758; MALE:0.5181; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"09/29/20"
"Kansas","513909","58629; eth_hispanic:14637; eth_non_hispanic:30491; eth_unk:13501",NA,NA,NA,"AI/AN:  439; ASIAN: 1483; BLACK: 4111; OTHER: 3412; UNKNOWN:10077; WHITE:39107","0-9:1698; 10-17:3687; 18-24:12677; 25-34:10416; 35-44:8234; 45-54:8980; 55-64:6361; 65-74:3440; 75-84:1840; 85+:1232; UNKNOWN:64","FEMALE:28837; MALE:28872; UNKNOWN:920","637; eth_hispanic:92; eth_non_hispanic:492; eth_unk:53","AI/AN:  7; ASIAN: 14; BLACK: 86; OTHER: 42; UNKNOWN: 35; WHITE:453","0-9:0; 10-17:0; 18-24:3; 25-34:7; 35-44:31; 45-54:11; 55-64:75; 65-74:132; 75-84:165; 85+:213; UNKNOWN:NA","FEMALE:265; MALE:370; UNKNOWN:0",NA,"2852; eth_hispanic:719; eth_non_hispanic:1903; eth_unk:230","AI/AN:  21; ASIAN:  69; BLACK: 352; OTHER: 264; UNKNOWN: 142; WHITE:2004","0-9:33; 10-17:22; 18-24:87; 25-34:194; 35-44:405; 45-54:286; 55-64:533; 65-74:567; 75-84:452; 85+:273; UNKNOWN:0",NA,"manual",NA,"09/29/20"
"Kentucky","1362929","67859; eth_Hispanic:4666; eth_Non-Hispanic:38410; eth_Unknown:24783",NA,NA,NA,"AI/AN:  164; ASIAN:  720; BLACK: 5520; HN/PI:   67; MULTI:  322; OTHER: 2380; UNKNOWN:21253; WHITE:37433","0-9:2724; 10-19:7748; 20-29:13345; 30-39:10133; 40-49:9770; 50-59:9158; 60-69:7136; 70-79:4411; 80+:3398; UNKNOWN:36","FEMALE:35916; MALE:31374; UNKNOWN:569","1170; eth_Hispanic:37; eth_Non-Hispanic:995; eth_Unknown:138","AI/AN:  0; ASIAN: 12; BLACK:137; HN/PI:  0; MULTI:  7; OTHER: 20; UNKNOWN:100; WHITE:894","0-9:1; 10-19:0; 20-29:0; 30-39:6; 40-49:24; 50-59:74; 60-69:180; 70-79:303; 80+:582; UNKNOWN:0","FEMALE:627; MALE:543; UNKNOWN:0",NA,"5250; eth_Hispanic:371; eth_Non-Hispanic:4154; eth_Unknown:725","AI/AN:  13; ASIAN: 133; BLACK: 680; HN/PI:   4; MULTI:  37; OTHER: 171; UNKNOWN: 529; WHITE:3683","0-9:49; 10-19:87; 20-29:330; 30-39:434; 40-49:592; 50-59:809; 60-69:1017; 70-79:994; 80+:938; UNKNOWN:0","FEMALE:2738; MALE:2503; UNKNOWN:9","arcgis","icu_0-9:8; icu_10-19:10; icu_20-29:48; icu_30-39:94; icu_40-49:120; icu_50-59:244; icu_60-69:377; icu_70-79:364; icu_80+:255; icu_Unconfirmed:0; icu_F:687; icu_M:830; icu_U:3; recovered:4.24; total_icu:1520","09/29/20"
"Louisiana","2324672","165624",NA,NA,NA,"AI/AN:  430; ASIAN: 8036; BLACK:59447; HN/PI:  183; OTHER:14771; UNKNOWN:15156; WHITE:63233","0-17:15324; 18-29:36988; 30-39:26758; 40-49:24482; 50-59:23988; 60-69:18751; 70+:19126","FEMALE:0.56; MALE:0.44; UNKNOWN:0","5490; eth_Hispanic/Latino:2.60%; eth_Non-Hispanic/Latino:91.90%; eth_Unknown:5.50%","AI/AN:   4; ASIAN:  35; BLACK:2417; HN/PI:   7; OTHER:  31; UNKNOWN:   0; WHITE:2725","0-17:4; 18-29:24; 30-39:82; 40-49:172; 50-59:455; 60-69:958; 70+:3613","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:3.47%; Cancer:6.66%; Cardiac Disease:20.62%; Chronic Kidney Disease:18.55%; Congestive Heart Failure:13.61%; Diabetes:31.76%; Hypertension:53.15%; Neurological:19.80%; Obesity:17.06%; Pulmonary:11.53%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1158; curr_vent:385; Beds_In Use:9094; Beds_Still Available:4869; ICU Beds_In Use:1168; ICU Beds_Still Available:548","09/29/20"
"Maine","426889","5337; eth_Not Hispanic or Latino:4317; eth_Unknown:816; eth_Hispanic or Latino:204",NA,NA,NA,"AI/AN:  14; ASIAN: 118; BLACK: 978; HN/PI:   3; MULTI:  26; OTHER: 144; UNKNOWN: 469; WHITE:3585","0-19:625; 20-29:890; 30-39:818; 40-49:762; 50-59:851; 60-69:615; 70-79:393; 80+:383","FEMALE:2746; MALE:2591","141; eth_Not Hispanic or Latino:114; eth_Unknown:20; eth_Hispanic or Latino:0","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN:  9; WHITE:121",NA,"FEMALE:74; MALE:67",NA,"447; eth_Not Hispanic or Latino:364; eth_Unknown:52; eth_Hispanic or Latino:11","AI/AN:  0; ASIAN: 12; BLACK: 42; HN/PI:  0; MULTI:  0; OTHER:  7; UNKNOWN: 15; WHITE:351",NA,"FEMALE:193; MALE:254","tableau and interactive webpage","Total Hospitalized:8; In Critical Care:5; On a Ventilator:1; Available Critical Care Beds:103; Total Critical Care Beds:382; Available Ventilators:249; Total Ventilators:318; Alternative Ventilators:444; recovered:4629","09/29/20"
"Maryland","2588690","124311",NA,NA,NA,"HISPANIC:26902; NH ASIAN: 2354; NH BLACK:39382; NH OTHER: 5705; NH WHITE:31172; UNKNOWN:18796","0-9:4635; 10-19:10483; 20-29:23471; 30-39:22484; 40-49:19865; 50-59:18153; 60-69:12137; 70-79:7231; 80+:5852","FEMALE:65662; MALE:58649","3946","HISPANIC: 452; NH ASIAN: 149; NH BLACK:1609; NH OTHER:  42; NH WHITE:1679; UNKNOWN:  15","0-9:0; 10-19:2; 20-29:24; 30-39:54; 40-49:125; 50-59:327; 60-69:640; 70-79:974; 80+:1798; UNKNOWN:2","FEMALE:1933; MALE:2013",NA,"15460",NA,NA,NA,"arcgis + webpage","Currently hospitalized:344; Acute care:265; Intensive care:79; Released from isolation:7509","09/29/20"
"Massachusetts","2219798","129243",NA,NA,NA,"HISPANIC:30338; NH ASIAN: 2956; NH BLACK:12413; NH OTHER: 8482; NH WHITE:41521; UNKNOWN:35874",NA,NA,"Hosp_Yes:4985; Hosp_No:1543; Hosp_Unknown:2895; Preexist_Yes:4796; Preexist_No:88; Preexist_Unknown:4539","HISPANIC: 650; NH ASIAN: 234; NH BLACK: 764; NH OTHER: 601; NH WHITE:7118; UNKNOWN:  56",NA,"FEMALE:5103; MALE:4318",NA,"12667","HISPANIC:1860; NH ASIAN: 402; NH BLACK:1501; NH OTHER:1035; NH WHITE:6313; UNKNOWN:1556",NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:24874; facilities:384; Deaths.Reported.in.LTCFs:6050; Total.number.of.COVID.patients.in.hospital.today:444; Net.new.hospitalizations:26; X5.day.average.of.net.new.hospitalizations:13.8; ICU:107; Net.New.number.ICU:22; Total.number.intubated:27; Net.New.number.intubated:-4; Confirmed.COVID.19.hospitalizations:31; Suspected.COVID.19.hospitalizations:140",NA
"Michigan","3653724","136820; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:69%; eth1_Unknown:23%; eth2_Arab:5%; eth2_Non-Arab:53%; eth2_Unknown:42%",NA,NA,NA,"AI/AN:  580; ASIAN/PI: 2425; BLACK:26095; MULTI: 8354; OTHER: 8087; UNKNOWN:16016; WHITE:62003","0-9:2503; 10-19:11203; 20-29:23561; 30-39:17123; 40-49:17606; 50-59:18679; 60-69:14873; 70-79:9518; 80+:8404; UNKNOWN:90","FEMALE:64305; MALE:59035; UNKNOWN:220","7072; eth1_Hispanic/Latino:3%; eth1_Non-Hispanic Latino:85%; eth1_Unknown:12%; eth2_Arab:2%; eth2_Non-Arab:47%; eth2_Unknown:51%","AI/AN:  13; ASIAN/PI:  80; BLACK:2544; MULTI:  84; OTHER: 129; UNKNOWN: 159; WHITE:3684","0-9:0; 10-19:0; 20-29:22; 30-39:63; 40-49:208; 50-59:528; 60-69:1186; 70-79:1811; 80+:2875; UNKNOWN:0","FEMALE:3188; MALE:3505; UNKNOWN:0",NA,"650",NA,NA,NA,"webpage",NA,"09/29/20"
"Minnesota","1397865","97638",NA,NA,NA,"AI/AN:  830; ASIAN: 5168; BLACK:16799; HISPANIC:15179; HN/PI:  133; MULTI: 1224; OTHER: 1590; UNKNOWN: 9041; WHITE:47674","0-4:1926; 5-9:1876; 10-14:2850; 15-19:9296; 20-24:13346; 25-29:9602; 30-34:8724; 35-39:7857; 40-44:7010; 45-49:6703; 50-54:6624; 55-59:5894; 60-64:4530; 65-69:3036; 70-74:2285; 75-79:1807; 80-84:1520; 85-89:1311; 90-94:939; 95-99:421; 100+:75; UNKNOWN:NA","FEMALE:50340; MALE:46700; OTHER:11; UNKNOWN:587","2015","AI/AN:  37; ASIAN:  94; BLACK: 193; HISPANIC:  96; HN/PI:   2; MULTI:   0; OTHER:   7; UNKNOWN:  12; WHITE:1560","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:1; 25-29:3; 30-34:7; 35-39:10; 40-44:11; 45-49:20; 50-54:46; 55-59:67; 60-64:107; 65-69:134; 70-74:199; 75-79:211; 80-84:328; 85-89:346; 90-94:320; 95-99:169; 100+:35; UNKNOWN:0","FEMALE:1006; MALE:981; OTHER:0; UNKNOWN:1",NA,"9657","AI/AN: 156; ASIAN: 614; BLACK:1601; HISPANIC:1052; HN/PI:   9; MULTI: 106; OTHER:  82; UNKNOWN: 326; WHITE:3389","0-4:74; 5-9:26; 10-14:37; 15-19:132; 20-24:252; 25-29:303; 30-34:365; 35-39:381; 40-44:392; 45-49:444; 50-54:590; 55-59:695; 60-64:694; 65-69:629; 70-74:598; 75-79:548; 80-84:500; 85-89:376; 90-94:206; 95-99:83; 100+:9; UNKNOWN:NA","FEMALE:3664; MALE:3659; OTHER:1; UNKNOWN:11","manual",NA,"10/05/2020"
"Mississippi","823185","97049; eth_hispanic:2851; eth_non_hispanic:59756; eth_unk:34442",NA,NA,NA,"AI/AN: 1295; ASIAN:  360; BLACK:38153; HN/PI:    0; MULTI:    0; OTHER: 7507; UNKNOWN:14290; WHITE:35444","0-17:10524; 18-29:21772; 30-39:14294; 40-49:14409; 50-59:13722; 60-69:10815; 70-79:6533; 80-89:3469; 90+:1268; UNKNOWN:NA","FEMALE:0.568; MALE:0.427; UNKNOWN:0.005","2921; eth_hispanic:38; eth_non_hispanic:2464; eth_unk:419","AI/AN:  85; ASIAN:   7; BLACK:1353; HN/PI:   0; MULTI:   0; OTHER:  52; UNKNOWN:  63; WHITE:1357","0-17:1; 18-29:21; 30-39:51; 40-49:124; 50-59:269; 60-69:603; 70-79:779; 80-89:699; 90+:373; UNKNOWN:NA","FEMALE:1443; MALE:1411; UNKNOWN:0",NA,"5844",NA,"0-17:90; 18-29:228; 30-39:321; 40-49:598; 50-59:960; 60-69:1321; 70-79:1233; 80-89:778; 90+:315; UNKNOWN:NA",NA,"pdf","Age data manually entered","09/29/20"
