"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"43983; eth_HISPANIC/LATINO:5162; eth_NON-HISPANIC/LATINO:22255; eth_UNKNOWN:16566",NA,NA,NA,"AI/AN:   48; ASIAN:  631; BLACK:14559; NH/PI:   28; OTHER: 2826; UNKNOWN:12307; WHITE:13584",NA,NA,"1895; eth_HISPANIC/LATINO:80; eth_NON-HISPANIC/LATINO:1757; eth_UNKNOWN:58","AI/AN:  4; ASIAN: 28; BLACK:921; NH/PI:  2; OTHER: 30; UNKNOWN: 42; WHITE:868",".:3; 17:1; 22:1; 23:1; 25:1; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:4; 33:6; 34:5; 35:1; 36:3; 37:2; 38:2; 39:2; 40:2; 42:3; 43:4; 44:7; 45:10; 46:8; 47:5; 48:14; 49:15; 50:11; 51:6; 52:7; 53:17; 54:16; 55:12; 56:20; 57:17; 58:26; 59:20; 60:25; 61:29; 62:31; 63:44; 64:36; 65:45; 66:42; 67:38; 68:49; 69:35; 70:47; 71:52; 72:36; 73:59; 74:49; 75:62; 76:46; 77:47; 78:60; 79:57; 80:47; 81:59; 82:49; 83:64; 84:53; 85:68; 86:36; 87:46; 88:40; 89:44; 90+:235","FEMALE:903; MALE:990; UNKNOWN/OTHER:2","No:100; Unknown:573; Yes:1222","7640",NA,NA,NA,"webpage",NA,"05/26/20"
"Hawaii",NA,"643",NA,NA,NA,"AI/AN:0.00; ASIAN:0.33; BLACK:0.01; MULTI:0.19; NH/PI:0.17; OTHER:0.02; UNKNOWN:0.00; WHITE:0.27","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"83",NA,NA,NA,"manual",NA,"05/26/20"
"Idaho","42776","2699; eth_hispanic:0.201556131900704; eth_non_hispanic:0.487958503149315; eth_unk:0.689885142645424",NA,NA,NA,"AI/AN:0.010003705; ASIAN:0.016302334; BLACK:0.016302334; MULTI:0.041867358; NH/PI:0.002223046; OTHER:0.106706187; UNKNOWN:0.720637273; WHITE:0.526120785","0-17:131; 18-29:579; 30-39:451; 40-49:448; 50-59:429; 60-69:313; 70-79:180; 80+:166","FEMALE:1480; MALE:1212","NA; eth_hispanic:4; eth_non_hispanic:77; eth_unk:NA","AI/AN: 0; ASIAN: 2; BLACK: 1; MULTI: 0; NH/PI: 0; OTHER: 0; UNKNOWN: 0; WHITE:78","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:17; 80+:53","FEMALE:42; MALE:39",NA,"231",NA,NA,NA,"manual","Percentages present. Manual entry.","05/26/20"
"Illinois","786794; age_Unknown:26048; age_<20:49303; age_20-29:109071; age_30-39:124018; age_40-49:121475; age_50-59:129447; age_60-69:108950; age_70-79:65204; age_80+:53278; gender_Male:327760; gender_Female:407234; gender_Unknown/Left Blank:51800; race_White:190146; race_Black:70146; race_Left Blank:411062; race_Other:28258; race_Asian:12458; race_Hispanic:73313; race_NH/PI*:848; race_AI/AN**:563","113195",17230,1178,39,"AI/AN:  182; ASIAN: 3287; BLACK:18913; HISPANIC:34850; NH/PI:  282; OTHER: 4149; UNKNOWN:29532; WHITE:22000","0-19:7016; 20-29:17748; 30-39:18774; 40-49:20446; 50-59:19945; 60-69:13811; 70-79:7626; 80+:7757; UNKNOWN:72","FEMALE:57088; MALE:53727; UNKNOWN/OTHER:2380","4923","AI/AN:   7; ASIAN: 239; BLACK:1486; HISPANIC: 940; NH/PI:   3; OTHER:  37; UNKNOWN: 116; WHITE:2095","0-19:3; 20-29:20; 30-39:79; 40-49:165; 50-59:419; 60-69:869; 70-79:1194; 80+:2174; UNKNOWN:0","FEMALE:2182; MALE:2734; UNKNOWN/OTHER:7",NA,NA,NA,NA,NA,"webpage",NA,"05/26/20"
"Indiana","230749","32078; eth_Hispanic or Latino:3571; eth_Not Hispanic or Latino:11119; eth_Unknown:17388",69,368,9,"ASIAN:  456; BLACK: 4387; OTHER: 5572; UNKNOWN: 7476; WHITE:14187","0-19:1392; 20-29:4516; 30-39:5188; 40-49:5512; 50-59:5397; 60-69:4135; 70-79:2665; 80+:3248; UNKNOWN:25","FEMALE:16515; MALE:14795; UNKNOWN/OTHER:768","1850; eth_Hispanic or Latino:30; eth_Not Hispanic or Latino:1041; eth_Unknown:779","ASIAN:   9; BLACK: 282; OTHER: 217; UNKNOWN: 126; WHITE:1216","0-19:2; 20-29:4; 30-39:14; 40-49:37; 50-59:103; 60-69:298; 70-79:452; 80+:940; UNKNOWN:0","FEMALE:876; MALE:927; UNKNOWN/OTHER:47",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1088; beds_icu_total:2571; beds_icu_occupied_beds_covid_19:365; bed_occupied_icu_non_covid:1157; beds_available_icu_beds_total:1049; vents_total:3111; vents_all_in_use_covid_19:163; vents_non_covid_pts_on_vents:393; vents_all_available_vents_not_in_use:2555","05/25/20"
"Iowa","138336","18187; eth_hispanic:0.25; eth_non_hispanic:0.56; eth_unk:0.18",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; NH/PI:0; OTHER:1; UNKNOWN:0; WHITE:0","0-17:0.03; 18-40:0.43; 41-60:0.36; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.51; UNKNOWN/OTHER:0.02","480; eth_hispanic:0.05; eth_non_hispanic:0.81; eth_unk:0.14","AI/AN:0.01; ASIAN:0.03; BLACK:0.05; MULTI:0.00; NH/PI:0.02; OTHER:0.00; UNKNOWN:0.12; WHITE:0.77","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.46","FEMALE:0.47; MALE:0.5; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/26/20"
"Kansas",NA,"9218; eth_hispanic:3885; eth_non_hispanic:3656; eth_unk:1677",NA,NA,NA,"AI/AN:  54; ASIAN: 575; BLACK: 930; OTHER: 223; UNKNOWN:1842; WHITE:5594","0-9:202; 10-17:296; 18-24:1141; 25-34:1737; 35-44:1682; 45-54:1727; 55-64:1311; 65-74:556; 75-84:292; 85+:255; UNKNOWN:18","FEMALE:3931; MALE:5100; UNKNOWN/OTHER:187","188; eth_hispanic:15; eth_non_hispanic:161; eth_unk:12","AI/AN:  1; ASIAN:  1; BLACK: 56; OTHER:  1; UNKNOWN:  7; WHITE:120","0-9:0; 10-17:0; 18-24:0; 25-34:4; 35-44:28; 45-54:8; 55-64:36; 65-74:39; 75-84:39; 85+:73; UNKNOWN:0","FEMALE:92; MALE:96; UNKNOWN/OTHER:0",NA,"800; eth_hispanic:180; eth_non_hispanic:558; eth_unk:62","AI/AN:  5; ASIAN: 31; BLACK:166; OTHER: 33; UNKNOWN: 45; WHITE:520","0-9:6; 10-17:0; 18-24:18; 25-34:34; 35-44:114; 45-54:90; 55-64:179; 65-74:154; 75-84:114; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/26/20"
"Kentucky","193576","8951; eth_Hispanic:14.69%; eth_Non-Hispanic:85.31%",NA,NA,NA,"AI/AN:0.0009; ASIAN:0.0568; BLACK:0.1461; MULTI:0.0540; NH/PI:0.0009; WHITE:0.7413","0-9:133; 10-19:317; 20-29:1229; 30-39:1391; 40-49:1429; 50-59:1323; 60-69:1045; 70-79:716; 80+:750; UNKNOWN:618","FEMALE:4477; MALE:4225; UNKNOWN/OTHER:249","394",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:61; 70-79:100; 80+:200; UNKNOWN:0","FEMALE:224; MALE:170; UNKNOWN/OTHER:0",NA,"1573",NA,"0-9:17; 10-19:45; 20-29:182; 30-39:204; 40-49:225; 50-59:290; 60-69:226; 70-79:175; 80+:168; UNKNOWN:41","FEMALE:890; MALE:680; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:16; icu_40-49:17; icu_50-59:45; icu_60-69:58; icu_70-79:66; icu_80+:25; icu_Unconfi:0; icu_F:111; icu_M:123; icu_U:1; recovered:3115; total_icu:235","05/24/20"
"Louisiana","341026","38054",NA,NA,NA,NA,"0-17:880; 18-29:5261; 30-39:6060; 40-49:6321; 50-59:7033; 60-69:5857; 70+:6642","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2596; eth_Hispanic/Latino:1.93%; eth_Non-Hispanic/Latino:84.50%; eth_Unknown:13.60%","AI/AN:   2; ASIAN:  21; BLACK:1411; NH/PI:   5; OTHER:  19; UNKNOWN:  11; WHITE:1113","0-17:2; 18-29:9; 30-39:45; 40-49:97; 50-59:233; 60-69:473; 70+:1737","FEMALE:0.46; MALE:0.54; UNKNOWN/OTHER:0","Asthma:3.98%; Cancer:7.13%; Cardiac Disease:20.49%; Chronic Kidney Disease:19.22%; Congestive Heart Failure:12.99%; Diabetes:35.33%; Hypertension:57.83%; Neurological:9.47%; Obesity:18.85%; Pulmonary:11.43%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:8771; Beds_Still Available:5962; Hospital Vents_In Use:446; Hospital Vents_Still Available:1634; ICU Beds_In Use:1227; ICU Beds_Still Available:855","05/26/20"
"Maine",NA,"2109",NA,NA,NA,"AI/AN:   3; ASIAN/PI:  28; BLACK: 235; MULTI:   4; OTHER:  42; UNKNOWN: 362; WHITE:1145","0-19:94; 20-29:263; 30-39:286; 40-49:323; 50-59:387; 60-69:295; 70-79:226; 80+:235","FEMALE:1093; MALE:1016; UNKNOWN/OTHER:0","79",NA,NA,NA,NA,"258",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:60; curr_In Critical Care:26; curr_On a Ventilator:13; Available Critical Care Beds:157; Total Critical Care Beds:394; Available Ventilators:238; Total Ventilators:315; Alternative Ventilators:439; recovered:1","05/26/20"
"Maryland","254487","47687",NA,NA,NA,"HISPANIC:11819; NH ASIAN:  907; NH BLACK:14116; NH OTHER: 2317; NH WHITE: 9484; UNKNOWN: 9044","0-9:1068; 10-19:1979; 20-29:6480; 30-39:8807; 40-49:8644; 50-59:7888; 60-69:5678; 70-79:3681; 80+:3462","FEMALE:24816; MALE:22871","2217","HISPANIC:199; NH ASIAN: 83; NH BLACK:921; NH OTHER: 30; NH WHITE:924; UNKNOWN: 60","10-19:1; 20-29:12; 30-39:28; 40-49:65; 50-59:151; 60-69:351; 70-79:550; UNKNOWN:52",NA,NA,"8179",NA,NA,NA,"arcgis + webpage","Number of probable deaths :116; Currently hospitalized :1315; Acute care :795; Intensive care :520; Released from isolation :3334","05/26/20"
"Massachusetts","540561","93271",8188,596,44,"HISPANIC:16713; NH ASIAN: 1742; NH BLACK: 8252; NH OTHER: 4158; NH WHITE:24065; UNKNOWN:38341","0-19:4283; 20-29:12230; 30-39:13911; 40-49:13377; 50-59:14899; 60-69:12196; 70-79:8473; 80+:13651; UNKNOWN:251","FEMALE:50866; MALE:41043; UNKNOWN/OTHER:1362","6416; Hosp_Yes:3570; Hosp_No:745; Hosp_Unknown:2101; Preexist_Yes:2898; Preexist_No:52; Preexist_Unknown:3466","HISPANIC: 404; NH ASIAN: 117; NH BLACK: 321; NH OTHER: 211; NH WHITE:2648; UNKNOWN:2715","0-19:0; 20-29:8; 30-39:19; 40-49:57; 50-59:231; 60-69:646; 70-79:1440; 80+:4015; UNKNOWN:0","FEMALE:3333; MALE:3076",NA,"9268","HISPANIC:1214; NH ASIAN: 269; NH BLACK: 915; NH OTHER: 524; NH WHITE:3528; UNKNOWN:2889","0-19:71; 20-29:221; 30-39:428; 40-49:682; 50-59:1256; 60-69:1772; 70-79:2016; 80+:2893; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:19742; facilities:346; Deaths.Reported.in.LTCFs:3924; Total.number.of.COVID.patients.in.hospital.today:2132; Net.new.hospitalizations:-37; X5.day.average.of.net.new.hospitalizations:-77.2; ICU:576","05/25/20"
"Michigan","939830","55104; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:36%; eth2_Unknown:62%",NA,20,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.17; WHITE:0.37","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5266; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:39%; eth2_Unknown:60%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.40; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:33168; # of ED Discharges:520; # In Critical Care:388; # on Ventilators:272; # of Inpatients:882; ICU:434","05/26/20"
"Minnesota",NA,"21960; eth_Hisp:4031; eth_NonHis:12013; eth_Unknown:5916",NA,NA,NA,"AI/AN: 166; ASIAN:1114; BLACK:4986; MULTI: 399; NH/PI:  39; OTHER:2480; UNKNOWN:5295; WHITE:7481","0-5:369; 6-19:1442; 20-29:4020; 30-39:4397; 40-49:3486; 50-59:3209; 60-69:2014; 70+:2522; UNKNOWN:6","FEMALE:10976; MALE:10544; UNKNOWN/OTHER:433","899; eth_Hisp:21; eth_Unknown:270; eth_NonHi:608","ASIAN: 21; BLACK: 55; NH/PI: 10; OTHER:  5; UNKNOWN:235; WHITE:573",NA,NA,NA,"1823",NA,NA,NA,"arcgis","ExpsrCrzSh:725; ExpsrIntrn:5118; ExpsrLklyE:1356; ExpsrAnthr:4646; ExpsrInMN:5427; ExpsrMsng:4688; ResPriv:14107; ResLTCF:2639; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:160; ResCollDrm:382; ResOther:35; ResMsng:4519; ResWorkDor:3; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:15523; healthcare_worker:2427","05/25/20"
"Mississippi",NA,"13731; eth_hispanic:750; eth_non_hispanic:10849; eth_unk:2131",NA,NA,NA,"AI/AN: 162; ASIAN:  47; BLACK:6859; MULTI:   0; NH/PI:   0; OTHER: 153; UNKNOWN: 546; WHITE:3578","0-17:809; 18-29:2349; 30-39:2180; 40-49:2320; 50-59:2144; 60-69:1761; 70-79:1083; 80-89:765; 90+:318; UNKNOWN:NA","FEMALE:6871; MALE:4678; UNKNOWN/OTHER:0","652; eth_hispanic:0; eth_non_hispanic:622; eth_unk:21","AI/AN: 24; ASIAN:  0; BLACK:339; MULTI:  0; NH/PI:  0; OTHER:  7; UNKNOWN:  0; WHITE:282","0-17:0; 18-29:2; 30-39:10; 40-49:21; 50-59:49; 60-69:144; 70-79:185; 80-89:153; 90+:88; UNKNOWN:NA","FEMALE:328; MALE:324; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:22; 18-29:79; 30-39:124; 40-49:245; 50-59:332; 60-69:482; 70-79:416; 80-89:258; 90+:112; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/26/20"
"Missouri","160113; 0-14:6455; 15-17:1684; 18-24:11025; 25-49:59216; 50-64:40450; 65-74:21543; 75-84:11976; 85+:6870; Unknown:894","12291; HISPANIC:914; NON HISPANIC:7709; REFUSED TO ANSWER:7; UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:474; 20-24:749; 25-29:923; 30-34:872; 35-39:835; 40-44:854; 45-49:984; 50-54:1020; 55-59:1091; 60-64:1058; 65-69:807; 70-74:666; 75-79:520; 80+:1429","FEMALE:6660; MALE:5560; UNKNOWN/OTHER:71","686; HISPANIC:14; NON HISPANIC:574; REFUSED TO ANSWER:0; UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:327; 20-29:1; 30-39:4; 40-49:13; 50-59:44; 60-69:116; 70-79:181",NA,NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","05/26/20"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI: 30; ASIAN:  1; BLACK:  2; OTHER:  4; PENDING:  5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","17",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:2; curr_Recovering:19; curr_Recovered and released from isolation:441","05/26/20"
"Nebraska","90748","12619",2398,264,NA,NA,NA,NA,"151",NA,NA,NA,NA,"690",NA,NA,NA,NA,"beds_avail:3856; beds_avail_percent:48; icu_beds_avail:732; icu_beds_avail_percent:41; vent_equip_avail:795; vent_equip_avail_percent:76","05/26/20"
