"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","5509880","706154; eth_Hispanic/ Latino:66408; eth_Non-Hispanic/ Latino:355348; eth_Unknown:175452",NA,NA,NA,"AI/AN:   458; ASIAN: 11955; BLACK:157992; HN/PI:   713; OTHER: 41912; UNKNOWN:126210; WHITE:257968","0-0:2086; 01-04:7079; 05-09:11336; 10-17:40841; 18-29:137959; 30-39:96725; 40-49:93629; 50-59:87984; 60-69:59493; 70-79:34967; 80&OLDER:20844; UNKNOWN:4265","FEMALE:317157; MALE:271151; UNKNOWN:8900","11072; eth_Hispanic/ Latino:597; eth_Non-Hispanic/ Latino:9288; eth_Unknown:81","AI/AN:  10; ASIAN: 176; BLACK:3737; HN/PI:   6; OTHER: 254; UNKNOWN:  54; WHITE:5729","0-0:0; 01-04:1; 05-09:2; 10-17:5; 18-29:71; 30-39:163; 40-49:373; 50-59:904; 60-69:1946; 70-79:2772; 80&OLDER:3728; UNKNOWN:1","FEMALE:4758; MALE:5202; UNKNOWN:6",NA,"43018; eth_Hispanic/ Latino:5264; eth_Non-Hispanic/ Latino:34348; eth_Unknown:3406","AI/AN:   23; ASIAN:  779; BLACK:17284; HN/PI:   62; OTHER: 3196; UNKNOWN: 2136; WHITE:19538","0-0:105; 01-04:136; 05-09:100; 10-17:409; 18-29:2778; 30-39:3629; 40-49:5277; 50-59:7551; 60-69:8786; 70-79:7929; 80&OLDER:6230; UNKNOWN:88","FEMALE:21850; MALE:20980; UNKNOWN:188","webpage",NA,"01/06/20"
"Hawaii",NA,"22045",NA,NA,NA,"AI/AN:  NA; ASIAN:4792; BLACK: 364; HN/PI:6366; OTHER: 705; WHITE:2449","0-17:2581; 18-29:4863; 30-39:3965; 40-49:3291; 50-59:3044; 60-69:2148; 70-79:1055; 80+:660","FEMALE:10135; MALE:11474","287","AI/AN: NA; ASIAN:159; BLACK:  5; HN/PI: 87; OTHER:  5; WHITE: 25","0-17:0; 18-29:4; 30-39:4; 40-49:10; 50-59:34; 60-69:53; 70-79:77; 80+:105","FEMALE:102; MALE:185",NA,"1543",NA,"0-17:18; 18-29:78; 30-39:130; 40-49:184; 50-59:252; 60-69:277; 70-79:213; 80+:143","FEMALE:598; MALE:697","manual",NA,"01/05/21"
"Idaho","867462","143305; eth_hispanic:0.103311119639929; eth_non_hispanic:0.399895328146261; eth_unk:71193",NA,NA,NA,"AI/AN:    0.012351279; ASIAN:    0.006726911; BLACK:    0.005812777; HN/PI:    0.012351279; MULTI:    0.077610690; OTHER:             NA; UNKNOWN:49689.000000000; WHITE:    0.548480514","0-4:2097; 5-12:4960; 13-17:7961; 0-17:NA; 18-29:35928; 30-39:23700; 40-49:22069; 50-59:18939; 60-69:13764; 70-79:8427; 80+:NA; 80-89:4079; 90-99:1272; 100+:52","FEMALE:74015; MALE:67602","1459; eth_hispanic:145; eth_non_hispanic:1300; eth_unk:NA","AI/AN:  29; ASIAN:  13; BLACK:   8; HN/PI:  NA; MULTI:  23; OTHER:  NA; UNKNOWN:  NA; WHITE:1369","0-4:NA; 5-12:NA; 13-17:NA; 0-17:0; 18-29:2; 30-39:7; 40-49:31; 50-59:57; 60-69:194; 70-79:407; 80+:761; 80-89:NA; 90-99:NA; 100+:NA","FEMALE:615; MALE:839",NA,"5745",NA,"0-4:NA; 5-12:NA; 13-17:NA; 0-17:111; 18-29:322; 30-39:356; 40-49:474; 50-59:712; 60-69:1099; 70-79:1453; 80+:NA; 80-89:973; 90-99:241; 100+:4",NA,"manual","Percentages present. Manual entry.","01/05/21"
"Illinois","13617454; age_Unknown:772735; age_<20:1607103; age_20-29:2630650; age_30-39:1967122; age_40-49:1684711; age_50-59:1775403; age_60-69:1461711; age_70-79:865107; age_80+:852912; gender_Male:5309544; gender_Female:7153236; gender_Unknown/Left Blank:1154674; race_White:4352690; race_Black:992247; race_Left Blank:6411428; race_Other:404408; race_Asian:482603; race_Hispanic:950273; race_NH/PI*:13142; race_AI/AN**:10663","991719",87083,6839,125,"AI/AN:  1181; ASIAN: 20555; BLACK: 89444; HISPANIC:183236; HN/PI:   917; OTHER: 34052; UNKNOWN:306907; WHITE:355427","0-19:143931; 20-29:183577; 30-39:159500; 40-49:153147; 50-59:147973; 60-69:104464; 70-79:55681; 80+:42869; UNKNOWN:577","FEMALE:511950; MALE:461963; UNKNOWN:17806","16959","AI/AN:  21; ASIAN: 607; BLACK:3138; HISPANIC:2742; HN/PI:  17; OTHER: 105; UNKNOWN: 564; WHITE:9765","0-19:11; 20-29:53; 30-39:187; 40-49:463; 50-59:1155; 60-69:2696; 70-79:4157; 80+:8237; UNKNOWN:0","FEMALE:7861; MALE:9098; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"01/05/20"
"Indiana","2681739; age_0-19:478261; age_20-29:484733; age_30-39:397138; age_40-49:358044; age_50-59:363576; age_60-69:306221; age_70-79:179991; age_80+:108578; age_Unknown:5197; gender_F:1451694; gender_M:1190840; gender_Unknown:39205; race_Asian:48219; race_Black or African American:198807; race_Other Race:307362; race_Unknown:318478; race_White:1808873; eth_Hispanic or Latino:102690; eth_Not Hispanic or Latino:1272335; eth_Unknown:1306714","533083; eth_Hispanic or Latino:32347; eth_Not Hispanic or Latino:267531; eth_Unknown:233205",666,3470,29,"ASIAN:  6832; BLACK: 35102; OTHER: 59467; UNKNOWN: 82661; WHITE:349021","0-19:74284; 20-29:97454; 30-39:80894; 40-49:80711; 50-59:78269; 60-69:60300; 70-79:35373; 80+:25646; UNKNOWN:152","FEMALE:282813; MALE:245824; UNKNOWN:4446","8292; eth_Hispanic or Latino:193; eth_Not Hispanic or Latino:4359; eth_Unknown:3740","ASIAN:  42; BLACK: 690; OTHER:1113; UNKNOWN: 509; WHITE:5938","0-19:3; 20-29:16; 30-39:54; 40-49:134; 50-59:396; 60-69:1211; 70-79:2126; 80+:4352; UNKNOWN:0","FEMALE:4032; MALE:4188; UNKNOWN:72",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2140; BEDS_ICU_OCCUPIED_COVID_19:591; BEDS_ICU_NO_OCCUPIED_COVID_19:1027; BEDS_AVAILABLE_ICU_BEDS_TOTAL:522; VENTS_TOTAL:2799; VENTS_ALL_USE_COVID_19:326; VENTS_NON_COVID_PTS_ON_VENTS:503; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:1970; PCT_BEDS_ICU_OCCUPIED_COVID_19:27.62; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:47.99; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:24.39; PCT_VENTS_ALL_USE_COVID_19:11.65; PCT_VENTS_NON_COVID_PTS_ON_VENTS:17.97; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:70.38","01/04/20"
"Iowa","1369057","286356; eth_hispanic:0.06; eth_non_hispanic:0.58; eth_unk:0.36",NA,NA,NA,"AI/AN:0.00; ASIAN:0.01; BLACK:0.03; HN/PI:0.00; OTHER:0.00; UNKNOWN:0.34; WHITE:0.61",NA,"FEMALE:0.52; MALE:0.46; UNKNOWN:0.02","3992; eth_hispanic:0.0266; eth_non_hispanic:0.9734; eth_unk:0","AI/AN:0.0030; ASIAN:0.0133; BLACK:0.0243; HN/PI:0.0005; OTHER:0.0098; UNKNOWN:0.0220; WHITE:0.9233","0-17:5e-04; 18-29:0.002; 30-39:0.0075; 40-49:0.0118; 50-59:0.0476; 60-69:0.127; 70-79:0.2172; 80+:0.5864","FEMALE:0.4752; MALE:0.5248; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"01/04/20"
"Kansas","1024129","231317; eth_hispanic:32445; eth_non_hispanic:137068; eth_unk:61804",NA,NA,NA,"AI/AN:  1531; ASIAN:  4117; BLACK: 11345; OTHER: 13637; UNKNOWN: 41580; WHITE:159107","0-9:8129; 10-17:17230; 18-24:33415; 25-34:38453; 35-44:32889; 45-54:35588; 55-64:30004; 65-74:18241; 75-84:9886; 85+:7058; UNKNOWN:424","FEMALE:119523; MALE:108685; UNKNOWN:3109","2897; eth_hispanic:211; eth_non_hispanic:2303; eth_unk:383","AI/AN:  24; ASIAN:  35; BLACK: 152; OTHER: 204; UNKNOWN: 249; WHITE:2233","0-9:0; 10-17:0; 18-24:6; 25-34:20; 35-44:94; 45-54:35; 55-64:263; 65-74:510; 75-84:855; 85+:1114; UNKNOWN:NA","FEMALE:1301; MALE:1571; UNKNOWN:25",NA,"6955; eth_hispanic:1102; eth_non_hispanic:5200; eth_unk:648","AI/AN:  54; ASIAN: 140; BLACK: 593; OTHER: 580; UNKNOWN: 395; WHITE:5188","0-9:66; 10-17:50; 18-24:154; 25-34:361; 35-44:801; 45-54:501; 55-64:1245; 65-74:1508; 75-84:1388; 85+:876; UNKNOWN:5",NA,"manual",NA,"01/04/20"
"Kentucky",NA,"280836; eth_Hispanic:9897; eth_Non-Hispanic:191372; eth_Unknown:79567",NA,NA,NA,"AI/AN:   551; ASIAN:  2635; BLACK: 19379; HN/PI:   176; MULTI: 10646; OTHER:     0; UNKNOWN: 73227; WHITE:174222","0-9:10939; 10-19:28343; 20-29:51651; 30-39:42820; 40-49:41847; 50-59:40452; 60-69:31582; 70-79:19558; 80+:13488; UNKNOWN:156","FEMALE:148486; MALE:129341; UNKNOWN:3009","2772; eth_Hispanic:51; eth_Non-Hispanic:2386; eth_Unknown:335","AI/AN:   2; ASIAN:  17; BLACK: 239; HN/PI:   1; MULTI:  67; OTHER:  41; UNKNOWN: 231; WHITE:2215","0-9:1; 10-19:1; 20-29:1; 30-39:19; 40-49:46; 50-59:162; 60-69:458; 70-79:716; 80+:1368; UNKNOWN:1","FEMALE:1411; MALE:1361; UNKNOWN:1",NA,NA,NA,NA,NA,"arcgis",NA,"01/06/20"
"Louisiana","4500223","326648",NA,NA,NA,"AI/AN:   916; ASIAN: 13874; BLACK: 98126; HN/PI:   332; OTHER: 24333; UNKNOWN: 20434; WHITE:142211","0-4:7001; 5-17:30399; 18-29:68537; 30-39:52670; 40-49:47570; 50-59:47068; 60-69:37671; 70+:35446","FEMALE:0.56; MALE:0.44; UNKNOWN:0","7635; eth_Hispanic/Latino:2.50%; eth_Non-Hispanic/Latino:93.30%; eth_Unknown:4.20%","AI/AN:   7; ASIAN:  50; BLACK:3032; HN/PI:   8; OTHER:  27; UNKNOWN:   1; WHITE:4223","18-29:28; 30-39:102; 40-49:234; 50-59:637; 60-69:1399; 70+:5228; 0-17:7","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:4.07%; Cancer:8.71%; Cardiac Disease:26.42%; Chronic Kidney Disease:22.05%; Congestive Heart Failure:16.73%; Diabetes:37.25%; Hypertension:63.88%; Neurological:27.34%; Obesity:20.69%; Pulmonary:14.54%; None:4.20%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:567; curr_vent:71; Beds_In Use:9574; Beds_Still Available:4604; Hospital Vents_In Use:625; Hospital Vents_Still Available:1906; ICU Beds_In Use:1352; ICU Beds_Still Available:361","01/05/20"
"Maine","1138987","27090; eth_Not Hispanic or Latino:19259; eth_Unknown:7338; eth_Hispanic or Latino:493",NA,NA,NA,"AI/AN:   81; ASIAN:  314; BLACK: 1700; HN/PI:   14; MULTI:  236; OTHER:  614; UNKNOWN: 3273; WHITE:20858","30-39:3955; 60-69:3207; 80+:1680; 70-79:1842; 40-49:3588; 20-29:4884; 0-19:3727; 50-59:4207","FEMALE:14280; MALE:12810","372; eth_Not Hispanic or Latino:239; eth_Unknown:84; eth_Hispanic or Latino:3","AI/AN:  0; ASIAN:  0; BLACK:  7; HN/PI:  0; MULTI:  0; OTHER:  4; UNKNOWN: 44; WHITE:271",NA,"FEMALE:189; MALE:183",NA,"1124; eth_Not Hispanic or Latino:923; eth_Unknown:92; eth_Hispanic or Latino:17","AI/AN:  3; ASIAN: 17; BLACK: 53; HN/PI:  0; MULTI:  1; OTHER: 17; UNKNOWN: 33; WHITE:908",NA,"FEMALE:486; MALE:638","tableau and interactive webpage",NA,"01/06/20"
"Maryland","5894499","289758",NA,NA,NA,"HISPANIC:49648; NH ASIAN: 6061; NH BLACK:83434; NH OTHER:13381; NH WHITE:95050; UNKNOWN:42184","0-9:13295; 10-19:26358; 20-29:53433; 30-39:50844; 40-49:44769; 50-59:43613; 60-69:29216; 70-79:16746; 80+:11484; UNKNOWN:0","FEMALE:152013; MALE:137745","6082","HISPANIC: 590; NH ASIAN: 198; NH BLACK:2209; NH OTHER:  62; NH WHITE:2941; UNKNOWN:  82","0-9:1; 10-19:5; 20-29:28; 30-39:69; 40-49:181; 50-59:476; 60-69:936; 70-79:1524; 80+:2859; UNKNOWN:3","FEMALE:2938; MALE:3144",NA,"27542",NA,NA,NA,"arcgis + webpage","Currently hospitalized:1771; Acute care:1361; Intensive care:410 410","01/06/20"
"Massachusetts","4089972","379633",NA,NA,NA,NA,"0-19:2701; 20-29:2566; 30-39:2493; 40-49:2057; 50-59:1853; 60-69:1293; 70-79:606; 80+:403",NA,"12464",NA,NA,"FEMALE:162; MALE:162; TRANSGENDER:1; UNKNOWN:325",NA,NA,NA,NA,NA,"pdf","Cases in Residents/Healthcare Workers of LTCFs:31433; facilities:416; Deaths Reported in LTCFs:7469; Total number of COVID patients in hospital today:2428; Net new number of COVID patients in hospital today:89; 7 day average of COVID hospitalizations:2311; ICU:425; Net New number ICU:2; Intubated:264; Net New number intubated:6","01/05/20"
"Michigan","8410913","546642; eth1_Hispanic/Latino:5.58%; eth1_Non-Hispanic Latino:68.53%; eth1_Unknown:25.89%; eth2_Arab:2.86%; eth2_Non-Arab:48.83%; eth2_Unknown:48.31%",NA,NA,NA,"AI/AN:  2475; ASIAN/PI:  7477; BLACK: 58649; MULTI: 20292; OTHER: 28782; UNKNOWN:101616; WHITE:285056","0-9:13396; 10-19:45757; 20-29:95052; 30-39:76080; 40-49:73718; 50-59:78826; 60-69:60236; 70-79:35621; 80+:25270; UNKNOWN:391","FEMALE:257271; MALE:244465; UNKNOWN:2611","13608; eth1_Hispanic/Latino:2.88%; eth1_Non-Hispanic Latino:83.56%; eth1_Unknown:13.56%; eth2_Arab:1.75%; eth2_Non-Arab:53.92%; eth2_Unknown:44.33%","AI/AN:  38; ASIAN/PI: 122; BLACK:3094; MULTI: 192; OTHER: 342; UNKNOWN: 705; WHITE:8306","0-9:0; 10-19:0; 20-29:46; 30-39:88; 40-49:308; 50-59:880; 60-69:2070; 70-79:3493; 80+:5914; UNKNOWN:0","FEMALE:5913; MALE:6886; UNKNOWN:0",NA,"2694",NA,NA,NA,"webpage",NA,"01/06/20"
"Minnesota","5484851","423688",NA,NA,NA,"HISPANIC: 38088; HN/PI:   460; NH AI/AN:  4002; NH ASIAN: 18045; NH BLACK: 34273; NH MULTI:  6001; NH WHITE:277812; OTHER:  5913; UNKNOWN: 39094","0-4:8586; 5-9:11091; 10-14:16335; 15-19:32883; 20-24:42926; 25-29:38125; 30-34:35456; 35-39:34177; 40-44:31424; 45-49:29698; 50-54:30470; 55-59:30219; 60-64:25037; 65-69:17128; 70-74:12667; 75-79:9050; 80-84:7123; 85-89:5596; 90-94:3792; 95-99:1507; 100+:300; UNKNOWN:NA","FEMALE:217840; MALE:203823; OTHER:17; UNKNOWN:2008","5443","HISPANIC: 169; HN/PI:   5; NH AI/AN:  74; NH ASIAN: 197; NH BLACK: 278; NH MULTI:  NA; NH WHITE:4497; OTHER:  23; UNKNOWN: 132","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:3; 25-29:6; 30-34:9; 35-39:21; 40-44:24; 45-49:50; 50-54:91; 55-59:135; 60-64:248; 65-69:347; 70-74:534; 75-79:634; 80-84:892; 85-89:NA; 90-94:887; 95-99:444; 100+:83; UNKNOWN:0","FEMALE:2573; MALE:2743; OTHER:0; UNKNOWN:7",NA,"26856","HISPANIC: 1905; HN/PI:   25; NH AI/AN:  381; NH ASIAN: 1253; NH BLACK: 2640; NH MULTI:  465; NH WHITE:13754; OTHER:  215; UNKNOWN: 1226","0-4:153; 5-9:62; 10-14:101; 15-19:307; 20-24:513; 25-29:688; 30-34:822; 35-39:839; 40-44:841; 45-49:1046; 50-54:1403; 55-59:1739; 60-64:2019; 65-69:2149; 70-74:2321; 75-79:2105; 80-84:2011; 85-89:1573; 90-94:859; 95-99:284; 100+:29; UNKNOWN:NA","FEMALE:10549; MALE:11280; OTHER:0; UNKNOWN:35","manual",NA,"12/29/2020"
