"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia",NA,"42902; eth_HISPANIC/LATINO:4857; eth_NON-HISPANIC/LATINO:21702; eth_UNKNOWN:16343",NA,NA,NA,"AI/AN:49; ASIAN:610; BLACK:14274; NH/PI:26; OTHER:2672; UNKNOWN:12091; WHITE:13180",NA,NA,"1827; eth_HISPANIC/LATINO:76; eth_NON-HISPANIC/LATINO:1709; eth_UNKNOWN:42","AI/AN:4; ASIAN:28; BLACK:894; NH/PI:2; OTHER:26; UNKNOWN:32; WHITE:841",".:4; 17:1; 22:1; 25:1; 26:2; 27:1; 28:1; 29:3; 30:2; 31:4; 32:4; 33:6; 34:5; 35:1; 36:3; 37:2; 38:2; 39:2; 40:2; 42:3; 43:4; 44:7; 45:10; 46:8; 47:5; 48:14; 49:14; 50:10; 51:5; 52:6; 53:16; 54:16; 55:12; 56:19; 57:17; 58:26; 59:19; 60:25; 61:29; 62:31; 63:44; 64:32; 65:43; 66:42; 67:37; 68:47; 69:33; 70:45; 71:52; 72:31; 73:58; 74:48; 75:62; 76:44; 77:47; 78:59; 79:55; 80:44; 81:57; 82:48; 83:60; 84:53; 85:66; 86:36; 87:44; 88:38; 89:41; 90+:218","FEMALE:865; MALE:957; UNKNOWN/OTHER:5","No:91; Unknown:556; Yes:1180","7450",NA,NA,NA,"webpage",NA,"05/24/20"
"Hawaii",NA,"643",NA,NA,NA,"AI/AN:0; ASIAN:0.33; BLACK:0.01; MULTI:0.19; NH/PI:0.17; OTHER:0.02; UNKNOWN:0; WHITE:0.27","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"84",NA,NA,NA,"manual",NA,"05/23/20"
"Idaho","41167","2626; eth_hispanic:0.7209; eth_non_hispanic:0.2791; eth_unk:824",NA,NA,NA,"AI/AN:0.0133; ASIAN:0.0234; BLACK:0.0128; MULTI:0.0499; NH/PI:0.0021; OTHER:0.1439; UNKNOWN:743; WHITE:0.7456","0-17:129; 18-29:551; 30-39:434; 40-49:435; 50-59:420; 60-69:311; 70-79:178; 80+:166","FEMALE:1448; MALE:1171","NA; eth_hispanic:4; eth_non_hispanic:74; eth_unk:NA","AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; NH/PI:0; OTHER:0; UNKNOWN:0; WHITE:75","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:17; 80+:51","FEMALE:39; MALE:40",NA,"225",NA,NA,NA,"manual","Percentages present. Manual entry.","05/23/20"
"Illinois","747921; age_Unknown:25344; age_<20:46331; age_20-29:103498; age_30-39:118332; age_40-49:115855; age_50-59:123190; age_60-69:102965; age_70-79:61619; age_80+:50787; gender_Male:310578; gender_Female:387284; gender_Unknown/Left Blank:50059; race_White:181717; race_Black:67332; race_Left Blank:388052; race_Other:27207; race_Asian:12050; race_Hispanic:70246; race_NH/PI*:787; race_AI/AN**:530","110304",25674,2508,67,"AI/AN:181; ASIAN:3234; BLACK:18605; HISPANIC:34106; NH/PI:278; OTHER:4037; UNKNOWN:28204; WHITE:21659","0-19:6709; 20-29:17235; 30-39:18289; 40-49:19922; 50-59:19491; 60-69:13492; 70-79:7464; 80+:7633; UNKNOWN:69","FEMALE:55561; MALE:52380; UNKNOWN/OTHER:2363","4856","AI/AN:7; ASIAN:236; BLACK:1469; HISPANIC:923; NH/PI:3; OTHER:36; UNKNOWN:112; WHITE:2070","0-19:3; 20-29:20; 30-39:76; 40-49:162; 50-59:413; 60-69:861; 70-79:1164; 80+:2157; UNKNOWN:0","FEMALE:2153; MALE:2696; UNKNOWN/OTHER:7",NA,NA,NA,NA,NA,"webpage",NA,"05/24/20"
"Indiana","220801","31376; eth_Hispanic or Latino:3467; eth_Not Hispanic or Latino:10944; eth_Unknown:16965",56,486,3,"ASIAN:447; BLACK:4346; OTHER:5412; UNKNOWN:7156; WHITE:14015","0-19:1319; 20-29:4398; 30-39:5048; 40-49:5386; 50-59:5302; 60-69:4064; 70-79:2615; 80+:3219; UNKNOWN:25","FEMALE:16147; MALE:14471; UNKNOWN/OTHER:758","1824; eth_Hispanic or Latino:27; eth_Not Hispanic or Latino:1029; eth_Unknown:768","ASIAN:9; BLACK:278; OTHER:214; UNKNOWN:123; WHITE:1200","0-19:2; 20-29:4; 30-39:13; 40-49:37; 50-59:101; 60-69:292; 70-79:446; 80+:929; UNKNOWN:0","FEMALE:866; MALE:913; UNKNOWN/OTHER:45",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1112; beds_icu_total:2542; beds_icu_occupied_beds_covid_19:396; bed_occupied_icu_non_covid:1192; beds_available_icu_beds_total:954; vents_total:3092; vents_all_in_use_covid_19:173; vents_non_covid_pts_on_vents:397; vents_all_available_vents_not_in_use:2522","05/23/20"
"Iowa","125874","17017; eth_hispanic:0.26; eth_non_hispanic:0.57; eth_unk:0.17",NA,NA,NA,"AI/AN:0; ASIAN:0.1; BLACK:0.12; MULTI:0; NH/PI:0; OTHER:0.21; UNKNOWN:0; WHITE:0.57","0-17:0.03; 18-40:0.42; 41-60:0.36; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.5; UNKNOWN/OTHER:0.03","447; eth_hispanic:0.05; eth_non_hispanic:0.81; eth_unk:0.14","AI/AN:0.01; ASIAN:0.03; BLACK:0.05; MULTI:0; NH/PI:0.02; OTHER:0; UNKNOWN:0.13; WHITE:0.76","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"Kansas",NA,"8958; eth_hispanic:3769; eth_non_hispanic:3551; eth_unk:1638",NA,NA,NA,"AI/AN:37; ASIAN:562; BLACK:911; OTHER:212; UNKNOWN:1811; WHITE:5425","0-9:191; 10-17:286; 18-24:1096; 25-34:1695; 35-44:1631; 45-54:1687; 55-64:1285; 65-74:546; 75-84:283; 85+:239; UNKNOWN:19","FEMALE:3801; MALE:4969; UNKNOWN/OTHER:188","185; eth_hispanic:15; eth_non_hispanic:158; eth_unk:12","AI/AN:1; ASIAN:3; BLACK:56; OTHER:1; UNKNOWN:7; WHITE:117","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:8; 45-54:4; 55-64:27; 65-74:35; 75-84:39; 85+:72; UNKNOWN:0","FEMALE:89; MALE:96; UNKNOWN/OTHER:0",NA,"787; eth_hispanic:175; eth_non_hispanic:552; eth_unk:60","AI/AN:5; ASIAN:29; BLACK:165; OTHER:32; UNKNOWN:44; WHITE:512","0-9:6; 10-17:0; 18-24:16; 25-34:33; 35-44:89; 45-54:113; 55-64:175; 65-74:151; 75-84:113; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/23/20"
"Kentucky","169736","8571; eth_Hispanic:14.34%; eth_Non-Hispanic:85.66%",NA,NA,NA,"AI/AN:0.001; ASIAN:0.057; BLACK:0.1458; MULTI:0.0535; NH/PI:0.001; WHITE:0.7417","0-9:127; 10-19:302; 20-29:1180; 30-39:1343; 40-49:1376; 50-59:1283; 60-69:1010; 70-79:695; 80+:704; NA:1; UNKNOWN:550","FEMALE:4251; MALE:4071; NA:1; UNKNOWN/OTHER:248","391",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:60; 70-79:99; 80+:199; NA:0; UNKNOWN:0","FEMALE:222; MALE:169; NA:0; UNKNOWN/OTHER:0",NA,NA,NA,"0-9:17; 10-19:45; 20-29:181; 30-39:203; 40-49:224; 50-59:289; 60-69:226; 70-79:173; 80+:166; UNKNOWN:41","FEMALE:886; MALE:676; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:17; icu_50-59:45; icu_60-69:58; icu_70-79:65; icu_80+:25; icu_Unconfi:0; icu_F:109; icu_M:123; icu_U:1; recovered:3102","05/19/20"
"Louisiana","316036","37169",NA,NA,NA,NA,"0-17:807; 18-29:5073; 30-39:5894; 40-49:6197; 50-59:6898; 60-69:5768; 70+:6532","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2567; eth_Hispanic/Latino:1.84%; eth_Non-Hispanic/Latino:83.60%; eth_Unknown:14.60%","AI/AN:2; ASIAN:20; BLACK:1350; NH/PI:5; OTHER:19; UNKNOWN:4; WHITE:1040","0-17:2; 18-29:9; 30-39:45; 40-49:96; 50-59:230; 60-69:471; 70+:1714","FEMALE:0.456; MALE:0.544; UNKNOWN/OTHER:0","Asthma:4.15%; Cancer:7.57%; Cardiac Disease:20.92%; Chronic Kidney Disease:20.10%; Congestive Heart Failure:12.90%; Diabetes:36.65%; Hypertension:59.39%; Neurological:8.43%; Pulmonary:11.71%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:813; curr_vent:102; Beds_In Use:8386; Beds_Still Available:6268; Hospital Vents_In Use:453; Hospital Vents_Still Available:1631; ICU Beds_In Use:1205; ICU Beds_Still Available:886","05/24/20"
"Maine",NA,"2055",NA,NA,NA,"AI/AN:3; ASIAN/PI:28; BLACK:235; MULTI:4; OTHER:42; UNKNOWN:362; WHITE:1145","0-19:88; 20-29:252; 30-39:274; 40-49:319; 50-59:377; 60-69:290; 70-79:221; 80+:234","FEMALE:1065; MALE:989; UNKNOWN/OTHER:1","78",NA,NA,NA,NA,"252",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:59; curr_In Critical Care:27; curr_On a Ventilator:13; Available Critical Care Beds:165; Total Critical Care Beds:391; Available Ventilators:242; Total Ventilators:316; Alternative Ventilators:439; recovered:1","05/24/20"
"Maryland","240362","46313",NA,NA,NA,"HISPANIC:11383; NH ASIAN:889; NH BLACK:13762; NH OTHER:2272; NH WHITE:9232; UNKNOWN:8775","0-9:1018; 10-19:1899; 20-29:6270; 30-39:8587; 40-49:8411; 50-59:7667; 60-69:5511; 70-79:3596; 80+:3354","FEMALE:24075; MALE:22238","2162","HISPANIC:191; NH ASIAN:81; NH BLACK:899; NH OTHER:28; NH WHITE:898; UNKNOWN:65","10-19:1; 20-29:12; 30-39:28; 40-49:58; 50-59:148; 60-69:338; 70-79:534; 80+:984; UNKNOWN:59",NA,NA,"7939",NA,NA,NA,"arcgis + webpage","Number of probable deaths :115; Currently hospitalized :1290; Acute care :787; Intensive care :503; Released from isolation :3319","05/24/20"
"Massachusetts","520986","91662",9342,773,76,"HISPANIC:16444; NH ASIAN:1712; NH BLACK:8106; NH OTHER:4064; NH WHITE:23588; UNKNOWN:37748","0-19:4106; 20-29:11975; 30-39:13676; 40-49:13173; 50-59:14690; 60-69:12020; 70-79:8354; 80+:13404; UNKNOWN:264","FEMALE:49951; MALE:40371; UNKNOWN/OTHER:1340","6304; Hosp_Yes:3517; Hosp_No:736; Hosp_Unknown:2051; Preexist_Yes:2854; Preexist_No:52; Preexist_Unknown:3398","HISPANIC:400; NH ASIAN:114; NH BLACK:318; NH OTHER:206; NH WHITE:2592; UNKNOWN:2674","0-19:0; 20-29:8; 30-39:18; 40-49:58; 50-59:228; 60-69:629; 70-79:1415; 80+:3948; UNKNOWN:0","FEMALE:3266; MALE:3032",NA,"9190","HISPANIC:1205; NH ASIAN:267; NH BLACK:908; NH OTHER:511; NH WHITE:3497; UNKNOWN:2872","0-19:70; 20-29:219; 30-39:423; 40-49:677; 50-59:1250; 60-69:1753; 70-79:2004; 80+:2864; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:19506; facilities:345; Deaths.Reported.in.LTCFs:3853; Total.number.of.COVID.patients.in.hospital.today:2237; Net.new.hospitalizations:-86; X5.day.average.of.net.new.hospitalizations:-59.2; ICU:610","05/23/20"
"Michigan","939830","54679; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:36%; eth2_Unknown:62%",NA,14,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.17; WHITE:0.37","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5228; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:38%; eth2_Unknown:60%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:33168; # of ED Discharges:598; # In Critical Care:449; # on Ventilators:319; # of Inpatients:953; ICU:465","05/24/20"
"Minnesota",NA,"20573; eth_Hisp:3666; eth_NonHis:11240; eth_Unknown:5667",NA,NA,NA,"AI/AN:153; ASIAN:1001; BLACK:4683; MULTI:377; NH/PI:34; OTHER:2270; UNKNOWN:5073; WHITE:6982","0-5:334; 6-19:1324; 20-29:3736; 30-39:4123; 40-49:3268; 50-59:3026; 60-69:1905; 70+:2522; UNKNOWN:7","FEMALE:10279; MALE:9885; UNKNOWN/OTHER:402","869; eth_Hisp:19; eth_Unknown:273; eth_NonHi:577","ASIAN:20; BLACK:51; NH/PI:10; OTHER:4; UNKNOWN:241; WHITE:543",NA,NA,NA,"1747",NA,NA,NA,"arcgis","ExpsrCrzSh:693; ExpsrIntrn:4791; ExpsrLklyE:1227; ExpsrAnthr:4944; ExpsrInMN:4837; ExpsrMsng:4081; ResPriv:13000; ResLTCF:2516; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:160; ResCollDrm:363; ResOther:53; ResMsng:4374; ResWorkDor:2; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:14115; healthcare_worker:2327","05/23/20"
"Mississippi",NA,"13005; eth_hispanic:714; eth_non_hispanic:10242; eth_unk:2048",NA,NA,NA,"AI/AN:152; ASIAN:46; BLACK:6449; MULTI:0; NH/PI:0; OTHER:136; UNKNOWN:492; WHITE:3409","0-17:732; 18-29:2206; 30-39:2054; 40-49:2209; 50-59:2048; 60-69:1677; 70-79:1041; 80-89:724; 90+:307; UNKNOWN:NA","FEMALE:6494; MALE:4412; UNKNOWN/OTHER:0","616; eth_hispanic:0; eth_non_hispanic:589; eth_unk:19","AI/AN:21; ASIAN:0; BLACK:321; MULTI:0; NH/PI:0; OTHER:5; UNKNOWN:0; WHITE:269","0-17:0; 18-29:2; 30-39:10; 40-49:21; 50-59:46; 60-69:134; 70-79:170; 80-89:149; 90+:84; UNKNOWN:NA","FEMALE:309; MALE:307; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:20; 18-29:77; 30-39:121; 40-49:240; 50-59:314; 60-69:468; 70-79:398; 80-89:248; 90+:110; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/23/20"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI:30; ASIAN:1; BLACK:2; OTHER:5; PENDING:5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","16",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:19; curr_Recovered and released from isolation:441","05/24/20"
"Nebraska","86027","12134",2542,145,NA,NA,NA,NA,"148",NA,NA,NA,NA,"644",NA,NA,NA,NA,"beds_avail:3822; beds_avail_percent:48; icu_beds_avail:719; icu_beds_avail_percent:41; vent_equip_avail:695; vent_equip_avail_percent:76","05/24/20"
"Nevada","125394","7696",NA,NA,NA,"AI/AN:37; ASIAN:600; BLACK:607; HISPANIC:2005; OTHER:0; WHITE:1858","0-9:116; 10-19:346; 20-29:1119; 30-39:1286; 40-49:1209; 50-59:1348; 60-69:1004; 70+:1073; UNKNOWN:0","FEMALE:3917; MALE:3661; UNKNOWN/OTHER:0","392","AI/AN:1; ASIAN:60; BLACK:51; HISPANIC:57; OTHER:0; WHITE:179","0-9:0; 10-19:1; 20-29:3; 30-39:5; 40-49:20; 50-59:35; 60-69:77; 70+:236; UNKNOWN:0","FEMALE:152; MALE:221; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"New Hampshire",NA,"3652",NA,NA,NA,"AI/AN:0; ASIAN:80; BLACK:150; HISPANIC:233; OTHER:253; WHITE:1981","0-9:40; 10-19:151; 20-29:550; 30-39:502; 40-49:489; 50-59:654; 60-69:496; 70-79:298; 80+:448","FEMALE:2006; MALE:1617; UNKNOWN/OTHER:0","172","AI/AN:0; ASIAN:0; BLACK:0; HISPANIC:4; OTHER:10; WHITE:88","0-9:0; 10-19:0; 20-29:1; 30-39:0; 40-49:5; 50-59:2; 60-69:11; 70-79:45; 80+:108","FEMALE:80; MALE:92; UNKNOWN/OTHER:0",NA,"368","AI/AN:0; ASIAN:11; BLACK:16; HISPANIC:29; OTHER:11; WHITE:244","0-9:2; 10-19:4; 20-29:12; 30-39:12; 40-49:32; 50-59:58; 60-69:103; 70-79:84; 80+:61","FEMALE:149; MALE:219; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/23/20"
"New Jersey",NA,"153104",NA,NA,NA,"HISPANIC:24997; NH ASIAN:4188; NH BLACK:14523; NH OTHER:9370; NH WHITE:29747","0-4:680; 5-17:2816; 18-29:19146; 30-49:48894; 50-64:43955; 65-79:22240; 80+:15076; UNKNOWN:NA","FEMALE:76572; MALE:75809; UNKNOWN/OTHER:723","11081",NA,NA,NA,NA,"16295",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/23/20"
"New Mexico","173481","6943",NA,NA,NA,"AI/AN:0.5783; ASIAN:0.0066; BLACK:0.0261; HISPANIC:0.2294; UNKNOWN:0.0352; WHITE:0.1189","0-9:0.0421; 10-19:0.0857; 20-29:0.1604; 30-39:0.1703; 40-49:0.1556; 50-59:0.1478; 60-69:0.1184; 70-79:0.056; 80-89:0.0435; 90+:0.0201","FEMALE:0.5257; MALE:0.4743","317",NA,NA,NA,NA,"1243",NA,NA,NA,"public dashboard","recovered:2; curr_hosp:1","05/24/20"
