"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","698307","64701; eth_Hispanic/Latino:10340; eth_Non-Hispanic/Latino:32497; eth_Unknown:21864",NA,NA,NA,"AI/AN:   67; ASIAN: 1042; BLACK:19523; HN/PI:   67; OTHER: 4695; UNKNOWN:17504; WHITE:21803","0-0:153; 1-4:475; 5-9:648; 10-17:1976; 18-29:11878; 30-39:10401; 40-49:10748; 50-59:10796; 60-69:8009; 70-79:4976; 80+:4358; UNKNOWN:283","FEMALE:33962; MALE:29394","2643; eth_Hispanic/Latino:127; eth_Non-Hispanic/Latino:2493; eth_Unknown:23","AI/AN:   4; ASIAN:  44; BLACK:1270; HN/PI:   5; OTHER:  54; UNKNOWN:   7; WHITE:1259","30-39:45; 40-49:100; 50-59:221; 60-69:492; 70-79:710; 10-19:1; 20-29:11; 80-89:705; 90+:358","FEMALE:1280; MALE:1360; UNKNOWN:3","case_diabetes:1184; case_cardiac_disease:440; case_hypertension:1930; case_cpd:359; case_ckd:155; case_immunocompromised:139","9864",NA,"0-0:8; 1-4:16; 5-9:5; 10-17:54; 18-29:485; 30-39:836; 40-49:1219; 50-59:1857; 60-69:2090; 70-79:1753; 80+:1533; UNKNOWN:8",NA,"webpage",NA,"06/22/20"
"Hawaii",NA,"816",NA,NA,NA,"AI/AN:  0; ASIAN:265; BLACK:  8; HN/PI:206; MULTI:  0; OTHER: 34; UNKNOWN:  0; WHITE:194","0-19:65; 20-39:267; 40-59:289; 60+:205",NA,"17",NA,NA,NA,NA,"99",NA,"0-19:NA; 20-39:10; 40-59:26; 60+:62",NA,"manual",NA,"06/22/20"
"Idaho","75730","4254; eth_hispanic:1007; eth_non_hispanic:1806; eth_unk:1440",NA,NA,NA,"AI/AN:  87.00; ASIAN:  75.00; BLACK:  94.00; HN/PI:  22.00; MULTI: 225.00; OTHER: 660.00; UNKNOWN:  12.41; WHITE:3076.00","0-17:286; 18-29:1221; 30-39:699; 40-49:644; 50-59:577; 60-69:405; 70-79:224; 80+:195","FEMALE:2299; MALE:1942","89; eth_hispanic:6; eth_non_hispanic:83; eth_unk:NA","AI/AN: 1; ASIAN: 2; BLACK: 1; HN/PI: 0; MULTI: 1; OTHER: 0; UNKNOWN: 0; WHITE:84","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:10; 70-79:18; 80+:59","FEMALE:46; MALE:43",NA,"293",NA,NA,NA,"manual","Percentages present. Manual entry.","06/22/20"
"Illinois","1379003; age_Unknown:50044; age_<20:91695; age_20-29:190900; age_30-39:205140; age_40-49:197097; age_50-59:218371; age_60-69:194490; age_70-79:123620; age_80+:107646; gender_Male:561847; gender_Female:711485; gender_Unknown/Left Blank:105671; race_White:363731; race_Black:114673; race_Left Blank:717594; race_Other:44747; race_Asian:20198; race_Hispanic:115406; race_NH/PI*:1643; race_AI/AN**:1011","137224",18219,462,26,"AI/AN:  211; ASIAN: 4005; BLACK:22991; HISPANIC:44780; HN/PI:  352; OTHER: 5241; UNKNOWN:31648; WHITE:27996","0-19:9825; 20-29:22245; 30-39:22620; 40-49:24282; 50-59:23289; 60-69:16368; 70-79:9060; 80+:9478; UNKNOWN:57","FEMALE:69756; MALE:64895; UNKNOWN:2573","6671","AI/AN:   9; ASIAN: 319; BLACK:1874; HISPANIC:1362; HN/PI:   6; OTHER:  51; UNKNOWN:  98; WHITE:2952","0-19:4; 20-29:23; 30-39:105; 40-49:232; 50-59:552; 60-69:1174; 70-79:1588; 80+:2993; UNKNOWN:0","FEMALE:3018; MALE:3646; UNKNOWN:7",NA,NA,NA,NA,NA,"webpage",NA,"06/22/20"
"Indiana","418916; age_0-19:28527; age_20-29:60644; age_30-39:65319; age_40-49:65162; age_50-59:70451; age_60-69:62069; age_70-79:38830; age_80+:24701; age_Unknown:3213; gender_F:238796; gender_M:169581; gender_Unknown:10539; race_Asian:3579; race_Black or African American:37707; race_Other Race:59300; race_Unknown:81176; race_White:237154; eth_Hispanic or Latino:14206; eth_Not Hispanic or Latino:156092; eth_Unknown:248618","42633; eth_Hispanic or Latino:4965; eth_Not Hispanic or Latino:14247; eth_Unknown:23421",63,255,4,"ASIAN:  677; BLACK: 5374; OTHER: 7834; UNKNOWN: 9473; WHITE:19275","0-19:2606; 20-29:6449; 30-39:6930; 40-49:7243; 50-59:6838; 60-69:5255; 70-79:3351; 80+:3929; UNKNOWN:32","FEMALE:22069; MALE:19706; UNKNOWN:858","2363; eth_Hispanic or Latino:45; eth_Not Hispanic or Latino:1272; eth_Unknown:1046","ASIAN:  12; BLACK: 351; OTHER: 303; UNKNOWN: 171; WHITE:1526","0-19:2; 20-29:5; 30-39:16; 40-49:44; 50-59:121; 60-69:387; 70-79:580; 80+:1208; UNKNOWN:0","FEMALE:1147; MALE:1164; UNKNOWN:52",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:756; beds_icu_total:2469; beds_icu_occupied_beds_covid_19:283; bed_occupied_icu_non_covid:1245; beds_available_icu_beds_total:941; vents_total:2960; vents_all_in_use_covid_19:108; vents_non_covid_pts_on_vents:443; vents_all_available_vents_not_in_use:2409","06/21/20"
"Iowa","265074","26373; eth_hispanic:0.26; eth_non_hispanic:0.59; eth_unk:0.15",NA,NA,NA,"AI/AN:0.00; ASIAN:0.07; BLACK:0.10; HN/PI:0.00; OTHER:0.01; UNKNOWN:0.00; WHITE:0.63","0-17:0.04; 18-40:0.46; 41-60:0.33; 61-80:0.13; 80+:0.04","FEMALE:0.47; MALE:0.51; UNKNOWN:0.02","688; eth_hispanic:0.07; eth_non_hispanic:0.82; eth_unk:0.11","AI/AN:0.00; ASIAN:0.03; BLACK:0.05; HN/PI:0.00; OTHER:0.00; UNKNOWN:0.00; WHITE:0.80","0-17:0; 18-40:0.02; 41-60:0.11; 61-80:0.41; 80+:0.47","FEMALE:0.48; MALE:0.52; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"06/23/20"
"Kansas","154770","12465; eth_hispanic:5402; eth_non_hispanic:5059; eth_unk:2004",NA,NA,NA,"AI/AN:  85; ASIAN: 732; BLACK:1167; OTHER: 404; UNKNOWN:2094; WHITE:7983","0-9:344; 10-17:480; 18-24:1686; 25-34:2416; 35-44:2132; 45-54:2307; 55-64:1669; 65-74:724; 75-84:379; 85+:326; UNKNOWN:2","FEMALE:5577; MALE:6719; UNKNOWN:169","259; eth_hispanic:32; eth_non_hispanic:218; eth_unk:9","AI/AN:  2; ASIAN:  9; BLACK: 60; OTHER:  3; UNKNOWN:  5; WHITE:180","0-9:0; 10-17:0; 18-24:0; 25-34:2; 35-44:13; 45-54:6; 55-64:36; 65-74:51; 75-84:55; 85+:96; UNKNOWN:NA","FEMALE:123; MALE:136; UNKNOWN:0",NA,"1056; eth_hispanic:300; eth_non_hispanic:689; eth_unk:67","AI/AN:  5; ASIAN: 46; BLACK:185; OTHER: 59; UNKNOWN: 59; WHITE:702","0-9:11; 10-17:0; 18-24:28; 25-34:62; 35-44:159; 45-54:127; 55-64:222; 65-74:198; 75-84:138; 85+:111; UNKNOWN:0",NA,"manual",NA,"06/23/20"
"Kentucky","321642","13839; eth_Non-Hisp:56.2016%; eth_Hispanic:11.3484%",NA,NA,NA,"AI/AN:0.00227936; ASIAN:0.03103952; BLACK:0.10109632; HN/PI:0.00221232; MULTI:0.04283856; WHITE:0.49086688","0-9:322; 10-19:684; 20-29:2244; 30-39:2295; 40-49:2263; 50-59:2135; 60-69:1626; 70-79:1091; 80+:1113; UNKNOWN:66","FEMALE:7156; MALE:6541; UNKNOWN:142","526; eth_Non-Hisp:89.755848%; eth_Hispanic:3.974152%","ASIAN:0.01518426; BLACK:0.15587299; MULTI:0.01715259; WHITE:0.74909016","0-9:1; 10-19:0; 20-29:0; 30-39:3; 40-49:11; 50-59:34; 60-69:83; 70-79:131; 80+:263; UNKNOWN:0","FEMALE:286; MALE:240; UNKNOWN:0",NA,"2532",NA,"0-9:20; 10-19:50; 20-29:206; 30-39:239; 40-49:297; 50-59:409; 60-69:414; 70-79:353; 80+:364; UNKNOWN:0","FEMALE:1308; MALE:1042; UNKNOWN:2","arcgis","icu_0-9:1; icu_10-19:4; icu_20-29:10; icu_30-39:21; icu_40-49:27; icu_50-59:76; icu_60-69:102; icu_70-79:103; icu_80+:56; icu_Unconfirmed:0; icu_F:184; icu_M:216; icu_U:0; recovered:3534; total_icu:400","06/22/20"
"Louisiana","610812","49778",NA,NA,NA,NA,"0-17:2153; 18-29:8334; 30-39:8087; 40-49:7996; 50-59:8263; 60-69:6866; 70+:7865","FEMALE:0.56; MALE:0.42; UNKNOWN:0.02","2993; eth_Hispanic/Latino:2.03%; eth_Non-Hispanic/Latino:87.80%; eth_Unknown:10.17%","AI/AN:   3; ASIAN:  22; BLACK:1548; HN/PI:   5; OTHER:  17; UNKNOWN:   4; WHITE:1307","0-17:3; 18-29:10; 30-39:53; 40-49:109; 50-59:263; 60-69:533; 70+:2022","FEMALE:0.47; MALE:0.53; UNKNOWN:0","Asthma:4.14%; Cancer:7.38%; Cardiac Disease:20.13%; Chronic Kidney Disease:19.65%; Congestive Heart Failure:13.37%; Diabetes:36.50%; Hypertension:59.05%; Neurological:11.44%; Obesity:19.17%; Pulmonary:11.75%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:589; curr_vent:69; Beds_In Use:8719; Beds_Still Available:6023; Hospital Vents_In Use:492; Hospital Vents_Still Available:1626; ICU Beds_In Use:1220; ICU Beds_Still Available:846","06/21/20"
"Maine","80662","2957; eth_Hispanic:89; eth_Not Hispanic:2300; eth_Not Disclosed:568",NA,NA,NA,"AI/AN:   6; ASIAN/PI:  45; BLACK: 719; MULTI:  13; OTHER:  64; UNKNOWN: 359; WHITE:1751","0-19:203; 20-29:446; 30-39:457; 40-49:465; 50-59:502; 60-69:355; 70-79:260; 80+:269","FEMALE:1514; MALE:1443; UNKNOWN:0","102; eth_Hispanic:0; eth_Not Hispanic:83; eth_Not Disclosed:18","AI/AN: 0; ASIAN: 0; BLACK: 1; HN/PI: 0; MULTI: 0; OTHER: 1; UNKNOWN:10; WHITE:89",NA,NA,NA,"336; eth_Hispanic:2; eth_Not Hispanic:261; eth_Not Disclosed:54","AI/AN:  0; ASIAN:  5; BLACK: 31; HN/PI:  0; MULTI:  0; OTHER:  5; UNKNOWN: 16; WHITE:260",NA,NA,"tableau and interactive webpage","Total Hospitalized:27; In Critical Care:13; On a Ventilator:6; Available Critical Care Beds:139; Total Critical Care Beds:386; Available Ventilators:262; Total Ventilators:314; Alternative Ventilators:434; recovered:2391","06/21/20"
"Maryland","572731","64603",NA,NA,NA,"HISPANIC:17580; NH ASIAN: 1271; NH BLACK:18657; NH OTHER: 3251; NH WHITE:12693; UNKNOWN:11151","0-9:1893; 10-19:3216; 20-29:9350; 30-39:12029; 40-49:11535; 50-59:10224; 60-69:7307; 70-79:4667; 80+:4382","FEMALE:33580; MALE:31023","3074","HISPANIC: 326; NH ASIAN: 116; NH BLACK:1245; NH OTHER:  33; NH WHITE:1330; UNKNOWN:  24","0-9:0; 10-19:1; 20-29:16; 30-39:44; 40-49:96; 50-59:237; 60-69:486; 70-79:738; 80+:1436; UNKNOWN:20","FEMALE:1507; MALE:1567",NA,"10572",NA,NA,NA,"arcgis + webpage","Currently hospitalized :602; Acute care :370; Intensive care :232; Released from isolation :4776","06/22/20"
"Massachusetts","768592","107061",8363,105,30,"HISPANIC:20522; NH ASIAN: 2206; NH BLACK:10009; NH OTHER: 5454; NH WHITE:31770; UNKNOWN:37100","0-19:5640; 20-29:14671; 30-39:16080; 40-49:15286; 50-59:17020; 60-69:13837; 70-79:9344; 80+:14904; UNKNOWN:279","FEMALE:58348; MALE:47235; UNKNOWN:1478","7858; Hosp_Yes:4295; Hosp_No:1040; Hosp_Unknown:2523; Preexist_Yes:3716; Preexist_No:66; Preexist_Unknown:4076","HISPANIC: 540; NH ASIAN: 207; NH BLACK: 641; NH OTHER: 527; NH WHITE:5794; UNKNOWN: 149","0-19:0; 20-29:15; 30-39:30; 40-49:76; 50-59:286; 60-69:824; 70-79:1733; 80+:4894","FEMALE:4170; MALE:3687",NA,"11084","HISPANIC:1481; NH ASIAN: 355; NH BLACK:1281; NH OTHER: 866; NH WHITE:5342; UNKNOWN:1760","0-19:90; 20-29:272; 30-39:518; 40-49:794; 50-59:1458; 60-69:2141; 70-79:2388; 80+:3423; UNKNOWN:1",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:23089; facilities:369; Deaths.Reported.in.LTCFs:4944; Total.number.of.COVID.patients.in.hospital.today:927; Net.new.hospitalizations:-37; X5.day.average.of.net.new.hospitalizations:-23.6; ICU:194; Net.New.number.ICU:-6; Total.number.intubated:111; Net.New.number.intubated:-7; Confirmed.COVID.19.hospitalizations:48; Suspected.COVID.19.hospitalizations:294","06/21/20"
"Michigan","934545","67957; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:65%; eth1_Unknown:27%; eth2_Arab:2%; eth2_Non-Arab:40%; eth2_Unknown:58%",NA,NA,NA,"AI/AN:  237; ASIAN/PI: 1397; BLACK:19165; MULTI: 4365; OTHER: 3527; UNKNOWN: 8847; WHITE:23804","0-19:2177; 20-29:7566; 30-39:8678; 40-49:9806; 50-59:10738; 60-69:9493; 70-79:6392; 80+:6484; UNKNOWN:8","FEMALE:32015; MALE:29200; UNKNOWN:127","6097; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:83%; eth1_Unknown:15%; eth2_Arab:1%; eth2_Non-Arab:42%; eth2_Unknown:56%","AI/AN:   6; ASIAN/PI:  70; BLACK:2316; MULTI:  77; OTHER:  99; UNKNOWN: 191; WHITE:3014","0-19:0; 20-29:6; 30-39:48; 40-49:175; 50-59:451; 60-69:1038; 70-79:1573; 80+:2482; UNKNOWN:0","FEMALE:2745; MALE:3028; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage","# of ED Discharges:492; # In Critical Care:181; # on Ventilators:99; # of Inpatients:324; ICU:209","06/22/20"
"Minnesota","513137","33227; eth_hispanic:7523; eth_non_hispanic:19372; eth_unk:6332",NA,NA,NA,"AI/AN:  289; ASIAN: 2552; BLACK: 7082; HN/PI:   85; MULTI:  684; OTHER: 4329; UNKNOWN: 5802; WHITE:12489","0-5:699; 6-19:2657; 20-29:6539; 30-39:6673; 40-49:5246; 50-59:4627; 60-69:2814; 70-79:1590; 80-89:1509; 90-99:817; 100+:46; UNKNOWN:NA","FEMALE:16652; MALE:15965; OTHER:11; UNKNOWN:599","1384; eth_hispanic:43; eth_non_hispanic:1085; eth_unk:256","AI/AN: 21; ASIAN: 44; BLACK:102; HN/PI:  1; MULTI:  0; OTHER: 20; UNKNOWN:194; WHITE:995","0-5:0; 6-19:0; 20-29:2; 30-39:10; 40-49:14; 50-59:65; 60-69:161; 70-79:270; 80-89:473; 90-99:362; 100+:27; UNKNOWN:0","FEMALE:677; MALE:656; OTHER:0; UNKNOWN:11",NA,"2650; eth_hispanic:557; eth_non_hispanic:2609; eth_unk:552","AI/AN:  85; ASIAN: 351; BLACK: 784; HN/PI:   3; MULTI:  67; OTHER: 269; UNKNOWN: 468; WHITE:1688","0-5:29; 6-19:75; 20-29:238; 30-39:371; 40-49:433; 50-59:688; 60-69:707; 70-79:550; 80-89:464; 90-99:156; 100+:7; UNKNOWN:0","FEMALE:1824; MALE:1861; OTHER:0; UNKNOWN:33","manual",NA,"06/22/2020"
"Mississippi","263811","22287; eth_hispanic:1195; eth_non_hispanic:16561; eth_unk:4531",NA,NA,NA,"AI/AN:  972; ASIAN:   70; BLACK:11474; HN/PI:    0; MULTI:    0; OTHER: 1776; UNKNOWN: 1797; WHITE: 6198","0-17:1715; 18-29:4283; 30-39:3523; 40-49:3622; 50-59:3336; 60-69:2702; 70-79:1627; 80-89:1041; 90+:433; UNKNOWN:NA","FEMALE:0.583; MALE:0.41; UNKNOWN:0.007","978; eth_hispanic:16; eth_non_hispanic:907; eth_unk:55","AI/AN: 54; ASIAN:  0; BLACK:498; HN/PI:  0; MULTI:  0; OTHER: 14; UNKNOWN:  5; WHITE:407","0-17:0; 18-29:6; 30-39:17; 40-49:43; 50-59:78; 60-69:212; 70-79:266; 80-89:223; 90+:133; UNKNOWN:NA","FEMALE:500; MALE:473; UNKNOWN:0",NA,NA,NA,"0-17:32; 18-29:124; 30-39:182; 40-49:343; 50-59:482; 60-69:658; 70-79:568; 80-89:347; 90+:145; UNKNOWN:NA",NA,"pdf","Age data manually entered","06/22/20"
"Missouri","317374; age_0-14:13294; age_15-17:3634; age_18-24:23705; age_25-49:114570; age_50-64:78265; age_65-74:43203; age_75-84:23795; age_85+:14042; age_Unknown:2866","18143; eth_HISPANIC:914; eth_NON HISPANIC:7709; eth_REFUSED TO ANSWER:7; eth_UNKNOWN:2864",NA,NA,NA,"BLACK:3760; MULTI: 279; OTHER: 374; UNKNOWN:1956; WHITE:4949","0-19:1087; 20-24:1390; 25-29:1552; 30-34:1445; 35-39:1360; 40-44:1274; 45-49:1404; 50-54:1445; 55-59:1479; 60-64:1364; 65-69:1020; 70-74:831; 75-79:672; 80+:1807","FEMALE:9279; MALE:7809; UNKNOWN:114","961; eth_HISPANIC:14; eth_NON HISPANIC:574; eth_REFUSED TO ANSWER:0; eth_UNKNOWN:81","BLACK:246; MULTI:  4; OTHER:  6; UNKNOWN: 18; WHITE:382","0-19:0; 80+:495; 20-29:3; 30-39:4; 40-49:20; 50-59:62; 60-69:145; 70-79:232","FEMALE:481; MALE:478; UNKNOWN:2",NA,NA,NA,NA,NA,"webpage + arcgis","risk_Travel:200; risk_Contact:215; risk_Un_known:3745","06/22/20"
