"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","2629090","296833; eth_Hispanic/Latino:37895; eth_Non-Hispanic/Latino:145260; eth_Unknown:113678",NA,NA,NA,"AI/AN:   236; ASIAN:  4595; BLACK: 76777; HN/PI:   410; OTHER: 21878; UNKNOWN: 88696; WHITE:104241","0-0:1088; 1-4:3417; 5-9:4876; 10-17:16941; 18-29:74919; 30-39:48871; 40-49:46339; 50-59:42523; 60-69:28333; 70-79:16388; 80+:11099; UNKNOWN:2039","FEMALE:155305; MALE:133218; UNKNOWN:8310","6398; eth_Hispanic/Latino:399; eth_Non-Hispanic/Latino:5917; eth_Unknown:82","AI/AN:   7; ASIAN: 118; BLACK:2697; HN/PI:   8; OTHER: 171; UNKNOWN:  71; WHITE:3326","0-0:0; 1-4:1; 5-9:1; 10-17:4; 18-29:50; 30-39:115; 40-49:250; 50-59:615; 60-69:1236; 70-79:1698; 80+:2426; UNKNOWN:2","FEMALE:3087; MALE:3307; UNKNOWN:4","Unknown:1170; No:1470; Yes:3758","26665",NA,"0-0:61; 1-4:72; 5-9:47; 10-17:227; 18-29:1776; 30-39:2417; 40-49:3464; 50-59:4860; 60-69:5399; 70-79:4559; 80+:3730; UNKNOWN:53",NA,"webpage",NA,"09/15/20"
"Hawaii",NA,"10779",NA,NA,NA,"AI/AN:   0; ASIAN:1671; BLACK:  84; HN/PI:1966; MULTI:   0; OTHER: 231; UNKNOWN:   0; WHITE: 739","0-17:518; 18-29:1031; 30-39:896; 40-49:713; 50-59:584; 60-69:434; 70-79:182; 80+:77","FEMALE:2238; MALE:2197; UNKNOWN:0","99",NA,"0-17:0; 18-29:0; 30-39:0; 40-49:5; 50-59:11; 60-69:17; 70-79:27; 80+:35","FEMALE:33; MALE:62; UNKNOWN:0",NA,"638",NA,"0-17:3; 18-29:28; 30-39:47; 40-49:78; 50-59:109; 60-69:123; 70-79:95; 80+:77","FEMALE:254; MALE:306; UNKNOWN:0","manual",NA,"09/15/20"
"Idaho","261289","35532; eth_hispanic:0.16742654508612; eth_non_hispanic:0.324299223235393; eth_unk:18060",NA,NA,NA,"AI/AN:    0.011229314; ASIAN:    0.006670044; BLACK:    0.009343690; HN/PI:    0.002532928; MULTI:    0.032083755; OTHER:    0.097883598; UNKNOWN:13983.000000000; WHITE:    0.446836654","0-17:3117; 18-29:9443; 30-39:5674; 40-49:5022; 50-59:4144; 60-69:2698; 70-79:1581; 80+:1187","FEMALE:16641; MALE:16022","NA; eth_hispanic:45; eth_non_hispanic:326; eth_unk:NA","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN:  0; WHITE:356","0-17:0; 18-29:0; 30-39:1; 40-49:8; 50-59:13; 60-69:45; 70-79:91; 80+:214","FEMALE:163; MALE:209",NA,"1441",NA,NA,NA,"manual","Percentages present. Manual entry.","09/15/20"
"Illinois","4810827; age_Unknown:221276; age_<20:513718; age_20-29:873639; age_30-39:691239; age_40-49:606554; age_50-59:659563; age_60-69:572552; age_70-79:360782; age_80+:311504; gender_Male:1918221; gender_Female:2500501; gender_Unknown/Left Blank:392105; race_White:1504737; race_Black:407019; race_Left Blank:2248158; race_Other:168163; race_Asian:138560; race_Hispanic:334980; race_NH/PI*:5313; race_AI/AN**:3897","264210",39031,1466,20,"AI/AN:  339; ASIAN: 6113; BLACK:37414; HISPANIC:69827; HN/PI:  486; OTHER: 9596; UNKNOWN:65463; WHITE:74972","0-19:32391; 20-29:53011; 30-39:42035; 40-49:41864; 50-59:39732; 60-69:26897; 70-79:14826; 80+:13386; UNKNOWN:68","FEMALE:135272; MALE:123835; UNKNOWN:5103","8332","AI/AN:  12; ASIAN: 376; BLACK:2187; HISPANIC:1682; HN/PI:  10; OTHER:  49; UNKNOWN: 128; WHITE:3888","0-19:6; 20-29:34; 30-39:127; 40-49:291; 50-59:671; 60-69:1468; 70-79:2005; 80+:3730; UNKNOWN:0","FEMALE:3845; MALE:4487; UNKNOWN:0",NA,NA,NA,NA,NA,"webpage",NA,"09/15/20"
"Indiana","1254731; age_0-19:198328; age_20-29:239949; age_30-39:181880; age_40-49:164733; age_50-59:170812; age_60-69:147451; age_70-79:91192; age_80+:55938; age_Unknown:4448; gender_F:694187; gender_M:537466; gender_Unknown:23078; race_Asian:21665; race_Black or African American:98889; race_Other Race:153798; race_Unknown:197224; race_White:783155; eth_Hispanic or Latino:42709; eth_Not Hispanic or Latino:508438; eth_Unknown:703584","107229; eth_Hispanic or Latino:9502; eth_Not Hispanic or Latino:39430; eth_Unknown:58297",326,760,5,"ASIAN: 1215; BLACK:10624; OTHER:15681; UNKNOWN:23174; WHITE:56535","0-19:13690; 20-29:22013; 30-39:15772; 40-49:16116; 50-59:15006; 60-69:11276; 70-79:6958; 80+:6308; UNKNOWN:90","FEMALE:55953; MALE:49635; UNKNOWN:1641","3235; eth_Hispanic or Latino:71; eth_Not Hispanic or Latino:1656; eth_Unknown:1508","ASIAN:  17; BLACK: 440; OTHER: 424; UNKNOWN: 230; WHITE:2124","0-19:2; 20-29:10; 30-39:23; 40-49:58; 50-59:167; 60-69:511; 70-79:814; 80+:1650; UNKNOWN:0","FEMALE:1559; MALE:1620; UNKNOWN:56",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2282; BEDS_ICU_OCCUPIED_COVID_19:230; BEDS_ICU_NO_OCCUPIED_COVID_19:1109; BEDS_AVAILABLE_ICU_BEDS_TOTAL:943; VENTS_TOTAL:2896; VENTS_ALL_USE_COVID_19:68; VENTS_NON_COVID_PTS_ON_VENTS:471; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2357; PCT_BEDS_ICU_OCCUPIED_COVID_19:10.08; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:48.6; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:41.32; PCT_VENTS_ALL_USE_COVID_19:2.35; PCT_VENTS_NON_COVID_PTS_ON_VENTS:16.26; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:81.39","09/14/20"
"Iowa","690410","75272; eth_hispanic:0.14; eth_non_hispanic:0.68; eth_unk:0.17",NA,NA,NA,"AI/AN:0.01; ASIAN:0.03; BLACK:0.06; HN/PI:0.01; OTHER:0.02; UNKNOWN:0.18; WHITE:0.69","0-17:0.08; 18-40:0.49; 41-60:0.27; 61-80:0.12; 80+:0.04","FEMALE:0.5; MALE:0.49; UNKNOWN:0.01","1233; eth_hispanic:0.0566; eth_non_hispanic:0.8261; eth_unk:0.1173","AI/AN:0.0041; ASIAN:0.0203; BLACK:0.0365; HN/PI:0.0097; OTHER:0.0049; UNKNOWN:0.1071; WHITE:0.8175","0-17:8e-04; 18-40:0.0178; 41-60:0.09; 61-80:0.4112; 80+:0.4801","FEMALE:0.4728; MALE:0.5215; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"09/15/20"
"Kansas","458381","49899; eth_hispanic:13170; eth_non_hispanic:25046; eth_unk:11683",NA,NA,NA,"AI/AN:  377; ASIAN: 1332; BLACK: 3628; OTHER: 2847; UNKNOWN: 8985; WHITE:32730","0-9:1425; 10-17:2980; 18-24:10960; 25-34:9010; 35-44:7084; 45-54:7762; 55-64:5330; 65-74:2839; 75-84:1476; 85+:978; UNKNOWN:55","FEMALE:24306; MALE:24810; UNKNOWN:783","534; eth_hispanic:75; eth_non_hispanic:421; eth_unk:38","AI/AN:  6; ASIAN: 13; BLACK: 80; OTHER: 32; UNKNOWN: 25; WHITE:378","0-9:0; 10-17:0; 18-24:3; 25-34:6; 35-44:27; 45-54:10; 55-64:66; 65-74:105; 75-84:134; 85+:183; UNKNOWN:NA","FEMALE:221; MALE:312; UNKNOWN:0",NA,"2572; eth_hispanic:675; eth_non_hispanic:1688; eth_unk:209","AI/AN:  21; ASIAN:  67; BLACK: 330; OTHER: 231; UNKNOWN: 135; WHITE:1788","0-9:26; 10-17:18; 18-24:82; 25-34:170; 35-44:383; 45-54:271; 55-64:494; 65-74:505; 75-84:386; 85+:237; UNKNOWN:0",NA,"manual",NA,"09/15/20"
"Kentucky","1000301","58003; eth_Hispanic:4219; eth_Non-Hispanic:32361; eth_Unknown:21423",NA,NA,NA,"AI/AN:  148; ASIAN:  654; BLACK: 4634; HN/PI:   56; MULTI:  259; OTHER: 2019; UNKNOWN:18722; WHITE:31511","0-9:2298; 10-19:6355; 20-29:11455; 30-39:8746; 40-49:8466; 50-59:7880; 60-69:6113; 70-79:3735; 80+:2921; UNKNOWN:34","FEMALE:30604; MALE:26917; UNKNOWN:482","1074; eth_Hispanic:35; eth_Non-Hispanic:903; eth_Unknown:136","AI/AN:  0; ASIAN: 11; BLACK:128; HN/PI:  0; MULTI:  6; OTHER: 17; UNKNOWN: 96; WHITE:816","0-9:1; 10-19:0; 20-29:0; 30-39:6; 40-49:23; 50-59:70; 60-69:169; 70-79:282; 80+:523; UNKNOWN:0","FEMALE:573; MALE:501; UNKNOWN:0",NA,"4924; eth_Hispanic:354; eth_Non-Hispanic:3877; eth_Unknown:693","AI/AN:  12; ASIAN: 131; BLACK: 643; HN/PI:   4; MULTI:  34; OTHER: 157; UNKNOWN: 511; WHITE:3432","0-9:47; 10-19:86; 20-29:318; 30-39:421; 40-49:566; 50-59:768; 60-69:951; 70-79:915; 80+:852; UNKNOWN:0","FEMALE:2571; MALE:2347; UNKNOWN:6","arcgis","icu_0-9:8; icu_10-19:9; icu_20-29:46; icu_30-39:92; icu_40-49:117; icu_50-59:240; icu_60-69:363; icu_70-79:345; icu_80+:239; icu_Unconfirmed:0; icu_F:655; icu_M:801; icu_U:3; recovered:3.97; total_icu:1459","09/15/20"
"Louisiana","2103682","158318",NA,NA,NA,"AI/AN:  405; ASIAN: 7584; BLACK:57063; HN/PI:  184; OTHER:13959; UNKNOWN:15243; WHITE:58538","0-17:14334; 18-29:35140; 30-39:25742; 40-49:23531; 50-59:22999; 60-69:17998; 70+:18366","FEMALE:0.56; MALE:0.44; UNKNOWN:0","5278; eth_Hispanic/Latino:2.60%; eth_Non-Hispanic/Latino:91.70%; eth_Unknown:5.70%","AI/AN:   4; ASIAN:  34; BLACK:2324; HN/PI:   6; OTHER:  29; UNKNOWN:   2; WHITE:2554","0-17:4; 18-29:23; 30-39:79; 40-49:168; 50-59:442; 60-69:913; 70+:3479","FEMALE:0.48; MALE:0.52; UNKNOWN:0","Asthma:3.55%; Cancer:6.80%; Cardiac Disease:20.64%; Chronic Kidney Disease:18.76%; Congestive Heart Failure:13.70%; Diabetes:32.66%; Hypertension:54.37%; Neurological:19.95%; Obesity:17.25%; Pulmonary:11.84%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1794; curr_vent:332; Beds_In Use:9005; Beds_Still Available:4783; Hospital Vents_In Use:504; Hospital Vents_Still Available:1719; ICU Beds_In Use:1183; ICU Beds_Still Available:495","09/15/20"
"Maine","335429","4918; eth_Not Hispanic or Latino:3963; eth_Unknown:757; eth_Hispanic or Latino:198",NA,NA,NA,"AI/AN:   9; ASIAN: 112; BLACK: 959; HN/PI:   3; MULTI:  22; OTHER: 139; UNKNOWN: 443; WHITE:3231","0-19:521; 20-29:831; 30-39:748; 40-49:718; 50-59:800; 60-69:560; 70-79:377; 80+:363","FEMALE:2511; MALE:2407","137; eth_Not Hispanic or Latino:114; eth_Unknown:20; eth_Hispanic or Latino:0","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN:  9; WHITE:121",NA,"FEMALE:73; MALE:64",NA,"432; eth_Not Hispanic or Latino:364; eth_Unknown:52; eth_Hispanic or Latino:11","AI/AN:  0; ASIAN: 12; BLACK: 42; HN/PI:  0; MULTI:  0; OTHER:  7; UNKNOWN: 15; WHITE:351",NA,"FEMALE:188; MALE:244","tableau and interactive webpage","Total Hospitalized:10; In Critical Care:5; On a Ventilator:0; Available Critical Care Beds:96; Total Critical Care Beds:380; Available Ventilators:249; Total Ventilators:319; Alternative Ventilators:437; recovered:4280","09/15/20"
"Maryland","2245666","117245",NA,NA,NA,"HISPANIC:25852; NH ASIAN: 2234; NH BLACK:37451; NH OTHER: 5418; NH WHITE:28642; UNKNOWN:17648","0-9:4321; 10-19:9388; 20-29:21850; 30-39:21362; 40-49:18982; 50-59:17148; 60-69:11548; 70-79:6940; 80+:5706","FEMALE:61965; MALE:55280","3849","HISPANIC: 442; NH ASIAN: 142; NH BLACK:1570; NH OTHER:  40; NH WHITE:1639; UNKNOWN:  16","0-9:0; 10-19:2; 20-29:24; 30-39:53; 40-49:122; 50-59:319; 60-69:618; 70-79:952; 80+:1757; UNKNOWN:2","FEMALE:1891; MALE:1958",NA,"14918",NA,NA,NA,"arcgis + webpage","Currently hospitalized:371; Acute care:278; Intensive care:93; Released from isolation:7254","09/15/20"
"Massachusetts","1980030","123425",NA,NA,NA,"HISPANIC:28135; NH ASIAN: 2740; NH BLACK:11962; NH OTHER: 7774; NH WHITE:39262; UNKNOWN:35520",NA,NA,"9016; Hosp_Yes:4900; Hosp_No:1495; Hosp_Unknown:2830; Preexist_Yes:4679; Preexist_No:85; Preexist_Unknown:4461","HISPANIC: 642; NH ASIAN: 232; NH BLACK: 751; NH OTHER: 586; NH WHITE:6960; UNKNOWN:  54",NA,"FEMALE:4984; MALE:4239",NA,"12462","HISPANIC:1827; NH ASIAN: 393; NH BLACK:1471; NH OTHER:1005; NH WHITE:6212; UNKNOWN:1554",NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:24732; facilities:382; Deaths.Reported.in.LTCFs:5915; Total.number.of.COVID.patients.in.hospital.today:310; Net.new.hospitalizations:8; X5.day.average.of.net.new.hospitalizations:-9; ICU:52; Net.New.number.ICU:-11; Total.number.intubated:23; Net.New.number.intubated:6; Confirmed.COVID.19.hospitalizations:18; Suspected.COVID.19.hospitalizations:124","09/15/20"
"Michigan","3221906","124969; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:68%; eth1_Unknown:24%; eth2_Arab:4%; eth2_Non-Arab:51%; eth2_Unknown:44%",NA,NA,NA,"AI/AN:  503; ASIAN/PI: 2163; BLACK:25381; MULTI: 7739; OTHER: 7516; UNKNOWN:15399; WHITE:54397","0-9:2212; 10-19:9547; 20-29:20742; 30-39:15886; 40-49:16431; 50-59:17329; 60-69:13952; 70-79:8920; 80+:7994; UNKNOWN:85","FEMALE:58907; MALE:54002; UNKNOWN:189","6932; eth1_Hispanic/Latino:3%; eth1_Non-Hispanic Latino:85%; eth1_Unknown:12%; eth2_Arab:2%; eth2_Non-Arab:47%; eth2_Unknown:52%","AI/AN:  12; ASIAN/PI:  80; BLACK:2518; MULTI:  84; OTHER: 126; UNKNOWN: 157; WHITE:3573","0-9:0; 10-19:0; 20-29:18; 30-39:61; 40-49:202; 50-59:517; 60-69:1158; 70-79:1773; 80+:2821; UNKNOWN:0","FEMALE:3109; MALE:3441; UNKNOWN:0",NA,"564",NA,NA,NA,"webpage",NA,"09/15/20"
"Minnesota","1724779","84949",NA,NA,NA,"AI/AN:  694; ASIAN: 4659; BLACK:15944; HISPANIC:14032; HN/PI:  127; MULTI: 1082; OTHER: 1447; UNKNOWN: 7972; WHITE:38992","0-4:1699; 5-9:1608; 10-14:2426; 15-19:7863; 20-24:11558; 25-29:8451; 30-34:7747; 35-39:6977; 40-44:6198; 45-49:5878; 50-54:5785; 55-59:5056; 60-64:3882; 65-69:2546; 70-74:1928; 75-79:1533; 80-84:1345; 85-89:1161; 90-94:849; 95-99:386; 100+:67; UNKNOWN:NA","FEMALE:43678; MALE:40715; OTHER:13; UNKNOWN:543","1922","AI/AN:  35; ASIAN:  90; BLACK: 185; HISPANIC:  91; HN/PI:   2; MULTI:   0; OTHER:   7; UNKNOWN:  13; WHITE:1486","0-4:1; 5-9:0; 10-14:0; 15-19:0; 20-24:1; 25-29:3; 30-34:7; 35-39:10; 40-44:10; 45-49:20; 50-54:44; 55-59:60; 60-64:101; 65-69:129; 70-74:194; 75-79:195; 80-84:318; 85-89:327; 90-94:306; 95-99:163; 100+:33; UNKNOWN:0","FEMALE:959; MALE:924; OTHER:0; UNKNOWN:1",NA,"6954","AI/AN: 146; ASIAN: 583; BLACK:1540; HISPANIC:1013; HN/PI:   9; MULTI:  95; OTHER:  78; UNKNOWN: 314; WHITE:3052","0-4:67; 5-9:22; 10-14:35; 15-19:125; 20-24:247; 25-29:287; 30-34:341; 35-39:363; 40-44:372; 45-49:414; 50-54:551; 55-59:647; 60-64:651; 65-69:582; 70-74:553; 75-79:494; 80-84:456; 85-89:348; 90-94:188; 95-99:77; 100+:9; UNKNOWN:NA","FEMALE:3415; MALE:3404; OTHER:1; UNKNOWN:10","manual",NA,"09/15/2020"
"Mississippi","687846","90018; eth_hispanic:2657; eth_non_hispanic:55086; eth_unk:32275",NA,NA,NA,"AI/AN: 1275; ASIAN:  322; BLACK:36023; HN/PI:    0; MULTI:    0; OTHER: 7121; UNKNOWN:13468; WHITE:31809","0-17:9600; 18-29:20141; 30-39:13338; 40-49:13462; 50-59:12774; 60-69:10045; 70-79:6042; 80-89:3229; 90+:1182; UNKNOWN:NA","FEMALE:0.569; MALE:0.425; UNKNOWN:0.006","2706; eth_hispanic:36; eth_non_hispanic:2307; eth_unk:363","AI/AN:  85; ASIAN:   6; BLACK:1267; HN/PI:   0; MULTI:   0; OTHER:  49; UNKNOWN:  51; WHITE:1244","0-17:1; 18-29:20; 30-39:47; 40-49:109; 50-59:252; 60-69:568; 70-79:724; 80-89:640; 90+:344; UNKNOWN:NA","FEMALE:1344; MALE:1307; UNKNOWN:0",NA,"5499",NA,"0-17:86; 18-29:223; 30-39:306; 40-49:568; 50-59:905; 60-69:1234; 70-79:1153; 80-89:728; 90+:296; UNKNOWN:NA",NA,"pdf","Age data manually entered","09/15/20"
