"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Georgia","2005273","237030; eth_Hispanic/Latino:29741; eth_Non-Hispanic/Latino:104355; eth_Unknown:102934",NA,NA,NA,"AI/AN:  185; ASIAN: 3081; BLACK:60365; HN/PI:  309; OTHER:16793; UNKNOWN:84835; WHITE:71462","0-0:900; 1-4:2673; 5-9:3760; 10-17:12518; 18-29:56275; 30-39:40278; 40-49:37725; 50-59:34165; 60-69:22630; 70-79:13096; 80+:9155; UNKNOWN:3855","FEMALE:122854; MALE:105691; UNKNOWN:8485","4702; eth_Hispanic/Latino:295; eth_Non-Hispanic/Latino:4307; eth_Unknown:100","AI/AN:   4; ASIAN:  78; BLACK:2070; HN/PI:   6; OTHER: 137; UNKNOWN:  58; WHITE:2349","0-0:0; 1-4:0; 5-9:1; 10-17:2; 18-29:38; 30-39:90; 40-49:189; 50-59:439; 60-69:880; 70-79:1250; 80+:1813; UNKNOWN:0","FEMALE:2252; MALE:2443; UNKNOWN:7","Unknown:957; No:905; Yes:2840","22087",NA,"0-0:46; 1-4:53; 5-9:32; 10-17:175; 18-29:1446; 30-39:2063; 40-49:2926; 50-59:4072; 60-69:4478; 70-79:3671; 80+:3071; UNKNOWN:54",NA,"webpage",NA,"08/17/20"
"Hawaii",NA,"5349",NA,NA,NA,"AI/AN:  0; ASIAN:715; BLACK: 29; HN/PI:936; MULTI:  0; OTHER: 85; UNKNOWN:  0; WHITE:351","0-19:621; 20-39:2096; 40-59:1577; 60+:898",NA,"41",NA,"0-19:0; 20-39:0; 40-59:8; 60+:31",NA,NA,"300",NA,"0-19:NA; 20-39:27; 40-59:85; 60+:147",NA,"manual",NA,"08/19/20"
"Idaho","225018","27942; eth_hispanic:4881; eth_non_hispanic:9615; eth_unk:13445",NA,NA,NA,"AI/AN:  259; ASIAN:  205; BLACK:  299; HN/PI:   76; MULTI:  995; OTHER: 3044; UNKNOWN: 9778; WHITE:13283","0-17:2545; 18-29:8193; 30-39:4860; 40-49:4228; 50-59:3480; 60-69:2276; 70-79:1330; 80+:988","FEMALE:14111; MALE:13595","273; eth_hispanic:33; eth_non_hispanic:240; eth_unk:NA","AI/AN:  2; ASIAN:  2; BLACK:  3; HN/PI:  0; MULTI:  0; OTHER:  5; UNKNOWN:  0; WHITE:260","0-17:0; 18-29:0; 30-39:1; 40-49:7; 50-59:10; 60-69:35; 70-79:62; 80+:158","FEMALE:121; MALE:152",NA,"1129",NA,"0-17:31; 18-29:77; 30-39:94; 40-49:121; 50-59:153; 60-69:215; 70-79:220; 80+:218",NA,"manual","Percentages present. Manual entry.","08/17/20"
"Illinois","3366851; age_Unknown:151415; age_<20:287480; age_20-29:531526; age_30-39:500074; age_40-49:448672; age_50-59:492158; age_60-69:437243; age_70-79:278528; age_80+:239755; gender_Male:1328445; gender_Female:1751587; gender_Unknown/Left Blank:286819; race_White:984900; race_Black:298659; race_Left Blank:1667470; race_Other:105179; race_Asian:54718; race_Hispanic:250038; race_NH/PI*:3352; race_AI/AN**:2535","206081",37089,1562,18,"AI/AN:  281; ASIAN: 5132; BLACK:32759; HISPANIC:59227; HN/PI:  439; OTHER: 7661; UNKNOWN:48080; WHITE:52502","0-19:20952; 20-29:39076; 30-39:33791; 40-49:34171; 50-59:32198; 60-69:22024; 70-79:12099; 80+:11714; UNKNOWN:56","FEMALE:105771; MALE:96490; UNKNOWN:3820","7744","AI/AN:  10; ASIAN: 366; BLACK:2098; HISPANIC:1595; HN/PI:   9; OTHER:  52; UNKNOWN: 125; WHITE:3489","0-19:5; 20-29:29; 30-39:119; 40-49:273; 50-59:639; 60-69:1389; 70-79:1851; 80+:3439; UNKNOWN:0","FEMALE:3562; MALE:4178; UNKNOWN:4",NA,NA,NA,NA,NA,"webpage",NA,"08/16/20"
"Indiana","934033; age_0-19:109274; age_20-29:159131; age_30-39:144006; age_40-49:133865; age_50-59:140283; age_60-69:121966; age_70-79:75689; age_80+:45858; age_Unknown:3961; gender_F:526311; gender_M:393071; gender_Unknown:14651; race_Asian:9393; race_Black or African American:77892; race_Other Race:117535; race_Unknown:159769; race_White:569444; eth_Hispanic or Latino:32380; eth_Not Hispanic or Latino:379661; eth_Unknown:521992","82336; eth_Hispanic or Latino:8145; eth_Not Hispanic or Latino:29453; eth_Unknown:44738",236,501,3,"ASIAN:  988; BLACK: 9185; OTHER:12779; UNKNOWN:18084; WHITE:41300","0-19:8662; 20-29:15273; 30-39:12893; 40-49:13000; 50-59:12149; 60-69:9158; 70-79:5745; 80+:5418; UNKNOWN:38","FEMALE:43195; MALE:37961; UNKNOWN:1180","2968; eth_Hispanic or Latino:63; eth_Not Hispanic or Latino:1529; eth_Unknown:1376","ASIAN:  17; BLACK: 416; OTHER: 393; UNKNOWN: 215; WHITE:1927","0-19:2; 20-29:9; 30-39:21; 40-49:50; 50-59:154; 60-69:464; 70-79:743; 80+:1525; UNKNOWN:0","FEMALE:1433; MALE:1479; UNKNOWN:56",NA,NA,NA,NA,NA,"interactive","BEDS_ICU_TOTAL:2314; BEDS_ICU_OCCUPIED_COVID_19:249; BEDS_ICU_NO_OCCUPIED_COVID_19:1260; BEDS_AVAILABLE_ICU_BEDS_TOTAL:805; VENTS_TOTAL:2896; VENTS_ALL_USE_COVID_19:88; VENTS_NON_COVID_PTS_ON_VENTS:452; VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:2356; PCT_BEDS_ICU_OCCUPIED_COVID_19:10.76; PCT_BEDS_ICU_NO_OCCUPIED_COVID_19:54.45; PCT_BEDS_AVAILABLE_ICU_BEDS_TOTAL:34.79; PCT_VENTS_ALL_USE_COVID_19:3.04; PCT_VENTS_NON_COVID_PTS_ON_VENTS:15.61; PCT_VENTS_ALL_AVAILABLE_VENTS_NOT_IN_USE:81.35","08/18/20"
"Iowa","561742","52678; eth_hispanic:0.18; eth_non_hispanic:0.66; eth_unk:0.16",NA,NA,NA,"AI/AN:0.01; ASIAN:0.04; BLACK:0.07; HN/PI:0.01; OTHER:0.01; UNKNOWN:0.17; WHITE:0.69","0-17:0.07; 18-40:0.48; 41-60:0.29; 61-80:0.13; 80+:0.04","FEMALE:0.49; MALE:0.5; UNKNOWN:0.01","981; eth_hispanic:0.07; eth_non_hispanic:0.82; eth_unk:0.12","AI/AN:0.01; ASIAN:0.03; BLACK:0.04; HN/PI:0.01; OTHER:0.00; UNKNOWN:0.10; WHITE:0.81","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.47; MALE:0.53; UNKNOWN:0",NA,NA,NA,NA,NA,"manual",NA,"08/17/20"
"Kansas","354262","35167; eth_hispanic:10867; eth_non_hispanic:16379; eth_unk:7921",NA,NA,NA,"AI/AN:  248; ASIAN: 1089; BLACK: 2669; OTHER: 1951; UNKNOWN: 6209; WHITE:23001","0-9:1076; 10-17:2157; 18-24:6276; 25-34:6771; 35-44:5328; 45-54:5863; 55-64:3940; 65-74:2019; 75-84:1010; 85+:709; UNKNOWN:18","FEMALE:17118; MALE:17492; UNKNOWN:557","405; eth_hispanic:60; eth_non_hispanic:324; eth_unk:21","AI/AN:  3; ASIAN: 10; BLACK: 69; OTHER: 18; UNKNOWN: 14; WHITE:291","0-9:0; 10-17:0; 18-24:2; 25-34:4; 35-44:23; 45-54:7; 55-64:54; 65-74:81; 75-84:91; 85+:143; UNKNOWN:NA","FEMALE:174; MALE:231; UNKNOWN:0",NA,"2034; eth_hispanic:579; eth_non_hispanic:1306; eth_unk:149","AI/AN:  17; ASIAN:  59; BLACK: 281; OTHER: 180; UNKNOWN: 102; WHITE:1395","0-9:20; 10-17:12; 18-24:69; 25-34:135; 35-44:309; 45-54:224; 55-64:399; 65-74:392; 75-84:289; 85+:185; UNKNOWN:0",NA,"manual",NA,"08/17/20"
"Kentucky","713949","39694; eth_Hispanic:3287; eth_Non-Hispanic:22038; eth_Unknown:14369",NA,NA,NA,"AI/AN:  114; ASIAN:  559; BLACK: 3286; HN/PI:   44; MULTI:  195; OTHER: 1378; UNKNOWN:13385; WHITE:20733","0-9:1532; 10-19:3565; 20-29:7739; 30-39:6291; 40-49:5986; 50-59:5663; 60-69:4209; 70-79:2569; 80+:2110; UNKNOWN:30","FEMALE:20894; MALE:18542; UNKNOWN:258","818; eth_Hispanic:27; eth_Non-Hispanic:692; eth_Unknown:99","AI/AN:  0; ASIAN: 11; BLACK:108; HN/PI:  0; MULTI:  6; OTHER: 14; UNKNOWN: 64; WHITE:615","0-9:1; 10-19:0; 20-29:0; 30-39:6; 40-49:17; 50-59:54; 60-69:136; 70-79:201; 80+:403; UNKNOWN:0","FEMALE:446; MALE:372; UNKNOWN:0",NA,"4215 10.62%; eth_Hispanic:322; eth_Non-Hispanic:3258; eth_Unknown:635","AI/AN:   9; ASIAN: 127; BLACK: 567; HN/PI:   2; MULTI:  30; OTHER: 139; UNKNOWN: 514; WHITE:2827","0-9:36; 10-19:72; 20-29:305; 30-39:395; 40-49:506; 50-59:689; 60-69:797; 70-79:725; 80+:690; UNKNOWN:0","FEMALE:2241; MALE:1971; UNKNOWN:3","arcgis","icu_0-9:7; icu_10-19:9; icu_20-29:46; icu_30-39:87; icu_40-49:112; icu_50-59:225; icu_60-69:328; icu_70-79:293; icu_80+:203; icu_Unconfirmed:0; icu_F:596; icu_M:712; icu_U:2; recovered:5.8; total_icu:1310","08/17/20"
"Louisiana","1704974","139903",NA,NA,NA,"AI/AN:  362; ASIAN: 6796; BLACK:52296; HN/PI:  162; OTHER:12485; UNKNOWN:15588; WHITE:50666","0-17:12252; 18-29:30531; 30-39:23072; 40-49:20984; 50-59:20441; 60-69:16036; 70+:16392","FEMALE:0.56; MALE:0.43; UNKNOWN:0.01","4468; eth_Non-Hispanic/Latino:91.20%; eth_Unknown:6.20%","AI/AN:   4; ASIAN:  31; BLACK:2143; HN/PI:   7; OTHER:  20; UNKNOWN:   1; WHITE:2249","0-17:4; 18-29:21; 30-39:75; 40-49:153; 50-59:382; 60-69:792; 70+:3041","75:0; 77:0; AGE (YEARS):0","Asthma:3.68%; Cancer:7.13%; Cardiac Disease:20.51%; Chronic Kidney Disease:19.30%; Congestive Heart Failure:16.76%; Diabetes:34.04%; Hypertension:56.14%; Neurological:16.76%; Obesity:18.06%; Pulmonary:11.95%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1544; curr_vent:214; Beds_In Use:9899; Beds_Still Available:4494; Hospital Vents_In Use:557; Hospital Vents_Still Available:1659; ICU Beds_In Use:1488; ICU Beds_Still Available:624","08/19/20"
"Maine","211684","4197; eth_Not Hispanic or Latino:3374; eth_Unknown:645; eth_Hispanic or Latino:178",NA,NA,NA,"AI/AN:   7; ASIAN: 108; BLACK: 914; HN/PI:   2; MULTI:  29; OTHER: 129; UNKNOWN: 389; WHITE:2619","0-19:411; 20-29:677; 30-39:649; 40-49:620; 50-59:685; 60-69:484; 70-79:337; 80+:334","FEMALE:2185; MALE:2012","127; eth_Not Hispanic or Latino:107; eth_Unknown:18; eth_Hispanic or Latino:0","AI/AN:  0; ASIAN:  0; BLACK:  4; HN/PI:  0; MULTI:  0; OTHER:  0; UNKNOWN:  8; WHITE:113",NA,"FEMALE:65; MALE:62",NA,"399; eth_Not Hispanic or Latino:336; eth_Unknown:48; eth_Hispanic or Latino:9","AI/AN:  0; ASIAN: 12; BLACK: 39; HN/PI:  0; MULTI:  2; OTHER:  6; UNKNOWN: 15; WHITE:319",NA,"FEMALE:173; MALE:226","tableau and interactive webpage","Total Hospitalized:10; In Critical Care:3; On a Ventilator:1; Available Critical Care Beds:136; Total Critical Care Beds:401; Available Ventilators:253; Total Ventilators:318; Alternative Ventilators:444; recovered:3638","08/17/20"
"Maryland","1645642","100715",NA,NA,NA,"HISPANIC:0; NH ASIAN:0; NH BLACK:0; NH OTHER:0; NH WHITE:0; UNKNOWN:0","0-9:NA; 10-19:NA; 20-29:NA; 30-39:NA; 40-49:NA; 50-59:NA; 60-69:NA; 70-79:NA; 80+:NA","FEMALE:0; MALE:0","3641","HISPANIC: 418; NH ASIAN: 136; NH BLACK:1492; NH OTHER:  37; NH WHITE:1549; UNKNOWN:   9","0-9:0; 10-19:1; 20-29:22; 30-39:51; 40-49:117; 50-59:297; 60-69:584; 70-79:889; 80+:1673; UNKNOWN:7","FEMALE:1795; MALE:1846",NA,"13658",NA,NA,NA,"arcgis + webpage","Currently hospitalized:435; Acute care:329; Intensive care:106; Released from isolation:6008","08/20/20"
"Massachusetts","1425699","114095",NA,NA,NA,"HISPANIC:24796; NH ASIAN: 2594; NH BLACK:11408; NH OTHER: 6892; NH WHITE:38527; UNKNOWN:38982",NA,NA,"8596; Hosp_Yes:4722; Hosp_No:1405; Hosp_Unknown:2699; Preexist_Yes:4409; Preexist_No:79; Preexist_Unknown:4338","HISPANIC: 614; NH ASIAN: 225; NH BLACK: 728; NH OTHER: 551; NH WHITE:6655; UNKNOWN:  53",NA,"FEMALE:4763; MALE:4061",NA,"12170","HISPANIC:1708; NH ASIAN: 393; NH BLACK:1442; NH OTHER: 957; NH WHITE:6048; UNKNOWN:1622",NA,NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:24505; facilities:379; Deaths.Reported.in.LTCFs:5645; Total.number.of.COVID.patients.in.hospital.today:375; Net.new.hospitalizations:-23; X5.day.average.of.net.new.hospitalizations:-1; ICU:65; Net.New.number.ICU:7; Total.number.intubated:27; Net.New.number.intubated:-4; Confirmed.COVID.19.hospitalizations:22; Suspected.COVID.19.hospitalizations:126","08/15/20"
"Michigan","2349431","102259; eth1_Hispanic/Latino:8%; eth1_Non-Hispanic Latino:65%; eth1_Unknown:27%; eth2_Arab:3%; eth2_Non-Arab:47%; eth2_Unknown:50%",NA,NA,NA,"AI/AN:  398; ASIAN/PI: 1758; BLACK:23412; MULTI: 6308; OTHER: 5822; UNKNOWN:14263; WHITE:40686","0-9:1596; 10-19:5922; 20-29:15191; 30-39:13377; 40-49:14048; 50-59:14896; 60-69:12188; 70-79:7917; 80+:7471; UNKNOWN:41","FEMALE:48417; MALE:44042; UNKNOWN:188","6592; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:83%; eth1_Unknown:14%; eth2_Arab:1%; eth2_Non-Arab:45%; eth2_Unknown:54%","AI/AN:  12; ASIAN/PI:  71; BLACK:2456; MULTI:  81; OTHER: 110; UNKNOWN: 203; WHITE:3323","0-9:0; 10-19:0; 20-29:9; 30-39:55; 40-49:194; 50-59:500; 60-69:1119; 70-79:1685; 80+:2694; UNKNOWN:0","FEMALE:2981; MALE:3275; UNKNOWN:0",NA,"655",NA,NA,NA,"webpage",NA,"08/17/20"
"Minnesota","1266561","65716; eth_hispanic:12077; eth_non_hispanic:42711; eth_unk:10928",NA,NA,NA,"AI/AN:  595; ASIAN: 3914; BLACK:13635; HN/PI:  135; MULTI: 1135; OTHER: 7093; UNKNOWN: 8460; WHITE:30749","0-5:1503; 6-19:8214; 20-29:15269; 30-39:11964; 40-49:9502; 50-59:8405; 60-69:4964; 70-79:2676; 80-89:2100; 90-99:1050; 100+:59; UNKNOWN:10","FEMALE:33501; MALE:31706; OTHER:11; UNKNOWN:498","1712; eth_hispanic:82; eth_non_hispanic:1602; eth_unk:28","AI/AN:  32; ASIAN:  74; BLACK: 169; HN/PI:   3; MULTI:  22; OTHER:  32; UNKNOWN:  20; WHITE:1360","0-5:1; 6-19:0; 20-29:4; 30-39:14; 40-49:24; 50-59:90; 60-69:208; 70-79:333; 80-89:575; 90-99:430; 100+:32; UNKNOWN:1","FEMALE:861; MALE:824; OTHER:0; UNKNOWN:0",NA,"5886; eth_hispanic:885; eth_non_hispanic:4309; eth_unk:548","AI/AN: 131; ASIAN: 499; BLACK:1331; HN/PI:  14; MULTI: 112; OTHER: 486; UNKNOWN: 415; WHITE:2754","0-5:61; 6-19:141; 20-29:443; 30-39:602; 40-49:667; 50-59:1031; 60-69:1047; 70-79:851; 80-89:671; 90-99:218; 100+:9; UNKNOWN:1","FEMALE:2856; MALE:2878; OTHER:0; UNKNOWN:8","manual",NA,"08/19/2020"
"Mississippi","541254","72412; eth_hispanic:2298; eth_non_hispanic:44628; eth_unk:25486",NA,NA,NA,"AI/AN: 1237; ASIAN:  257; BLACK:30455; HN/PI:    0; MULTI:    0; OTHER: 6637; UNKNOWN: 9951; WHITE:23875","0-17:7458; 18-29:15585; 30-39:11128; 40-49:11111; 50-59:10450; 60-69:8147; 70-79:4889; 80-89:2618; 90+:964; UNKNOWN:NA","FEMALE:0.571; MALE:0.424; UNKNOWN:0.006","2095; eth_hispanic:32; eth_non_hispanic:1817; eth_unk:246","AI/AN:  84; ASIAN:   1; BLACK:1012; HN/PI:   0; MULTI:   0; OTHER:  41; UNKNOWN:  34; WHITE: 922","0-17:0; 18-29:15; 30-39:37; 40-49:86; 50-59:206; 60-69:437; 70-79:559; 80-89:488; 90+:267; UNKNOWN:NA","FEMALE:1037; MALE:1022; UNKNOWN:0",NA,"4989",NA,"0-17:65; 18-29:203; 30-39:280; 40-49:533; 50-59:842; 60-69:1124; 70-79:1033; 80-89:645; 90+:264; UNKNOWN:NA",NA,"pdf","Age data manually entered","08/17/20"
