"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"Hawaii",NA,"643",NA,NA,NA,"AI/AN:0; ASIAN:0.33; BLACK:0.01; MULTI:0.19; NH/PI:0.17; OTHER:0.02; UNKNOWN:0; WHITE:0.27","0-19:34; 20-39:214; 40-59:226; 60+:169",NA,"17",NA,NA,NA,NA,"84",NA,NA,NA,"manual",NA,"05/23/20"
"Idaho","41167","2626; eth_hispanic:0.7209; eth_non_hispanic:0.2791; eth_unk:824",NA,NA,NA,"AI/AN:0.0133; ASIAN:0.0234; BLACK:0.0128; MULTI:0.0499; NH/PI:0.0021; OTHER:0.1439; UNKNOWN:743; WHITE:0.7456","0-17:129; 18-29:551; 30-39:434; 40-49:435; 50-59:420; 60-69:311; 70-79:178; 80+:166","FEMALE:1448; MALE:1171","NA; eth_hispanic:4; eth_non_hispanic:74; eth_unk:NA","AI/AN:0; ASIAN:2; BLACK:1; MULTI:0; NH/PI:0; OTHER:0; UNKNOWN:0; WHITE:75","0-17:0; 18-29:0; 30-39:0; 40-49:0; 50-59:2; 60-69:9; 70-79:17; 80+:51","FEMALE:39; MALE:40",NA,"225",NA,NA,NA,"manual","Percentages present. Manual entry.","05/23/20"
"Illinois","769564; age_Unknown:25712; age_<20:47879; age_20-29:106604; age_30-39:121528; age_40-49:119021; age_50-59:126588; age_60-69:106273; age_70-79:63600; age_80+:52359; gender_Male:319844; gender_Female:398370; gender_Unknown/Left Blank:51350; race_White:186007; race_Black:68889; race_Left Blank:401060; race_Other:27842; race_Asian:12277; race_Hispanic:72117; race_NH/PI*:825; race_AI/AN**:547","112017",21643,1713,31,"AI/AN:182; ASIAN:3259; BLACK:18797; HISPANIC:34566; NH/PI:280; OTHER:4117; UNKNOWN:28961; WHITE:21855","0-19:6897; 20-29:17537; 30-39:18581; 40-49:20254; 50-59:19763; 60-69:13651; 70-79:7563; 80+:7700; UNKNOWN:71","FEMALE:56490; MALE:53139; UNKNOWN/OTHER:2388","4884","AI/AN:7; ASIAN:237; BLACK:1473; HISPANIC:929; NH/PI:3; OTHER:36; UNKNOWN:117; WHITE:2082","0-19:3; 20-29:20; 30-39:78; 40-49:163; 50-59:415; 60-69:864; 70-79:1174; 80+:2167; UNKNOWN:0","FEMALE:2166; MALE:2711; UNKNOWN/OTHER:7",NA,NA,NA,NA,NA,"webpage",NA,"05/25/20"
"Indiana","226251","31715; eth_Hispanic or Latino:3507; eth_Not Hispanic or Latino:11031; eth_Unknown:17177",65,350,2,"ASIAN:451; BLACK:4367; OTHER:5485; UNKNOWN:7313; WHITE:14099","0-19:1359; 20-29:4452; 30-39:5121; 40-49:5451; 50-59:5345; 60-69:4099; 70-79:2636; 80+:3227; UNKNOWN:25","FEMALE:16331; MALE:14624; UNKNOWN/OTHER:760","1832; eth_Hispanic or Latino:27; eth_Not Hispanic or Latino:1032; eth_Unknown:773","ASIAN:9; BLACK:279; OTHER:215; UNKNOWN:124; WHITE:1205","0-19:2; 20-29:4; 30-39:13; 40-49:37; 50-59:102; 60-69:293; 70-79:447; 80+:934; UNKNOWN:0","FEMALE:868; MALE:917; UNKNOWN/OTHER:47",NA,NA,NA,NA,NA,"interactive","beds_all_occupied_beds_covid_19:1102; beds_icu_total:2533; beds_icu_occupied_beds_covid_19:365; bed_occupied_icu_non_covid:1133; beds_available_icu_beds_total:1035; vents_total:3102; vents_all_in_use_covid_19:169; vents_non_covid_pts_on_vents:396; vents_all_available_vents_not_in_use:2537","05/24/20"
"Iowa","125874","17017; eth_hispanic:0.26; eth_non_hispanic:0.57; eth_unk:0.17",NA,NA,NA,"AI/AN:0; ASIAN:0.1; BLACK:0.12; MULTI:0; NH/PI:0; OTHER:0.21; UNKNOWN:0; WHITE:0.57","0-17:0.03; 18-40:0.42; 41-60:0.36; 61-80:0.14; 80+:0.05","FEMALE:0.47; MALE:0.5; UNKNOWN/OTHER:0.03","447; eth_hispanic:0.05; eth_non_hispanic:0.81; eth_unk:0.14","AI/AN:0.01; ASIAN:0.03; BLACK:0.05; MULTI:0; NH/PI:0.02; OTHER:0; UNKNOWN:0.13; WHITE:0.76","0-17:0; 18-40:0.02; 41-60:0.1; 61-80:0.41; 80+:0.47","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"Kansas",NA,"8958; eth_hispanic:3769; eth_non_hispanic:3551; eth_unk:1638",NA,NA,NA,"AI/AN:37; ASIAN:562; BLACK:911; OTHER:212; UNKNOWN:1811; WHITE:5425","0-9:191; 10-17:286; 18-24:1096; 25-34:1695; 35-44:1631; 45-54:1687; 55-64:1285; 65-74:546; 75-84:283; 85+:239; UNKNOWN:19","FEMALE:3801; MALE:4969; UNKNOWN/OTHER:188","185; eth_hispanic:15; eth_non_hispanic:158; eth_unk:12","AI/AN:1; ASIAN:3; BLACK:56; OTHER:1; UNKNOWN:7; WHITE:117","0-9:0; 10-17:0; 18-24:0; 25-34:0; 35-44:8; 45-54:4; 55-64:27; 65-74:35; 75-84:39; 85+:72; UNKNOWN:0","FEMALE:89; MALE:96; UNKNOWN/OTHER:0",NA,"787; eth_hispanic:175; eth_non_hispanic:552; eth_unk:60","AI/AN:5; ASIAN:29; BLACK:165; OTHER:32; UNKNOWN:44; WHITE:512","0-9:6; 10-17:0; 18-24:16; 25-34:33; 35-44:89; 45-54:113; 55-64:175; 65-74:151; 75-84:113; 85+:91; UNKNOWN:0",NA,"manual",NA,"05/23/20"
"Kentucky","169736","8571; eth_Hispanic:14.34%; eth_Non-Hispanic:85.66%",NA,NA,NA,"AI/AN:0.001; ASIAN:0.057; BLACK:0.1458; MULTI:0.0535; NH/PI:0.001; WHITE:0.7417","0-9:127; 10-19:302; 20-29:1180; 30-39:1343; 40-49:1376; 50-59:1283; 60-69:1010; 70-79:695; 80+:704; NA:1; UNKNOWN:550","FEMALE:4251; MALE:4071; NA:1; UNKNOWN/OTHER:248","391",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:2; 40-49:6; 50-59:25; 60-69:60; 70-79:99; 80+:199; NA:0; UNKNOWN:0","FEMALE:222; MALE:169; NA:0; UNKNOWN/OTHER:0",NA,NA,NA,"0-9:17; 10-19:45; 20-29:181; 30-39:203; 40-49:224; 50-59:289; 60-69:226; 70-79:173; 80+:166; UNKNOWN:41","FEMALE:886; MALE:676; UNKNOWN/OTHER:3","arcgis","icu_0-9:0; icu_10-19:1; icu_20-29:7; icu_30-39:15; icu_40-49:17; icu_50-59:45; icu_60-69:58; icu_70-79:65; icu_80+:25; icu_Unconfi:0; icu_F:109; icu_M:123; icu_U:1; recovered:3102","05/19/20"
"Louisiana","330898","37809",NA,NA,NA,NA,"0-17:860; 18-29:5195; 30-39:6022; 40-49:6281; 50-59:6996; 60-69:5830; 70+:6625","FEMALE:0.55; MALE:0.4; UNKNOWN/OTHER:0.05","2585; eth_Hispanic/Latino:1.93%; eth_Non-Hispanic/Latino:84.50%; eth_Unknown:13.60%","AI/AN:2; ASIAN:21; BLACK:1411; NH/PI:5; OTHER:19; UNKNOWN:11; WHITE:1113","0-17:2; 18-29:9; 30-39:45; 40-49:97; 50-59:231; 60-69:472; 70+:1729","FEMALE:0.46; MALE:0.54; UNKNOWN/OTHER:0","Asthma:3.98%; Cancer:7.13%; Cardiac Disease:20.49%; Chronic Kidney Disease:19.22%; Congestive Heart Failure:12.99%; Diabetes:35.33%; Hypertension:57.83%; Neurological:9.47%; Obesity:18.85%; Pulmonary:11.43%",NA,NA,NA,NA,"arcgis + tableau + downloadable csv","curr_hosp:1432; curr_vent:189; Beds_In Use:8469; Beds_Still Available:6244; Hospital Vents_In Use:447; Hospital Vents_Still Available:1636; ICU Beds_In Use:1167; ICU Beds_Still Available:906","05/25/20"
"Maine",NA,"2074",NA,NA,NA,"AI/AN:3; ASIAN/PI:28; BLACK:235; MULTI:4; OTHER:42; UNKNOWN:362; WHITE:1145","0-19:90; 20-29:257; 30-39:277; 40-49:322; 50-59:378; 60-69:291; 70-79:224; 80+:235","FEMALE:1076; MALE:998; UNKNOWN/OTHER:0","78",NA,NA,NA,NA,"257",NA,NA,NA,"tableau and interactive webpage","eth_Hispanic:54; eth_Not Hispanic:1212; eth_Not Disclosed:553; curr_Total Hospitalized:59; curr_In Critical Care:27; curr_On a Ventilator:13; Available Critical Care Beds:165; Total Critical Care Beds:391; Available Ventilators:242; Total Ventilators:316; Alternative Ventilators:439; recovered:1","05/25/20"
"Maryland","249577","47152",NA,NA,NA,"HISPANIC:11628; NH ASIAN:895; NH BLACK:13922; NH OTHER:2295; NH WHITE:9359; UNKNOWN:9053","0-9:1052; 10-19:1951; 20-29:6405; 30-39:8728; 40-49:8546; 50-59:7790; 60-69:5623; 70-79:3644; 80+:3413","FEMALE:24548; MALE:22604","2187","HISPANIC:194; NH ASIAN:83; NH BLACK:909; NH OTHER:29; NH WHITE:913; UNKNOWN:59","10-19:1; 20-29:12; 30-39:28; 40-49:61; 50-59:150; 60-69:346; 70-79:541; 80+:997; UNKNOWN:51",NA,NA,"8092",NA,NA,NA,"arcgis + webpage","Number of probable deaths :115; Currently hospitalized :1279; Acute care :762; Intensive care :517; Released from isolation :3329","05/25/20"
"Massachusetts","532373","92675",11387,1013,68,"HISPANIC:16647; NH ASIAN:1733; NH BLACK:8165; NH OTHER:4112; NH WHITE:23853; UNKNOWN:38165","0-19:4231; 20-29:12143; 30-39:13841; 40-49:13309; 50-59:14815; 60-69:12124; 70-79:8430; 80+:13529; UNKNOWN:253","FEMALE:50529; MALE:40792; UNKNOWN/OTHER:1354","6372; Hosp_Yes:3550; Hosp_No:741; Hosp_Unknown:2081; Preexist_Yes:2889; Preexist_No:52; Preexist_Unknown:3431","HISPANIC:401; NH ASIAN:115; NH BLACK:319; NH OTHER:209; NH WHITE:2630; UNKNOWN:2698","0-19:0; 20-29:8; 30-39:19; 40-49:57; 50-59:230; 60-69:642; 70-79:1430; 80+:3986; UNKNOWN:0","FEMALE:3305; MALE:3060",NA,"9237","HISPANIC:1212; NH ASIAN:267; NH BLACK:910; NH OTHER:521; NH WHITE:3516; UNKNOWN:2882","0-19:71; 20-29:219; 30-39:426; 40-49:681; 50-59:1254; 60-69:1765; 70-79:2013; 80+:2879; UNKNOWN:0",NA,"pdf","Cases.in.Residents.Healthcare.Workers.of.LTCFs:19602; facilities:345; Deaths.Reported.in.LTCFs:3890; Total.number.of.COVID.patients.in.hospital.today:2169; Net.new.hospitalizations:-68; X5.day.average.of.net.new.hospitalizations:-60.6; ICU:558","05/24/20"
"Michigan","939830","54881; eth1_Hispanic/Latino:6%; eth1_Non-Hispanic Latino:63%; eth1_Unknown:31%; eth2_Arab:2%; eth2_Non-Arab:36%; eth2_Unknown:62%",NA,5,NA,"AI/AN:0.01; ASIAN/PI:0.02; BLACK:0.31; MULTI:0.08; OTHER:0.05; UNKNOWN:0.17; WHITE:0.37","0-19:0.03; 20-29:0.11; 30-39:0.14; 40-49:0.16; 50-59:0.18; 60-69:0.16; 70-79:0.11; 80+:0.11; UNKNOWN:0.01","FEMALE:0.53; MALE:0.47; UNKNOWN/OTHER:0.01","5240; eth1_Hispanic/Latino:2%; eth1_Non-Hispanic Latino:81%; eth1_Unknown:17%; eth2_Arab:1%; eth2_Non-Arab:38%; eth2_Unknown:60%","AI/AN:0.01; ASIAN/PI:0.01; BLACK:0.4; MULTI:0.02; OTHER:0.02; UNKNOWN:0.04; WHITE:0.51","0-19:0.01; 20-29:0.01; 30-39:0.01; 40-49:0.03; 50-59:0.08; 60-69:0.18; 70-79:0.27; 80+:0.42; UNKNOWN:0.01","FEMALE:0.47; MALE:0.53; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"webpage","recovered:33168; # of ED Discharges:598; # In Critical Care:449; # on Ventilators:319; # of Inpatients:953; ICU:434","05/25/20"
"Minnesota",NA,"21315; eth_Hisp:3821; eth_NonHis:11622; eth_Unknown:5872",NA,NA,NA,"AI/AN:158; ASIAN:1060; BLACK:4845; MULTI:381; NH/PI:40; OTHER:2364; UNKNOWN:5244; WHITE:7223","0-5:350; 6-19:1379; 20-29:3899; 30-39:4277; 40-49:3381; 50-59:3120; 60-69:1972; 70+:2522; UNKNOWN:6","FEMALE:10648; MALE:10241; UNKNOWN/OTHER:416","881; eth_Hisp:20; eth_Unknown:278; eth_NonHi:583","ASIAN:20; BLACK:54; NH/PI:10; OTHER:4; UNKNOWN:245; WHITE:548",NA,NA,NA,"1807",NA,NA,NA,"arcgis","ExpsrCrzSh:703; ExpsrIntrn:4939; ExpsrLklyE:1286; ExpsrAnthr:4211; ExpsrInMN:5070; ExpsrMsng:5106; ResPriv:13470; ResLTCF:2557; ResLngTrm:0; ResAssLvg:0; ResHmlShel:63; ResJail:160; ResCollDrm:374; ResOther:49; ResMsng:4598; ResWorkDor:3; ResPrvPrct:53; ResLTCFPrct:13; ResRBHPrct:2; ResHmLsPrct:0; ResJailPrct:1; ResWDrmPrct:0; ResOthPrct:0; ResUnknPrct:30; released_from_iso:14816; healthcare_worker:2373","05/24/20"
"Mississippi",NA,"13458; eth_hispanic:732; eth_non_hispanic:10631; eth_unk:2094",NA,NA,NA,"AI/AN:160; ASIAN:46; BLACK:6704; MULTI:0; NH/PI:0; OTHER:151; UNKNOWN:512; WHITE:3519","0-17:785; 18-29:2299; 30-39:2133; 40-49:2276; 50-59:2106; 60-69:1723; 70-79:1074; 80-89:748; 90+:312; UNKNOWN:NA","FEMALE:6727; MALE:4585; UNKNOWN/OTHER:0","635; eth_hispanic:0; eth_non_hispanic:607; eth_unk:20","AI/AN:22; ASIAN:0; BLACK:332; MULTI:0; NH/PI:0; OTHER:6; UNKNOWN:0; WHITE:275","0-17:0; 18-29:2; 30-39:10; 40-49:21; 50-59:48; 60-69:141; 70-79:177; 80-89:151; 90+:85; UNKNOWN:NA","FEMALE:317; MALE:318; UNKNOWN/OTHER:0",NA,NA,NA,"0-17:22; 18-29:79; 30-39:125; 40-49:245; 50-59:324; 60-69:477; 70-79:410; 80-89:252; 90+:112; UNKNOWN:NA",NA,"pdf","Age data manually entered","05/26/20"
"Montana",NA,"479; eth_Hispanic/Latino:19; eth_Not Hispanic/Latino:441",NA,NA,NA,"AI/AN/NH/PI:30; ASIAN:1; BLACK:2; OTHER:4; PENDING:5; WHITE:437","0-9:3; 10-19:20; 20-29:93; 30-39:77; 40-49:68; 50-59:87; 60-69:76; 70-79:37; 80+:18","FEMALE:244; MALE:235","16",NA,NA,NA,NA,"65",NA,NA,NA,"arcgis + webpage","curr_Hospitalized:3; curr_Recovering:19; curr_Recovered and released from isolation:441","05/25/20"
"Nebraska","88350","12355",2323,221,NA,NA,NA,NA,"148",NA,NA,NA,NA,"655",NA,NA,NA,NA,"beds_avail:3815; beds_avail_percent:48; icu_beds_avail:719; icu_beds_avail_percent:41; vent_equip_avail:795; vent_equip_avail_percent:76","05/25/20"
"Nevada","125394","7696",NA,NA,NA,"AI/AN:37; ASIAN:600; BLACK:607; HISPANIC:2005; OTHER:0; WHITE:1858","0-9:116; 10-19:346; 20-29:1119; 30-39:1286; 40-49:1209; 50-59:1348; 60-69:1004; 70+:1073; UNKNOWN:0","FEMALE:3917; MALE:3661; UNKNOWN/OTHER:0","392","AI/AN:1; ASIAN:60; BLACK:51; HISPANIC:57; OTHER:0; WHITE:179","0-9:0; 10-19:1; 20-29:3; 30-39:5; 40-49:20; 50-59:35; 60-69:77; 70+:236; UNKNOWN:0","FEMALE:152; MALE:221; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"manual",NA,"05/23/20"
"New Hampshire",NA,"3652",NA,NA,NA,"AI/AN:0; ASIAN:80; BLACK:150; HISPANIC:233; OTHER:253; WHITE:1981","0-9:40; 10-19:151; 20-29:550; 30-39:502; 40-49:489; 50-59:654; 60-69:496; 70-79:298; 80+:448","FEMALE:2006; MALE:1617; UNKNOWN/OTHER:0","172","AI/AN:0; ASIAN:0; BLACK:0; HISPANIC:4; OTHER:10; WHITE:88","0-9:0; 10-19:0; 20-29:1; 30-39:0; 40-49:5; 50-59:2; 60-69:11; 70-79:45; 80+:108","FEMALE:80; MALE:92; UNKNOWN/OTHER:0",NA,"368","AI/AN:0; ASIAN:11; BLACK:16; HISPANIC:29; OTHER:11; WHITE:244","0-9:2; 10-19:4; 20-29:12; 30-39:12; 40-49:32; 50-59:58; 60-69:103; 70-79:84; 80+:61","FEMALE:149; MALE:219; UNKNOWN/OTHER:0","pdf","Race/ethnicity combined","05/26/20"
"New Jersey",NA,"155092",NA,NA,NA,"HISPANIC:25258; NH ASIAN:4236; NH BLACK:14693; NH OTHER:9694; NH WHITE:30114","0-4:702; 5-17:2861; 18-29:19452; 30-49:49482; 50-64:44394; 65-79:22528; 80+:15368; UNKNOWN:NA","FEMALE:77626; MALE:76671; UNKNOWN/OTHER:790","11144",NA,NA,NA,NA,"16373",NA,NA,NA,"pdf","Site combined race and ethnicity, so calculation needed","05/26/20"
"New Mexico","177361","7026",NA,NA,NA,"AI/AN:0.5788; ASIAN:0.0068; BLACK:0.0261; HISPANIC:0.2328; UNKNOWN:0.0308; WHITE:0.119","0-9:0.0429; 10-19:0.0869; 20-29:0.1628; 30-39:0.1736; 40-49:0.1571; 50-59:0.1498; 60-69:0.1209; 70-79:0.0569; 80-89:0.0292; 90+:0.02","FEMALE:0.5264; MALE:0.4736","320",NA,NA,NA,NA,"1264",NA,NA,NA,"public dashboard","recovered:2; curr_hosp:1","05/25/20"
